"Geolocation","Fertilizer Grade","2009 January","2009 February","2009 March","2009 April","2009 May","2009 June","2009 July","2009 August","2009 September","2009 October","2009 November","2009 December","2009 Annual"
"....Apayao","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Complete (14-14-14)",1200.00,1147.50,1140.00,1140.00,1132.00,1092.50,1080.00,1080.00,1060.00,1040.00,1032.50,995.00,1094.96
"....Apayao","Urea (45-0-0)",975.00,940.00,940.00,940.00,932.00,862.50,850.00,815.00,810.00,800.00,820.00,870.00,879.54
"....Benguet","Ammophos (16-20-0)",1380.00,1325.00,1300.00,1262.50,1180.00,1180.00,1180.00,1180.00,1100.00,1080.00,1024.50,993.50,1182.13
"....Benguet","Ammosul (21-0-0)",770.00,755.00,750.00,700.00,570.00,570.00,570.00,570.00,550.00,540.00,500.00,500.00,612.08
"....Benguet","Complete (14-14-14)",1460.00,1350.00,1300.00,1275.00,1190.00,1190.00,1190.00,1190.00,1100.00,1090.00,1049.50,993.50,1198.17
"....Benguet","Urea (45-0-0)",1280.00,1292.50,1290.00,1242.50,1020.00,995.00,980.00,980.00,900.00,900.00,900.00,900.00,1056.67
"....Ifugao","Ammophos (16-20-0)",1820.00,1737.50,1762.50,1800.00,1500.00,1500.00,1560.00,1500.00,1550.00,1600.00,1400.00,1400.00,1594.17
"....Ifugao","Ammosul (21-0-0)",940.00,815.00,812.50,800.00,650.00,650.00,650.00,662.50,725.00,750.00,500.00,500.00,704.58
"....Ifugao","Complete (14-14-14)",1862.00,1757.50,1762.50,1750.00,1500.00,1500.00,1540.00,1500.00,1500.00,1500.00,1437.50,1400.00,1584.13
"....Ifugao","Urea (45-0-0)",1708.00,1542.50,1562.50,1525.00,1130.00,1100.00,1120.00,1125.00,1212.50,1260.00,1000.00,1000.00,1273.79
"....Kalinga","Ammophos (16-20-0)",1324.00,1320.00,1290.00,1280.00,1292.00,1177.50,1050.00,927.50,912.50,906.00,857.50,827.50,1097.04
"....Kalinga","Ammosul (21-0-0)",848.00,835.00,822.50,822.50,824.00,707.50,580.00,532.50,500.00,492.00,465.00,460.00,657.42
"....Kalinga","Complete (14-14-14)",1348.00,1345.00,1325.00,1320.00,1320.00,1227.50,1100.00,1035.00,1030.00,1026.00,1012.50,1007.50,1174.71
"....Kalinga","Urea (45-0-0)",1042.00,957.50,927.50,920.00,920.00,892.50,850.00,830.00,830.00,829.00,820.00,820.00,886.54
"....Mountain Province","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Ammosul (21-0-0)",1100.00,1062.50,925.00,1118.75,990.00,1000.00,810.00,750.00,687.50,630.00,612.50,550.00,853.02
"....Mountain Province","Complete (14-14-14)",1920.00,1737.50,1275.00,1337.50,1200.00,1300.00,1000.00,912.50,992.50,1050.00,1032.50,972.50,1227.50
"....Mountain Province","Urea (45-0-0)",1880.00,1767.50,1112.50,1200.00,1300.00,1305.00,1020.00,937.50,900.00,990.00,980.00,937.50,1194.17
"..REGION I (ILOCOS REGION)","Ammophos (16-20-0)",1259.25,1185.94,1137.50,1146.25,1091.50,1015.94,957.00,903.75,894.38,890.50,877.50,856.88,1018.03
"..REGION I (ILOCOS REGION)","Ammosul (21-0-0)",668.75,595.94,556.25,551.25,524.50,509.69,489.00,452.50,446.88,448.00,458.75,449.69,512.60
"..REGION I (ILOCOS REGION)","Complete (14-14-14)",1290.75,1216.88,1182.50,1191.25,1147.25,1081.25,1059.00,1040.00,1040.00,1035.00,1013.13,1015.31,1109.36
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",1042.00,989.38,962.50,953.75,924.75,873.75,846.25,812.50,812.50,812.50,812.50,873.75,893.01
"....Ilocos Norte","Ammophos (16-20-0)",1180.00,1100.00,1100.00,1100.00,1092.00,1045.00,987.00,935.00,935.00,932.00,920.00,877.50,1016.96
"....Ilocos Norte","Ammosul (21-0-0)",610.00,550.00,550.00,550.00,541.00,535.00,496.00,460.00,460.00,458.00,450.00,457.50,509.79
"....Ilocos Norte","Complete (14-14-14)",1224.00,1180.00,1150.00,1150.00,1145.00,1125.00,1116.00,1060.00,1060.00,1054.00,1030.00,1037.50,1110.96
"....Ilocos Norte","Urea (45-0-0)",982.00,952.50,950.00,950.00,919.00,832.50,832.00,800.00,800.00,800.00,800.00,930.00,879.00
"....Ilocos Sur","Ammophos (16-20-0)",1270.00,1175.00,1100.00,1175.00,1140.00,1037.50,972.00,900.00,862.50,850.00,850.00,850.00,1015.17
"....Ilocos Sur","Ammosul (21-0-0)",606.00,500.00,500.00,500.00,500.00,500.00,500.00,450.00,427.50,424.00,440.00,440.00,482.29
"....Ilocos Sur","Complete (14-14-14)",1290.00,1150.00,1150.00,1225.00,1210.00,1100.00,1040.00,1000.00,1000.00,1000.00,1000.00,1000.00,1097.08
"....Ilocos Sur","Urea (45-0-0)",1006.00,947.50,900.00,905.00,912.00,870.00,836.00,800.00,800.00,800.00,800.00,870.00,870.54
"....La Union","Ammophos (16-20-0)",1420.00,1350.00,1250.00,1210.00,1094.00,995.00,960.00,900.00,900.00,900.00,900.00,900.00,1064.92
"....La Union","Ammosul (21-0-0)",762.00,740.00,600.00,580.00,522.00,487.50,478.00,450.00,450.00,450.00,450.00,450.00,534.96
"....La Union","Complete (14-14-14)",1434.00,1380.00,1280.00,1240.00,1174.00,1100.00,1080.00,1050.00,1050.00,1050.00,1050.00,1050.00,1161.50
"....La Union","Urea (45-0-0)",1180.00,1100.00,1050.00,1010.00,950.00,910.00,894.00,840.00,840.00,840.00,840.00,840.00,941.17
"....Pangasinan","Ammophos (16-20-0)",1167.00,1118.75,1100.00,1100.00,1040.00,986.25,909.00,880.00,880.00,880.00,840.00,800.00,975.08
"....Pangasinan","Ammosul (21-0-0)",697.00,593.75,575.00,575.00,535.00,516.25,482.00,450.00,450.00,460.00,495.00,451.25,523.35
"....Pangasinan","Complete (14-14-14)",1215.00,1157.50,1150.00,1150.00,1060.00,1000.00,1000.00,1050.00,1050.00,1036.00,972.50,973.75,1067.90
"....Pangasinan","Urea (45-0-0)",1000.00,957.50,950.00,950.00,918.00,882.50,823.00,810.00,810.00,810.00,810.00,855.00,881.33
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",1214.50,1074.38,1040.00,1032.50,1014.25,988.13,933.25,911.25,893.75,865.25,810.00,810.63,965.66
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",688.50,585.63,561.25,534.69,513.25,498.44,457.25,453.13,447.81,433.75,433.75,443.75,504.27
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",1283.50,1169.38,1154.38,1125.63,1111.00,1094.69,1059.75,1036.25,1022.50,1005.50,985.00,1015.31,1088.57
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",1063.25,965.63,946.25,924.38,902.75,864.06,821.75,816.25,810.94,804.25,798.44,883.13,883.42
"....Cagayan","Ammophos (16-20-0)",1190.00,1057.50,1050.00,1050.00,982.00,960.00,916.00,927.50,895.00,892.00,830.00,815.00,963.75
"....Cagayan","Ammosul (21-0-0)",690.00,572.50,565.00,541.25,525.00,497.50,454.00,460.00,456.25,438.00,450.00,452.50,508.50
"....Cagayan","Complete (14-14-14)",1280.00,1157.50,1145.00,1120.00,1104.00,1095.00,1042.00,1045.00,1020.00,1004.00,1000.00,1010.00,1085.21
"....Cagayan","Urea (45-0-0)",1028.00,940.00,972.50,942.50,904.00,867.50,830.00,825.00,816.25,816.00,810.00,930.00,890.15
"....Isabela","Ammophos (16-20-0)",1126.00,1030.00,1015.00,1007.50,1005.00,1005.00,913.00,890.00,890.00,886.00,832.50,790.00,949.17
"....Isabela","Ammosul (21-0-0)",672.00,640.00,625.00,565.00,510.00,510.00,478.00,470.00,470.00,468.00,452.50,430.00,524.21
"....Isabela","Complete (14-14-14)",1178.00,1130.00,1110.00,1090.00,1080.00,1080.00,1024.00,1010.00,1010.00,1006.00,995.00,995.00,1059.00
"....Isabela","Urea (45-0-0)",1056.00,960.00,945.00,920.00,898.00,900.00,828.00,810.00,810.00,806.00,801.25,810.00,878.69
"....Nueva Vizcaya","Ammophos (16-20-0)",1216.00,1060.00,1045.00,1042.50,1032.00,955.00,930.00,877.50,870.00,813.00,765.00,787.50,949.46
"....Nueva Vizcaya","Ammosul (21-0-0)",632.00,480.00,475.00,470.00,466.00,436.25,423.00,412.50,410.00,389.00,400.00,420.00,451.15
"....Nueva Vizcaya","Complete (14-14-14)",1270.00,1140.00,1125.00,1120.00,1116.00,1063.75,1039.00,1015.00,1010.00,962.00,955.00,986.25,1066.83
"....Nueva Vizcaya","Urea (45-0-0)",1055.00,980.00,922.50,915.00,901.00,826.25,809.00,800.00,800.00,783.00,782.50,865.00,869.94
"....Quirino","Ammophos (16-20-0)",1326.00,1150.00,1050.00,1030.00,1038.00,1032.50,974.00,950.00,920.00,870.00,812.50,850.00,1000.25
"....Quirino","Ammosul (21-0-0)",760.00,650.00,580.00,562.50,552.00,550.00,474.00,470.00,455.00,440.00,432.50,472.50,533.21
"....Quirino","Complete (14-14-14)",1406.00,1250.00,1237.50,1172.50,1144.00,1140.00,1134.00,1075.00,1050.00,1050.00,990.00,1070.00,1143.25
"....Quirino","Urea (45-0-0)",1114.00,982.50,945.00,920.00,908.00,862.50,820.00,830.00,817.50,812.00,800.00,927.50,894.92
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",1237.71,1151.25,1112.86,1111.61,1104.57,1055.36,981.00,959.29,937.32,909.29,895.89,897.50,1029.47
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",760.57,686.43,640.89,633.04,629.57,588.57,555.43,531.61,511.25,495.86,492.32,505.54,585.92
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",1263.71,1180.00,1156.07,1162.50,1160.00,1140.71,1098.86,1065.89,1043.04,1027.14,1012.68,1013.57,1110.35
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",1060.57,973.93,956.43,957.07,946.57,903.21,860.29,841.25,830.36,825.57,821.79,890.71,905.65
"....Aurora","Ammophos (16-20-0)",1292.00,1230.00,1162.50,1180.00,1190.00,1185.00,989.00,975.00,968.75,965.00,967.50,972.50,1089.77
"....Aurora","Ammosul (21-0-0)",822.00,850.00,770.00,777.50,750.00,675.00,598.00,590.00,565.00,546.00,543.75,547.50,669.56
"....Aurora","Complete (14-14-14)",1250.00,1187.50,1180.00,1180.00,1176.00,1160.00,1098.00,1070.00,1047.50,1040.00,1040.00,1045.00,1122.83
"....Aurora","Urea (45-0-0)",1034.00,985.00,960.00,967.50,974.00,950.00,882.00,870.00,860.00,850.00,850.00,935.00,926.46
"....Bataan","Ammophos (16-20-0)",1316.00,1221.25,1197.50,1161.25,1124.00,1080.00,1030.00,992.50,967.50,912.00,877.50,868.75,1062.35
"....Bataan","Ammosul (21-0-0)",800.00,775.00,725.00,691.25,700.00,601.25,523.00,528.75,525.00,495.00,492.50,503.75,613.38
"....Bataan","Complete (14-14-14)",1370.00,1237.50,1205.00,1207.50,1200.00,1163.75,1125.00,1091.25,1071.25,1042.00,1001.25,967.50,1140.17
"....Bataan","Urea (45-0-0)",1148.00,1050.00,1025.00,969.50,950.00,930.00,904.00,866.25,856.25,848.00,831.25,835.00,934.44
"....Bulacan","Ammophos (16-20-0)",1346.00,1180.00,1150.00,1150.00,1150.00,1137.50,1060.00,950.00,925.00,882.00,870.00,870.00,1055.88
"....Bulacan","Ammosul (21-0-0)",1064.00,900.00,786.25,735.00,744.00,780.00,728.00,640.00,590.00,552.00,560.00,590.00,722.44
"....Bulacan","Complete (14-14-14)",1332.00,1200.00,1197.50,1190.00,1194.00,1200.00,1148.00,1065.00,1045.00,1040.00,1040.00,1040.00,1140.96
"....Bulacan","Urea (45-0-0)",1138.00,1010.00,990.00,987.50,968.00,900.00,864.00,830.00,830.00,824.00,822.50,950.00,926.17
"....Nueva Ecija","Ammophos (16-20-0)",1080.00,1012.50,1000.00,1000.00,1015.00,942.50,860.00,832.50,802.50,790.00,780.00,810.00,910.42
"....Nueva Ecija","Ammosul (21-0-0)",600.00,575.00,600.00,585.00,570.00,532.50,510.00,507.50,492.50,482.00,450.00,460.00,530.38
"....Nueva Ecija","Complete (14-14-14)",1134.00,1075.00,1100.00,1115.00,1126.00,1091.25,1019.00,992.50,980.00,976.00,957.50,995.00,1046.77
"....Nueva Ecija","Urea (45-0-0)",944.00,890.00,895.00,900.00,884.00,842.50,820.00,792.50,797.50,791.00,805.00,927.50,857.42
"....Pampanga","Ammophos (16-20-0)",1190.00,1150.00,1112.50,1100.00,1090.00,1010.00,960.00,1000.00,1000.00,1000.00,1000.00,887.50,1041.67
"....Pampanga","Ammosul (21-0-0)",690.00,537.50,530.00,550.00,554.00,500.00,492.00,450.00,450.00,450.00,450.00,450.00,508.63
"....Pampanga","Complete (14-14-14)",1236.00,1220.00,1175.00,1150.00,1112.00,1100.00,1080.00,1050.00,1050.00,1050.00,1050.00,1012.50,1107.13
"....Pampanga","Urea (45-0-0)",996.00,920.00,937.50,950.00,932.00,847.50,820.00,820.00,820.00,820.00,820.00,880.00,880.25
"....Tarlac","Ammophos (16-20-0)",1110.00,1090.00,1057.50,1050.00,1030.00,932.50,868.00,860.00,860.00,824.00,800.00,900.00,948.50
"....Tarlac","Ammosul (21-0-0)",604.00,530.00,470.00,470.00,466.00,450.00,462.00,470.00,455.00,444.00,440.00,480.00,478.42
"....Tarlac","Complete (14-14-14)",1154.00,1140.00,1110.00,1080.00,1076.00,1060.00,1054.00,1050.00,997.50,974.00,950.00,982.50,1052.33
"....Tarlac","Urea (45-0-0)",966.00,902.50,880.00,880.00,874.00,845.00,806.00,790.00,770.00,770.00,770.00,855.00,842.38
"....Zambales","Ammophos (16-20-0)",1330.00,1175.00,1110.00,1140.00,1133.00,1100.00,1100.00,1105.00,1037.50,992.00,976.25,973.75,1097.71
"....Zambales","Ammosul (21-0-0)",744.00,637.50,605.00,622.50,623.00,581.25,575.00,535.00,501.25,502.00,510.00,507.50,578.67
"....Zambales","Complete (14-14-14)",1370.00,1200.00,1125.00,1215.00,1236.00,1210.00,1168.00,1142.50,1110.00,1068.00,1050.00,1052.50,1162.25
"....Zambales","Urea (45-0-0)",1198.00,1060.00,1007.50,1045.00,1044.00,1007.50,926.00,920.00,878.75,876.00,853.75,852.50,972.42
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",1577.67,1418.33,1320.83,1286.25,1277.67,1251.67,1230.67,1180.00,1029.17,1013.33,1000.00,1016.67,1216.86
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",961.80,885.00,872.50,800.00,774.60,717.75,688.00,670.00,640.00,604.00,590.00,620.00,735.30
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",1548.00,1402.50,1331.50,1219.75,1195.00,1179.25,1167.60,1173.50,1139.00,1131.20,1106.00,1117.00,1225.86
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",1487.00,1283.50,1194.50,1072.00,1054.00,985.50,946.00,942.50,914.00,897.60,896.00,927.50,1050.01
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Ammosul (21-0-0)",950.00,950.00,925.00,850.00,850.00,850.00,850.00,850.00,850.00,730.00,700.00,700.00,837.92
"....Batangas","Complete (14-14-14)",1200.00,1200.00,1195.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1172.00,1170.00,1170.00,1182.25
"....Batangas","Urea (45-0-0)",1280.00,1280.00,1210.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,968.00,960.00,960.00,1054.83
"....Cavite","Ammophos (16-20-0)",1580.00,1400.00,1350.00,1350.00,1350.00,1280.00,1262.00,1200.00,1125.00,1090.00,1050.00,1050.00,1257.25
"....Cavite","Ammosul (21-0-0)",1060.00,1000.00,962.50,925.00,900.00,700.00,640.00,600.00,600.00,590.00,550.00,575.00,758.54
"....Cavite","Complete (14-14-14)",1540.00,1425.00,1400.00,1350.00,1300.00,1300.00,1288.00,1280.00,1257.50,1214.00,1190.00,1195.00,1311.63
"....Cavite","Urea (45-0-0)",1410.00,1300.00,1262.50,1225.00,1200.00,975.00,950.00,950.00,927.50,920.00,920.00,967.50,1083.96
"....Laguna","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Ammosul (21-0-0)",944.00,700.00,700.00,450.00,450.00,475.00,450.00,450.00,550.00,550.00,550.00,625.00,574.50
"....Laguna","Complete (14-14-14)",1850.00,1475.00,1400.00,1025.00,1000.00,960.00,920.00,995.00,1075.00,1100.00,1000.00,1050.00,1154.17
"....Laguna","Urea (45-0-0)",1892.00,1475.00,1300.00,985.00,980.00,940.00,900.00,907.50,930.00,900.00,900.00,925.00,1086.21
"....Quezon","Ammophos (16-20-0)",1384.00,1275.00,1200.00,1200.00,1188.00,1180.00,1180.00,1090.00,1000.00,1000.00,1000.00,1050.00,1145.58
"....Quezon","Ammosul (21-0-0)",790.00,750.00,750.00,750.00,720.00,700.00,700.00,650.00,600.00,600.00,600.00,650.00,688.33
"....Quezon","Complete (14-14-14)",1390.00,1287.50,1250.00,1250.00,1220.00,1200.00,1200.00,1160.00,1120.00,1120.00,1120.00,1120.00,1203.13
"....Quezon","Urea (45-0-0)",1140.00,1062.50,1062.50,1050.00,990.00,950.00,880.00,865.00,850.00,850.00,850.00,935.00,957.08
"....Rizal","Ammophos (16-20-0)",1769.00,1580.00,1412.50,1308.75,1295.00,1295.00,1250.00,1250.00,962.50,950.00,950.00,950.00,1247.73
"....Rizal","Ammosul (21-0-0)",1065.00,1025.00,1025.00,1025.00,953.00,863.75,800.00,800.00,600.00,550.00,550.00,550.00,817.23
"....Rizal","Complete (14-14-14)",1760.00,1625.00,1412.50,1293.75,1275.00,1256.25,1250.00,1252.50,1062.50,1050.00,1050.00,1050.00,1278.13
"....Rizal","Urea (45-0-0)",1713.00,1300.00,1137.50,1100.00,1100.00,1062.50,1000.00,990.00,862.50,850.00,850.00,850.00,1067.96
"..MIMAROPA REGION","Ammophos (16-20-0)",1481.00,1329.00,1293.00,1287.00,1243.20,1195.00,1125.00,1105.50,1097.63,1065.00,1055.00,1057.00,1194.44
"..MIMAROPA REGION","Ammosul (21-0-0)",889.50,805.00,780.63,781.15,763.25,742.19,719.00,713.75,694.38,704.25,694.38,695.63,748.59
"..MIMAROPA REGION","Complete (14-14-14)",1487.80,1341.50,1288.00,1290.50,1271.60,1245.00,1174.80,1149.75,1153.00,1143.20,1125.50,1131.50,1233.51
"..MIMAROPA REGION","Urea (45-0-0)",1277.00,1181.00,1158.50,1148.50,1138.00,1082.75,982.80,967.50,981.25,977.00,978.69,1000.50,1072.79
"....Marinduque","Ammophos (16-20-0)",1799.00,1442.50,1400.00,1400.00,1400.00,1325.00,1259.00,1197.50,1248.13,1265.00,1265.00,1265.00,1355.51
"....Marinduque","Ammosul (21-0-0)",1178.00,1057.50,947.50,925.00,925.00,868.75,820.00,775.00,782.50,785.00,785.00,785.00,886.19
"....Marinduque","Complete (14-14-14)",1813.00,1525.00,1500.00,1475.00,1450.00,1375.00,1298.00,1250.00,1265.00,1270.00,1270.00,1270.00,1396.75
"....Marinduque","Urea (45-0-0)",1579.00,1350.00,1292.50,1295.00,1300.00,1138.75,995.00,950.00,1006.25,1025.00,1025.00,1025.00,1165.13
"....Occidental Mindoro","Ammophos (16-20-0)",1400.00,1400.00,1400.00,1400.00,1240.00,1200.00,1040.00,1000.00,1000.00,1000.00,1000.00,1000.00,1173.33
"....Occidental Mindoro","Ammosul (21-0-0)",800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00
"....Occidental Mindoro","Complete (14-14-14)",1400.00,1400.00,1200.00,1200.00,1200.00,1200.00,1040.00,1000.00,1000.00,1000.00,1000.00,1000.00,1136.67
"....Occidental Mindoro","Urea (45-0-0)",1240.00,1200.00,1125.00,1100.00,1100.00,1100.00,1020.00,1000.00,1000.00,1000.00,1000.00,1000.00,1073.75
"....Oriental Mindoro","Ammophos (16-20-0)",1336.00,1220.00,1175.00,1200.00,1178.00,1150.00,1146.00,1125.00,1120.00,1008.00,960.00,945.00,1130.25
"....Oriental Mindoro","Ammosul (21-0-0)",840.00,800.00,750.00,710.00,678.00,650.00,646.00,630.00,630.00,592.00,570.00,560.00,671.33
"....Oriental Mindoro","Complete (14-14-14)",1376.00,1200.00,1175.00,1200.00,1178.00,1150.00,1146.00,1130.00,1130.00,1090.00,1045.00,1050.00,1155.83
"....Oriental Mindoro","Urea (45-0-0)",1148.00,1050.00,1000.00,985.00,960.00,875.00,874.00,860.00,860.00,850.00,850.00,905.00,934.75
"....Palawan","Ammophos (16-20-0)",1220.00,1157.50,1140.00,1085.00,1048.00,1000.00,1000.00,1025.00,1005.00,1002.00,1000.00,1000.00,1056.88
"....Palawan","Ammosul (21-0-0)",740.00,562.50,625.00,650.00,650.00,650.00,610.00,650.00,565.00,640.00,622.50,637.50,633.54
"....Palawan","Complete (14-14-14)",1200.00,1157.50,1215.00,1227.50,1180.00,1150.00,1180.00,1158.75,1165.00,1156.00,1112.50,1137.50,1169.98
"....Palawan","Urea (45-0-0)",1048.00,1055.00,1125.00,1112.50,1100.00,1100.00,985.00,987.50,1000.00,970.00,980.00,1072.50,1044.63
"....Romblon","Ammophos (16-20-0)",1650.00,1425.00,1350.00,1350.00,1350.00,1300.00,1180.00,1180.00,1115.00,1050.00,1050.00,1075.00,1256.25
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",1650.00,1425.00,1350.00,1350.00,1350.00,1350.00,1210.00,1210.00,1205.00,1200.00,1200.00,1200.00,1308.33
"....Romblon","Urea (45-0-0)",1370.00,1250.00,1250.00,1250.00,1230.00,1200.00,1040.00,1040.00,1040.00,1040.00,1000.00,1000.00,1142.50
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",1496.00,1179.75,1147.75,1067.00,1082.40,1075.00,1016.00,1023.00,1016.00,999.00,991.50,986.50,1089.99
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",1017.73,925.50,903.75,873.75,853.00,784.88,708.40,703.00,717.75,696.80,638.50,633.50,788.05
"..REGION V (BICOL REGION)","Complete (14-14-14)",1681.67,1347.50,1291.04,1230.00,1230.67,1218.96,1184.33,1169.17,1131.08,1129.47,1121.67,1118.54,1237.84
"..REGION V (BICOL REGION)","Urea (45-0-0)",1440.83,1156.25,1091.88,1042.29,1007.17,984.17,939.33,907.08,891.71,892.17,894.58,923.33,1014.23
"....Albay","Ammophos (16-20-0)",1582.00,1160.00,1160.00,1160.00,1160.00,1135.00,1054.00,1040.00,987.50,970.00,947.50,880.00,1103.00
"....Albay","Ammosul (21-0-0)",900.00,760.00,760.00,760.00,722.00,570.00,570.00,570.00,488.75,460.00,472.50,510.00,628.60
"....Albay","Complete (14-14-14)",1600.00,1210.00,1202.50,1180.00,1180.00,1170.00,1144.00,1140.00,1087.50,1070.00,1055.00,1017.50,1171.38
"....Albay","Urea (45-0-0)",1302.00,1060.00,1040.00,972.50,947.00,922.50,910.00,910.00,835.25,812.00,817.50,857.50,948.85
"....Camarines Norte","Ammophos (16-20-0)",1532.00,1152.50,1080.00,1080.00,1080.00,1072.50,1068.00,1060.00,1060.00,1032.00,990.00,990.00,1099.75
"....Camarines Norte","Ammosul (21-0-0)",1120.00,..,..,..,..,..,..,..,..,..,..,..,1120.00
"....Camarines Norte","Complete (14-14-14)",1542.00,1237.50,1220.00,1205.00,1200.00,1192.50,1184.00,1160.00,1137.50,1114.00,1090.00,1090.00,1197.71
"....Camarines Norte","Urea (45-0-0)",1268.00,1065.00,1020.00,1003.75,987.00,940.00,924.00,835.00,847.50,856.00,850.00,850.00,953.85
"....Camarines Sur","Ammophos (16-20-0)",900.00,900.00,850.00,850.00,850.00,850.00,860.00,950.00,950.00,960.00,1000.00,1000.00,910.00
"....Camarines Sur","Ammosul (21-0-0)",1000.00,1000.00,1000.00,950.00,950.00,950.00,910.00,850.00,850.00,844.00,820.00,820.00,912.00
"....Camarines Sur","Complete (14-14-14)",1650.00,1312.50,1250.00,1200.00,1200.00,1200.00,1172.00,1150.00,1100.00,1096.00,1080.00,1072.50,1206.92
"....Camarines Sur","Urea (45-0-0)",1550.00,1212.50,1100.00,1002.50,1000.00,1000.00,946.00,870.00,850.00,858.00,850.00,862.50,1008.46
"....Catanduanes","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Catanduanes","Ammosul (21-0-0)",1171.00,1026.25,1000.00,1000.00,864.00,847.50,812.00,770.00,700.00,780.00,800.00,725.00,874.65
"....Catanduanes","Complete (14-14-14)",1866.00,1663.75,1437.50,1400.00,1382.00,1332.50,1306.00,1300.00,1209.00,1273.80,1290.00,1252.50,1392.75
