"Geolocation","Fertilizer Grade","1996 January","1996 February","1996 March","1996 April","1996 May","1996 June","1996 July","1996 August","1996 September","1996 October","1996 November","1996 December","1996 Annual"
"..REGION VI (WESTERN VISAYAS)","Complete (14-14-14)",312.00,313.33,313.00,314.17,317.50,323.00,323.50,322.83,323.08,323.67,325.50,327.17,319.90
"..REGION VI (WESTERN VISAYAS)","Urea (45-0-0)",374.40,373.67,374.00,380.67,378.50,379.00,371.67,368.83,362.50,363.33,356.50,355.00,369.84
"....Aklan","Ammophos (16-20-0)",315.00,315.00,318.00,320.00,318.00,319.00,317.00,315.00,317.00,..,..,..,317.11
"....Aklan","Ammosul (21-0-0)",205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,209.00,210.00,210.00,210.00,206.58
"....Aklan","Complete (14-14-14)",320.00,320.00,320.00,320.00,320.00,320.00,320.00,318.00,323.75,325.00,325.00,328.00,321.65
"....Aklan","Urea (45-0-0)",375.00,378.00,385.00,400.00,375.00,382.00,378.00,371.00,375.00,388.00,357.00,365.00,377.42
"....Antique","Ammophos (16-20-0)",305.00,306.00,308.00,310.00,310.00,320.00,322.00,320.00,319.00,319.00,319.00,319.00,314.75
"....Antique","Ammosul (21-0-0)",200.00,200.00,197.00,201.00,195.00,195.00,209.00,205.00,200.00,200.00,195.00,195.00,199.33
"....Antique","Complete (14-14-14)",310.00,310.00,311.00,315.00,315.00,325.00,326.00,325.00,324.00,324.00,324.00,324.00,319.42
"....Antique","Urea (45-0-0)",370.00,369.00,366.00,368.00,370.00,370.00,362.00,358.00,357.00,356.00,353.00,345.00,362.00
"....Capiz","Ammophos (16-20-0)",305.00,305.00,310.00,306.00,310.00,315.00,318.00,315.00,315.00,315.00,317.00,320.00,312.58
"....Capiz","Ammosul (21-0-0)",200.00,200.00,200.00,200.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,203.33
"....Capiz","Complete (14-14-14)",310.00,310.00,310.00,310.00,315.00,320.00,320.00,320.00,320.00,320.00,322.00,325.00,316.83
"....Capiz","Urea (45-0-0)",390.00,390.00,390.00,394.00,395.00,394.00,390.00,395.00,360.00,360.00,356.00,345.00,379.92
"....Guimaras","Ammophos (16-20-0)",..,320.00,330.00,..,..,330.00,330.00,330.00,330.00,330.00,330.00,320.00,327.78
"....Guimaras","Ammosul (21-0-0)",..,220.00,220.00,220.00,220.00,220.00,220.00,210.00,..,..,..,..,218.57
"....Guimaras","Complete (14-14-14)",..,320.00,320.00,321.00,325.00,332.00,332.00,335.00,335.00,335.00,335.00,335.00,329.55
"....Guimaras","Urea (45-0-0)",..,370.00,370.00,375.00,380.00,375.00,374.00,372.00,375.00,375.00,375.00,375.00,374.18
"....Iloilo","Ammophos (16-20-0)",310.00,310.00,314.00,312.00,315.00,322.00,322.00,319.00,317.25,318.00,322.00,326.00,317.27
"....Iloilo","Ammosul (21-0-0)",195.00,195.00,195.00,196.00,199.00,198.00,200.00,205.00,201.00,204.00,201.00,202.00,199.25
"....Iloilo","Complete (14-14-14)",315.00,315.00,312.00,314.00,320.00,327.00,328.00,324.00,320.75,323.00,328.00,331.00,321.48
"....Iloilo","Urea (45-0-0)",370.00,370.00,367.00,372.00,368.00,373.00,361.00,359.00,358.00,351.00,350.00,350.00,362.42
"....Negros Occidental","Ammophos (16-20-0)",298.00,300.00,300.00,301.00,305.00,309.00,310.00,310.00,310.00,310.00,314.00,315.00,306.83
"....Negros Occidental","Ammosul (21-0-0)",196.00,191.00,190.00,192.00,203.00,204.00,203.00,202.00,195.00,191.00,195.00,195.00,196.42
"....Negros Occidental","Complete (14-14-14)",305.00,305.00,305.00,305.00,310.00,314.00,315.00,315.00,315.00,315.00,319.00,320.00,311.92
"....Negros Occidental","Urea (45-0-0)",367.00,365.00,366.00,375.00,383.00,380.00,365.00,358.00,350.00,350.00,348.00,350.00,363.08
"..REGION VII (CENTRAL VISAYAS)","Ammophos (16-20-0)",318.00,318.00,316.50,319.50,321.50,322.00,323.00,327.50,332.50,326.00,317.33,323.00,322.07
"..REGION VII (CENTRAL VISAYAS)","Ammosul (21-0-0)",222.00,220.50,217.00,220.00,265.00,213.50,207.50,213.50,225.00,220.00,218.67,216.67,221.61
"..REGION VII (CENTRAL VISAYAS)","Complete (14-14-14)",322.33,322.33,322.00,323.67,328.33,325.00,325.00,328.33,326.67,329.00,327.00,326.50,325.51
"..REGION VII (CENTRAL VISAYAS)","Urea (45-0-0)",379.67,378.33,378.67,380.33,381.67,382.67,378.33,382.33,389.06,381.75,378.25,372.50,380.30
"....Bohol","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,300.00,..,300.00
"....Bohol","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bohol","Complete (14-14-14)",320.00,320.00,323.00,325.00,325.00,316.00,321.00,320.00,320.00,305.00,300.00,300.00,316.25
"....Bohol","Urea (45-0-0)",375.00,375.00,381.00,385.00,385.00,380.00,380.00,380.00,376.25,365.00,365.00,365.00,376.02
"....Cebu","Ammophos (16-20-0)",328.00,326.00,321.00,324.00,325.00,323.00,328.00,334.00,340.00,330.00,330.00,326.00,327.92
"....Cebu","Ammosul (21-0-0)",224.00,221.00,219.00,220.00,315.00,215.00,215.00,217.00,220.00,215.00,216.00,215.00,226.00
"....Cebu","Complete (14-14-14)",332.00,332.00,326.00,326.00,330.00,331.00,332.00,336.00,335.00,335.00,335.00,331.00,331.75
"....Cebu","Urea (45-0-0)",384.00,380.00,377.00,376.00,385.00,384.00,380.00,384.00,385.00,381.00,372.00,355.00,378.58
"....Negros Oriental","Ammophos (16-20-0)",308.00,310.00,312.00,315.00,318.00,321.00,318.00,321.00,325.00,322.00,322.00,320.00,317.67
"....Negros Oriental","Ammosul (21-0-0)",220.00,220.00,215.00,220.00,215.00,212.00,200.00,210.00,220.00,210.00,205.00,200.00,212.25
"....Negros Oriental","Complete (14-14-14)",315.00,315.00,317.00,320.00,330.00,328.00,322.00,329.00,325.00,331.00,328.00,330.00,324.17
"....Negros Oriental","Urea (45-0-0)",380.00,380.00,378.00,380.00,375.00,384.00,375.00,383.00,400.00,386.00,381.00,375.00,381.42
"....Siquijor","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Siquijor","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,235.00,235.00,235.00,235.00,235.00
"....Siquijor","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,345.00,345.00,345.00,345.00
"....Siquijor","Urea (45-0-0)",..,..,..,..,..,..,..,..,395.00,395.00,395.00,395.00,395.00
"..REGION VIII (EASTERN VISAYAS)","Ammophos (16-20-0)",343.33,346.67,381.00,342.50,351.67,352.67,348.25,347.75,346.25,342.50,343.00,357.00,350.22
"..REGION VIII (EASTERN VISAYAS)","Ammosul (21-0-0)",237.50,237.00,240.00,240.00,253.33,252.50,256.00,253.33,251.67,246.67,247.33,233.00,245.69
"..REGION VIII (EASTERN VISAYAS)","Complete (14-14-14)",358.80,359.00,364.00,359.17,369.17,372.50,372.33,373.00,360.83,358.83,359.80,363.50,364.24
"..REGION VIII (EASTERN VISAYAS)","Urea (45-0-0)",432.00,435.40,437.60,428.33,425.33,426.00,427.17,424.17,420.83,418.83,418.50,415.83,425.83
"....Biliran","Ammophos (16-20-0)",..,..,..,320.00,..,..,330.00,330.00,330.00,330.00,336.00,330.00,329.43
"....Biliran","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Biliran","Complete (14-14-14)",..,..,..,325.00,325.00,325.00,335.00,335.00,335.00,335.00,337.00,340.00,332.44
"....Biliran","Urea (45-0-0)",..,..,..,404.00,405.00,405.00,400.00,395.00,395.00,388.00,381.00,375.00,394.22
"....Eastern Samar","Ammophos (16-20-0)",..,..,480.00,..,..,..,..,..,..,..,..,400.00,440.00
"....Eastern Samar","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Eastern Samar","Complete (14-14-14)",375.00,375.00,382.00,398.00,455.00,455.00,460.00,463.00,400.00,400.00,400.00,400.00,413.58
"....Eastern Samar","Urea (45-0-0)",451.00,474.00,481.00,476.00,450.00,452.00,460.00,460.00,445.00,445.00,450.00,450.00,457.83
"....Leyte","Ammophos (16-20-0)",330.00,330.00,334.00,340.00,340.00,340.00,340.00,340.00,335.00,320.00,323.00,335.00,333.92
"....Leyte","Ammosul (21-0-0)",245.00,240.00,240.00,240.00,240.00,250.00,248.00,240.00,235.00,220.00,222.00,230.00,237.50
"....Leyte","Complete (14-14-14)",340.00,340.00,340.00,340.00,340.00,350.00,350.00,350.00,340.00,323.00,324.00,340.00,339.75
"....Leyte","Urea (45-0-0)",410.00,410.00,414.00,410.00,415.00,418.00,418.00,410.00,407.50,400.00,398.00,390.00,408.38
"....Northern Samar","Ammophos (16-20-0)",360.00,360.00,360.00,360.00,365.00,365.00,368.00,368.00,370.00,370.00,370.00,370.00,365.50
"....Northern Samar","Ammosul (21-0-0)",..,..,..,..,280.00,280.00,280.00,280.00,280.00,280.00,280.00,..,280.00
"....Northern Samar","Complete (14-14-14)",371.00,370.00,370.00,370.00,375.00,374.00,374.00,374.00,375.00,375.00,378.00,380.00,373.83
"....Northern Samar","Urea (45-0-0)",464.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,452.00,460.00,452.17
"....Samar","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Samar","Ammosul (21-0-0)",..,..,..,..,..,240.00,..,..,..,..,..,..,240.00
"....Samar","Complete (14-14-14)",360.00,360.00,370.00,368.00,360.00,371.00,355.00,356.00,355.00,360.00,360.00,360.00,361.25
"....Samar","Urea (45-0-0)",420.00,428.00,430.00,420.00,422.00,421.00,425.00,420.00,420.00,420.00,420.00,420.00,422.17
"....Southern Leyte","Ammophos (16-20-0)",340.00,350.00,350.00,350.00,350.00,353.00,355.00,353.00,350.00,350.00,..,350.00,350.09
"....Southern Leyte","Ammosul (21-0-0)",230.00,234.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,236.00,238.33
"....Southern Leyte","Complete (14-14-14)",348.00,350.00,358.00,354.00,360.00,360.00,360.00,360.00,360.00,360.00,..,361.00,357.36
"....Southern Leyte","Urea (45-0-0)",415.00,415.00,413.00,410.00,410.00,410.00,410.00,410.00,407.50,410.00,410.00,400.00,410.04
"..REGION IX (ZAMBOANGA PENINSULA)","Ammophos (16-20-0)",331.33,327.67,330.00,330.33,317.33,335.00,335.00,334.33,334.00,335.67,336.67,335.67,331.92
"..REGION IX (ZAMBOANGA PENINSULA)","Ammosul (21-0-0)",213.67,214.67,217.33,215.00,215.00,213.67,214.67,216.33,214.75,214.67,213.33,212.67,214.65
"..REGION IX (ZAMBOANGA PENINSULA)","Complete (14-14-14)",333.33,332.67,335.00,335.00,321.67,339.67,340.00,339.00,338.92,340.00,352.67,341.67,337.47
"..REGION IX (ZAMBOANGA PENINSULA)","Urea (45-0-0)",388.00,384.67,388.67,388.67,355.00,387.00,386.67,381.00,378.75,374.67,370.33,370.00,379.45
"....Zamboanga del Norte","Ammophos (16-20-0)",320.00,320.00,320.00,320.00,320.00,330.00,330.00,330.00,330.00,332.00,335.00,332.00,326.58
"....Zamboanga del Norte","Ammosul (21-0-0)",205.00,206.00,205.00,205.00,205.00,205.00,205.00,211.00,205.00,205.00,204.00,200.00,205.08
"....Zamboanga del Norte","Complete (14-14-14)",325.00,325.00,325.00,325.00,325.00,335.00,335.00,335.00,335.00,336.00,340.00,337.00,331.50
"....Zamboanga del Norte","Urea (45-0-0)",380.00,380.00,380.00,380.00,380.00,380.00,380.00,372.00,370.00,370.00,367.00,360.00,374.92
"....Zamboanga del Sur","Ammophos (16-20-0)",324.00,320.00,320.00,321.00,317.00,325.00,325.00,323.00,322.00,325.00,325.00,325.00,322.67
"....Zamboanga del Sur","Ammosul (21-0-0)",207.00,209.00,212.00,205.00,205.00,201.00,204.00,203.00,204.25,205.00,206.00,204.00,205.44
"....Zamboanga del Sur","Complete (14-14-14)",325.00,325.00,326.00,325.00,325.00,330.00,330.00,327.00,326.75,330.00,330.00,334.00,327.81
"....Zamboanga del Sur","Urea (45-0-0)",374.00,373.00,376.00,371.00,375.00,371.00,370.00,361.00,356.25,350.00,350.00,350.00,364.77
"....Zamboanga Sibugay","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zamboanga Sibugay","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zamboanga Sibugay","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zamboanga Sibugay","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"….City of Zamboanga","Ammophos (16-20-0)",350.00,343.00,350.00,350.00,315.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,346.50
"….City of Zamboanga","Ammosul (21-0-0)",229.00,229.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,234.00,230.00,234.00,233.42
"….City of Zamboanga","Complete (14-14-14)",350.00,348.00,354.00,355.00,315.00,354.00,355.00,355.00,355.00,354.00,388.00,354.00,353.08
"….City of Zamboanga","Urea (45-0-0)",410.00,401.00,410.00,415.00,310.00,410.00,410.00,410.00,410.00,404.00,394.00,400.00,398.67
"..REGION X (NORTHERN MINDANAO)","Ammophos (16-20-0)",321.00,322.75,309.20,308.60,308.40,309.00,316.20,320.60,322.95,322.60,335.40,336.75,319.45
"..REGION X (NORTHERN MINDANAO)","Ammosul (21-0-0)",215.80,220.20,227.40,230.60,231.00,225.80,227.60,228.40,225.63,228.00,228.00,228.75,226.43
"..REGION X (NORTHERN MINDANAO)","Complete (14-14-14)",319.00,322.00,333.80,331.20,331.40,331.60,333.60,335.60,338.85,340.40,340.80,345.20,333.62
"..REGION X (NORTHERN MINDANAO)","Urea (45-0-0)",375.40,373.40,374.00,378.40,375.60,376.20,377.20,373.60,376.50,373.60,370.00,368.00,374.33
"....Bukidnon","Ammophos (16-20-0)",318.00,320.00,320.00,320.00,320.00,321.00,320.00,322.00,325.00,325.00,325.00,332.00,322.33
"....Bukidnon","Ammosul (21-0-0)",205.00,205.00,205.00,206.00,210.00,210.00,210.00,210.00,212.50,213.00,205.00,205.00,208.04
"....Bukidnon","Complete (14-14-14)",322.00,325.00,325.00,325.00,325.00,326.00,325.00,327.00,330.00,330.00,330.00,330.00,326.67
"....Bukidnon","Urea (45-0-0)",365.00,365.00,364.00,365.00,365.00,367.00,365.00,361.00,360.00,353.00,342.00,340.00,359.33
"....Camiguin","Ammophos (16-20-0)",..,..,262.00,262.00,262.00,262.00,288.00,290.00,265.00,228.00,325.00,..,271.56
"....Camiguin","Ammosul (21-0-0)",240.00,251.00,251.00,230.00,230.00,230.00,230.00,230.00,..,..,230.00,..,235.78
"....Camiguin","Complete (14-14-14)",307.00,310.00,372.00,360.00,360.00,360.00,366.00,364.00,366.25,361.00,354.00,365.00,353.77
"....Camiguin","Urea (45-0-0)",382.00,378.00,380.00,395.00,395.00,395.00,399.00,402.00,410.00,406.00,400.00,400.00,395.17
"....Lanao del Norte","Ammophos (16-20-0)",330.00,328.00,326.00,318.00,315.00,315.00,325.00,330.00,337.50,348.00,350.00,350.00,331.04
"....Lanao del Norte","Ammosul (21-0-0)",219.00,220.00,256.00,300.00,295.00,271.00,288.00,292.00,280.00,290.00,300.00,300.00,275.92
"....Lanao del Norte","Complete (14-14-14)",330.00,330.00,319.00,315.00,312.00,315.00,316.00,330.00,340.00,350.00,350.00,350.00,329.75
"....Lanao del Norte","Urea (45-0-0)",375.00,375.00,375.00,378.00,375.00,375.00,376.00,368.00,380.00,380.00,380.00,380.00,376.42
"....Misamis Occidental","Ammophos (16-20-0)",326.00,330.00,325.00,324.00,320.00,329.00,328.00,326.00,326.00,328.00,336.00,340.00,328.17
"....Misamis Occidental","Ammosul (21-0-0)",215.00,215.00,215.00,214.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,211.58
"....Misamis Occidental","Complete (14-14-14)",321.00,325.00,335.00,333.00,330.00,331.00,333.00,332.00,333.00,336.00,345.00,351.00,333.75
"....Misamis Occidental","Urea (45-0-0)",390.00,385.00,386.00,384.00,380.00,381.00,386.00,384.00,385.00,385.00,388.00,390.00,385.33
"....Misamis Oriental","Ammophos (16-20-0)",310.00,313.00,313.00,319.00,325.00,318.00,320.00,335.00,361.25,384.00,341.00,325.00,330.35
"....Misamis Oriental","Ammosul (21-0-0)",200.00,210.00,210.00,203.00,210.00,208.00,200.00,200.00,200.00,199.00,195.00,200.00,202.92
"....Misamis Oriental","Complete (14-14-14)",315.00,320.00,318.00,323.00,330.00,326.00,328.00,325.00,325.00,325.00,325.00,330.00,324.17
"....Misamis Oriental","Urea (45-0-0)",365.00,364.00,365.00,370.00,363.00,363.00,360.00,353.00,347.50,344.00,340.00,330.00,355.38
"..REGION XI (DAVAO REGION)","Ammophos (16-20-0)",306.75,318.00,322.25,320.75,322.50,324.50,322.50,322.50,323.75,323.75,327.50,327.50,321.85
"..REGION XI (DAVAO REGION)","Ammosul (21-0-0)",208.50,212.75,215.50,215.75,215.00,214.50,208.75,209.00,209.06,209.50,208.50,210.00,211.40
"..REGION XI (DAVAO REGION)","Complete (14-14-14)",318.00,324.25,327.50,323.50,315.50,327.00,332.75,329.50,326.38,329.50,333.25,332.75,326.66
"..REGION XI (DAVAO REGION)","Urea (45-0-0)",376.00,381.00,381.25,380.75,382.00,381.25,379.25,376.00,373.75,373.75,372.25,362.75,376.67
"....Compostela Valley","Ammophos (16-20-0)",310.00,314.00,320.00,315.00,320.00,320.00,320.00,320.00,325.00,325.00,330.00,330.00,320.75
"....Compostela Valley","Ammosul (21-0-0)",209.00,210.00,210.00,208.00,215.00,213.00,210.00,210.00,210.00,213.00,212.00,210.00,210.83
"....Compostela Valley","Complete (14-14-14)",315.00,320.00,320.00,316.00,280.00,314.00,330.00,330.00,330.00,330.00,335.00,335.00,321.25
"....Compostela Valley","Urea (45-0-0)",370.00,380.00,380.00,378.00,380.00,380.00,380.00,380.00,380.00,380.00,382.00,360.00,377.50
"....Davao del Norte","Ammophos (16-20-0)",308.00,315.00,315.00,316.00,320.00,317.00,320.00,320.00,320.00,320.00,320.00,320.00,317.58
"....Davao del Norte","Ammosul (21-0-0)",200.00,205.00,205.00,205.00,205.00,203.00,200.00,201.00,205.00,205.00,205.00,205.00,203.67
"....Davao del Norte","Complete (14-14-14)",319.00,320.00,320.00,321.00,324.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,323.25
"....Davao del Norte","Urea (45-0-0)",372.00,375.00,375.00,375.00,378.00,375.00,375.00,369.00,360.00,360.00,360.00,360.00,369.50
"....Davao del Sur","Ammophos (16-20-0)",295.00,312.00,317.00,315.00,313.00,324.00,320.00,320.00,320.00,320.00,330.00,330.00,318.00
"....Davao del Sur","Ammosul (21-0-0)",210.00,210.00,217.00,220.00,210.00,212.00,210.00,210.00,206.25,205.00,202.00,210.00,210.19
"....Davao del Sur","Complete (14-14-14)",315.00,318.00,327.00,315.00,315.00,329.00,325.00,325.00,312.50,325.00,335.00,333.00,322.88
"....Davao del Sur","Urea (45-0-0)",374.00,376.00,375.00,375.00,375.00,375.00,372.00,365.00,365.00,365.00,357.00,341.00,367.92
"....Davao Occidental","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Occidental","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Occidental","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Occidental","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Oriental","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Oriental","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Oriental","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Oriental","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....City of Davao","Ammophos (16-20-0)",314.00,331.00,337.00,337.00,337.00,337.00,330.00,330.00,330.00,330.00,330.00,330.00,331.08
"....City of Davao","Ammosul (21-0-0)",215.00,226.00,230.00,230.00,230.00,230.00,215.00,215.00,215.00,215.00,215.00,215.00,220.92
"....City of Davao","Complete (14-14-14)",323.00,339.00,343.00,342.00,343.00,340.00,351.00,338.00,338.00,338.00,338.00,338.00,339.25
"....City of Davao","Urea (45-0-0)",388.00,393.00,395.00,395.00,395.00,395.00,390.00,390.00,390.00,390.00,390.00,390.00,391.75
"..REGION XII (SOCCSKSARGEN)","Ammophos (16-20-0)",313.00,317.75,318.75,320.00,316.00,319.00,321.25,320.50,321.25,325.00,325.00,325.00,320.21
"..REGION XII (SOCCSKSARGEN)","Ammosul (21-0-0)",213.00,214.00,217.50,220.25,220.25,220.25,221.00,221.00,222.13,225.00,225.25,224.00,220.30
"..REGION XII (SOCCSKSARGEN)","Complete (14-14-14)",315.50,320.75,322.50,313.75,313.75,321.25,315.75,315.50,316.25,328.75,327.50,327.75,319.92
"..REGION XII (SOCCSKSARGEN)","Urea (45-0-0)",386.67,384.00,383.33,383.33,383.33,383.33,383.33,383.33,383.33,383.33,383.33,383.33,383.67
"....Cotabato","Ammophos (16-20-0)",310.00,321.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,323.42
"....Cotabato","Ammosul (21-0-0)",210.00,210.00,223.00,226.00,226.00,226.00,226.00,226.00,226.00,226.00,226.00,226.00,223.08
"....Cotabato","Complete (14-14-14)",310.00,325.00,330.00,330.00,330.00,353.00,330.00,330.00,330.00,330.00,330.00,330.00,329.83
"....Cotabato","Urea (45-0-0)",385.00,381.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.50
"....Sarangani","Ammophos (16-20-0)",327.00,330.00,330.00,330.00,..,326.00,330.00,330.00,330.00,330.00,330.00,330.00,329.36
"....Sarangani","Ammosul (21-0-0)",224.00,225.00,225.00,225.00,225.00,225.00,228.00,228.00,230.00,230.00,230.00,225.00,226.67
"....Sarangani","Complete (14-14-14)",324.00,325.00,325.00,325.00,325.00,332.00,331.00,330.00,330.00,330.00,330.00,330.00,328.08
"....Sarangani","Urea (45-0-0)",385.00,381.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.50
"....Sultan Kudarat","Ammophos (16-20-0)",305.00,309.00,310.00,310.00,313.00,315.00,320.00,317.00,320.00,320.00,320.00,320.00,314.92
"....Sultan Kudarat","Ammosul (21-0-0)",210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,212.50,220.00,220.00,220.00,212.71
"....Sultan Kudarat","Complete (14-14-14)",310.00,318.00,320.00,320.00,320.00,320.00,322.00,322.00,325.00,325.00,325.00,326.00,321.08
"....Sultan Kudarat","Urea (45-0-0)",380.00,384.00,387.00,386.00,390.00,390.00,379.00,378.00,384.00,385.00,382.00,370.00,382.92
"....South Cotabato","Ammophos (16-20-0)",310.00,311.00,310.00,315.00,310.00,310.00,310.00,310.00,310.00,325.00,325.00,325.00,314.25
"....South Cotabato","Ammosul (21-0-0)",208.00,211.00,212.00,220.00,220.00,220.00,220.00,220.00,220.00,224.00,225.00,225.00,218.75
"....South Cotabato","Complete (14-14-14)",318.00,315.00,315.00,280.00,280.00,280.00,280.00,280.00,280.00,330.00,325.00,325.00,300.67
"....South Cotabato","Urea (45-0-0)",390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00
"..REGION XIII (CARAGA)","Ammophos (16-20-0)",326.25,326.75,330.00,334.00,328.33,323.33,324.33,333.00,331.67,331.67,331.67,334.67,329.64
"..REGION XIII (CARAGA)","Ammosul (21-0-0)",230.00,230.00,234.00,230.25,231.25,231.50,257.25,242.50,233.63,233.00,233.50,234.75,235.14
"..REGION XIII (CARAGA)","Complete (14-14-14)",335.25,335.25,340.75,343.75,343.00,340.75,343.00,343.75,343.75,343.00,343.75,344.75,341.73
"..REGION XIII (CARAGA)","Urea (45-0-0)",384.25,387.75,389.50,387.25,386.25,388.50,390.75,390.00,387.81,387.50,391.00,393.25,388.65
"....Agusan del Norte","Ammophos (16-20-0)",325.00,325.00,341.00,344.00,325.00,325.00,323.00,334.00,330.00,330.00,330.00,328.00,330.00
"....Agusan del Norte","Ammosul (21-0-0)",220.00,220.00,228.00,220.00,220.00,220.00,325.00,265.00,227.50,225.00,228.00,230.00,235.71
"....Agusan del Norte","Complete (14-14-14)",335.00,335.00,347.00,358.00,350.00,350.00,338.00,345.00,345.00,345.00,347.00,348.00,345.25
"....Agusan del Norte","Urea (45-0-0)",375.00,375.00,377.00,374.00,370.00,370.00,374.00,385.00,381.25,380.00,390.00,390.00,378.44
"....Agusan del Sur","Ammophos (16-20-0)",309.00,310.00,314.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,335.00,319.00
"....Agusan del Sur","Ammosul (21-0-0)",210.00,210.00,218.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,214.42
"....Agusan del Sur","Complete (14-14-14)",314.00,315.00,319.00,320.00,320.00,328.00,330.00,330.00,330.00,329.00,330.00,335.00,325.00
"....Agusan del Sur","Urea (45-0-0)",359.00,368.00,373.00,370.00,370.00,382.00,385.00,375.00,370.00,370.00,370.00,370.00,371.83
"....Dinagat Islands","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Dinagat Islands","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Dinagat Islands","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Dinagat Islands","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Surigao del Norte","Ammophos (16-20-0)",336.00,331.00,330.00,338.00,340.00,325.00,330.00,345.00,345.00,345.00,345.00,341.00,337.58
"....Surigao del Norte","Ammosul (21-0-0)",240.00,240.00,240.00,236.00,240.00,241.00,239.00,240.00,240.00,240.00,240.00,244.00,240.00
"....Surigao del Norte","Complete (14-14-14)",335.00,339.00,340.00,340.00,345.00,329.00,349.00,345.00,345.00,343.00,343.00,341.00,341.17
"....Surigao del Norte","Urea (45-0-0)",383.00,388.00,388.00,385.00,385.00,382.00,384.00,380.00,380.00,380.00,380.00,383.00,383.17
"....Surigao del Sur","Ammophos (16-20-0)",335.00,341.00,335.00,..,..,..,..,..,..,..,..,..,337.00
"....Surigao del Sur","Ammosul (21-0-0)",250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,252.00,252.00,251.00,250.00,250.42
"....Surigao del Sur","Complete (14-14-14)",357.00,352.00,357.00,357.00,357.00,356.00,355.00,355.00,355.00,355.00,355.00,355.00,355.50
"....Surigao del Sur","Urea (45-0-0)",420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,420.00,424.00,430.00,421.17
"..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","Ammophos (16-20-0)",322.00,319.00,346.50,318.00,305.00,305.00,313.33,320.00,322.50,320.00,310.00,315.00,318.03
"..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","Ammosul (21-0-0)",241.00,260.00,283.00,251.00,240.00,240.00,250.00,280.00,280.00,280.00,281.00,285.00,264.25
"..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","Complete (14-14-14)",366.67,360.67,344.67,334.33,340.00,349.33,355.00,354.33,353.75,353.33,356.00,347.67,351.31
