"Geolocation","Commodity","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2023 Annual"
"PHILIPPINES","RAW PEANUT, SHELLED, 1 KG",113.18,112.46,113.17,111.97,112.09,112.03,113.55,113.66,114.31,114.49,115.58,116.01,113.54
"PHILIPPINES","RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",136.79,136.79,138.13,141.13,141.79,145.63,145.63,145.83,145.83,154.00,157.33,157.54,145.53
"PHILIPPINES","RAW PEANUT, UNSHELLED, 1 KG",96.87,96.65,98.03,97.99,98.33,98.85,98.80,99.58,99.87,100.18,102.05,102.60,99.15
"PHILIPPINES","RAW PEANUT, WITHOUT SHELL, 1 KG",114.21,118.63,117.29,113.75,111.83,110.42,113.04,114.54,115.92,116.75,119.58,114.82,115.07
"PHILIPPINES","STRING BEANS, 1 KG",83.05,96.62,91.00,82.10,78.83,75.46,72.61,78.00,82.45,78.45,73.54,76.39,80.71
"PHILIPPINES","BAGUIO BEANS, 1 KG",114.15,119.14,113.53,102.33,102.76,106.74,103.42,123.88,143.09,110.35,105.98,107.95,112.78
"PHILIPPINES","MONGGO, GREEN, 1 KG",105.56,104.45,103.84,103.98,103.54,103.69,104.11,105.06,105.26,105.39,105.30,105.06,104.60
"..National Capital Region (NCR)","RAW PEANUT, SHELLED, 1 KG",111.22,113.49,114.20,114.10,115.43,116.71,116.86,117.54,118.73,119.70,121.12,125.57,117.06
"..National Capital Region (NCR)","RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","BAGUIO BEANS, 1 KG",120.28,119.67,106.56,90.89,101.94,109.21,104.61,157.45,145.87,106.35,111.70,107.26,115.15
"..National Capital Region (NCR)","MONGGO, GREEN, 1 KG",122.16,122.47,121.23,118.20,118.13,118.17,118.18,117.88,117.00,117.65,118.08,118.64,118.98
"..Cordillera Administrative Region (CAR)","RAW PEANUT, SHELLED, 1 KG",131.73,130.69,130.90,131.10,131.46,130.69,139.23,139.23,139.23,142.86,143.93,145.18,136.35
"..Cordillera Administrative Region (CAR)","RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","STRING BEANS, 1 KG",95.24,98.67,93.83,79.31,75.14,71.41,69.40,85.75,93.29,79.13,72.10,68.71,81.83
"..Cordillera Administrative Region (CAR)","BAGUIO BEANS, 1 KG",88.73,94.00,84.81,71.93,71.81,80.10,84.84,107.04,128.09,86.52,81.00,71.41,87.52
"..Cordillera Administrative Region (CAR)","MONGGO, GREEN, 1 KG",117.80,112.80,112.26,111.85,111.07,110.45,110.24,110.24,109.46,108.63,110.00,112.08,111.41
"....Abra","RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","BAGUIO BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
