"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2021 Annual"
"PHILIPPINES","FRESH FRUIT, AVOCADO, 1 KG",87.91,89.93,87.12,85.64,80.24,77.67,74.76,70.64,74.92,78.39,81.12,85.53,81.16
"PHILIPPINES","FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",27.75,27.12,26.26,26.67,26.24,25.51,26.17,26.53,24.32,25.13,23.58,24.14,25.78
"PHILIPPINES","FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",71.27,69.69,69.23,69.18,68.17,66.99,65.88,65.25,64.01,63.55,62.84,61.82,66.49
"PHILIPPINES","FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",46.15,46.26,46.07,46.37,45.51,45.14,44.82,44.45,43.86,43.90,43.40,43.22,44.93
"PHILIPPINES","FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",40.26,39.99,40.20,40.33,39.98,39.54,38.99,38.67,38.97,39.04,39.27,38.81,39.51
"PHILIPPINES","FRESH FRUIT, GUAVA, BAYABAS, 1 KG",61.07,61.02,60.96,61.21,61.30,62.33,60.70,61.02,61.26,60.07,59.98,62.74,61.14
"PHILIPPINES","FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",128.18,116.33,110.52,118.85,99.50,92.63,101.08,101.84,106.03,101.86,103.08,109.33,107.44
"PHILIPPINES","FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",49.48,54.53,52.18,52.13,45.27,40.73,38.20,39.59,40.63,42.24,41.55,45.36,45.16
"PHILIPPINES","FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",175.91,171.98,156.40,152.54,136.33,123.03,123.15,128.99,131.28,130.60,133.95,140.65,142.07
"PHILIPPINES","FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",103.61,95.41,92.55,92.27,74.03,70.80,91.92,94.31,94.03,99.44,106.53,108.75,93.64
"PHILIPPINES","FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",100.75,107.12,102.56,102.46,91.20,72.60,76.60,77.93,83.08,83.83,84.08,89.29,89.29
"PHILIPPINES","FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",126.99,133.75,135.23,126.24,115.97,102.34,113.85,115.05,116.09,118.28,130.73,145.00,123.29
"PHILIPPINES","FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",148.73,146.11,139.61,138.25,113.36,107.50,117.85,124.54,131.34,132.97,138.43,142.03,131.73
"PHILIPPINES","FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",45.53,45.65,42.84,43.11,41.76,39.85,40.58,40.09,41.14,40.02,40.57,40.25,41.78
"PHILIPPINES","FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",42.40,42.49,42.37,42.31,41.83,40.91,40.93,41.87,42.04,42.66,42.01,42.02,41.99
"PHILIPPINES","FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",46.47,47.61,48.07,46.93,46.02,44.81,42.52,45.31,45.27,44.83,45.73,45.76,45.78
"PHILIPPINES","FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",28.67,28.73,28.73,28.25,29.04,28.48,28.41,28.30,28.51,28.16,27.96,28.45,28.48
"PHILIPPINES","FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",52.61,53.19,53.82,52.30,55.30,54.20,54.66,56.83,54.27,53.49,53.49,53.85,54.00
"PHILIPPINES","FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",41.66,40.97,45.22,43.30,43.61,44.34,43.20,44.89,45.55,46.14,46.38,46.88,44.35
"PHILIPPINES","FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",57.92,58.38,58.22,58.38,58.58,58.02,58.70,60.11,60.71,61.19,61.04,60.41,59.30
"PHILIPPINES","FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",58.61,58.75,58.48,57.63,57.53,56.90,55.64,55.29,55.72,56.91,57.27,57.85,57.22
"PHILIPPINES","FRESH FRUIT, GRAPES, 1 KG",279.66,273.14,272.05,271.58,273.72,271.13,266.27,279.84,265.47,261.18,252.44,249.10,267.96
"PHILIPPINES","FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",272.10,269.54,270.02,270.20,274.26,266.62,271.18,277.15,261.18,270.35,264.56,253.57,268.40
"PHILIPPINES","FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",199.86,201.93,207.85,212.74,215.50,214.07,209.32,204.19,195.01,186.98,183.38,175.97,200.57
"PHILIPPINES","FRESH FRUIT, GUYABANO, 1 KG",58.32,57.30,59.60,56.74,57.35,58.83,62.25,59.68,58.13,61.33,59.56,62.34,59.28
"PHILIPPINES","FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",81.11,79.80,77.55,76.85,78.43,79.26,75.58,74.27,74.19,74.72,72.68,72.96,76.45
"PHILIPPINES","FRESH FRUIT, LANZONES, 1 KG",114.31,114.99,119.89,116.83,116.38,117.15,116.80,116.80,117.30,117.71,116.19,116.07,116.70
"PHILIPPINES","FRESH FRUIT, RAMBUTAN, 1 KG",66.72,66.72,66.72,66.92,67.12,67.12,73.87,83.38,82.89,77.89,78.51,80.70,73.22
"PHILIPPINES","FRESH FRUIT, POMELO, MEDIUM, 1 KG",90.13,89.27,86.23,89.28,89.60,94.58,94.64,96.45,95.70,97.52,96.68,96.95,93.09
"PHILIPPINES","FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",77.47,76.16,78.39,78.17,77.52,77.53,78.33,83.58,88.13,87.23,84.98,82.50,80.84
"PHILIPPINES","FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",83.21,81.08,87.59,94.29,91.43,91.28,97.57,96.92,93.08,92.03,90.06,92.53,90.92
"PHILIPPINES","FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",57.75,57.64,57.27,58.04,58.02,57.81,58.43,61.97,64.52,59.55,56.17,54.76,58.49
"PHILIPPINES","CALAMANSI, LOOSE, 1 KG",64.58,69.00,76.05,69.21,71.94,71.60,65.12,66.45,65.36,63.08,66.88,69.67,68.24
"PHILIPPINES","FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",89.40,93.12,93.12,93.08,93.24,93.52,85.88,87.07,91.40,92.00,93.21,98.78,91.99
"PHILIPPINES","FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",53.19,53.53,54.47,43.94,42.94,41.93,42.61,52.80,55.63,52.30,51.55,52.85,49.81
"PHILIPPINES","FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",40.94,41.12,42.02,42.40,39.41,38.37,39.25,39.77,39.91,41.48,42.84,44.07,40.97
"..National Capital Region (NCR)","FRESH FRUIT, AVOCADO, 1 KG",182.89,189.96,187.52,172.47,158.16,144.96,127.53,114.27,127.53,148.56,157.55,161.31,156.06
"..National Capital Region (NCR)","FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
