"Geolocation","Fertilizer Grade","2015 January","2015 February","2015 March","2015 April","2015 May","2015 June","2015 July","2015 August","2015 September","2015 October","2015 November","2015 December","2015 Annual"
"....Abra","Ammophos (16-20-0)",942.00,930.00,935.00,935.00,930.00,930.00,930.00,934.00,935.00,940.00,927.50,920.00,932.38
"....Abra","Ammosul (21-0-0)",538.00,530.00,527.50,527.50,528.00,530.00,530.00,528.00,530.00,528.00,515.00,520.00,527.67
"....Abra","Complete (14-14-14)",1130.00,1125.00,1130.00,1130.00,1130.00,1130.00,1130.00,1130.00,1130.00,1134.00,1115.00,1120.00,1127.83
"....Abra","Urea (45-0-0)",1012.00,1015.00,1020.00,1020.00,1016.00,1000.00,1000.00,1000.00,1000.00,992.00,937.50,935.00,995.63
"....Apayao","Ammophos (16-20-0)",978.00,980.00,980.00,980.00,964.00,880.00,900.00,930.00,885.00,866.00,870.00,865.00,923.17
"....Apayao","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Complete (14-14-14)",1100.00,1090.00,1090.00,1087.50,1082.00,1085.00,1100.00,1040.00,1080.00,1088.00,1080.00,1080.00,1083.54
"....Apayao","Urea (45-0-0)",1028.00,1000.00,992.50,982.50,982.00,997.50,1050.00,970.00,970.00,962.00,965.00,980.00,989.96
"....Benguet","Ammophos (16-20-0)",1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
"....Benguet","Ammosul (21-0-0)",550.00,550.00,550.00,550.00,550.00,550.00,550.00,540.00,550.00,550.00,550.00,550.00,549.17
"....Benguet","Complete (14-14-14)",1172.00,1180.00,1180.00,1180.00,1164.00,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1166.33
"....Benguet","Urea (45-0-0)",1044.00,1035.00,1035.00,1035.00,1031.00,1030.00,1030.00,1012.00,1005.00,1008.00,1010.00,1010.00,1023.75
"....Ifugao","Ammophos (16-20-0)",1270.00,1242.50,1200.00,1200.00,1200.00,1250.00,1200.00,1210.00,1250.00,1258.00,1270.00,1262.50,1234.42
"....Ifugao","Ammosul (21-0-0)",750.00,700.00,700.00,700.00,700.00,700.00,700.00,710.00,750.00,756.00,760.00,757.50,723.63
"....Ifugao","Complete (14-14-14)",1266.00,1255.00,1200.00,1200.00,1200.00,1250.00,1200.00,1210.00,1250.00,1256.00,1260.00,1260.00,1233.92
"....Ifugao","Urea (45-0-0)",1270.00,1237.50,1200.00,1200.00,1200.00,1250.00,1200.00,1210.00,1250.00,1258.00,1270.00,1262.50,1234.00
"....Kalinga","Ammophos (16-20-0)",900.00,900.00,900.00,900.00,900.00,900.00,890.00,890.00,895.00,900.00,900.00,900.00,897.92
"....Kalinga","Ammosul (21-0-0)",520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00
"....Kalinga","Complete (14-14-14)",1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1092.50,1090.00,1082.50,1080.00,1080.00,1080.00,1092.08
"....Kalinga","Urea (45-0-0)",1000.00,990.00,980.00,980.00,980.00,985.00,985.00,972.00,990.00,1000.00,1000.00,1000.00,988.50
"....Mountain Province","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Ammosul (21-0-0)",595.00,600.00,600.00,600.00,596.00,580.00,580.00,580.00,580.00,588.00,600.00,600.00,591.58
"....Mountain Province","Complete (14-14-14)",1189.00,1180.00,1180.00,1180.00,1180.00,1165.00,1180.00,1180.00,1180.00,1168.00,1150.00,1150.00,1173.50
"....Mountain Province","Urea (45-0-0)",1033.00,1037.50,1000.00,1000.00,990.00,962.50,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1001.92
"..REGION I (ILOCOS REGION)","Ammophos (16-20-0)",946.00,935.00,933.13,933.54,936.67,949.79,949.38,938.50,936.88,929.00,924.38,915.63,935.66
"..REGION I (ILOCOS REGION)","Ammosul (21-0-0)",527.50,522.50,516.88,515.00,515.00,523.75,527.50,525.50,520.00,513.50,512.50,513.13,519.40
"..REGION I (ILOCOS REGION)","Complete (14-14-14)",1136.50,1142.50,1142.50,1137.50,1122.50,1218.75,1219.38,1180.00,1220.00,1137.50,1107.50,1107.50,1156.01
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",1008.00,993.75,990.00,988.13,986.50,993.75,1005.00,999.50,1005.00,991.00,984.38,979.38,993.70
"....Ilocos Norte","Ammophos (16-20-0)",984.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,971.17
"....Ilocos Norte","Ammosul (21-0-0)",570.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,551.67
"....Ilocos Norte","Complete (14-14-14)",1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00
"....Ilocos Norte","Urea (45-0-0)",1080.00,1035.00,1020.00,1020.00,1020.00,1020.00,1020.00,1032.00,1050.00,1050.00,1050.00,1055.00,1037.67
"....Ilocos Sur","Ammophos (16-20-0)",920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,912.50,910.00,910.00,912.50,917.08
"....Ilocos Sur","Ammosul (21-0-0)",516.00,510.00,510.00,510.00,510.00,510.00,517.50,520.00,512.50,510.00,510.00,512.50,512.38
"....Ilocos Sur","Complete (14-14-14)",1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1127.50,1130.00,1130.00,1130.00,1130.00,1130.00,1124.79
"....Ilocos Sur","Urea (45-0-0)",990.00,990.00,990.00,990.00,990.00,990.00,997.50,1000.00,1000.00,1000.00,1000.00,1002.50,995.00
"....La Union","Ammophos (16-20-0)",980.00,950.00,942.50,935.00,920.00,980.00,980.00,948.00,980.00,956.00,937.50,900.00,950.75
"....La Union","Ammosul (21-0-0)",544.00,550.00,527.50,515.00,500.00,520.00,522.50,512.00,520.00,504.00,500.00,500.00,517.92
"....La Union","Complete (14-14-14)",1156.00,1180.00,1180.00,1160.00,1100.00,1500.00,1500.00,1340.00,1500.00,1180.00,1100.00,1100.00,1249.67
"....La Union","Urea (45-0-0)",1042.00,1030.00,1030.00,1012.50,976.00,1012.50,1052.50,1022.00,1050.00,994.00,972.50,950.00,1012.00
"....Pangasinan","Ammophos (16-20-0)",900.00,900.00,900.00,900.00,..,920.00,927.50,916.00,885.00,880.00,880.00,880.00,898.95
"....Pangasinan","Ammosul (21-0-0)",480.00,480.00,480.00,485.00,500.00,515.00,520.00,520.00,497.50,490.00,490.00,490.00,495.63
"....Pangasinan","Complete (14-14-14)",1100.00,1100.00,1100.00,1100.00,1100.00,1085.00,1080.00,1080.00,1080.00,1070.00,1030.00,1030.00,1079.58
"....Pangasinan","Urea (45-0-0)",920.00,920.00,920.00,930.00,960.00,952.50,950.00,944.00,920.00,920.00,915.00,910.00,930.13
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",962.00,955.00,952.50,955.00,936.50,938.75,953.75,953.50,945.63,951.00,948.75,945.00,949.78
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",504.00,501.25,501.25,506.25,497.75,499.90,505.00,505.75,502.19,503.75,502.50,500.00,502.47
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",1141.50,1140.00,1140.00,1140.00,1136.00,1134.38,1143.13,1145.67,1142.50,1147.00,1143.75,1140.00,1141.16
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",968.00,987.50,985.00,987.50,976.50,967.50,968.13,969.50,963.75,970.00,965.00,962.50,972.57
"....Cagayan","Ammophos (16-20-0)",888.00,880.00,870.00,880.00,880.00,865.00,880.00,884.00,867.50,874.00,865.00,850.00,873.63
"....Cagayan","Ammosul (21-0-0)",496.00,480.00,480.00,500.00,476.00,492.50,505.00,508.00,505.00,500.00,495.00,485.00,493.54
"....Cagayan","Complete (14-14-14)",1072.00,1080.00,1080.00,1080.00,1080.00,1057.50,1055.00,1074.00,1065.00,1070.00,1055.00,1050.00,1068.21
"....Cagayan","Urea (45-0-0)",992.00,980.00,970.00,980.00,976.00,955.00,955.00,968.00,957.50,960.00,940.00,930.00,963.63
"....Isabela","Ammophos (16-20-0)",950.00,950.00,950.00,950.00,876.00,900.00,945.00,960.00,960.00,960.00,960.00,960.00,943.42
"....Isabela","Ammosul (21-0-0)",480.00,500.00,500.00,500.00,490.00,490.00,490.00,490.00,490.00,490.00,490.00,490.00,491.67
"....Isabela","Complete (14-14-14)",1090.00,1100.00,1100.00,1100.00,1084.00,1100.00,1137.50,1150.00,1150.00,1150.00,1150.00,1150.00,1121.79
"....Isabela","Urea (45-0-0)",900.00,990.00,990.00,990.00,970.00,970.00,977.50,980.00,980.00,980.00,980.00,980.00,973.96
"....Nueva Vizcaya","Ammophos (16-20-0)",990.00,990.00,990.00,990.00,990.00,990.00,990.00,990.00,975.00,990.00,990.00,990.00,988.75
"....Nueva Vizcaya","Ammosul (21-0-0)",520.00,505.00,505.00,505.00,505.00,505.00,505.00,505.00,493.75,505.00,505.00,505.00,505.31
"....Nueva Vizcaya","Complete (14-14-14)",1200.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1165.00,1180.00,1180.00,1180.00,1180.42
"....Nueva Vizcaya","Urea (45-0-0)",980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,967.50,990.00,990.00,990.00,981.46
"....Quirino","Ammophos (16-20-0)",1020.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,980.00,980.00,980.00,980.00,980.00,993.33
"....Quirino","Ammosul (21-0-0)",520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00
"....Quirino","Complete (14-14-14)",1204.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1190.00,1190.00,1188.00,1190.00,1180.00,1195.17
"....Quirino","Urea (45-0-0)",1000.00,1000.00,1000.00,1000.00,980.00,965.00,960.00,950.00,950.00,950.00,950.00,950.00,971.25
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",985.57,964.82,965.71,962.50,961.14,964.29,963.93,961.43,971.96,967.38,967.86,976.43,967.75
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",584.14,572.86,563.93,556.79,556.86,560.36,560.71,566.57,568.93,568.48,567.14,567.86,566.22
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",1127.94,1131.07,1137.50,1132.32,1134.00,1132.86,1136.07,1134.29,1126.79,1119.52,1111.79,1116.07,1128.35
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",1037.14,1028.93,1018.57,1014.29,1007.43,1007.14,1005.71,1006.86,985.36,976.29,977.50,980.00,1003.77
"....Aurora","Ammophos (16-20-0)",980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.67,980.00,980.00,980.06
"....Aurora","Ammosul (21-0-0)",621.00,610.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,601.33,600.00,600.00,602.69
"....Aurora","Complete (14-14-14)",1175.60,1180.00,1173.75,1171.25,1170.00,1170.00,1170.00,1170.00,1170.00,1170.67,1170.00,1170.00,1171.77
"....Aurora","Urea (45-0-0)",1062.00,1065.00,1050.00,1046.25,1044.00,1040.00,1040.00,1040.00,1020.00,1020.00,1020.00,1020.00,1038.94
"....Bataan","Ammophos (16-20-0)",1034.00,990.00,990.00,990.00,990.00,980.00,977.50,970.00,1100.00,1092.00,1080.00,1080.00,1022.79
"....Bataan","Ammosul (21-0-0)",576.00,580.00,580.00,580.00,580.00,570.00,567.50,560.00,600.00,596.00,590.00,590.00,580.79
"....Bataan","Complete (14-14-14)",1152.00,1165.00,1180.00,1180.00,1180.00,1180.00,1175.00,1160.00,1160.00,1156.00,1150.00,1150.00,1165.67
"....Bataan","Urea (45-0-0)",1032.00,987.50,990.00,990.00,990.00,990.00,990.00,990.00,1000.00,996.00,990.00,990.00,994.63
"....Bulacan","Ammophos (16-20-0)",1125.00,1122.50,1121.25,1120.00,1120.00,1120.00,1120.00,1124.00,1125.00,1125.00,1125.00,1125.00,1122.73
"....Bulacan","Ammosul (21-0-0)",850.00,800.00,750.00,750.00,750.00,750.00,750.00,800.00,800.00,800.00,800.00,800.00,783.33
"....Bulacan","Complete (14-14-14)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1208.00,1210.00,1210.00,1210.00,1210.00,1204.00
"....Bulacan","Urea (45-0-0)",1070.00,1072.50,1070.00,1070.00,1070.00,1070.00,1070.00,1080.00,1080.00,1080.00,1080.00,1080.00,1074.38
"....Nueva Ecija","Ammophos (16-20-0)",884.00,880.00,882.50,887.50,866.00,890.00,890.00,890.00,883.75,860.00,860.00,880.00,879.48
"....Nueva Ecija","Ammosul (21-0-0)",476.00,480.00,477.50,457.50,458.00,492.50,497.50,496.00,467.50,468.00,460.00,472.50,475.25
"....Nueva Ecija","Complete (14-14-14)",1078.00,1060.00,1067.50,1055.00,1068.00,1060.00,1072.50,1080.00,1052.50,1030.00,1022.50,1050.00,1058.00
"....Nueva Ecija","Urea (45-0-0)",990.00,975.00,980.00,972.50,960.00,970.00,980.00,978.00,962.50,944.00,942.50,930.00,965.38
"....Pampanga","Ammophos (16-20-0)",926.00,910.00,930.00,900.00,900.00,900.00,900.00,890.00,855.00,854.00,870.00,872.50,892.29
"....Pampanga","Ammosul (21-0-0)",514.00,530.00,530.00,500.00,500.00,500.00,500.00,500.00,505.00,504.00,520.00,500.00,508.58
"....Pampanga","Complete (14-14-14)",1108.00,1110.00,1120.00,1100.00,1100.00,1100.00,1100.00,1096.00,1085.00,1084.00,1100.00,1085.00,1099.00
"....Pampanga","Urea (45-0-0)",1022.00,1050.00,1000.00,980.00,980.00,980.00,980.00,964.00,935.00,934.00,950.00,940.00,976.25
"....Tarlac","Ammophos (16-20-0)",870.00,870.00,877.50,880.00,880.00,880.00,880.00,876.00,860.00,860.00,860.00,897.50,874.25
"....Tarlac","Ammosul (21-0-0)",480.00,487.50,490.00,490.00,490.00,490.00,490.00,490.00,490.00,490.00,480.00,480.00,487.29
"....Tarlac","Complete (14-14-14)",1012.00,1047.50,1070.00,1070.00,1070.00,1070.00,1070.00,1046.00,1030.00,1030.00,980.00,1047.50,1045.25
"....Tarlac","Urea (45-0-0)",984.00,990.00,990.00,990.00,966.00,960.00,960.00,948.00,900.00,860.00,860.00,875.00,940.25
"....Zambales","Ammophos (16-20-0)",1080.00,1001.25,978.75,980.00,992.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1002.67
"....Zambales","Ammosul (21-0-0)",572.00,522.50,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,532.50,525.58
"....Zambales","Complete (14-14-14)",1170.00,1155.00,1151.25,1150.00,1150.00,1150.00,1165.00,1180.00,1180.00,1156.00,1150.00,1100.00,1154.77
"....Zambales","Urea (45-0-0)",1100.00,1062.50,1050.00,1051.25,1042.00,1040.00,1020.00,1048.00,1000.00,1000.00,1000.00,1025.00,1036.56
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",1186.67,1183.33,1183.33,1183.33,1183.33,1183.33,1183.33,1182.00,1176.67,1176.67,1176.67,1176.67,1181.28
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",768.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,751.50
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",1276.00,1260.00,1260.00,1260.00,1260.00,1260.00,1260.00,1256.00,1256.00,1256.00,1256.00,1256.00,1259.67
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",1164.00,1140.00,1140.00,1140.00,1140.00,1140.00,1140.00,1136.00,1136.00,1134.40,1134.00,1134.00,1139.87
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Ammosul (21-0-0)",800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00
"....Batangas","Complete (14-14-14)",1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00
"....Batangas","Urea (45-0-0)",1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00
"....Cavite","Ammophos (16-20-0)",1260.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.83
"....Cavite","Ammosul (21-0-0)",810.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.83
"....Cavite","Complete (14-14-14)",1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00
"....Cavite","Urea (45-0-0)",1140.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1103.33
"....Laguna","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Ammosul (21-0-0)",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00
"....Laguna","Complete (14-14-14)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00
"....Laguna","Urea (45-0-0)",1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
"....Quezon","Ammophos (16-20-0)",1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1046.00,1030.00,1030.00,1030.00,1030.00,1043.00
"....Quezon","Ammosul (21-0-0)",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00
"....Quezon","Complete (14-14-14)",1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1130.00,1130.00,1130.00,1130.00,1130.00,1141.67
"....Quezon","Urea (45-0-0)",1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1030.00,1030.00,1022.00,1020.00,1020.00,1039.33
"....Rizal","Ammophos (16-20-0)",1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00
"....Rizal","Ammosul (21-0-0)",930.00,850.00,850.00,850.00,850.00,850.00,850.00,850.00,850.00,850.00,850.00,850.00,856.67
"....Rizal","Complete (14-14-14)",1380.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1306.67
"....Rizal","Urea (45-0-0)",1380.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1306.67
"..MIMAROPA REGION","Ammophos (16-20-0)",1101.25,1087.44,1061.25,1067.81,1070.00,1057.50,1080.63,1110.00,1091.25,1082.20,1085.00,1086.00,1081.69
"..MIMAROPA REGION","Ammosul (21-0-0)",713.50,719.06,713.75,713.75,715.00,710.00,714.69,718.75,708.75,672.25,660.00,666.25,702.15
"..MIMAROPA REGION","Complete (14-14-14)",1259.80,1248.50,1245.50,1243.50,1238.60,1237.00,1257.50,1270.60,1259.00,1233.40,1230.00,1230.00,1246.12
"..MIMAROPA REGION","Urea (45-0-0)",1186.40,1162.25,1159.50,1160.00,1155.80,1157.00,1186.00,1199.40,1186.00,1141.80,1128.00,1124.00,1162.18
"....Marinduque","Ammophos (16-20-0)",..,1215.00,..,..,..,..,..,..,..,1140.00,1140.00,1140.00,1158.75
"....Marinduque","Ammosul (21-0-0)",835.00,851.25,835.00,835.00,835.00,835.00,835.00,835.00,835.00,739.00,715.00,715.00,808.35
"....Marinduque","Complete (14-14-14)",1345.00,1337.50,1345.00,1345.00,1345.00,1345.00,1345.00,1345.00,1345.00,1269.00,1250.00,1250.00,1322.21
"....Marinduque","Urea (45-0-0)",1345.00,1321.25,1345.00,1345.00,1345.00,1345.00,1345.00,1345.00,1345.00,1165.00,1120.00,1120.00,1290.52
"....Occidental Mindoro","Ammophos (16-20-0)",1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
"....Occidental Mindoro","Ammosul (21-0-0)",700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,675.00,700.00,697.92
"....Occidental Mindoro","Complete (14-14-14)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00
"....Occidental Mindoro","Urea (45-0-0)",1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00
"....Oriental Mindoro","Ammophos (16-20-0)",1015.00,1015.00,1015.00,1041.25,1050.00,1000.00,1000.00,1040.00,1015.00,984.00,985.00,990.00,1012.52
"....Oriental Mindoro","Ammosul (21-0-0)",644.00,650.00,645.00,645.00,650.00,630.00,630.00,640.00,625.00,600.00,600.00,600.00,629.92
"....Oriental Mindoro","Complete (14-14-14)",1156.00,1150.00,1152.50,1155.00,1168.00,1160.00,1150.00,1158.00,1150.00,1148.00,1150.00,1150.00,1153.96
"....Oriental Mindoro","Urea (45-0-0)",1061.00,1050.00,1052.50,1060.00,1054.00,1060.00,1045.00,1052.00,1035.00,1044.00,1020.00,1000.00,1044.46
"....Palawan","Ammophos (16-20-0)",1090.00,1050.00,1050.00,1050.00,1050.00,1050.00,1137.50,1200.00,1150.00,1100.00,1100.00,1100.00,1093.96
"....Palawan","Ammosul (21-0-0)",675.00,675.00,675.00,675.00,675.00,675.00,693.75,700.00,675.00,650.00,650.00,650.00,672.40
"....Palawan","Complete (14-14-14)",1302.00,1280.00,1280.00,1280.00,1280.00,1280.00,1357.50,1400.00,1350.00,1300.00,1300.00,1300.00,1309.13
"....Palawan","Urea (45-0-0)",1176.00,1130.00,1130.00,1130.00,1130.00,1130.00,1232.50,1300.00,1250.00,1200.00,1200.00,1200.00,1184.04
"....Romblon","Ammophos (16-20-0)",1200.00,1160.00,1080.00,1080.00,1080.00,1080.00,1085.00,1100.00,1100.00,1100.00,1100.00,1100.00,1105.42
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",1296.00,1275.00,1250.00,1237.50,1200.00,1200.00,1235.00,1250.00,1250.00,1250.00,1250.00,1250.00,1245.29
"....Romblon","Urea (45-0-0)",1200.00,1160.00,1120.00,1115.00,1100.00,1100.00,1157.50,1150.00,1150.00,1150.00,1150.00,1150.00,1141.88
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",1042.20,1025.00,1013.25,1024.00,1024.20,1012.75,1008.25,1004.56,996.40,993.20,991.25,991.50,1010.55
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",708.40,713.50,709.00,710.25,715.20,711.50,708.75,713.55,716.50,716.00,719.00,712.00,712.80
"..REGION V (BICOL REGION)","Complete (14-14-14)",1199.33,1207.50,1224.17,1239.58,1225.00,1212.71,1210.21,1208.17,1204.17,1203.17,1199.38,1200.83,1211.18
"..REGION V (BICOL REGION)","Urea (45-0-0)",1100.33,1074.17,1065.21,1075.63,1080.33,1067.71,1067.71,1062.80,1057.00,1053.87,1052.67,1050.00,1067.29
"....Albay","Ammophos (16-20-0)",980.00,980.00,980.00,980.00,980.00,975.00,960.00,958.00,950.00,950.00,950.00,950.00,966.08
"....Albay","Ammosul (21-0-0)",590.00,590.00,590.00,590.00,594.00,580.00,580.00,604.00,640.00,640.00,640.00,640.00,606.50
"....Albay","Complete (14-14-14)",1130.00,1130.00,1130.00,1137.50,1160.00,1145.00,1145.00,1154.00,1145.00,1145.00,1145.00,1145.00,1142.63
"....Albay","Urea (45-0-0)",1000.00,970.00,960.00,970.00,1000.00,970.00,970.00,972.00,980.00,980.00,980.00,980.00,977.67
"....Camarines Norte","Ammophos (16-20-0)",1001.00,980.00,983.75,985.00,985.00,985.00,988.75,995.80,997.00,995.00,995.00,995.00,990.53
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Complete (14-14-14)",1183.00,1180.00,1180.00,1180.00,1180.00,1180.00,1183.75,1190.00,1190.00,1185.00,1185.00,1185.00,1183.48
"....Camarines Norte","Urea (45-0-0)",1082.00,1020.00,1023.75,1023.75,1020.00,1020.00,1023.75,1023.80,1022.00,1019.20,1018.50,1020.00,1026.40
"....Camarines Sur","Ammophos (16-20-0)",1040.00,1020.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1005.00
"....Camarines Sur","Ammosul (21-0-0)",800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,765.00,797.08
"....Camarines Sur","Complete (14-14-14)",1130.00,1140.00,1200.00,1140.00,1200.00,1200.00,1200.00,1184.00,1180.00,1180.00,1180.00,1175.00,1175.75
"....Camarines Sur","Urea (45-0-0)",1040.00,1030.00,1027.50,1050.00,1050.00,1050.00,1050.00,1034.00,1030.00,1030.00,1030.00,1020.00,1036.79
"....Catanduanes","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Catanduanes","Ammosul (21-0-0)",872.00,872.50,850.00,850.00,852.00,860.00,860.00,860.00,860.00,860.00,860.00,860.00,859.71
