"Geolocation","Fertilizer Grade","2019 January","2019 February","2019 March","2019 April","2019 May","2019 June","2019 July","2019 August","2019 September","2019 October","2019 November","2019 December","2019 Annual"
"....Ilocos Norte","Complete (14-14-14)",1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1140.00,1120.00,1120.00,1120.00,1120.00,1120.00,1141.67
"....Ilocos Norte","Urea (45-0-0)",1130.00,1130.00,1120.00,1120.00,1120.00,1120.00,1100.00,1060.00,1060.00,1060.00,1060.00,1067.50,1095.63
"....Ilocos Sur","Ammophos (16-20-0)",880.00,880.00,900.00,900.00,900.00,900.00,900.00,896.00,890.00,890.00,890.00,890.00,893.00
"....Ilocos Sur","Ammosul (21-0-0)",560.00,560.00,560.00,560.00,560.00,556.00,550.00,542.00,530.00,530.00,530.00,530.00,547.33
"....Ilocos Sur","Complete (14-14-14)",1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00
"....Ilocos Sur","Urea (45-0-0)",920.00,920.00,930.00,930.00,930.00,930.00,930.00,930.00,930.00,930.00,930.00,930.00,928.33
"....La Union","Ammophos (16-20-0)",960.00,952.50,950.00,950.00,952.50,960.00,960.00,960.00,960.00,960.00,928.00,920.00,951.08
"....La Union","Ammosul (21-0-0)",560.00,552.50,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,534.00,530.00,548.04
"....La Union","Complete (14-14-14)",1100.00,1025.00,1020.00,1100.00,1100.00,1080.00,1100.00,1100.00,1100.00,1100.00,1060.00,1050.00,1077.92
"....La Union","Urea (45-0-0)",1150.00,1112.50,1100.00,1100.00,1105.00,1024.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1049.29
"....Pangasinan","Ammophos (16-20-0)",870.00,870.00,862.00,860.00,860.00,868.00,880.00,908.00,940.00,970.00,1000.00,1000.00,907.33
"....Pangasinan","Ammosul (21-0-0)",530.00,530.00,522.00,520.00,520.00,524.00,530.00,530.00,530.00,530.00,530.00,530.00,527.17
"....Pangasinan","Complete (14-14-14)",1020.00,1020.00,1020.00,1020.00,1020.00,1032.00,1050.00,1050.00,1050.00,1050.00,1034.00,1005.00,1030.92
"....Pangasinan","Urea (45-0-0)",990.00,990.00,974.00,967.50,960.00,960.00,960.00,960.00,960.00,960.00,948.00,922.50,962.67
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",920.81,929.75,930.75,931.63,933.84,940.38,941.56,935.00,915.00,915.00,907.00,905.63,925.53
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",553.06,563.63,567.63,566.75,574.97,580.50,579.19,570.50,559.25,559.25,551.85,551.25,564.82
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",1036.16,1053.88,1058.56,1055.44,1049.64,1044.75,1043.75,1041.75,1036.25,1035.63,1028.75,1027.50,1042.67
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",1096.18,1109.13,1097.75,1082.56,1084.16,1081.33,1075.94,1073.00,1051.25,1046.88,1037.25,1038.44,1072.82
"....Cagayan","Ammophos (16-20-0)",885.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,860.00,860.00,877.08
"....Cagayan","Ammosul (21-0-0)",550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,530.00,530.00,546.67
"....Cagayan","Complete (14-14-14)",1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1000.00,1000.00,1016.67
"....Cagayan","Urea (45-0-0)",1090.00,1070.00,1010.00,970.00,975.00,1000.00,980.00,960.00,960.00,960.00,930.00,930.00,986.25
"....Isabela","Ammophos (16-20-0)",970.75,984.00,984.00,984.00,990.38,992.50,992.50,976.00,900.00,900.00,900.00,900.00,956.18
"....Isabela","Ammosul (21-0-0)",557.25,564.50,564.50,564.50,587.38,595.00,595.00,591.00,550.00,550.00,550.00,550.00,568.26
"....Isabela","Complete (14-14-14)",1027.13,1034.25,1034.25,1034.25,1034.81,1035.00,1035.00,1033.00,1020.00,1017.50,1018.00,1020.00,1028.60
"....Isabela","Urea (45-0-0)",1125.70,1169.00,1169.00,1169.00,1179.13,1182.50,1182.50,1178.00,1100.00,1082.50,1086.00,1100.00,1143.61
"....Nueva Vizcaya","Ammophos (16-20-0)",907.50,935.00,939.00,942.50,945.00,945.00,945.00,939.00,935.00,935.00,935.00,935.00,936.50
"....Nueva Vizcaya","Ammosul (21-0-0)",515.00,550.00,566.00,577.50,585.00,585.00,585.00,579.00,575.00,575.00,575.00,575.00,570.21
"....Nueva Vizcaya","Complete (14-14-14)",1047.50,1105.00,1105.00,1092.50,1068.75,1065.00,1065.00,1059.00,1055.00,1055.00,1055.00,1055.00,1068.98
"....Nueva Vizcaya","Urea (45-0-0)",960.00,980.00,1012.00,1032.50,1037.50,1035.00,1035.00,1029.00,1025.00,1025.00,1025.00,1025.00,1018.42
"....Quirino","Ammophos (16-20-0)",920.00,920.00,920.00,920.00,920.00,944.00,948.75,945.00,945.00,945.00,933.00,927.50,932.35
"....Quirino","Ammosul (21-0-0)",590.00,590.00,590.00,575.00,577.50,592.00,586.75,562.00,562.00,562.00,552.40,550.00,574.14
"....Quirino","Complete (14-14-14)",1050.00,1056.25,1075.00,1075.00,1075.00,1059.00,1055.00,1055.00,1050.00,1050.00,1042.00,1035.00,1056.44
"....Quirino","Urea (45-0-0)",1209.00,1217.50,1200.00,1158.75,1145.00,1107.80,1106.25,1125.00,1120.00,1120.00,1108.00,1098.75,1143.00
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",929.39,930.18,946.14,948.21,935.96,948.00,945.18,941.29,940.71,939.17,932.83,939.58,939.72
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",598.14,594.39,599.29,595.71,596.25,592.69,598.04,602.71,610.00,610.54,608.43,611.07,601.44
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",1082.14,1086.96,1088.43,1094.82,1092.68,1093.57,1103.04,1109.57,1103.21,1110.00,1105.14,1107.68,1098.10
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",1121.61,1121.43,1119.00,1110.89,1097.57,1083.43,1086.61,1103.86,1088.57,1080.71,1090.29,1092.50,1099.71
"....Aurora","Ammophos (16-20-0)",1020.00,1020.00,1026.00,1030.00,1030.00,1036.00,1030.00,1032.00,1040.00,1040.00,1040.00,1040.00,1032.00
"....Aurora","Ammosul (21-0-0)",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00
"....Aurora","Complete (14-14-14)",1150.00,1157.50,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1150.00,1150.00,1150.00,1150.00,1155.63
"....Aurora","Urea (45-0-0)",1190.00,1190.00,1190.00,1182.50,1175.00,1160.00,1160.00,1158.00,1130.00,1130.00,1130.00,1130.00,1160.46
"....Bataan","Ammophos (16-20-0)",960.00,950.00,972.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,975.17
"....Bataan","Ammosul (21-0-0)",580.00,580.00,580.00,580.00,580.00,580.00,580.00,580.00,580.00,580.00,580.00,580.00,580.00
"....Bataan","Complete (14-14-14)",1070.00,1080.00,1112.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1111.83
"....Bataan","Urea (45-0-0)",1135.00,1125.00,1108.00,1100.00,1100.00,1092.00,1090.00,1088.00,1080.00,1080.00,1070.00,1070.00,1094.83
"....Bulacan","Ammophos (16-20-0)",970.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,..,..,..,970.00
"....Bulacan","Ammosul (21-0-0)",725.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,745.00,760.00,776.00,780.00,723.83
"....Bulacan","Complete (14-14-14)",1127.50,1130.00,1130.00,1130.00,1130.00,1130.00,1130.00,1130.00,1137.50,1140.00,1148.00,1150.00,1134.42
"....Bulacan","Urea (45-0-0)",1242.50,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1220.00,1200.00,1216.00,1220.00,1254.88
"....Nueva Ecija","Ammophos (16-20-0)",765.75,786.25,855.00,900.00,814.25,900.00,888.75,876.00,882.50,900.00,867.00,866.25,858.48
"....Nueva Ecija","Ammosul (21-0-0)",528.25,544.50,556.00,526.25,526.25,533.80,536.25,537.00,542.50,553.75,523.00,537.50,537.09
"....Nueva Ecija","Complete (14-14-14)",1030.00,1041.25,1007.00,1037.50,1038.75,1028.00,1026.25,1019.00,1025.00,1020.00,1002.00,1031.25,1025.50
"....Nueva Ecija","Urea (45-0-0)",1053.75,1010.00,964.00,986.25,932.25,954.00,963.75,969.00,982.50,992.50,986.00,993.75,982.31
"....Pampanga","Ammophos (16-20-0)",945.00,945.00,948.00,947.50,947.50,940.00,932.50,916.00,920.00,900.00,900.00,900.00,928.46
"....Pampanga","Ammosul (21-0-0)",617.50,605.00,620.00,618.75,617.50,580.00,610.00,642.00,642.50,620.00,620.00,620.00,617.77
"....Pampanga","Complete (14-14-14)",1090.00,1090.00,1096.00,1100.00,1080.00,1092.00,1150.00,1200.00,1150.00,1200.00,1184.00,1160.00,1132.67
"....Pampanga","Urea (45-0-0)",1165.00,1165.00,1204.00,1152.50,1190.75,1108.00,1122.50,1200.00,1175.00,1132.50,1230.00,1230.00,1172.94
"....Tarlac","Ammophos (16-20-0)",895.00,890.00,902.00,860.00,860.00,860.00,860.00,860.00,860.00,860.00,860.00,901.25,872.35
"....Tarlac","Ammosul (21-0-0)",521.25,520.00,524.00,530.00,535.00,540.00,540.00,540.00,540.00,540.00,540.00,540.00,534.19
"....Tarlac","Complete (14-14-14)",1020.00,1020.00,1024.00,1030.00,1035.00,1040.00,1040.00,1040.00,1040.00,1040.00,1032.00,1040.00,1033.42
"....Tarlac","Urea (45-0-0)",1040.00,1040.00,1024.00,1020.00,950.00,940.00,940.00,988.00,1000.00,1000.00,970.00,970.00,990.17
"....Zambales","Ammophos (16-20-0)",950.00,950.00,950.00,950.00,950.00,950.00,955.00,955.00,955.00,955.00,950.00,950.00,951.67
"....Zambales","Ammosul (21-0-0)",565.00,561.25,565.00,565.00,565.00,565.00,570.00,570.00,570.00,570.00,570.00,570.00,567.19
"....Zambales","Complete (14-14-14)",1087.50,1090.00,1090.00,1086.25,1085.00,1085.00,1095.00,1098.00,1100.00,1100.00,1100.00,1102.50,1093.27
"....Zambales","Urea (45-0-0)",1025.00,1040.00,1063.00,1055.00,1055.00,1050.00,1050.00,1044.00,1032.50,1030.00,1030.00,1033.75,1042.35
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",983.33,983.33,983.33,983.33,983.33,983.33,979.38,983.33,983.33,983.33,983.33,983.33,983.00
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",674.00,674.00,674.00,674.00,674.00,674.00,665.25,674.00,674.00,674.00,674.00,674.00,673.27
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",1234.00,1234.00,1222.00,1220.00,1220.00,1220.00,1211.00,1220.00,1220.00,1220.00,1220.00,1220.00,1221.75
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",1195.00,1232.00,1240.00,1240.00,1240.00,1240.00,1236.00,1224.00,1221.75,1220.00,1222.00,1222.00,1227.73
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,920.00,..,..,..,..,..,920.00
"....Batangas","Ammosul (21-0-0)",720.00,720.00,720.00,720.00,720.00,720.00,676.25,720.00,720.00,720.00,720.00,720.00,716.35
"....Batangas","Complete (14-14-14)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1155.00,1200.00,1200.00,1200.00,1200.00,1200.00,1196.25
"....Batangas","Urea (45-0-0)",1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1080.00,1100.00,1100.00,1100.00,1100.00,1100.00,1098.33
"....Cavite","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Ammosul (21-0-0)",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00
"....Cavite","Complete (14-14-14)",1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00
"....Cavite","Urea (45-0-0)",1255.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1230.00,1230.00,1240.00,1250.00,1250.00,1266.25
"....Laguna","Ammophos (16-20-0)",950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00
"....Laguna","Ammosul (21-0-0)",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00
"....Laguna","Complete (14-14-14)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00
"....Laguna","Urea (45-0-0)",1150.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1287.50
"....Quezon","Ammophos (16-20-0)",1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
"....Quezon","Ammosul (21-0-0)",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00
"....Quezon","Complete (14-14-14)",1220.00,1220.00,1160.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1162.50
"....Quezon","Urea (45-0-0)",1220.00,1220.00,1260.00,1260.00,1260.00,1260.00,1260.00,1260.00,1260.00,1260.00,1260.00,1260.00,1253.33
"....Rizal","Ammophos (16-20-0)",1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
"....Rizal","Ammosul (21-0-0)",700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00
"....Rizal","Complete (14-14-14)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00
"....Rizal","Urea (45-0-0)",1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1230.00,1218.75,1200.00,1200.00,1200.00,1233.23
"..MIMAROPA REGION","Ammophos (16-20-0)",1062.00,1051.17,1060.00,1056.00,1061.50,1069.20,1078.15,1078.40,1075.00,1076.50,1071.00,1095.33,1069.52
"..MIMAROPA REGION","Ammosul (21-0-0)",710.00,700.00,708.50,712.50,703.75,712.50,727.50,739.50,725.63,706.88,697.50,686.25,710.88
"..MIMAROPA REGION","Complete (14-14-14)",1192.00,1188.50,1199.00,1199.00,1204.00,1212.00,1224.00,1224.80,1223.00,1220.67,1218.87,1213.00,1209.90
"..MIMAROPA REGION","Urea (45-0-0)",1115.17,1092.50,1102.80,1112.97,1127.67,1143.47,1178.00,1170.40,1163.00,1163.00,1166.20,1157.00,1141.01
"....Marinduque","Ammophos (16-20-0)",1080.00,1080.00,1080.00,1080.00,1080.00,1088.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1100.67
"....Marinduque","Ammosul (21-0-0)",750.00,750.00,750.00,750.00,750.00,756.00,780.00,780.00,780.00,780.00,780.00,780.00,765.50
"....Marinduque","Complete (14-14-14)",1260.00,1260.00,1260.00,1260.00,1260.00,1275.00,1335.00,1335.00,1335.00,1335.00,1335.00,1335.00,1298.75
"....Marinduque","Urea (45-0-0)",1130.00,1130.00,1130.00,1130.00,1130.00,1184.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1269.50
"....Occidental Mindoro","Ammophos (16-20-0)",960.00,960.00,960.00,960.00,950.00,952.00,960.00,960.00,955.00,950.00,950.00,950.00,955.58
"....Occidental Mindoro","Ammosul (21-0-0)",700.00,700.00,700.00,700.00,650.00,660.00,700.00,740.00,712.50,637.50,600.00,600.00,675.00
"....Occidental Mindoro","Complete (14-14-14)",1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
"....Occidental Mindoro","Urea (45-0-0)",950.00,950.00,950.00,950.00,1000.00,1000.00,1000.00,1012.00,1020.00,1020.00,1036.00,1040.00,994.00
"....Oriental Mindoro","Ammophos (16-20-0)",1020.00,1013.33,1020.00,1000.00,1012.50,1016.00,1020.75,1022.00,1025.00,1037.50,1010.00,1131.67,1027.40
"....Oriental Mindoro","Ammosul (21-0-0)",635.00,645.00,634.00,650.00,640.00,634.00,630.00,638.00,650.00,650.00,650.00,605.00,638.42
"....Oriental Mindoro","Complete (14-14-14)",1200.00,1185.00,1200.00,1200.00,1200.00,1200.00,1200.00,1204.00,1200.00,1188.34,1179.33,1150.00,1192.22
"....Oriental Mindoro","Urea (45-0-0)",1343.33,1280.00,1294.00,1344.83,1343.33,1343.33,1300.00,1250.00,1200.00,1200.00,1200.00,1150.00,1270.74
"....Palawan","Ammophos (16-20-0)",1100.00,1052.50,1090.00,1090.00,1115.00,1140.00,1140.00,1140.00,1125.00,1125.00,1125.00,1125.00,1113.96
"....Palawan","Ammosul (21-0-0)",755.00,705.00,750.00,750.00,775.00,800.00,800.00,800.00,760.00,760.00,760.00,760.00,764.58
"....Palawan","Complete (14-14-14)",1185.00,1182.50,1220.00,1220.00,1245.00,1270.00,1270.00,1270.00,1265.00,1265.00,1265.00,1265.00,1243.54
"....Palawan","Urea (45-0-0)",1252.50,1202.50,1240.00,1240.00,1265.00,1290.00,1290.00,1290.00,1295.00,1295.00,1295.00,1295.00,1270.83
"....Romblon","Ammophos (16-20-0)",1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",1265.00,1265.00,1265.00,1265.00,1265.00,1265.00,1265.00,1265.00,1265.00,1265.00,1265.00,1265.00,1265.00
"....Romblon","Urea (45-0-0)",900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",953.13,972.19,994.20,1023.00,1021.50,1020.40,1017.00,1024.40,1044.00,1042.50,1042.00,1042.00,1016.36
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",664.38,680.31,688.00,690.63,695.00,701.00,689.06,684.50,680.00,680.00,681.00,682.50,684.70
"..REGION V (BICOL REGION)","Complete (14-14-14)",1126.67,1145.83,1157.50,1158.75,1159.17,1158.50,1155.83,1154.50,1154.17,1153.75,1153.17,1153.75,1152.63
"..REGION V (BICOL REGION)","Urea (45-0-0)",1179.79,1236.46,1245.33,1244.17,1243.33,1246.33,1247.29,1251.83,1245.42,1239.58,1231.33,1229.38,1236.69
"....Albay","Ammophos (16-20-0)",1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
"....Albay","Ammosul (21-0-0)",657.50,680.00,680.00,680.00,680.00,680.00,670.00,660.00,645.00,645.00,645.00,645.00,663.96
"....Albay","Complete (14-14-14)",1101.25,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1118.44
"....Albay","Urea (45-0-0)",1215.00,1230.00,1230.00,1230.00,1230.00,1246.00,1245.00,1240.00,1190.00,1190.00,1190.00,1190.00,1218.83
"....Camarines Norte","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Complete (14-14-14)",1072.50,1120.00,1120.00,1120.00,1120.00,1120.00,1122.50,1130.00,1130.00,1130.00,1130.00,1130.00,1120.42
"....Camarines Norte","Urea (45-0-0)",1066.25,1190.00,1190.00,1187.50,1180.00,1180.00,1188.75,1230.00,1230.00,1225.00,1210.00,1210.00,1190.63
"....Camarines Sur","Ammophos (16-20-0)",920.00,925.00,930.00,930.00,920.00,910.00,915.00,934.00,930.00,930.00,930.00,930.00,925.33
"....Camarines Sur","Ammosul (21-0-0)",625.00,610.00,610.00,610.00,620.00,630.00,630.00,642.00,650.00,650.00,650.00,650.00,631.42
"....Camarines Sur","Complete (14-14-14)",1090.00,1105.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1117.50,1114.00,1120.00,1115.54
"....Camarines Sur","Urea (45-0-0)",1162.50,1220.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1231.88
"....Catanduanes","Ammophos (16-20-0)",..,..,1215.00,1215.00,1217.50,1222.00,1218.75,1217.00,1215.00,1215.00,1215.00,1215.00,1216.53
"....Catanduanes","Ammosul (21-0-0)",730.00,745.00,762.00,772.50,780.00,794.00,797.50,791.00,780.00,780.00,784.00,790.00,775.50
