"Geolocation","Fertilizer Grade","1994 January","1994 February","1994 March","1994 April","1994 May","1994 June","1994 July","1994 August","1994 September","1994 October","1994 November","1994 December","1994 Annual"
"....Apayao","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Ammophos (16-20-0)",310.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,330.00,330.00,320.83
"....Benguet","Ammosul (21-0-0)",185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,195.00,195.00,210.00,210.00,190.83
"....Benguet","Complete (14-14-14)",310.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,320.00,335.00,335.00,321.67
"....Benguet","Urea (45-0-0)",270.00,270.00,270.00,270.00,270.00,270.00,270.00,270.00,285.00,285.00,320.00,320.00,280.83
"....Ifugao","Ammophos (16-20-0)",350.00,350.00,350.00,400.00,350.00,350.00,350.00,350.00,350.00,350.00,330.00,328.00,350.67
"....Ifugao","Ammosul (21-0-0)",300.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,210.00,210.00,247.50
"....Ifugao","Complete (14-14-14)",400.00,400.00,400.00,350.00,400.00,400.00,400.00,400.00,400.00,400.00,340.00,335.00,385.42
"....Ifugao","Urea (45-0-0)",400.00,375.00,350.00,350.00,350.00,400.00,400.00,400.00,400.00,400.00,320.00,325.00,372.50
"....Kalinga","Ammophos (16-20-0)",305.00,305.00,305.00,305.00,310.00,310.00,310.00,310.00,315.00,315.00,315.00,315.00,310.00
"....Kalinga","Ammosul (21-0-0)",190.00,190.00,180.00,190.00,195.00,200.00,200.00,200.00,200.00,200.00,200.00,205.00,195.83
"....Kalinga","Complete (14-14-14)",310.00,310.00,310.00,310.00,315.00,315.00,315.00,315.00,320.00,320.00,320.00,320.00,315.00
"....Kalinga","Urea (45-0-0)",265.00,260.00,245.00,250.00,250.00,275.00,275.00,275.00,290.00,320.00,320.00,320.00,278.75
"....Mountain Province","Ammophos (16-20-0)",..,..,..,525.00,..,..,..,..,..,..,..,..,525.00
"....Mountain Province","Ammosul (21-0-0)",300.00,300.00,300.00,325.00,275.00,325.00,300.00,300.00,300.00,300.00,312.00,300.00,303.08
"....Mountain Province","Complete (14-14-14)",500.00,500.00,500.00,525.00,488.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,501.08
"....Mountain Province","Urea (45-0-0)",400.00,412.00,450.00,450.00,400.00,425.00,400.00,400.00,400.00,400.00,400.00,400.00,411.42
"..REGION I (ILOCOS REGION)","Ammophos (16-20-0)",313.75,316.25,316.25,313.75,316.75,315.00,317.50,320.50,320.50,317.50,317.50,310.00,316.27
"..REGION I (ILOCOS REGION)","Ammosul (21-0-0)",177.00,181.25,180.50,182.50,182.50,183.75,186.25,186.25,186.50,185.00,185.00,188.75,183.77
"..REGION I (ILOCOS REGION)","Complete (14-14-14)",318.75,322.50,322.50,320.00,322.00,321.25,323.75,326.75,325.75,323.75,323.75,323.75,322.88
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",246.25,247.50,250.75,255.00,258.25,261.25,261.25,278.75,280.50,290.00,290.00,307.50,268.92
"....Ilocos Norte","Ammophos (16-20-0)",300.00,310.00,310.00,310.00,312.00,310.00,310.00,322.00,320.00,320.00,320.00,315.00,313.25
"....Ilocos Norte","Ammosul (21-0-0)",170.00,180.00,180.00,180.00,185.00,185.00,185.00,185.00,190.00,190.00,190.00,190.00,184.17
"....Ilocos Norte","Complete (14-14-14)",300.00,315.00,315.00,315.00,318.00,315.00,315.00,327.00,325.00,320.00,320.00,320.00,317.08
"....Ilocos Norte","Urea (45-0-0)",235.00,240.00,240.00,240.00,248.00,250.00,260.00,280.00,285.00,310.00,310.00,310.00,267.33
"....Ilocos Sur","Ammophos (16-20-0)",315.00,315.00,315.00,315.00,315.00,310.00,315.00,315.00,320.00,320.00,320.00,310.00,315.42
"....Ilocos Sur","Ammosul (21-0-0)",170.00,170.00,170.00,170.00,170.00,180.00,180.00,180.00,180.00,180.00,180.00,190.00,176.67
"....Ilocos Sur","Complete (14-14-14)",315.00,315.00,315.00,315.00,315.00,315.00,320.00,320.00,320.00,320.00,320.00,320.00,317.50
"....Ilocos Sur","Urea (45-0-0)",245.00,245.00,248.00,245.00,245.00,250.00,250.00,270.00,270.00,270.00,270.00,310.00,259.83
"....La Union","Ammophos (16-20-0)",300.00,300.00,300.00,290.00,300.00,300.00,305.00,305.00,302.00,300.00,300.00,305.00,300.58
"....La Union","Ammosul (21-0-0)",168.00,175.00,172.00,170.00,175.00,170.00,180.00,180.00,178.00,175.00,175.00,180.00,174.83
"....La Union","Complete (14-14-14)",310.00,310.00,310.00,300.00,305.00,305.00,310.00,310.00,308.00,305.00,305.00,315.00,307.75
"....La Union","Urea (45-0-0)",245.00,245.00,245.00,245.00,250.00,255.00,255.00,275.00,275.00,270.00,270.00,300.00,260.83
"....Pangasinan","Ammophos (16-20-0)",340.00,340.00,340.00,340.00,340.00,340.00,340.00,340.00,340.00,330.00,330.00,310.00,335.83
"....Pangasinan","Ammosul (21-0-0)",200.00,200.00,200.00,210.00,200.00,200.00,200.00,200.00,198.00,195.00,195.00,195.00,199.42
"....Pangasinan","Complete (14-14-14)",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,340.00,349.17
"....Pangasinan","Urea (45-0-0)",260.00,260.00,270.00,290.00,290.00,290.00,280.00,290.00,292.00,310.00,310.00,310.00,287.67
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",302.50,301.25,303.75,303.75,308.50,311.25,312.50,312.50,310.50,310.00,313.25,313.75,308.63
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",186.25,178.75,187.50,190.00,190.50,199.50,192.50,194.25,193.75,195.00,197.00,196.25,191.77
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",310.00,306.25,305.00,310.00,311.25,315.75,313.75,313.75,313.75,315.00,315.25,314.50,312.02
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",247.50,236.25,248.75,246.25,257.25,272.00,270.00,278.50,271.25,291.75,306.50,303.75,269.15
"....Cagayan","Ammophos (16-20-0)",295.00,305.00,305.00,305.00,312.00,310.00,315.00,315.00,312.00,315.00,315.00,315.00,309.92
"....Cagayan","Ammosul (21-0-0)",185.00,185.00,185.00,185.00,190.00,200.00,195.00,192.00,190.00,195.00,198.00,195.00,191.25
"....Cagayan","Complete (14-14-14)",310.00,315.00,305.00,310.00,315.00,318.00,315.00,320.00,320.00,320.00,318.00,313.00,314.92
"....Cagayan","Urea (45-0-0)",245.00,245.00,245.00,245.00,260.00,270.00,270.00,272.00,272.00,305.00,308.00,305.00,270.17
"....Isabela","Ammophos (16-20-0)",300.00,300.00,310.00,310.00,312.00,315.00,315.00,315.00,310.00,305.00,315.00,320.00,310.58
"....Isabela","Ammosul (21-0-0)",170.00,165.00,190.00,200.00,192.00,190.00,190.00,190.00,190.00,195.00,195.00,195.00,188.50
"....Isabela","Complete (14-14-14)",310.00,310.00,310.00,320.00,310.00,315.00,315.00,310.00,310.00,310.00,310.00,315.00,312.08
"....Isabela","Urea (45-0-0)",210.00,210.00,235.00,235.00,235.00,268.00,275.00,275.00,240.00,245.00,290.00,290.00,250.67
"....Nueva Vizcaya","Ammophos (16-20-0)",305.00,295.00,295.00,295.00,300.00,305.00,305.00,305.00,305.00,305.00,308.00,305.00,302.33
"....Nueva Vizcaya","Ammosul (21-0-0)",185.00,175.00,175.00,175.00,175.00,180.00,180.00,190.00,190.00,185.00,190.00,190.00,182.50
"....Nueva Vizcaya","Complete (14-14-14)",310.00,295.00,300.00,300.00,300.00,310.00,305.00,305.00,305.00,305.00,308.00,305.00,304.00
"....Nueva Vizcaya","Urea (45-0-0)",280.00,245.00,235.00,235.00,250.00,270.00,255.00,275.00,280.00,295.00,308.00,300.00,269.00
"....Quirino","Ammophos (16-20-0)",310.00,305.00,305.00,305.00,310.00,315.00,315.00,315.00,315.00,315.00,315.00,315.00,311.67
"....Quirino","Ammosul (21-0-0)",205.00,190.00,200.00,200.00,205.00,228.00,205.00,205.00,205.00,205.00,205.00,205.00,204.83
"....Quirino","Complete (14-14-14)",310.00,305.00,305.00,310.00,320.00,320.00,320.00,320.00,320.00,325.00,325.00,325.00,317.08
"....Quirino","Urea (45-0-0)",255.00,245.00,280.00,270.00,284.00,280.00,280.00,292.00,293.00,322.00,320.00,320.00,286.75
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",294.71,297.86,300.43,301.43,303.57,307.14,306.29,304.17,308.29,305.43,303.14,303.86,303.03
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",182.86,185.71,187.86,189.29,188.14,189.29,190.71,192.50,195.00,197.14,195.71,197.43,190.97
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",300.29,301.71,302.86,305.71,307.86,307.86,309.14,311.14,310.00,312.86,310.00,305.83,307.11
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",246.67,245.00,244.17,246.67,249.00,251.33,263.33,268.67,278.67,293.33,298.67,299.17,265.39
"....Aurora","Ammophos (16-20-0)",335.00,335.00,335.00,335.00,340.00,340.00,339.00,..,338.00,338.00,322.00,322.00,334.45
"....Aurora","Ammosul (21-0-0)",210.00,218.00,220.00,220.00,210.00,215.00,220.00,220.00,220.00,225.00,222.00,222.00,218.50
"....Aurora","Complete (14-14-14)",335.00,335.00,335.00,335.00,340.00,340.00,339.00,338.00,338.00,340.00,335.00,..,337.27
"....Aurora","Urea (45-0-0)",260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,298.00,325.00,322.00,273.75
"....Bataan","Ammophos (16-20-0)",250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00
"....Bataan","Ammosul (21-0-0)",170.00,170.00,170.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,177.50
"....Bataan","Complete (14-14-14)",235.00,235.00,235.00,250.00,250.00,240.00,240.00,240.00,240.00,250.00,250.00,250.00,242.92
"....Bataan","Urea (45-0-0)",235.00,235.00,235.00,250.00,250.00,250.00,250.00,250.00,250.00,260.00,260.00,260.00,248.75
"....Bulacan","Ammophos (16-20-0)",288.00,295.00,310.00,310.00,315.00,315.00,315.00,320.00,320.00,320.00,320.00,320.00,312.33
"....Bulacan","Ammosul (21-0-0)",180.00,182.00,190.00,190.00,190.00,190.00,195.00,..,..,200.00,195.00,195.00,190.70
"....Bulacan","Complete (14-14-14)",292.00,302.00,315.00,315.00,320.00,315.00,320.00,325.00,325.00,325.00,325.00,325.00,317.00
"....Bulacan","Urea (45-0-0)",270.00,260.00,250.00,250.00,259.00,268.00,280.00,282.00,282.00,315.00,320.00,320.00,279.67
"....Nueva Ecija","Ammophos (16-20-0)",285.00,285.00,290.00,290.00,290.00,300.00,295.00,305.00,300.00,305.00,295.00,300.00,295.00
"....Nueva Ecija","Ammosul (21-0-0)",175.00,175.00,180.00,180.00,182.00,180.00,185.00,185.00,195.00,200.00,188.00,200.00,185.42
"....Nueva Ecija","Complete (14-14-14)",300.00,295.00,290.00,300.00,300.00,300.00,300.00,300.00,302.00,305.00,300.00,300.00,299.33
"....Nueva Ecija","Urea (45-0-0)",230.00,225.00,230.00,230.00,225.00,225.00,250.00,250.00,290.00,305.00,300.00,300.00,255.00
"....Pampanga","Ammophos (16-20-0)",300.00,300.00,298.00,305.00,305.00,315.00,310.00,310.00,310.00,300.00,310.00,310.00,306.08
"....Pampanga","Ammosul (21-0-0)",185.00,185.00,185.00,185.00,185.00,185.00,180.00,185.00,185.00,185.00,195.00,195.00,186.25
"....Pampanga","Complete (14-14-14)",310.00,315.00,315.00,310.00,310.00,315.00,310.00,320.00,320.00,320.00,310.00,310.00,313.75
"....Pampanga","Urea (45-0-0)",260.00,260.00,260.00,260.00,260.00,255.00,260.00,270.00,280.00,280.00,292.00,295.00,269.33
"....Tarlac","Ammophos (16-20-0)",305.00,305.00,305.00,305.00,310.00,305.00,310.00,315.00,315.00,315.00,315.00,315.00,310.00
"....Tarlac","Ammosul (21-0-0)",180.00,180.00,180.00,180.00,180.00,180.00,180.00,190.00,195.00,195.00,195.00,195.00,185.83
"....Tarlac","Complete (14-14-14)",310.00,310.00,310.00,310.00,315.00,315.00,320.00,320.00,320.00,320.00,320.00,320.00,315.83
"....Tarlac","Urea (45-0-0)",235.00,240.00,240.00,240.00,250.00,250.00,260.00,280.00,290.00,290.00,310.00,310.00,266.25
"....Zambales","Ammophos (16-20-0)",300.00,315.00,315.00,315.00,315.00,325.00,325.00,325.00,325.00,310.00,310.00,310.00,315.83
"....Zambales","Ammosul (21-0-0)",180.00,190.00,190.00,190.00,190.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,192.08
"....Zambales","Complete (14-14-14)",320.00,320.00,320.00,320.00,320.00,330.00,335.00,335.00,325.00,330.00,330.00,330.00,326.25
"....Zambales","Urea (45-0-0)",250.00,250.00,250.00,250.00,250.00,260.00,280.00,280.00,280.00,310.00,310.00,310.00,273.33
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",311.25,315.00,317.67,310.00,295.00,308.33,316.25,319.00,320.00,322.00,322.00,321.00,314.79
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",180.00,182.50,183.75,177.50,177.50,172.50,178.75,184.00,184.00,190.00,190.00,183.75,182.02
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",313.75,307.50,307.50,300.00,300.00,298.75,321.25,326.00,327.00,326.00,326.00,330.00,315.31
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",262.50,276.25,265.75,246.25,250.00,256.25,268.75,274.00,275.00,295.00,296.00,300.00,272.15
"....Batangas","Ammophos (16-20-0)",300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00
"....Batangas","Ammosul (21-0-0)",160.00,160.00,160.00,160.00,160.00,160.00,170.00,170.00,170.00,170.00,170.00,170.00,165.00
"....Batangas","Complete (14-14-14)",290.00,290.00,290.00,290.00,290.00,290.00,310.00,310.00,310.00,310.00,310.00,310.00,300.00
"....Batangas","Urea (45-0-0)",245.00,265.00,225.00,225.00,235.00,245.00,270.00,270.00,270.00,270.00,270.00,270.00,255.00
"....Cavite","Ammophos (16-20-0)",325.00,330.00,328.00,320.00,320.00,320.00,320.00,325.00,325.00,330.00,330.00,330.00,325.25
"....Cavite","Ammosul (21-0-0)",175.00,178.00,180.00,175.00,175.00,175.00,175.00,175.00,175.00,180.00,180.00,185.00,177.33
"....Cavite","Complete (14-14-14)",330.00,340.00,340.00,325.00,325.00,325.00,325.00,330.00,330.00,335.00,335.00,335.00,331.25
"....Cavite","Urea (45-0-0)",260.00,280.00,278.00,270.00,275.00,280.00,280.00,295.00,295.00,320.00,320.00,340.00,291.08
"....Laguna","Ammophos (16-20-0)",305.00,305.00,..,..,250.00,..,340.00,340.00,340.00,345.00,345.00,340.00,323.33
"....Laguna","Ammosul (21-0-0)",180.00,182.00,185.00,185.00,185.00,175.00,190.00,195.00,195.00,200.00,200.00,200.00,189.33
"....Laguna","Complete (14-14-14)",310.00,270.00,270.00,270.00,270.00,270.00,340.00,350.00,350.00,350.00,350.00,350.00,312.50
"....Laguna","Urea (45-0-0)",240.00,240.00,240.00,240.00,240.00,260.00,285.00,285.00,280.00,315.00,320.00,320.00,272.08
"....Quezon","Ammophos (16-20-0)",315.00,325.00,325.00,310.00,310.00,305.00,305.00,305.00,310.00,310.00,310.00,310.00,311.67
"....Quezon","Ammosul (21-0-0)",205.00,210.00,210.00,190.00,190.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,188.75
"....Quezon","Complete (14-14-14)",325.00,330.00,330.00,315.00,315.00,310.00,310.00,310.00,315.00,315.00,315.00,315.00,317.08
"....Quezon","Urea (45-0-0)",305.00,320.00,320.00,250.00,250.00,240.00,240.00,240.00,250.00,250.00,250.00,250.00,263.75
"....Rizal","Ammophos (16-20-0)",..,..,..,..,..,..,..,325.00,325.00,325.00,325.00,325.00,325.00
"....Rizal","Ammosul (21-0-0)",..,..,..,..,..,..,..,200.00,200.00,220.00,220.00,..,210.00
"....Rizal","Complete (14-14-14)",..,..,..,..,..,..,..,330.00,330.00,320.00,320.00,340.00,328.00
"....Rizal","Urea (45-0-0)",..,..,..,..,..,..,..,280.00,280.00,320.00,320.00,320.00,304.00
"..MIMAROPA REGION","Ammophos (16-20-0)",325.60,326.60,325.75,324.60,321.40,328.40,328.20,331.80,334.60,334.60,334.00,334.60,329.18
"..MIMAROPA REGION","Ammosul (21-0-0)",190.67,194.67,195.67,197.33,196.67,196.67,200.00,202.33,207.67,206.00,230.00,230.00,203.97
"..MIMAROPA REGION","Complete (14-14-14)",331.60,333.60,334.50,331.60,331.40,330.40,332.60,333.25,339.60,339.60,337.60,335.60,334.28
"..MIMAROPA REGION","Urea (45-0-0)",278.00,278.40,275.50,273.40,276.60,279.50,283.00,293.00,295.00,308.00,318.00,319.00,289.78
"....Marinduque","Ammophos (16-20-0)",358.00,358.00,358.00,358.00,357.00,357.00,358.00,358.00,358.00,358.00,358.00,358.00,357.83
"....Marinduque","Ammosul (21-0-0)",212.00,212.00,212.00,212.00,210.00,210.00,210.00,212.00,218.00,218.00,230.00,230.00,215.50
"....Marinduque","Complete (14-14-14)",358.00,358.00,358.00,358.00,357.00,357.00,358.00,358.00,358.00,358.00,358.00,358.00,357.83
"....Marinduque","Urea (45-0-0)",285.00,282.00,282.00,282.00,283.00,283.00,295.00,300.00,305.00,305.00,340.00,340.00,298.50
"....Occidental Mindoro","Ammophos (16-20-0)",330.00,330.00,320.00,320.00,320.00,320.00,320.00,330.00,330.00,330.00,330.00,330.00,325.83
"....Occidental Mindoro","Ammosul (21-0-0)",190.00,190.00,190.00,190.00,190.00,190.00,200.00,200.00,210.00,210.00,210.00,210.00,198.33
"....Occidental Mindoro","Complete (14-14-14)",330.00,330.00,320.00,320.00,320.00,320.00,320.00,330.00,330.00,330.00,330.00,330.00,325.83
"....Occidental Mindoro","Urea (45-0-0)",330.00,330.00,300.00,300.00,300.00,300.00,300.00,300.00,310.00,320.00,320.00,320.00,310.83
"....Oriental Mindoro","Ammophos (16-20-0)",310.00,315.00,315.00,315.00,300.00,320.00,313.00,325.00,325.00,325.00,320.00,320.00,316.92
"....Oriental Mindoro","Ammosul (21-0-0)",170.00,182.00,185.00,190.00,190.00,190.00,190.00,195.00,195.00,190.00,190.00,190.00,188.08
"....Oriental Mindoro","Complete (14-14-14)",310.00,320.00,320.00,320.00,320.00,325.00,330.00,330.00,330.00,330.00,325.00,320.00,323.33
"....Oriental Mindoro","Urea (45-0-0)",250.00,255.00,260.00,260.00,275.00,280.00,280.00,322.00,295.00,350.00,310.00,320.00,288.08
"....Palawan","Ammophos (16-20-0)",310.00,310.00,310.00,310.00,310.00,310.00,310.00,310.00,320.00,320.00,322.00,325.00,313.92
"....Palawan","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,290.00,290.00,290.00
"....Palawan","Complete (14-14-14)",340.00,340.00,340.00,340.00,340.00,315.00,315.00,315.00,340.00,340.00,335.00,330.00,332.50
"....Palawan","Urea (45-0-0)",260.00,260.00,260.00,260.00,260.00,255.00,255.00,250.00,280.00,280.00,302.00,325.00,270.58
"....Romblon","Ammophos (16-20-0)",320.00,320.00,..,320.00,320.00,335.00,340.00,336.00,340.00,340.00,340.00,340.00,331.91
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",320.00,320.00,..,320.00,320.00,335.00,340.00,..,340.00,340.00,340.00,340.00,331.50
"....Romblon","Urea (45-0-0)",265.00,265.00,..,265.00,265.00,..,285.00,..,285.00,285.00,..,290.00,275.63
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",324.67,341.40,341.40,327.50,338.75,340.00,340.00,338.75,331.67,330.00,328.33,328.33,334.23
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",199.00,212.50,212.50,212.50,211.25,215.00,215.00,225.00,230.00,235.00,235.00,231.25,219.50
"..REGION V (BICOL REGION)","Complete (14-14-14)",331.33,341.17,341.17,340.00,341.67,341.33,341.67,343.33,339.00,338.17,338.67,335.00,339.38
"..REGION V (BICOL REGION)","Urea (45-0-0)",281.50,290.33,290.83,282.50,282.33,283.33,297.50,310.00,307.33,310.83,315.00,311.67,296.93
"....Albay","Ammophos (16-20-0)",365.00,365.00,365.00,..,..,..,..,..,..,..,..,..,365.00
"....Albay","Ammosul (21-0-0)",190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00
"....Albay","Complete (14-14-14)",365.00,365.00,365.00,360.00,365.00,365.00,365.00,365.00,360.00,360.00,360.00,360.00,362.92
"....Albay","Urea (45-0-0)",360.00,360.00,360.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,315.00
"....Camarines Norte","Ammophos (16-20-0)",333.00,332.00,332.00,330.00,340.00,340.00,335.00,335.00,335.00,335.00,335.00,335.00,334.75
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Complete (14-14-14)",333.00,332.00,332.00,330.00,330.00,330.00,340.00,340.00,340.00,340.00,342.00,340.00,335.75
"....Camarines Norte","Urea (45-0-0)",293.00,292.00,290.00,280.00,280.00,280.00,310.00,310.00,310.00,310.00,310.00,310.00,297.92
"....Camarines Sur","Ammophos (16-20-0)",250.00,..,..,..,..,..,..,..,..,..,..,..,250.00
"....Camarines Sur","Ammosul (21-0-0)",150.00,..,..,..,..,..,..,..,..,..,..,..,150.00
"....Camarines Sur","Complete (14-14-14)",275.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,310.00,323.75
"....Camarines Sur","Urea (45-0-0)",256.00,275.00,280.00,300.00,292.00,285.00,285.00,295.00,295.00,290.00,315.00,300.00,289.00
"....Catanduanes","Ammophos (16-20-0)",350.00,350.00,350.00,350.00,350.00,350.00,350.00,360.00,..,..,..,..,351.25
"....Catanduanes","Ammosul (21-0-0)",215.00,220.00,220.00,220.00,210.00,220.00,220.00,210.00,220.00,215.00,215.00,200.00,215.42
"....Catanduanes","Complete (14-14-14)",350.00,350.00,350.00,350.00,350.00,350.00,350.00,360.00,..,340.00,340.00,340.00,348.18
"....Catanduanes","Urea (45-0-0)",265.00,280.00,280.00,280.00,280.00,280.00,280.00,310.00,309.00,325.00,325.00,320.00,294.50
"....Masbate","Ammophos (16-20-0)",330.00,330.00,330.00,300.00,335.00,340.00,345.00,330.00,330.00,330.00,325.00,325.00,329.17
"....Masbate","Ammosul (21-0-0)",240.00,240.00,240.00,240.00,245.00,250.00,250.00,300.00,310.00,310.00,310.00,310.00,270.42
"....Masbate","Complete (14-14-14)",335.00,335.00,335.00,335.00,340.00,338.00,330.00,330.00,330.00,330.00,330.00,330.00,333.17
"....Masbate","Urea (45-0-0)",285.00,285.00,285.00,285.00,292.00,305.00,310.00,345.00,330.00,330.00,330.00,330.00,309.33
"....Sorsogon","Ammophos (16-20-0)",320.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,325.00,325.00,325.00,327.92
"....Sorsogon","Ammosul (21-0-0)",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,225.00,225.00,225.00,206.25
"....Sorsogon","Complete (14-14-14)",330.00,335.00,335.00,335.00,335.00,335.00,335.00,335.00,335.00,329.00,330.00,330.00,333.25
"....Sorsogon","Urea (45-0-0)",230.00,250.00,250.00,250.00,250.00,250.00,300.00,300.00,300.00,310.00,310.00,310.00,275.83
"..REGION VI (WESTERN VISAYAS)","Ammophos (16-20-0)",280.40,288.20,290.60,288.60,296.00,295.20,298.60,298.00,294.00,291.60,290.40,294.00,292.13
"..REGION VI (WESTERN VISAYAS)","Ammosul (21-0-0)",169.00,169.00,171.20,175.00,186.00,180.60,184.00,183.60,180.00,185.00,184.00,183.40,179.23
"..REGION VI (WESTERN VISAYAS)","Complete (14-14-14)",286.60,293.20,292.20,295.00,304.00,300.60,304.00,302.40,298.40,296.60,297.00,299.00,297.42
"..REGION VI (WESTERN VISAYAS)","Urea (45-0-0)",229.20,232.60,239.00,239.40,273.00,278.60,282.40,272.00,274.60,295.60,296.00,296.60,267.42
"....Aklan","Ammophos (16-20-0)",290.00,298.00,300.00,300.00,300.00,295.00,315.00,310.00,300.00,300.00,300.00,300.00,300.67
"....Aklan","Ammosul (21-0-0)",175.00,175.00,172.00,175.00,175.00,170.00,190.00,188.00,170.00,185.00,185.00,185.00,178.75
"....Aklan","Complete (14-14-14)",290.00,310.00,310.00,320.00,320.00,300.00,320.00,307.00,305.00,305.00,305.00,305.00,308.08
"....Aklan","Urea (45-0-0)",230.00,238.00,240.00,240.00,320.00,320.00,315.00,265.00,265.00,300.00,300.00,300.00,277.75
