"Geolocation","Fertilizer Grade","2016 January","2016 February","2016 March","2016 April","2016 May","2016 June","2016 July","2016 August","2016 September","2016 October","2016 November","2016 December","2016 Annual"
"....Aurora","Ammosul (21-0-0)",600.00,600.00,600.00,598.00,590.00,583.33,580.00,580.00,580.00,580.00,580.00,582.00,587.78
"....Aurora","Complete (14-14-14)",1170.00,1150.00,1150.00,1150.00,1150.00,1149.58,1150.00,1127.50,1120.00,1120.00,1120.00,1116.00,1139.42
"....Aurora","Urea (45-0-0)",1004.00,950.00,950.00,906.00,880.00,855.83,850.00,822.50,800.00,800.00,800.00,806.00,868.69
"....Bataan","Ammophos (16-20-0)",1062.00,975.00,950.00,950.00,950.00,950.00,940.00,900.00,895.00,894.00,908.75,960.00,944.56
"....Bataan","Ammosul (21-0-0)",584.00,560.00,537.50,500.00,500.00,500.00,550.00,530.00,532.50,538.00,550.00,550.00,536.00
"....Bataan","Complete (14-14-14)",1120.00,1070.00,1060.00,1072.00,1120.00,1120.00,1116.00,1100.00,1080.00,1118.00,1125.00,1080.00,1098.42
"....Bataan","Urea (45-0-0)",954.00,910.00,900.00,900.00,900.00,900.00,840.00,775.00,750.00,738.00,750.00,750.00,838.92
"....Bulacan","Ammophos (16-20-0)",1125.00,1125.00,1125.00,1125.00,1125.00,1125.00,1125.00,1125.00,1125.00,1125.00,1081.25,950.00,1106.77
"....Bulacan","Ammosul (21-0-0)",800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,775.00,700.00,789.58
"....Bulacan","Complete (14-14-14)",1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1187.50,1120.00,1120.00,1120.00,1185.63
"....Bulacan","Urea (45-0-0)",1088.00,1090.00,1090.00,1090.00,1090.00,1090.00,1056.00,920.00,820.00,820.00,827.50,870.00,987.63
"....Nueva Ecija","Ammophos (16-20-0)",881.00,857.50,867.50,873.00,862.50,885.00,870.00,842.50,787.50,820.00,852.50,774.00,847.75
"....Nueva Ecija","Ammosul (21-0-0)",474.00,487.50,487.50,494.00,490.00,510.00,492.00,472.50,500.00,478.00,595.00,467.00,495.63
"....Nueva Ecija","Complete (14-14-14)",1048.00,1060.00,1062.50,1066.00,1050.00,1070.00,1028.00,1012.50,1002.50,994.00,1050.00,1028.00,1039.29
"....Nueva Ecija","Urea (45-0-0)",924.00,860.00,830.00,774.00,715.00,740.00,740.00,732.50,708.75,682.00,850.00,828.00,782.02
"....Pampanga","Ammophos (16-20-0)",902.00,945.00,943.75,945.00,942.50,942.50,951.00,948.75,950.00,950.00,950.00,950.00,943.38
"....Pampanga","Ammosul (21-0-0)",529.00,541.25,546.25,550.00,547.50,547.50,548.00,546.25,550.00,549.00,550.00,550.00,546.23
"....Pampanga","Complete (14-14-14)",1077.00,1093.75,1088.75,1085.00,1101.25,1150.00,1148.00,1148.75,1146.25,1147.00,1150.00,1150.00,1123.81
"....Pampanga","Urea (45-0-0)",942.00,953.75,946.25,950.00,952.50,958.75,964.00,960.00,951.25,951.00,951.25,955.00,952.98
"....Tarlac","Ammophos (16-20-0)",870.00,860.00,850.00,850.00,850.00,827.50,816.00,810.00,810.00,810.00,802.50,764.00,826.67
"....Tarlac","Ammosul (21-0-0)",472.00,460.00,460.00,460.00,452.50,442.50,444.00,442.50,435.00,430.00,440.00,462.00,450.04
"....Tarlac","Complete (14-14-14)",1034.00,1025.00,1025.00,1030.00,1030.00,992.50,976.00,970.00,960.00,950.00,952.50,960.00,992.08
"....Tarlac","Urea (45-0-0)",864.00,832.50,762.50,752.00,712.50,685.00,680.00,672.50,665.00,660.00,707.50,826.00,734.96
"....Zambales","Ammophos (16-20-0)",998.00,1016.25,1023.75,1025.00,1000.00,1006.25,1000.00,985.00,973.75,970.00,965.00,960.00,993.58
"....Zambales","Ammosul (21-0-0)",551.00,577.50,581.25,585.00,580.00,580.00,566.00,557.50,562.50,565.00,563.50,562.00,569.27
"....Zambales","Complete (14-14-14)",1128.00,1193.75,1250.00,1250.00,1250.00,1250.00,1198.00,1157.50,1160.00,1160.00,1152.50,1145.00,1191.23
"....Zambales","Urea (45-0-0)",1014.00,1010.00,1010.00,1008.00,980.00,987.50,934.00,870.00,870.00,870.00,867.50,865.00,940.50
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",1176.67,1176.67,1123.33,1123.33,1120.00,1106.25,1075.00,1095.83,1075.00,1052.00,1045.00,1045.00,1101.17
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",746.00,740.00,700.00,696.00,690.00,675.00,660.00,660.00,657.50,648.80,650.50,658.00,681.82
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",1250.00,1244.00,1224.00,1220.00,1214.00,1214.00,1214.00,1214.00,1211.50,1196.80,1196.50,1204.00,1216.90
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",1130.00,1120.50,1070.00,1066.00,1058.00,1048.00,1040.00,1040.00,1037.50,1000.80,988.50,997.60,1049.74
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Ammosul (21-0-0)",780.00,750.00,750.00,730.00,700.00,700.00,700.00,700.00,687.50,650.00,662.50,700.00,709.17
"....Batangas","Complete (14-14-14)",1230.00,1200.00,1200.00,1180.00,1150.00,1150.00,1150.00,1150.00,1137.50,1100.00,1112.50,1150.00,1159.17
"....Batangas","Urea (45-0-0)",1130.00,1100.00,1100.00,1080.00,1050.00,1050.00,1050.00,1050.00,1037.50,1000.00,1012.50,1050.00,1059.17
"....Cavite","Ammophos (16-20-0)",1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00
"....Cavite","Ammosul (21-0-0)",800.00,800.00,800.00,800.00,800.00,725.00,650.00,650.00,650.00,650.00,650.00,650.00,718.75
"....Cavite","Complete (14-14-14)",1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00
"....Cavite","Urea (45-0-0)",1100.00,1082.50,1030.00,1030.00,1030.00,990.00,950.00,950.00,950.00,950.00,950.00,950.00,996.88
"....Laguna","Ammophos (16-20-0)",..,..,..,..,..,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00
"....Laguna","Ammosul (21-0-0)",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00
"....Laguna","Complete (14-14-14)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00
"....Laguna","Urea (45-0-0)",1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
"....Quezon","Ammophos (16-20-0)",1030.00,1030.00,1020.00,1020.00,1010.00,1000.00,1000.00,1000.00,1000.00,908.00,880.00,880.00,981.50
"....Quezon","Ammosul (21-0-0)",650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00
"....Quezon","Complete (14-14-14)",1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1096.00,1090.00,1090.00,1113.00
"....Quezon","Urea (45-0-0)",1020.00,1020.00,1020.00,1020.00,1010.00,1000.00,1000.00,1000.00,1000.00,944.00,930.00,938.00,991.83
"....Rizal","Ammophos (16-20-0)",1250.00,1250.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1125.00
"....Rizal","Ammosul (21-0-0)",850.00,850.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,644.00,640.00,640.00,681.17
"....Rizal","Complete (14-14-14)",1300.00,1300.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1188.00,1180.00,1180.00,1212.33
"....Rizal","Urea (45-0-0)",1300.00,1300.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1010.00,950.00,950.00,1100.83
"..MIMAROPA REGION","Ammophos (16-20-0)",1084.00,1106.00,1111.00,1089.20,1087.00,1085.00,1084.00,1032.50,1023.00,1020.00,1006.50,1010.00,1061.52
"..MIMAROPA REGION","Ammosul (21-0-0)",666.25,667.81,690.63,669.17,667.71,660.00,675.00,650.00,646.25,647.75,659.38,656.25,663.02
"..MIMAROPA REGION","Complete (14-14-14)",1225.20,1238.00,1224.25,1182.00,1183.25,1181.00,1184.00,1176.50,1180.50,1178.80,1173.00,1180.00,1192.21
"..MIMAROPA REGION","Urea (45-0-0)",1120.00,1102.50,1106.00,1068.40,1070.00,1055.00,1054.00,1019.00,964.00,969.20,953.50,944.00,1035.47
"....Marinduque","Ammophos (16-20-0)",1140.00,1170.00,1200.00,1200.00,1200.00,1200.00,1200.00,1100.00,1100.00,1100.00,1100.00,1100.00,1150.83
"....Marinduque","Ammosul (21-0-0)",715.00,707.50,700.00,700.00,700.00,700.00,700.00,725.00,725.00,725.00,725.00,725.00,712.29
"....Marinduque","Complete (14-14-14)",1250.00,1245.00,1240.00,1240.00,1240.00,1240.00,1240.00,1200.00,1200.00,1200.00,1200.00,1200.00,1224.58
"....Marinduque","Urea (45-0-0)",1120.00,1110.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1102.50
"....Occidental Mindoro","Ammophos (16-20-0)",1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,950.00,935.00,920.00,902.50,920.00,1027.29
"....Occidental Mindoro","Ammosul (21-0-0)",700.00,700.00,700.00,680.00,700.00,700.00,700.00,580.00,590.00,600.00,562.50,550.00,646.88
"....Occidental Mindoro","Complete (14-14-14)",1200.00,1200.00,1200.00,1150.00,1150.00,1150.00,1150.00,1150.00,1165.00,1180.00,1105.00,1080.00,1156.67
"....Occidental Mindoro","Urea (45-0-0)",1150.00,1150.00,1150.00,1130.00,1150.00,1150.00,1150.00,1000.00,1000.00,1000.00,850.00,800.00,1056.67
"....Oriental Mindoro","Ammophos (16-20-0)",980.00,985.00,980.00,996.00,985.00,975.00,970.00,962.50,1000.00,1000.00,1000.00,1000.00,986.13
"....Oriental Mindoro","Ammosul (21-0-0)",600.00,600.00,637.50,600.00,600.00,590.00,600.00,595.00,570.00,566.00,600.00,600.00,596.54
"....Oriental Mindoro","Complete (14-14-14)",1126.00,1120.00,1131.25,1120.00,1126.25,1115.00,1088.00,1102.50,1107.50,1084.00,1080.00,1140.00,1111.71
"....Oriental Mindoro","Urea (45-0-0)",980.00,980.00,980.00,962.00,950.00,875.00,890.00,895.00,820.00,846.00,917.50,920.00,917.96
"....Palawan","Ammophos (16-20-0)",1100.00,1175.00,1175.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1000.00,1000.00,1066.67
"....Palawan","Ammosul (21-0-0)",650.00,650.00,725.00,650.00,650.00,650.00,700.00,700.00,700.00,700.00,750.00,750.00,689.58
"....Palawan","Complete (14-14-14)",1300.00,1375.00,1300.00,1150.00,1150.00,1150.00,1200.00,1200.00,1200.00,1200.00,1250.00,1250.00,1227.08
"....Palawan","Urea (45-0-0)",1200.00,1200.00,1150.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1045.83
"....Romblon","Ammophos (16-20-0)",1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1030.00,1030.00,1030.00,1030.00,1076.67
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1242.00,1230.00,1230.00,1230.00,1230.00,1230.00,1241.00
"....Romblon","Urea (45-0-0)",1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1130.00,1100.00,900.00,900.00,900.00,900.00,1060.83
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",989.08,984.65,986.30,986.72,986.45,984.50,975.05,968.13,955.00,959.00,937.00,931.60,970.29
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",729.20,725.50,726.00,726.00,726.00,716.13,722.50,703.75,692.50,685.20,673.13,661.33,707.27
"..REGION V (BICOL REGION)","Complete (14-14-14)",1200.17,1197.71,1197.08,1196.73,1196.92,1189.42,1186.33,1171.88,1165.83,1162.50,1156.67,1155.33,1181.38
"..REGION V (BICOL REGION)","Urea (45-0-0)",1053.70,1053.33,1051.25,1050.83,1051.46,1029.04,1020.33,1007.71,977.08,957.67,945.42,954.00,1012.65
"....Albay","Ammophos (16-20-0)",950.00,952.50,960.00,960.00,960.00,952.50,930.00,920.00,910.00,910.00,910.00,910.00,935.42
"....Albay","Ammosul (21-0-0)",640.00,640.00,640.00,640.00,640.00,630.00,600.00,600.00,600.00,600.00,600.00,600.00,619.17
"....Albay","Complete (14-14-14)",1145.00,1147.50,1155.00,1155.00,1155.00,1146.25,1120.00,1120.00,1120.00,1120.00,1120.00,1120.00,1135.31
"....Albay","Urea (45-0-0)",980.00,980.00,980.00,980.00,980.00,950.00,860.00,845.00,830.00,830.00,830.00,830.00,906.25
"....Camarines Norte","Ammophos (16-20-0)",993.40,995.75,996.50,998.60,997.25,995.00,995.00,..,900.00,900.00,910.00,910.00,962.86
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,650.00,650.00,650.00,650.00,650.00
"....Camarines Norte","Complete (14-14-14)",1185.00,1183.75,1180.00,1180.40,1181.50,1180.00,1188.00,1145.00,1110.00,1110.00,1110.00,1110.00,1155.30
"....Camarines Norte","Urea (45-0-0)",1022.20,1025.00,1025.00,1022.00,1023.75,1020.00,1043.00,1062.50,915.00,854.00,830.00,834.00,973.04
"....Camarines Sur","Ammophos (16-20-0)",986.00,965.00,965.00,965.00,965.00,965.00,965.00,965.00,965.00,965.00,965.00,965.00,966.75
"....Camarines Sur","Ammosul (21-0-0)",796.00,777.50,780.00,780.00,780.00,780.00,780.00,780.00,780.00,736.00,670.00,670.00,759.13
"....Camarines Sur","Complete (14-14-14)",1172.00,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1160.00,1161.00
"....Camarines Sur","Urea (45-0-0)",1040.00,1055.00,1055.00,1055.00,1055.00,1055.00,1055.00,1055.00,1055.00,1011.00,980.00,980.00,1037.58
"....Catanduanes","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Catanduanes","Ammosul (21-0-0)",860.00,860.00,860.00,860.00,860.00,860.00,860.00,860.00,860.00,860.00,860.00,866.00,860.50
"....Catanduanes","Complete (14-14-14)",1300.00,1300.00,1292.50,1290.00,1290.00,1290.00,1290.00,1288.75,1285.00,1283.00,1280.00,1292.00,1290.10
"....Catanduanes","Urea (45-0-0)",1240.00,1240.00,1247.50,1248.00,1240.00,1240.00,1240.00,1238.75,1235.00,1231.00,1225.00,1228.00,1237.77
"....Masbate","Ammophos (16-20-0)",1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1060.00,1080.00,1100.00,980.00,946.00,1043.00
