"Geolocation","Fertilizer Grade","1993 January","1993 February","1993 March","1993 April","1993 May","1993 June","1993 July","1993 August","1993 September","1993 October","1993 November","1993 December","1993 Annual"
"....Kalinga","Ammophos (16-20-0)",340.00,300.00,310.00,305.00,300.00,300.00,300.00,300.00,280.00,295.00,300.00,300.00,302.50
"....Kalinga","Ammosul (21-0-0)",190.00,180.00,180.00,180.00,180.00,180.00,180.00,190.00,180.00,180.00,190.00,190.00,183.33
"....Kalinga","Complete (14-14-14)",330.00,310.00,310.00,310.00,302.00,300.00,305.00,310.00,290.00,305.00,305.00,305.00,306.83
"....Kalinga","Urea (45-0-0)",295.00,240.00,260.00,248.00,260.00,265.00,262.00,290.00,260.00,230.00,237.00,250.00,258.08
"....Mountain Province","Ammophos (16-20-0)",..,..,..,..,..,..,..,400.00,..,..,..,..,400.00
"....Mountain Province","Ammosul (21-0-0)",245.00,240.00,235.00,..,240.00,272.00,300.00,288.00,300.00,300.00,300.00,275.00,272.27
"....Mountain Province","Complete (14-14-14)",390.00,390.00,370.00,370.00,385.00,473.00,500.00,450.00,500.00,500.00,500.00,500.00,444.00
"....Mountain Province","Urea (45-0-0)",342.00,345.00,320.00,320.00,345.00,450.00,400.00,413.00,450.00,450.00,400.00,400.00,386.25
"..REGION I (ILOCOS REGION)","Ammophos (16-20-0)",328.75,305.00,297.50,297.50,297.50,300.00,307.50,307.50,302.00,300.00,300.00,305.00,304.02
"..REGION I (ILOCOS REGION)","Ammosul (21-0-0)",166.25,160.00,162.50,162.50,158.75,158.75,172.50,170.00,173.75,172.50,172.50,173.75,166.98
"..REGION I (ILOCOS REGION)","Complete (14-14-14)",336.25,317.50,316.25,317.50,309.25,311.25,313.75,315.00,313.75,310.00,310.50,313.75,315.40
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",282.50,257.50,256.25,256.25,245.00,252.50,250.00,250.00,244.50,234.50,233.00,236.25,249.85
"....Ilocos Norte","Ammophos (16-20-0)",320.00,300.00,290.00,290.00,290.00,300.00,300.00,300.00,290.00,300.00,300.00,300.00,298.33
"....Ilocos Norte","Ammosul (21-0-0)",175.00,160.00,160.00,160.00,160.00,160.00,170.00,160.00,160.00,160.00,160.00,165.00,162.50
"....Ilocos Norte","Complete (14-14-14)",330.00,310.00,310.00,310.00,310.00,305.00,305.00,310.00,300.00,300.00,300.00,300.00,307.50
"....Ilocos Norte","Urea (45-0-0)",280.00,250.00,250.00,250.00,250.00,240.00,240.00,240.00,230.00,230.00,230.00,235.00,243.75
"....Ilocos Sur","Ammophos (16-20-0)",330.00,300.00,300.00,300.00,300.00,300.00,295.00,295.00,298.00,300.00,300.00,300.00,301.50
"....Ilocos Sur","Ammosul (21-0-0)",170.00,160.00,160.00,160.00,160.00,160.00,170.00,170.00,170.00,170.00,170.00,170.00,165.83
"....Ilocos Sur","Complete (14-14-14)",335.00,310.00,310.00,310.00,310.00,310.00,300.00,300.00,305.00,310.00,312.00,315.00,310.58
"....Ilocos Sur","Urea (45-0-0)",280.00,250.00,250.00,250.00,250.00,250.00,235.00,235.00,228.00,220.00,227.00,235.00,242.50
"....La Union","Ammophos (16-20-0)",325.00,300.00,300.00,300.00,290.00,290.00,295.00,295.00,290.00,290.00,290.00,290.00,296.25
"....La Union","Ammosul (21-0-0)",160.00,160.00,160.00,160.00,155.00,155.00,160.00,160.00,165.00,160.00,160.00,160.00,159.58
"....La Union","Complete (14-14-14)",330.00,300.00,305.00,310.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,303.75
"....La Union","Urea (45-0-0)",300.00,265.00,265.00,265.00,230.00,230.00,235.00,235.00,235.00,225.00,225.00,225.00,244.58
"....Pangasinan","Ammophos (16-20-0)",340.00,320.00,300.00,300.00,310.00,310.00,340.00,340.00,330.00,310.00,310.00,330.00,320.00
"....Pangasinan","Ammosul (21-0-0)",160.00,160.00,170.00,170.00,160.00,160.00,190.00,190.00,200.00,200.00,200.00,200.00,180.00
"....Pangasinan","Complete (14-14-14)",350.00,350.00,340.00,340.00,317.00,330.00,350.00,350.00,350.00,330.00,330.00,340.00,339.75
"....Pangasinan","Urea (45-0-0)",270.00,265.00,260.00,260.00,250.00,290.00,290.00,290.00,285.00,263.00,250.00,250.00,268.58
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",314.25,310.00,300.00,298.75,290.00,295.00,297.50,296.67,297.50,292.50,293.75,300.00,298.87
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",183.75,176.25,170.00,167.50,165.00,168.75,171.25,173.33,173.75,176.25,177.50,178.75,173.51
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",318.75,320.00,308.75,305.00,301.25,302.50,303.75,296.67,302.50,298.75,305.00,305.00,305.66
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",279.50,258.75,252.50,246.25,242.50,235.00,247.50,250.67,241.00,238.25,235.50,237.25,247.06
"....Cagayan","Ammophos (16-20-0)",350.00,340.00,300.00,300.00,290.00,295.00,305.00,300.00,300.00,290.00,290.00,300.00,305.00
"....Cagayan","Ammosul (21-0-0)",200.00,185.00,170.00,170.00,170.00,170.00,175.00,180.00,180.00,185.00,190.00,190.00,180.42
"....Cagayan","Complete (14-14-14)",360.00,350.00,310.00,300.00,300.00,300.00,305.00,305.00,305.00,305.00,305.00,310.00,312.92
"....Cagayan","Urea (45-0-0)",310.00,300.00,250.00,235.00,250.00,250.00,240.00,250.00,250.00,248.00,240.00,245.00,255.67
"....Isabela","Ammophos (16-20-0)",322.00,310.00,315.00,310.00,290.00,300.00,300.00,..,310.00,310.00,300.00,300.00,306.09
"....Isabela","Ammosul (21-0-0)",180.00,170.00,180.00,170.00,160.00,160.00,165.00,..,175.00,175.00,180.00,170.00,171.36
"....Isabela","Complete (14-14-14)",320.00,320.00,325.00,320.00,310.00,310.00,310.00,..,318.00,315.00,320.00,310.00,316.18
"....Isabela","Urea (45-0-0)",273.00,255.00,280.00,270.00,220.00,230.00,230.00,..,232.00,230.00,220.00,202.00,240.18
"....Nueva Vizcaya","Ammophos (16-20-0)",285.00,290.00,285.00,285.00,280.00,290.00,290.00,285.00,280.00,270.00,285.00,290.00,284.58
"....Nueva Vizcaya","Ammosul (21-0-0)",175.00,170.00,150.00,150.00,150.00,165.00,165.00,160.00,160.00,165.00,160.00,170.00,161.67
"....Nueva Vizcaya","Complete (14-14-14)",290.00,295.00,290.00,290.00,285.00,295.00,295.00,290.00,285.00,275.00,295.00,295.00,290.00
"....Nueva Vizcaya","Urea (45-0-0)",250.00,230.00,215.00,215.00,220.00,230.00,235.00,220.00,220.00,215.00,217.00,230.00,224.75
"....Quirino","Ammophos (16-20-0)",300.00,300.00,300.00,300.00,300.00,295.00,295.00,305.00,300.00,300.00,300.00,310.00,300.42
"....Quirino","Ammosul (21-0-0)",180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,185.00,180.42
"....Quirino","Complete (14-14-14)",305.00,315.00,310.00,310.00,310.00,305.00,305.00,295.00,302.00,300.00,300.00,305.00,305.17
"....Quirino","Urea (45-0-0)",285.00,250.00,265.00,265.00,280.00,230.00,285.00,282.00,262.00,260.00,265.00,272.00,266.75
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",319.17,310.83,311.33,307.83,312.43,311.43,317.43,313.86,307.14,299.67,289.71,300.83,308.47
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",185.00,179.17,180.83,178.33,180.29,180.00,181.29,179.29,174.71,174.29,176.43,179.00,179.05
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",327.83,323.83,320.67,315.83,316.86,313.86,320.29,315.14,296.29,296.71,295.29,297.86,311.70
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",273.83,272.50,270.00,259.17,264.86,270.71,267.29,267.14,248.57,249.29,247.14,247.86,261.53
"....Aurora","Ammophos (16-20-0)",330.00,320.00,328.00,322.00,330.00,325.00,322.00,330.00,330.00,335.00,330.00,335.00,328.08
"....Aurora","Ammosul (21-0-0)",210.00,190.00,200.00,200.00,200.00,200.00,190.00,198.00,206.00,205.00,205.00,208.00,201.00
"....Aurora","Complete (14-14-14)",350.00,363.00,344.00,325.00,328.00,322.00,322.00,330.00,330.00,335.00,330.00,335.00,334.50
"....Aurora","Urea (45-0-0)",298.00,310.00,300.00,250.00,256.00,260.00,256.00,255.00,250.00,255.00,260.00,260.00,267.50
"....Bataan","Ammophos (16-20-0)",..,..,..,..,345.00,345.00,345.00,345.00,345.00,..,235.00,..,326.67
"....Bataan","Ammosul (21-0-0)",..,..,..,..,180.00,180.00,180.00,180.00,170.00,170.00,170.00,170.00,175.00
"....Bataan","Complete (14-14-14)",..,..,..,..,345.00,345.00,345.00,345.00,235.00,235.00,235.00,235.00,290.00
"....Bataan","Urea (45-0-0)",..,..,..,..,330.00,330.00,330.00,330.00,235.00,235.00,235.00,235.00,282.50
"....Bulacan","Ammophos (16-20-0)",335.00,335.00,335.00,335.00,332.00,330.00,330.00,335.00,295.00,288.00,288.00,288.00,318.83
"....Bulacan","Ammosul (21-0-0)",185.00,185.00,185.00,185.00,202.00,200.00,202.00,192.00,180.00,175.00,175.00,175.00,186.75
"....Bulacan","Complete (14-14-14)",345.00,345.00,345.00,345.00,340.00,330.00,330.00,318.00,292.00,292.00,292.00,292.00,322.17
"....Bulacan","Urea (45-0-0)",285.00,285.00,285.00,285.00,288.00,290.00,290.00,290.00,272.00,275.00,275.00,275.00,282.92
"....Nueva Ecija","Ammophos (16-20-0)",310.00,290.00,285.00,285.00,285.00,280.00,295.00,280.00,280.00,280.00,285.00,282.00,286.42
"....Nueva Ecija","Ammosul (21-0-0)",180.00,170.00,165.00,160.00,160.00,160.00,167.00,158.00,152.00,160.00,170.00,170.00,164.33
"....Nueva Ecija","Complete (14-14-14)",312.00,290.00,290.00,285.00,285.00,285.00,300.00,290.00,282.00,285.00,290.00,288.00,290.17
"....Nueva Ecija","Urea (45-0-0)",260.00,230.00,225.00,225.00,225.00,225.00,220.00,220.00,218.00,220.00,225.00,230.00,226.92
"....Pampanga","Ammophos (16-20-0)",300.00,290.00,290.00,290.00,290.00,290.00,305.00,292.00,290.00,290.00,290.00,300.00,293.08
"....Pampanga","Ammosul (21-0-0)",180.00,180.00,180.00,170.00,170.00,170.00,165.00,162.00,160.00,160.00,175.00,185.00,171.42
"....Pampanga","Complete (14-14-14)",310.00,300.00,300.00,295.00,295.00,295.00,310.00,298.00,300.00,300.00,295.00,310.00,300.67
"....Pampanga","Urea (45-0-0)",275.00,285.00,285.00,270.00,270.00,270.00,260.00,250.00,250.00,250.00,260.00,260.00,265.42
"....Tarlac","Ammophos (16-20-0)",315.00,315.00,315.00,315.00,305.00,305.00,310.00,310.00,310.00,305.00,300.00,300.00,308.75
"....Tarlac","Ammosul (21-0-0)",170.00,170.00,170.00,170.00,165.00,165.00,180.00,180.00,175.00,170.00,160.00,165.00,170.00
"....Tarlac","Complete (14-14-14)",320.00,320.00,320.00,320.00,310.00,310.00,315.00,315.00,315.00,310.00,305.00,305.00,313.75
"....Tarlac","Urea (45-0-0)",260.00,260.00,260.00,260.00,230.00,230.00,225.00,235.00,235.00,230.00,225.00,225.00,239.58
"....Zambales","Ammophos (16-20-0)",325.00,315.00,315.00,300.00,300.00,305.00,315.00,305.00,300.00,300.00,300.00,300.00,306.67
"....Zambales","Ammosul (21-0-0)",185.00,180.00,185.00,185.00,185.00,185.00,185.00,185.00,180.00,180.00,180.00,180.00,182.92
"....Zambales","Complete (14-14-14)",330.00,325.00,325.00,325.00,315.00,310.00,320.00,310.00,320.00,320.00,320.00,320.00,320.00
"....Zambales","Urea (45-0-0)",265.00,265.00,265.00,265.00,255.00,290.00,290.00,290.00,280.00,280.00,250.00,250.00,270.42
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",335.50,331.25,323.33,322.67,322.50,313.33,316.25,317.00,317.50,313.33,311.25,311.25,319.60
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",190.00,185.00,181.25,178.75,177.50,171.25,181.25,191.25,190.00,180.00,180.00,180.00,182.19
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",343.75,336.25,340.00,336.25,332.50,325.00,319.25,320.00,320.00,313.75,313.75,313.75,326.19
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",285.00,287.50,290.00,270.00,267.50,266.75,258.75,268.00,268.00,262.50,262.50,262.50,270.75
"....Batangas","Ammophos (16-20-0)",345.00,345.00,345.00,345.00,345.00,..,320.00,320.00,320.00,300.00,300.00,300.00,325.91
"....Batangas","Ammosul (21-0-0)",185.00,185.00,185.00,185.00,185.00,155.00,155.00,195.00,195.00,160.00,160.00,160.00,175.42
"....Batangas","Complete (14-14-14)",350.00,350.00,350.00,350.00,350.00,305.00,312.00,315.00,315.00,290.00,290.00,290.00,322.25
"....Batangas","Urea (45-0-0)",300.00,300.00,300.00,300.00,300.00,237.00,230.00,262.00,262.00,245.00,245.00,245.00,268.83
"....Cavite","Ammophos (16-20-0)",320.00,320.00,320.00,318.00,310.00,320.00,320.00,320.00,325.00,325.00,325.00,325.00,320.67
"....Cavite","Ammosul (21-0-0)",..,170.00,175.00,170.00,165.00,170.00,175.00,175.00,175.00,175.00,175.00,175.00,172.73
"....Cavite","Complete (14-14-14)",330.00,325.00,350.00,335.00,320.00,325.00,325.00,325.00,330.00,330.00,330.00,330.00,329.58
"....Cavite","Urea (45-0-0)",260.00,270.00,260.00,260.00,250.00,255.00,255.00,255.00,260.00,260.00,260.00,260.00,258.75
"....Laguna","Ammophos (16-20-0)",350.00,350.00,..,..,330.00,315.00,305.00,308.00,310.00,..,305.00,305.00,319.78
"....Laguna","Ammosul (21-0-0)",190.00,190.00,185.00,180.00,180.00,180.00,185.00,185.00,185.00,180.00,180.00,180.00,183.33
"....Laguna","Complete (14-14-14)",360.00,360.00,350.00,350.00,350.00,360.00,310.00,310.00,310.00,310.00,310.00,310.00,332.50
"....Laguna","Urea (45-0-0)",300.00,300.00,330.00,250.00,250.00,305.00,240.00,245.00,245.00,240.00,240.00,240.00,265.42
"....Quezon","Ammophos (16-20-0)",327.00,310.00,305.00,305.00,305.00,305.00,320.00,320.00,315.00,315.00,315.00,315.00,313.08
"....Quezon","Ammosul (21-0-0)",195.00,195.00,180.00,180.00,180.00,180.00,210.00,210.00,205.00,205.00,205.00,205.00,195.83
"....Quezon","Complete (14-14-14)",335.00,310.00,310.00,310.00,310.00,310.00,330.00,330.00,325.00,325.00,325.00,325.00,320.42
"....Quezon","Urea (45-0-0)",280.00,280.00,270.00,270.00,270.00,270.00,310.00,310.00,305.00,305.00,305.00,305.00,290.00
"....Rizal","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Ammophos (16-20-0)",348.00,337.00,343.75,328.75,326.25,328.33,327.00,329.60,324.60,323.60,323.60,327.00,330.62
"..MIMAROPA REGION","Ammosul (21-0-0)",200.00,200.00,197.50,198.25,196.25,193.33,195.00,190.67,188.33,190.00,191.00,189.00,194.11
"..MIMAROPA REGION","Complete (14-14-14)",352.00,338.00,338.00,331.00,329.00,331.25,334.00,333.60,332.60,329.60,329.60,334.50,334.43
"..MIMAROPA REGION","Urea (45-0-0)",314.00,298.00,298.00,292.00,292.00,295.00,283.00,277.00,277.00,277.00,277.00,285.00,288.75
"....Marinduque","Ammophos (16-20-0)",380.00,370.00,370.00,370.00,370.00,365.00,365.00,368.00,363.00,358.00,358.00,358.00,366.25
"....Marinduque","Ammosul (21-0-0)",215.00,215.00,215.00,215.00,215.00,225.00,225.00,212.00,210.00,208.00,208.00,207.00,214.17
"....Marinduque","Complete (14-14-14)",375.00,365.00,365.00,365.00,365.00,365.00,365.00,368.00,363.00,358.00,358.00,358.00,364.17
"....Marinduque","Urea (45-0-0)",320.00,320.00,320.00,320.00,320.00,290.00,290.00,280.00,280.00,280.00,280.00,300.00,300.00
"....Occidental Mindoro","Ammophos (16-20-0)",370.00,370.00,370.00,..,..,..,330.00,330.00,330.00,330.00,330.00,330.00,343.33
"....Occidental Mindoro","Ammosul (21-0-0)",195.00,195.00,195.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,191.25
"....Occidental Mindoro","Complete (14-14-14)",375.00,375.00,375.00,340.00,340.00,340.00,330.00,330.00,330.00,330.00,330.00,330.00,343.75
"....Occidental Mindoro","Urea (45-0-0)",370.00,370.00,370.00,340.00,340.00,340.00,340.00,330.00,330.00,330.00,330.00,330.00,343.33
"....Oriental Mindoro","Ammophos (16-20-0)",310.00,310.00,..,310.00,310.00,310.00,310.00,320.00,300.00,300.00,300.00,310.00,308.18
"....Oriental Mindoro","Ammosul (21-0-0)",170.00,170.00,160.00,168.00,160.00,165.00,170.00,170.00,165.00,172.00,175.00,170.00,167.92
"....Oriental Mindoro","Complete (14-14-14)",320.00,310.00,310.00,310.00,310.00,310.00,310.00,310.00,310.00,300.00,300.00,310.00,309.17
"....Oriental Mindoro","Urea (45-0-0)",270.00,250.00,250.00,250.00,240.00,250.00,260.00,250.00,250.00,250.00,250.00,250.00,251.67
"....Palawan","Ammophos (16-20-0)",365.00,320.00,320.00,320.00,310.00,310.00,310.00,310.00,310.00,310.00,310.00,310.00,317.08
"....Palawan","Ammosul (21-0-0)",220.00,220.00,220.00,220.00,220.00,..,..,..,..,..,..,..,220.00
"....Palawan","Complete (14-14-14)",370.00,320.00,320.00,320.00,310.00,310.00,340.00,340.00,340.00,340.00,340.00,340.00,332.50
"....Palawan","Urea (45-0-0)",350.00,290.00,290.00,290.00,300.00,300.00,260.00,260.00,260.00,260.00,260.00,260.00,281.67
"....Romblon","Ammophos (16-20-0)",315.00,315.00,315.00,315.00,315.00,..,320.00,320.00,320.00,320.00,320.00,..,317.50
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",320.00,320.00,320.00,320.00,320.00,..,325.00,320.00,320.00,320.00,320.00,..,320.50
"....Romblon","Urea (45-0-0)",260.00,260.00,260.00,260.00,260.00,..,265.00,265.00,265.00,265.00,265.00,..,262.50
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",341.00,340.00,339.17,339.17,339.17,338.67,338.33,330.00,327.67,322.00,322.00,321.67,333.07
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",205.75,207.00,214.00,214.00,214.00,214.00,201.25,200.00,198.75,198.75,198.75,198.75,205.42
"..REGION V (BICOL REGION)","Complete (14-14-14)",352.00,352.00,350.00,350.00,350.00,349.17,345.33,334.00,332.67,332.00,332.83,332.50,342.71
"..REGION V (BICOL REGION)","Urea (45-0-0)",308.33,314.17,314.17,314.17,314.17,306.17,305.00,289.40,289.50,283.83,282.33,277.83,299.92
"....Albay","Ammophos (16-20-0)",365.00,365.00,365.00,365.00,365.00,365.00,365.00,360.00,360.00,365.00,365.00,365.00,364.17
"....Albay","Ammosul (21-0-0)",195.00,195.00,195.00,195.00,195.00,195.00,195.00,190.00,190.00,190.00,190.00,190.00,192.92
"....Albay","Complete (14-14-14)",375.00,375.00,375.00,375.00,375.00,375.00,375.00,365.00,365.00,360.00,365.00,365.00,370.42
"....Albay","Urea (45-0-0)",375.00,375.00,375.00,375.00,375.00,372.00,370.00,350.00,360.00,360.00,360.00,360.00,367.25
"....Camarines Norte","Ammophos (16-20-0)",345.00,345.00,345.00,345.00,345.00,342.00,340.00,..,341.00,332.00,332.00,330.00,340.18
"....Camarines Norte","Ammosul (21-0-0)",250.00,250.00,250.00,250.00,250.00,250.00,..,..,..,..,..,..,250.00
"....Camarines Norte","Complete (14-14-14)",345.00,345.00,345.00,345.00,345.00,340.00,350.00,..,331.00,332.00,332.00,330.00,340.00
"....Camarines Norte","Urea (45-0-0)",325.00,325.00,325.00,325.00,325.00,300.00,300.00,..,292.00,293.00,292.00,292.00,308.55
"....Camarines Sur","Ammophos (16-20-0)",325.00,325.00,325.00,325.00,325.00,325.00,315.00,300.00,275.00,250.00,250.00,250.00,299.17
"....Camarines Sur","Ammosul (21-0-0)",168.00,165.00,165.00,165.00,165.00,165.00,150.00,150.00,150.00,150.00,150.00,150.00,157.75
"....Camarines Sur","Complete (14-14-14)",350.00,365.00,365.00,365.00,365.00,365.00,322.00,305.00,300.00,300.00,300.00,300.00,333.50
"....Camarines Sur","Urea (45-0-0)",275.00,320.00,320.00,320.00,320.00,320.00,300.00,242.00,235.00,235.00,235.00,235.00,279.75
"....Catanduanes","Ammophos (16-20-0)",..,..,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00
"....Catanduanes","Ammosul (21-0-0)",210.00,218.00,220.00,220.00,220.00,220.00,220.00,220.00,215.00,215.00,215.00,215.00,217.33
"....Catanduanes","Complete (14-14-14)",367.00,352.00,355.00,355.00,355.00,355.00,355.00,350.00,350.00,350.00,350.00,350.00,353.67
"....Catanduanes","Urea (45-0-0)",280.00,275.00,275.00,275.00,275.00,275.00,275.00,275.00,270.00,265.00,265.00,265.00,272.50
"....Masbate","Ammophos (16-20-0)",325.00,320.00,305.00,305.00,305.00,305.00,315.00,315.00,315.00,315.00,315.00,315.00,312.92
"....Masbate","Ammosul (21-0-0)",..,..,240.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00
"....Masbate","Complete (14-14-14)",325.00,325.00,310.00,310.00,310.00,310.00,320.00,320.00,320.00,320.00,320.00,320.00,317.50
"....Masbate","Urea (45-0-0)",300.00,300.00,300.00,300.00,300.00,280.00,285.00,300.00,300.00,300.00,292.00,285.00,295.17
"....Sorsogon","Ammophos (16-20-0)",345.00,345.00,345.00,345.00,345.00,345.00,345.00,325.00,325.00,320.00,320.00,320.00,335.42
"....Sorsogon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Sorsogon","Complete (14-14-14)",350.00,350.00,350.00,350.00,350.00,350.00,350.00,330.00,330.00,330.00,330.00,330.00,341.67
"....Sorsogon","Urea (45-0-0)",295.00,290.00,290.00,290.00,290.00,290.00,300.00,280.00,280.00,250.00,250.00,230.00,277.92
"..REGION VI (WESTERN VISAYAS)","Ammophos (16-20-0)",281.80,281.80,378.80,277.00,267.80,270.40,270.20,269.00,266.20,265.60,269.60,279.00,273.10
"..REGION VI (WESTERN VISAYAS)","Ammosul (21-0-0)",158.20,157.00,155.00,154.00,151.20,153.40,158.00,158.00,158.40,157.80,157.80,165.00,156.98
"..REGION VI (WESTERN VISAYAS)","Complete (14-14-14)",286.00,281.80,280.80,276.40,272.80,273.60,274.20,273.75,271.00,271.40,272.80,284.00,276.55
"..REGION VI (WESTERN VISAYAS)","Urea (45-0-0)",263.40,244.40,252.00,253.00,238.00,224.20,234.00,233.75,234.60,221.20,220.20,226.20,237.08
"....Aklan","Ammophos (16-20-0)",300.00,300.00,295.00,295.00,275.00,278.00,275.00,275.00,270.00,270.00,271.00,282.00,273.36
"....Aklan","Ammosul (21-0-0)",170.00,165.00,165.00,170.00,155.00,160.00,160.00,160.00,160.00,160.00,162.00,165.00,162.67
"....Aklan","Complete (14-14-14)",321.00,300.00,300.00,298.00,280.00,282.00,280.00,280.00,275.00,275.00,282.00,290.00,288.58
"....Aklan","Urea (45-0-0)",270.00,242.00,240.00,245.00,215.00,225.00,225.00,225.00,218.00,215.00,215.00,230.00,230.42
