"Geolocation","Fertilizer Grade","1990 January","1990 February","1990 March","1990 April","1990 May","1990 June","1990 July","1990 August","1990 September","1990 October","1990 November","1990 December","1990 Annual"
"....Mountain Province","Ammosul (21-0-0)",168.00,170.00,181.00,177.00,170.00,170.00,..,..,..,..,..,230.00,180.86
"....Mountain Province","Complete (14-14-14)",290.00,290.00,292.00,..,290.00,..,..,..,..,..,..,382.00,308.80
"....Mountain Province","Urea (45-0-0)",228.00,230.00,228.00,235.00,250.00,242.00,..,..,450.00,..,..,380.00,280.38
"..REGION I (ILOCOS REGION)","Ammophos (16-20-0)",243.50,250.00,254.50,254.50,253.33,252.25,261.50,264.00,270.00,281.25,291.67,307.50,265.33
"..REGION I (ILOCOS REGION)","Ammosul (21-0-0)",146.00,146.25,148.00,146.25,150.00,147.50,145.00,146.25,171.25,176.25,178.33,181.25,156.86
"..REGION I (ILOCOS REGION)","Complete (14-14-14)",245.25,252.50,256.50,260.00,260.00,258.75,265.00,271.67,280.00,295.50,308.33,311.25,272.06
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",190.25,197.50,204.25,212.50,215.75,217.50,254.00,290.00,334.25,323.75,335.00,356.00,260.90
"....Ilocos Norte","Ammophos (16-20-0)",248.00,245.00,260.00,260.00,..,252.00,268.00,272.00,275.00,275.00,..,310.00,266.50
"....Ilocos Norte","Ammosul (21-0-0)",150.00,155.00,160.00,160.00,165.00,155.00,150.00,160.00,183.00,190.00,..,185.00,164.82
"....Ilocos Norte","Complete (14-14-14)",252.00,255.00,260.00,265.00,265.00,260.00,270.00,280.00,280.00,290.00,..,320.00,272.45
"....Ilocos Norte","Urea (45-0-0)",192.00,200.00,210.00,220.00,215.00,215.00,270.00,335.00,342.00,300.00,..,355.00,259.45
"....Ilocos Sur","Ammophos (16-20-0)",247.00,260.00,255.00,255.00,255.00,242.00,..,260.00,280.00,280.00,290.00,300.00,265.82
"....Ilocos Sur","Ammosul (21-0-0)",150.00,150.00,150.00,150.00,150.00,150.00,..,150.00,180.00,180.00,180.00,175.00,160.45
"....Ilocos Sur","Complete (14-14-14)",250.00,260.00,255.00,260.00,260.00,255.00,..,270.00,290.00,302.00,320.00,315.00,276.09
"....Ilocos Sur","Urea (45-0-0)",200.00,210.00,210.00,210.00,218.00,225.00,..,260.00,350.00,350.00,350.00,355.00,267.09
"....La Union","Ammophos (16-20-0)",244.00,245.00,245.00,250.00,255.00,255.00,..,..,250.00,285.00,290.00,300.00,261.90
"....La Union","Ammosul (21-0-0)",149.00,150.00,150.00,140.00,150.00,150.00,..,130.00,150.00,160.00,180.00,180.00,153.55
"....La Union","Complete (14-14-14)",239.00,240.00,251.00,255.00,260.00,260.00,..,..,260.00,290.00,295.00,300.00,265.00
"....La Union","Urea (45-0-0)",179.00,185.00,197.00,210.00,220.00,220.00,..,300.00,330.00,325.00,330.00,360.00,259.64
"....Pangasinan","Ammophos (16-20-0)",235.00,250.00,258.00,253.00,250.00,260.00,255.00,260.00,275.00,285.00,295.00,320.00,266.33
"....Pangasinan","Ammosul (21-0-0)",135.00,130.00,132.00,135.00,135.00,135.00,140.00,145.00,172.00,175.00,175.00,185.00,149.50
"....Pangasinan","Complete (14-14-14)",240.00,255.00,260.00,260.00,255.00,260.00,260.00,265.00,290.00,300.00,310.00,310.00,272.08
"....Pangasinan","Urea (45-0-0)",190.00,195.00,200.00,210.00,210.00,210.00,238.00,265.00,315.00,320.00,325.00,354.00,252.67
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",249.00,254.25,257.50,255.75,248.50,249.25,254.00,278.25,324.25,336.67,325.67,323.33,279.70
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",147.33,150.00,154.50,145.50,145.50,147.00,151.67,186.67,218.00,236.67,218.67,204.00,175.46
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",255.00,260.25,261.75,260.00,254.50,265.00,261.67,285.33,329.00,337.67,333.33,326.67,285.85
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",193.67,197.50,207.75,206.00,215.75,220.00,231.00,262.50,348.25,353.33,347.00,345.00,260.65
"....Cagayan","Ammophos (16-20-0)",250.00,245.00,250.00,240.00,235.00,235.00,252.00,268.00,312.00,325.00,320.00,320.00,271.00
"....Cagayan","Ammosul (21-0-0)",150.00,155.00,158.00,135.00,135.00,140.00,145.00,210.00,237.00,250.00,205.00,200.00,176.67
"....Cagayan","Complete (14-14-14)",260.00,254.00,262.00,250.00,243.00,255.00,260.00,270.00,324.00,328.00,320.00,320.00,278.83
"....Cagayan","Urea (45-0-0)",190.00,200.00,215.00,210.00,210.00,225.00,253.00,305.00,368.00,370.00,350.00,350.00,270.50
"....Isabela","Ammophos (16-20-0)",249.00,260.00,250.00,255.00,250.00,250.00,250.00,250.00,350.00,350.00,340.00,345.00,283.25
"....Isabela","Ammosul (21-0-0)",147.00,145.00,150.00,150.00,150.00,150.00,160.00,160.00,200.00,210.00,211.00,212.00,170.42
"....Isabela","Complete (14-14-14)",255.00,265.00,250.00,260.00,260.00,260.00,260.00,276.00,345.00,345.00,350.00,342.00,289.00
"....Isabela","Urea (45-0-0)",203.00,200.00,200.00,200.00,210.00,210.00,220.00,230.00,320.00,320.00,342.00,350.00,250.42
"....Nueva Vizcaya","Ammophos (16-20-0)",248.00,260.00,260.00,260.00,260.00,260.00,260.00,310.00,323.00,335.00,317.00,305.00,283.17
"....Nueva Vizcaya","Ammosul (21-0-0)",145.00,145.00,145.00,145.00,146.00,145.00,150.00,190.00,220.00,250.00,240.00,200.00,176.75
"....Nueva Vizcaya","Complete (14-14-14)",250.00,260.00,260.00,260.00,261.00,265.00,265.00,310.00,325.00,340.00,330.00,318.00,287.00
"....Nueva Vizcaya","Urea (45-0-0)",188.00,202.00,206.00,210.00,213.00,220.00,220.00,310.00,370.00,370.00,349.00,335.00,266.08
"....Quirino","Ammophos (16-20-0)",..,252.00,270.00,268.00,249.00,252.00,..,285.00,312.00,..,..,..,269.71
"....Quirino","Ammosul (21-0-0)",..,155.00,165.00,152.00,151.00,153.00,..,..,215.00,..,..,..,165.17
"....Quirino","Complete (14-14-14)",..,262.00,275.00,270.00,254.00,280.00,..,..,322.00,..,..,..,277.17
"....Quirino","Urea (45-0-0)",..,188.00,210.00,204.00,230.00,225.00,..,205.00,335.00,..,..,..,228.14
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",247.57,254.00,252.71,254.29,256.33,252.43,257.60,257.50,272.83,277.00,280.86,305.86,264.08
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",140.57,140.14,144.57,144.29,145.83,142.86,141.67,146.67,171.17,176.14,184.00,182.14,155.00
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",253.00,258.00,259.14,259.86,261.00,257.86,256.67,266.50,278.17,284.50,292.57,314.43,270.14
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",190.00,194.29,207.29,214.14,213.33,210.71,222.50,265.00,317.50,317.86,326.29,336.57,251.29
"....Aurora","Ammophos (16-20-0)",265.00,280.00,275.00,270.00,278.00,260.00,270.00,260.00,282.00,285.00,292.00,327.00,278.67
"....Aurora","Ammosul (21-0-0)",150.00,161.00,162.00,155.00,160.00,160.00,160.00,155.00,182.00,188.00,220.00,210.00,171.92
"....Aurora","Complete (14-14-14)",268.00,285.00,275.00,280.00,278.00,270.00,260.00,272.00,285.00,292.00,320.00,335.00,285.00
"....Aurora","Urea (45-0-0)",191.00,215.00,215.00,235.00,235.00,230.00,235.00,245.00,320.00,332.00,340.00,335.00,260.67
"....Bataan","Ammophos (16-20-0)",248.00,240.00,237.00,250.00,..,250.00,..,..,..,275.00,275.00,290.00,258.13
"....Bataan","Ammosul (21-0-0)",143.00,130.00,140.00,140.00,..,145.00,..,..,..,185.00,180.00,150.00,151.63
"....Bataan","Complete (14-14-14)",253.00,245.00,257.00,260.00,..,250.00,..,..,..,290.00,285.00,300.00,267.50
"....Bataan","Urea (45-0-0)",200.00,182.00,211.00,224.00,..,210.00,..,..,..,320.00,330.00,340.00,252.13
"....Bulacan","Ammophos (16-20-0)",237.00,255.00,240.00,250.00,250.00,250.00,250.00,265.00,265.00,275.00,282.00,280.00,258.25
"....Bulacan","Ammosul (21-0-0)",133.00,130.00,140.00,145.00,145.00,145.00,140.00,140.00,155.00,155.00,190.00,190.00,150.67
"....Bulacan","Complete (14-14-14)",242.00,245.00,245.00,255.00,255.00,255.00,255.00,275.00,272.00,280.00,288.00,295.00,263.50
"....Bulacan","Urea (45-0-0)",196.00,195.00,197.00,200.00,200.00,200.00,220.00,260.00,315.00,315.00,314.00,318.00,244.17
"....Nueva Ecija","Ammophos (16-20-0)",245.00,239.00,255.00,250.00,250.00,250.00,255.00,250.00,275.00,270.00,278.00,309.00,260.50
"....Nueva Ecija","Ammosul (21-0-0)",138.00,135.00,135.00,135.00,135.00,140.00,135.00,140.00,160.00,170.00,170.00,180.00,147.75
"....Nueva Ecija","Complete (14-14-14)",250.00,263.00,260.00,254.00,258.00,260.00,255.00,262.00,275.00,270.00,275.00,311.00,266.08
"....Nueva Ecija","Urea (45-0-0)",181.00,190.00,205.00,205.00,205.00,205.00,220.00,270.00,315.00,300.00,315.00,330.00,245.08
"....Pampanga","Ammophos (16-20-0)",238.00,250.00,250.00,250.00,250.00,250.00,248.00,250.00,275.00,275.00,275.00,325.00,261.33
"....Pampanga","Ammosul (21-0-0)",130.00,132.00,135.00,135.00,135.00,130.00,135.00,135.00,175.00,180.00,180.00,190.00,149.33
"....Pampanga","Complete (14-14-14)",245.00,245.00,250.00,250.00,250.00,250.00,250.00,250.00,282.00,290.00,290.00,335.00,265.58
"....Pampanga","Urea (45-0-0)",175.00,178.00,208.00,210.00,210.00,205.00,230.00,265.00,315.00,303.00,330.00,363.00,249.33
"....Tarlac","Ammophos (16-20-0)",240.00,260.00,250.00,245.00,245.00,245.00,..,255.00,270.00,..,272.00,310.00,259.20
"....Tarlac","Ammosul (21-0-0)",135.00,135.00,135.00,135.00,135.00,135.00,135.00,160.00,170.00,170.00,168.00,175.00,149.00
"....Tarlac","Complete (14-14-14)",248.00,255.00,257.00,250.00,250.00,250.00,250.00,270.00,280.00,..,280.00,315.00,264.09
"....Tarlac","Urea (45-0-0)",187.00,200.00,195.00,200.00,205.00,205.00,210.00,300.00,320.00,320.00,315.00,330.00,248.92
"....Zambales","Ammophos (16-20-0)",260.00,..,262.00,265.00,265.00,262.00,265.00,265.00,270.00,282.00,292.00,300.00,271.64
"....Zambales","Ammosul (21-0-0)",155.00,158.00,165.00,165.00,165.00,145.00,145.00,150.00,185.00,185.00,180.00,180.00,164.83
"....Zambales","Complete (14-14-14)",265.00,268.00,270.00,270.00,275.00,270.00,270.00,270.00,275.00,285.00,310.00,310.00,278.17
"....Zambales","Urea (45-0-0)",200.00,200.00,220.00,225.00,225.00,220.00,220.00,250.00,320.00,335.00,340.00,340.00,257.92
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",241.25,247.50,250.00,250.00,243.75,255.00,253.33,252.67,266.67,276.67,281.25,315.00,261.09
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",148.33,151.00,148.33,148.33,148.33,152.50,156.67,154.00,158.25,171.25,168.75,180.00,157.15
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",246.25,253.25,258.75,260.00,248.75,260.00,253.33,251.00,272.50,276.25,302.50,331.25,267.82
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",196.00,201.25,210.00,210.00,206.50,213.75,217.00,230.33,325.00,341.25,328.25,348.75,252.34
"....Batangas","Ammophos (16-20-0)",250.00,250.00,250.00,250.00,250.00,250.00,250.00,260.00,260.00,260.00,260.00,260.00,254.17
"....Batangas","Ammosul (21-0-0)",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,170.00,160.00,170.00,154.17
"....Batangas","Complete (14-14-14)",245.00,245.00,245.00,245.00,245.00,245.00,245.00,250.00,255.00,270.00,330.00,310.00,260.83
"....Batangas","Urea (45-0-0)",203.00,205.00,205.00,205.00,201.00,205.00,205.00,215.00,310.00,310.00,320.00,320.00,242.00
"....Cavite","Ammophos (16-20-0)",240.00,260.00,260.00,260.00,235.00,260.00,..,..,290.00,290.00,290.00,335.00,272.00
"....Cavite","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,175.00,175.00,175.00,..,175.00
"....Cavite","Complete (14-14-14)",245.00,270.00,270.00,275.00,240.00,270.00,..,..,300.00,300.00,300.00,340.00,281.00
"....Cavite","Urea (45-0-0)",185.00,210.00,210.00,210.00,210.00,230.00,..,..,340.00,345.00,340.00,360.00,264.00
"....Laguna","Ammophos (16-20-0)",230.00,230.00,230.00,230.00,230.00,250.00,250.00,250.00,..,..,275.00,..,241.67
"....Laguna","Ammosul (21-0-0)",150.00,152.00,155.00,155.00,155.00,155.00,155.00,145.00,158.00,165.00,165.00,180.00,157.50
"....Laguna","Complete (14-14-14)",245.00,248.00,250.00,250.00,250.00,265.00,250.00,252.00,275.00,290.00,300.00,320.00,266.25
"....Laguna","Urea (45-0-0)",200.00,200.00,205.00,205.00,205.00,210.00,210.00,240.00,348.00,380.00,320.00,360.00,256.92
"....Quezon","Ammophos (16-20-0)",245.00,250.00,260.00,260.00,260.00,260.00,260.00,248.00,250.00,280.00,300.00,350.00,268.58
"....Quezon","Ammosul (21-0-0)",145.00,..,140.00,140.00,140.00,..,165.00,167.00,150.00,175.00,175.00,190.00,158.70
"....Quezon","Complete (14-14-14)",250.00,250.00,270.00,270.00,260.00,260.00,265.00,..,260.00,245.00,280.00,355.00,269.55
"....Quezon","Urea (45-0-0)",196.00,190.00,220.00,220.00,210.00,210.00,236.00,236.00,302.00,330.00,333.00,355.00,253.17
"....Rizal","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Ammophos (16-20-0)",265.00,271.25,272.50,273.25,273.75,268.33,250.00,273.75,290.00,286.67,313.25,338.50,281.35
"..MIMAROPA REGION","Ammosul (21-0-0)",165.00,168.33,175.00,169.33,170.00,175.00,150.00,170.00,186.67,185.00,193.33,201.67,175.78
"..MIMAROPA REGION","Complete (14-14-14)",268.75,276.25,277.50,280.00,282.50,282.50,275.00,282.50,292.50,298.33,316.25,351.75,290.32
"..MIMAROPA REGION","Urea (45-0-0)",230.00,233.00,226.25,234.50,235.00,236.25,235.00,256.25,282.50,341.00,341.75,368.75,268.35
"....Marinduque","Ammophos (16-20-0)",280.00,285.00,290.00,290.00,290.00,..,..,290.00,290.00,290.00,328.00,344.00,297.70
"....Marinduque","Ammosul (21-0-0)",190.00,190.00,190.00,190.00,190.00,190.00,..,190.00,190.00,200.00,210.00,225.00,195.91
"....Marinduque","Complete (14-14-14)",280.00,285.00,290.00,290.00,290.00,290.00,..,290.00,290.00,315.00,325.00,367.00,301.09
"....Marinduque","Urea (45-0-0)",240.00,240.00,235.00,235.00,235.00,240.00,..,250.00,250.00,368.00,367.00,385.00,276.82
"....Occidental Mindoro","Ammophos (16-20-0)",265.00,285.00,285.00,285.00,285.00,285.00,..,285.00,315.00,..,320.00,360.00,297.00
"....Occidental Mindoro","Ammosul (21-0-0)",160.00,170.00,170.00,170.00,170.00,170.00,..,170.00,200.00,..,200.00,210.00,179.00
"....Occidental Mindoro","Complete (14-14-14)",265.00,290.00,290.00,290.00,290.00,290.00,..,290.00,315.00,..,320.00,360.00,300.00
"....Occidental Mindoro","Urea (45-0-0)",230.00,242.00,245.00,250.00,250.00,250.00,..,280.00,310.00,..,320.00,380.00,275.70
"....Oriental Mindoro","Ammophos (16-20-0)",245.00,245.00,245.00,248.00,250.00,250.00,250.00,250.00,285.00,285.00,285.00,330.00,264.00
"....Oriental Mindoro","Ammosul (21-0-0)",145.00,145.00,165.00,148.00,150.00,150.00,150.00,150.00,170.00,170.00,170.00,170.00,156.92
"....Oriental Mindoro","Complete (14-14-14)",255.00,255.00,255.00,265.00,275.00,275.00,275.00,275.00,290.00,290.00,290.00,330.00,277.50
"....Oriental Mindoro","Urea (45-0-0)",220.00,220.00,200.00,228.00,235.00,235.00,235.00,235.00,310.00,310.00,330.00,350.00,259.00
"....Palawan","Ammophos (16-20-0)",270.00,270.00,270.00,270.00,270.00,270.00,..,270.00,270.00,285.00,320.00,320.00,280.45
"....Palawan","Ammosul (21-0-0)",..,..,..,..,..,190.00,..,..,..,..,..,..,190.00
"....Palawan","Complete (14-14-14)",275.00,275.00,275.00,275.00,275.00,275.00,..,275.00,275.00,290.00,330.00,350.00,288.18
"....Palawan","Urea (45-0-0)",230.00,230.00,225.00,225.00,220.00,220.00,..,260.00,260.00,345.00,350.00,360.00,265.91
"....Romblon","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",260.00,271.67,272.33,277.00,273.00,279.67,277.83,270.33,285.33,291.50,297.17,312.00,280.65
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",178.25,180.00,180.75,182.00,183.00,166.80,174.25,190.83,202.83,224.67,226.00,215.00,192.03
"..REGION V (BICOL REGION)","Complete (14-14-14)",273.00,280.75,282.50,285.20,289.83,285.33,278.80,274.00,287.67,293.50,299.67,321.00,287.60
"..REGION V (BICOL REGION)","Urea (45-0-0)",236.25,236.25,235.00,238.40,238.83,239.17,244.17,244.67,295.83,307.17,321.83,335.60,264.43
"....Albay","Ammophos (16-20-0)",260.00,275.00,275.00,280.00,280.00,280.00,280.00,280.00,288.00,290.00,300.00,300.00,282.33
"....Albay","Ammosul (21-0-0)",170.00,175.00,175.00,178.00,180.00,180.00,180.00,180.00,190.00,190.00,190.00,195.00,181.92
"....Albay","Complete (14-14-14)",265.00,275.00,280.00,278.00,285.00,285.00,285.00,280.00,285.00,290.00,302.00,320.00,285.83
"....Albay","Urea (45-0-0)",235.00,235.00,240.00,242.00,245.00,245.00,250.00,243.00,310.00,320.00,330.00,330.00,268.75
"....Camarines Norte","Ammophos (16-20-0)",..,..,..,278.00,275.00,275.00,275.00,270.00,270.00,270.00,270.00,305.00,276.44
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,230.00,230.00,230.00,285.00,..,243.75
"....Camarines Norte","Complete (14-14-14)",..,..,..,286.00,302.00,285.00,270.00,270.00,270.00,270.00,275.00,305.00,281.44
"....Camarines Norte","Urea (45-0-0)",..,..,..,243.00,228.00,225.00,225.00,240.00,240.00,240.00,300.00,318.00,251.00
"....Camarines Sur","Ammophos (16-20-0)",..,275.00,272.00,280.00,255.00,271.00,272.00,265.00,322.00,335.00,335.00,325.00,291.55
"....Camarines Sur","Ammosul (21-0-0)",175.00,175.00,170.00,..,..,155.00,162.00,170.00,182.00,285.00,285.00,290.00,204.90
"....Camarines Sur","Complete (14-14-14)",272.00,278.00,275.00,285.00,275.00,270.00,270.00,270.00,328.00,340.00,340.00,335.00,294.83
"....Camarines Sur","Urea (45-0-0)",255.00,255.00,245.00,252.00,255.00,255.00,262.00,268.00,315.00,320.00,320.00,340.00,278.50
"....Catanduanes","Ammophos (16-20-0)",..,..,..,..,..,297.00,285.00,287.00,292.00,292.00,308.00,320.00,297.29
"....Catanduanes","Ammosul (21-0-0)",198.00,198.00,198.00,188.00,189.00,187.00,190.00,190.00,190.00,191.00,190.00,195.00,192.00
"....Catanduanes","Complete (14-14-14)",290.00,300.00,300.00,302.00,302.00,297.00,294.00,294.00,293.00,296.00,316.00,330.00,301.17
"....Catanduanes","Urea (45-0-0)",230.00,230.00,230.00,230.00,230.00,230.00,248.00,247.00,308.00,308.00,321.00,350.00,263.50
"....Masbate","Ammophos (16-20-0)",..,..,..,..,285.00,285.00,285.00,250.00,265.00,280.00,280.00,..,275.71
"....Masbate","Ammosul (21-0-0)",..,..,..,..,..,143.00,..,210.00,260.00,280.00,..,..,223.25
"....Masbate","Complete (14-14-14)",..,..,..,..,300.00,300.00,..,255.00,270.00,285.00,285.00,..,282.50
"....Masbate","Urea (45-0-0)",..,..,..,..,250.00,250.00,250.00,235.00,302.00,350.00,350.00,..,283.86
"....Sorsogon","Ammophos (16-20-0)",260.00,265.00,270.00,270.00,270.00,270.00,270.00,270.00,275.00,282.00,290.00,310.00,275.17
"....Sorsogon","Ammosul (21-0-0)",170.00,172.00,180.00,180.00,180.00,169.00,165.00,165.00,165.00,172.00,180.00,180.00,173.17
"....Sorsogon","Complete (14-14-14)",265.00,270.00,275.00,275.00,275.00,275.00,275.00,275.00,280.00,280.00,280.00,315.00,278.33
"....Sorsogon","Urea (45-0-0)",225.00,225.00,225.00,225.00,225.00,230.00,230.00,235.00,300.00,305.00,310.00,340.00,256.25
"..REGION VI (WESTERN VISAYAS)","Ammophos (16-20-0)",238.20,238.20,237.80,237.20,242.80,234.00,238.25,233.00,254.20,264.60,277.20,293.00,249.04
"..REGION VI (WESTERN VISAYAS)","Ammosul (21-0-0)",140.00,139.60,139.60,137.20,144.60,138.00,137.75,128.50,140.00,148.00,152.40,157.25,141.91
"..REGION VI (WESTERN VISAYAS)","Complete (14-14-14)",243.00,244.00,243.20,243.40,251.00,242.20,244.75,242.60,262.00,266.40,288.80,297.60,255.75
"..REGION VI (WESTERN VISAYAS)","Urea (45-0-0)",180.20,180.40,186.00,193.00,211.80,206.20,227.25,240.60,280.40,291.60,298.80,321.00,234.77
"....Aklan","Ammophos (16-20-0)",248.00,248.00,248.00,248.00,248.00,248.00,252.00,250.00,255.00,264.00,264.00,308.00,256.75
"....Aklan","Ammosul (21-0-0)",155.00,155.00,155.00,155.00,155.00,155.00,155.00,..,145.00,160.00,160.00,..,155.00
"....Aklan","Complete (14-14-14)",252.00,252.00,252.00,252.00,252.00,252.00,256.00,255.00,266.00,264.00,282.00,315.00,262.50
"....Aklan","Urea (45-0-0)",188.00,188.00,188.00,188.00,188.00,193.00,230.00,235.00,285.00,298.00,299.00,330.00,234.17
"....Antique","Ammophos (16-20-0)",235.00,235.00,235.00,235.00,225.00,225.00,226.00,225.00,248.00,260.00,282.00,282.00,242.75
"....Antique","Ammosul (21-0-0)",135.00,135.00,135.00,130.00,130.00,125.00,127.00,126.00,135.00,140.00,145.00,150.00,134.42
"....Antique","Complete (14-14-14)",240.00,240.00,240.00,240.00,230.00,228.00,230.00,228.00,263.00,262.00,287.00,287.00,247.92
"....Antique","Urea (45-0-0)",171.00,170.00,182.00,195.00,200.00,210.00,230.00,230.00,280.00,290.00,295.00,315.00,230.67
"....Capiz","Ammophos (16-20-0)",239.00,238.00,238.00,238.00,238.00,236.00,237.00,237.00,258.00,275.00,275.00,290.00,249.92
