"Geolocation","Fertilizer Grade","2008 January","2008 February","2008 March","2008 April","2008 May","2008 June","2008 July","2008 August","2008 September","2008 October","2008 November","2008 December","2008 Annual"
"....Ilocos Norte","Urea (45-0-0)",1032.50,1050.00,1056.00,1201.25,1457.50,1818.00,1965.00,1992.00,1957.50,1937.50,1570.00,1120.00,1513.10
"....Ilocos Sur","Ammophos (16-20-0)",885.00,1012.50,1170.00,1525.00,1737.50,1890.00,1922.50,1946.00,2010.00,2005.00,1820.00,1437.50,1613.42
"....Ilocos Sur","Ammosul (21-0-0)",605.00,712.50,744.00,790.00,882.50,994.00,1117.50,1150.00,1150.00,1125.00,980.00,730.00,915.04
"....Ilocos Sur","Complete (14-14-14)",895.00,1042.50,1198.00,1575.00,1770.00,1936.00,1950.00,1966.00,2030.00,2030.00,1852.00,1475.00,1643.29
"....Ilocos Sur","Urea (45-0-0)",970.00,1035.00,1050.00,1175.00,1575.00,1836.00,2000.00,2056.00,2080.00,2070.00,1744.00,1150.00,1561.75
"....La Union","Ammophos (16-20-0)",930.00,960.00,1148.00,1350.00,1640.00,1794.00,1837.50,1850.00,1850.00,1850.00,1760.00,1700.00,1555.79
"....La Union","Ammosul (21-0-0)",630.00,640.00,740.00,750.00,830.00,900.00,947.50,1000.00,1000.00,1000.00,930.00,850.00,851.46
"....La Union","Complete (14-14-14)",930.00,970.00,1162.00,1480.00,1670.00,1814.00,1857.50,1880.00,1880.00,1880.00,1762.00,1650.00,1577.96
"....La Union","Urea (45-0-0)",990.00,1012.50,1030.00,1050.00,1500.00,1830.00,1867.50,1980.00,1980.00,1980.00,1744.00,1500.00,1538.67
"....Pangasinan","Ammophos (16-20-0)",662.50,736.25,1152.00,1450.00,1575.00,1660.00,1712.50,1845.00,1806.25,1800.00,1650.00,1306.25,1446.31
"....Pangasinan","Ammosul (21-0-0)",515.00,578.75,719.00,830.00,835.00,876.00,925.00,1010.00,1012.50,1000.00,946.00,821.25,839.04
"....Pangasinan","Complete (14-14-14)",832.50,950.00,1255.00,1450.00,1550.00,1700.00,1825.00,1910.00,1912.50,1900.00,1660.00,1381.25,1527.19
"....Pangasinan","Urea (45-0-0)",947.50,967.50,1026.00,1100.00,1225.00,1580.00,1787.50,1870.00,1912.50,1900.00,1690.00,1138.75,1428.73
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",895.63,971.77,1119.92,1451.56,1695.00,1775.50,1790.00,1827.50,1841.25,1805.00,1596.00,1467.50,1519.72
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",602.50,677.19,734.00,878.96,921.88,982.50,995.21,995.50,1000.00,1000.00,913.50,796.56,874.82
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",970.94,1018.44,1201.50,1553.13,1718.13,1862.00,1876.88,1878.50,1886.88,1845.00,1645.50,1512.50,1580.78
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",978.44,1006.30,1016.50,1225.63,1511.88,1705.00,1703.13,1869.25,1910.31,1853.44,1455.50,1255.94,1457.61
"....Cagayan","Ammophos (16-20-0)",920.00,987.50,995.00,1297.50,1710.00,1758.00,1800.00,1850.00,1850.00,1812.50,1550.00,1437.50,1497.33
"....Cagayan","Ammosul (21-0-0)",625.00,700.00,700.00,790.00,880.00,954.00,972.50,1000.00,985.00,1032.50,910.00,748.75,858.15
"....Cagayan","Complete (14-14-14)",945.00,1010.00,1000.00,1557.50,1755.00,1878.00,1897.50,1900.00,1900.00,1825.00,1580.00,1492.50,1561.71
"....Cagayan","Urea (45-0-0)",990.00,1020.00,1020.00,1152.50,1525.00,1770.00,1860.00,1950.00,1950.00,1875.00,1432.00,1138.75,1473.60
"....Isabela","Ammophos (16-20-0)",875.00,917.50,1072.00,1465.00,1662.50,1760.00,1760.00,1780.00,1825.00,1810.00,1556.00,1340.00,1485.25
"....Isabela","Ammosul (21-0-0)",507.50,647.50,748.00,1090.00,1120.00,1104.00,1070.00,1010.00,1022.50,990.00,872.00,737.50,909.92
"....Isabela","Complete (14-14-14)",965.00,975.00,1176.00,1520.00,1687.50,1830.00,1830.00,1830.00,1920.00,1890.00,1596.00,1415.00,1552.88
"....Isabela","Urea (45-0-0)",975.00,997.50,1056.00,1490.00,1560.00,1680.00,1680.00,1812.00,1910.00,1890.00,1412.00,1215.00,1473.13
"....Nueva Vizcaya","Ammophos (16-20-0)",835.00,978.33,1140.00,1476.25,1660.00,1750.00,1750.00,1830.00,1840.00,1825.00,1674.00,1512.50,1522.59
"....Nueva Vizcaya","Ammosul (21-0-0)",620.00,691.25,718.00,765.00,822.50,922.00,950.00,982.00,992.50,997.50,924.00,800.00,848.73
"....Nueva Vizcaya","Complete (14-14-14)",978.75,1068.75,1300.00,1537.50,1677.50,1870.00,1900.00,1900.00,1837.50,1857.50,1712.00,1512.50,1596.00
"....Nueva Vizcaya","Urea (45-0-0)",956.25,995.00,979.00,1087.50,1450.00,1654.00,1675.00,1829.00,1881.25,1861.25,1498.00,1270.00,1428.02
"....Quirino","Ammophos (16-20-0)",952.50,1005.00,1321.00,1567.50,1747.50,1834.00,1850.00,1850.00,1850.00,1772.50,1604.00,1580.00,1577.83
"....Quirino","Ammosul (21-0-0)",657.50,670.00,770.00,870.00,865.00,950.00,983.33,990.00,1000.00,980.00,948.00,900.00,881.99
"....Quirino","Complete (14-14-14)",995.00,1020.00,1330.00,1597.50,1752.50,1870.00,1880.00,1884.00,1890.00,1807.50,1694.00,1630.00,1612.54
"....Quirino","Urea (45-0-0)",992.50,1012.71,1011.00,1172.50,1512.50,1716.00,1597.50,1886.00,1900.00,1787.50,1480.00,1400.00,1455.68
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",886.46,945.18,1125.57,1447.50,1626.07,1824.71,1866.79,1900.29,1919.11,1921.25,1844.14,1626.96,1577.84
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",608.75,671.25,733.57,792.68,893.57,963.86,996.43,1052.00,1049.64,1060.71,1036.57,947.14,900.51
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",913.39,960.71,1143.57,1494.94,1687.00,1847.43,1886.79,1915.43,1926.43,1927.14,1858.00,1637.32,1599.85
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",967.50,987.86,1004.86,1091.07,1412.86,1680.00,1815.06,1931.71,1934.64,1929.29,1753.43,1408.04,1493.03
"....Aurora","Ammophos (16-20-0)",977.50,1010.00,1250.00,1390.00,1645.00,1933.00,1922.50,1928.00,1930.00,1922.50,1920.00,1845.00,1639.46
"....Aurora","Ammosul (21-0-0)",647.50,727.50,800.00,813.75,940.00,1050.00,1055.00,1070.00,1070.00,1072.50,1066.00,1000.00,942.69
"....Aurora","Complete (14-14-14)",1005.00,1080.00,1342.00,1570.00,1792.50,1943.33,1945.00,1934.00,1930.00,1930.00,1898.00,1672.50,1670.19
"....Aurora","Urea (45-0-0)",1000.00,1030.00,1015.00,1108.75,1567.50,1800.00,1856.25,2000.00,2000.00,1977.50,1769.00,1486.25,1550.85
"....Bataan","Ammophos (16-20-0)",785.00,785.00,871.00,1362.50,1450.00,1504.00,1783.75,1854.00,1923.75,1945.00,1949.00,1796.25,1500.77
"....Bataan","Ammosul (21-0-0)",575.00,575.00,619.00,807.50,850.00,862.00,985.00,1035.00,1050.00,1050.00,1050.00,1025.00,873.63
"....Bataan","Complete (14-14-14)",785.00,785.00,871.00,1460.00,1579.00,1600.00,1832.50,1902.00,1940.00,1950.00,1950.00,1843.75,1541.52
"....Bataan","Urea (45-0-0)",950.00,950.00,963.00,1067.50,1095.00,1098.00,1800.00,1800.00,1830.00,1840.00,1848.00,1725.00,1413.88
"....Bulacan","Ammophos (16-20-0)",..,1000.00,1250.00,1437.50,1742.50,1890.00,1867.50,1870.00,1870.00,1870.00,1870.00,1730.00,1672.50
"....Bulacan","Ammosul (21-0-0)",660.00,750.00,820.00,832.50,902.50,920.00,965.00,1100.00,1100.00,1100.00,1100.00,1120.00,947.50
"....Bulacan","Complete (14-14-14)",960.00,1035.00,1292.00,1447.50,1750.00,1900.00,1887.50,1900.00,1907.50,1892.50,1890.00,1700.00,1630.17
"....Bulacan","Urea (45-0-0)",1020.00,1020.00,1020.00,1120.00,1475.00,1718.00,1760.00,1850.00,1910.00,1895.00,1850.00,1387.50,1502.13
"....Nueva Ecija","Ammophos (16-20-0)",875.00,900.00,1092.00,1432.50,1662.50,1848.00,1850.00,1880.00,1862.50,1857.50,1644.00,1400.00,1525.33
"....Nueva Ecija","Ammosul (21-0-0)",590.00,595.00,657.00,755.00,917.50,1000.00,1000.00,1000.00,1000.00,1045.00,1012.00,980.00,879.29
"....Nueva Ecija","Complete (14-14-14)",905.00,930.00,1110.00,1435.00,1667.50,1862.00,1850.00,1880.00,1870.00,1867.50,1714.00,1500.00,1549.25
"....Nueva Ecija","Urea (45-0-0)",937.50,950.00,970.00,1050.00,1432.50,1800.00,1747.50,1980.00,1942.50,1942.50,1480.00,1137.50,1447.50
"....Pampanga","Ammophos (16-20-0)",835.00,936.25,1000.00,1550.00,1687.50,1800.00,1842.50,1920.00,1962.50,1962.50,1690.00,1450.00,1553.02
"....Pampanga","Ammosul (21-0-0)",550.00,685.00,742.00,750.00,912.50,1000.00,1010.00,1150.00,1100.00,1075.00,964.00,787.50,893.83
"....Pampanga","Complete (14-14-14)",830.00,867.50,964.00,1550.00,1687.50,1800.00,1842.50,1920.00,1937.50,1950.00,1712.00,1525.00,1548.83
"....Pampanga","Urea (45-0-0)",930.00,960.00,1000.00,1050.00,1450.00,1750.00,1855.00,2000.00,1962.50,1912.50,1500.00,1175.00,1462.08
"....Tarlac","Ammophos (16-20-0)",920.00,1010.00,1204.00,1512.50,1695.00,1860.00,1885.00,1900.00,1900.00,1900.00,1850.00,1292.50,1577.42
"....Tarlac","Ammosul (21-0-0)",625.00,710.00,750.00,790.00,880.00,1000.00,1000.00,1000.00,1000.00,1040.00,1040.00,740.00,881.25
"....Tarlac","Complete (14-14-14)",955.00,1015.00,1206.00,1512.50,1707.50,1900.00,1900.00,1900.00,1900.00,1900.00,1850.00,1332.50,1589.88
"....Tarlac","Urea (45-0-0)",950.00,977.50,1018.00,1155.00,1482.50,1742.00,1832.50,1900.00,1900.00,1940.00,1850.00,1120.00,1488.96
"....Zambales","Ammophos (16-20-0)",926.25,997.50,1212.00,1447.50,1500.00,1938.00,1916.25,1950.00,1985.00,1991.25,1986.00,1875.00,1643.73
"....Zambales","Ammosul (21-0-0)",613.75,656.25,747.00,800.00,852.50,915.00,960.00,1009.00,1027.50,1042.50,1024.00,977.50,885.42
"....Zambales","Complete (14-14-14)",953.75,1012.50,1220.00,1530.00,1625.00,1968.00,1950.00,1972.00,2000.00,2000.00,1992.00,1887.50,1675.90
"....Zambales","Urea (45-0-0)",985.00,1027.50,1048.00,1086.25,1387.50,1852.00,1863.75,1992.00,1997.50,1997.50,1977.00,1825.00,1586.58
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",912.50,957.50,1065.00,1442.50,1630.83,1779.33,1887.50,1985.00,2021.67,2022.92,1935.87,1840.00,1623.39
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",592.00,666.50,717.00,829.00,873.00,925.40,948.00,973.80,1022.50,1037.25,1043.80,1036.00,888.69
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",913.50,993.00,1071.00,1298.50,1327.50,1655.60,1715.00,1781.00,1843.00,1842.25,1804.00,1735.00,1498.28
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",1012.00,1034.50,1060.80,1129.00,1330.50,1618.40,1729.50,1787.60,1830.50,1886.00,1815.00,1687.00,1493.40
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Ammosul (21-0-0)",560.00,560.00,560.00,780.00,780.00,780.00,780.00,780.00,907.50,950.00,950.00,950.00,778.13
"....Batangas","Complete (14-14-14)",800.00,800.00,832.00,1000.00,325.00,820.00,775.00,1000.00,1150.00,1200.00,1200.00,1200.00,925.17
"....Batangas","Urea (45-0-0)",970.00,970.00,978.00,1060.00,1060.00,1060.00,1060.00,1060.00,1225.00,1280.00,1280.00,1280.00,1106.92
"....Cavite","Ammophos (16-20-0)",940.00,1002.50,1010.00,1405.00,1605.00,1760.00,1850.00,1980.00,1990.00,2000.00,1995.60,1850.00,1615.68
"....Cavite","Ammosul (21-0-0)",635.00,800.00,800.00,825.00,912.50,1040.00,1087.50,1150.00,1150.00,1150.00,1150.00,1150.00,987.50
"....Cavite","Complete (14-14-14)",972.50,1125.00,1190.00,1487.50,1625.00,1874.00,1950.00,2000.00,2000.00,2000.00,2000.00,1950.00,1681.17
"....Cavite","Urea (45-0-0)",1010.00,1050.00,1060.00,1125.00,1480.00,1712.00,1837.50,2028.00,1825.00,2050.00,1990.00,1775.00,1578.54
"....Laguna","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Ammosul (21-0-0)",560.00,650.00,670.00,715.00,755.00,862.00,900.00,900.00,900.00,912.50,962.00,980.00,813.88
"....Laguna","Complete (14-14-14)",937.50,1100.00,1100.00,1100.00,1275.00,1800.00,1925.00,1950.00,1950.00,1912.50,1950.00,1950.00,1579.17
"....Laguna","Urea (45-0-0)",1067.50,1100.00,1140.00,1200.00,1325.00,1700.00,1800.00,1850.00,1937.50,1957.50,1980.00,1980.00,1586.46
"....Quezon","Ammophos (16-20-0)",927.50,1000.00,1200.00,1447.50,1687.50,1878.00,1975.00,2000.00,2000.00,2000.00,1762.00,1620.00,1624.79
"....Quezon","Ammosul (21-0-0)",585.00,702.50,750.00,750.00,887.50,970.00,985.00,1000.00,1000.00,1000.00,1032.00,975.00,886.42
"....Quezon","Complete (14-14-14)",982.50,1065.00,1218.00,1440.00,1712.50,1884.00,1975.00,2000.00,2000.00,2000.00,1820.00,1650.00,1645.58
"....Quezon","Urea (45-0-0)",1012.50,1052.50,1076.00,1085.00,1425.00,1800.00,1950.00,2000.00,2000.00,2000.00,1750.00,1437.50,1549.04
"....Rizal","Ammophos (16-20-0)",870.00,870.00,985.00,1475.00,1600.00,1700.00,1837.50,1975.00,2075.00,2068.75,2050.00,2050.00,1629.69
"....Rizal","Ammosul (21-0-0)",620.00,620.00,805.00,1075.00,1030.00,975.00,987.50,1039.00,1190.00,1173.75,1125.00,1125.00,980.44
"....Rizal","Complete (14-14-14)",875.00,875.00,1015.00,1465.00,1700.00,1900.00,1950.00,1955.00,2115.00,2098.75,2050.00,1925.00,1660.31
"....Rizal","Urea (45-0-0)",1000.00,1000.00,1050.00,1175.00,1362.50,1820.00,2000.00,2000.00,2165.00,2142.50,2075.00,1962.50,1646.04
"..MIMAROPA REGION","Ammophos (16-20-0)",929.50,974.00,1096.70,1360.00,1630.25,1899.30,1959.50,1977.10,1999.25,2002.00,1880.80,1602.50,1609.24
"..MIMAROPA REGION","Ammosul (21-0-0)",660.63,695.31,758.50,788.75,854.38,1023.25,976.25,1004.50,1047.50,1047.50,1064.00,1064.38,915.41
"..MIMAROPA REGION","Complete (14-14-14)",1008.50,1038.75,1151.60,1411.50,1671.25,1929.00,1994.25,2026.40,2055.00,2049.00,1982.00,1689.50,1667.23
"..MIMAROPA REGION","Urea (45-0-0)",1058.75,1074.25,1096.80,1150.50,1436.50,1768.30,1871.50,1956.20,2072.00,2080.00,1947.88,1525.70,1586.53
"....Marinduque","Ammophos (16-20-0)",952.50,1017.50,1163.50,1400.00,1512.50,1948.00,2022.50,2091.50,2100.00,2100.00,2040.00,1900.00,1687.33
"....Marinduque","Ammosul (21-0-0)",740.00,793.75,854.00,930.00,945.00,1203.00,1200.00,1200.00,1200.00,1200.00,1194.00,1170.00,1052.48
"....Marinduque","Complete (14-14-14)",1047.50,1101.25,1170.00,1482.50,1670.00,1988.00,2048.75,2108.00,2125.00,2125.00,2125.00,2050.00,1753.42
"....Marinduque","Urea (45-0-0)",1061.25,1066.25,1134.00,1200.00,1457.50,1875.50,2010.00,2091.00,2095.00,2095.00,2039.40,1876.00,1666.74
"....Occidental Mindoro","Ammophos (16-20-0)",780.00,810.00,960.00,1200.00,1375.00,1660.00,1712.50,1800.00,1850.00,1850.00,1850.00,1400.00,1437.29
"....Occidental Mindoro","Ammosul (21-0-0)",480.00,480.00,480.00,480.00,595.00,700.00,725.00,838.00,870.00,870.00,870.00,812.50,683.38
"....Occidental Mindoro","Complete (14-14-14)",900.00,925.00,1060.00,1300.00,1400.00,1660.00,1835.00,2020.00,2050.00,2050.00,2050.00,1450.00,1558.33
"....Occidental Mindoro","Urea (45-0-0)",1000.00,1000.00,1000.00,1000.00,1300.00,1660.00,1765.00,1980.00,2050.00,2050.00,2050.00,1450.00,1525.42
"....Oriental Mindoro","Ammophos (16-20-0)",905.00,930.00,1000.00,1000.00,1588.75,1785.00,1842.50,1810.00,1910.00,1910.00,1814.00,1637.50,1511.06
"....Oriental Mindoro","Ammosul (21-0-0)",672.50,720.00,770.00,770.00,852.50,880.00,927.50,908.00,1020.00,1020.00,1008.00,925.00,872.79
"....Oriental Mindoro","Complete (14-14-14)",960.00,1000.00,1060.00,1060.00,1611.25,1795.00,1845.00,1820.00,1920.00,1920.00,1788.00,1625.00,1533.69
"....Oriental Mindoro","Urea (45-0-0)",990.00,1020.00,1050.00,1050.00,1425.00,1550.00,1675.00,1640.00,2000.00,2000.00,1700.00,1350.00,1454.17
"....Palawan","Ammophos (16-20-0)",1050.00,1062.50,1310.00,1650.00,1875.00,2312.50,2265.00,2184.00,2136.25,2150.00,1730.00,1225.00,1745.85
"....Palawan","Ammosul (21-0-0)",750.00,787.50,930.00,975.00,1025.00,1310.00,1052.50,1072.00,1100.00,1100.00,1184.00,1350.00,1053.00
"....Palawan","Complete (14-14-14)",1100.00,1117.50,1368.00,1665.00,1875.00,2300.00,2265.00,2184.00,2180.00,2150.00,1977.00,1472.50,1804.50
"....Palawan","Urea (45-0-0)",1180.00,1185.00,1200.00,1315.00,1650.00,2100.00,2000.00,2030.00,2137.50,2175.00,1980.00,1302.50,1687.92
"....Romblon","Ammophos (16-20-0)",960.00,1050.00,1050.00,1550.00,1800.00,1884.00,1955.00,2000.00,2000.00,2000.00,1970.00,1850.00,1672.42
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",1035.00,1050.00,1100.00,1550.00,1800.00,1902.00,1977.50,2000.00,2000.00,2000.00,1970.00,1850.00,1686.21
"....Romblon","Urea (45-0-0)",1062.50,1100.00,1100.00,1187.50,1350.00,1656.00,1907.50,2040.00,2077.50,2080.00,1970.00,1650.00,1598.42
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",895.56,942.00,1094.60,1283.50,1479.31,1686.20,1703.50,1707.80,1713.00,1713.00,1678.40,1620.00,1459.74
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",671.56,771.25,761.50,785.00,851.25,914.00,953.44,989.50,1067.50,1097.00,1100.40,1052.00,917.87
"..REGION V (BICOL REGION)","Complete (14-14-14)",967.29,1045.83,1186.00,1426.25,1685.00,1877.50,1895.21,1937.33,1968.75,1972.08,1919.50,1814.17,1641.24
"..REGION V (BICOL REGION)","Urea (45-0-0)",1034.17,1063.13,1060.83,1117.08,1423.75,1742.83,1805.83,1911.83,1940.00,1931.25,1837.83,1682.50,1545.92
"....Albay","Ammophos (16-20-0)",910.00,972.50,1160.00,1287.50,1675.00,1800.00,1875.00,1900.00,1900.00,1900.00,1810.00,1750.00,1578.33
"....Albay","Ammosul (21-0-0)",710.00,785.00,790.00,792.50,835.00,910.00,950.00,960.00,1060.00,1060.00,1060.00,1010.00,910.21
"....Albay","Complete (14-14-14)",980.00,1052.50,1228.00,1335.00,1685.00,1810.00,1885.00,1910.00,1910.00,1910.00,1818.00,1760.00,1606.96
"....Albay","Urea (45-0-0)",997.50,1023.75,1020.00,1067.50,1422.50,1710.00,1797.50,1860.00,1860.00,1860.00,1710.00,1435.00,1480.31
"....Camarines Norte","Ammophos (16-20-0)",835.00,840.00,944.00,1412.50,1705.00,1822.00,1895.00,1920.00,1920.00,1920.00,1890.00,1760.00,1571.96
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Complete (14-14-14)",840.00,845.00,952.00,1430.00,1715.00,1830.00,1905.00,1930.00,1930.00,1930.00,1900.00,1765.00,1581.00
"....Camarines Norte","Urea (45-0-0)",965.00,960.00,978.00,1095.00,1440.00,1722.00,1805.00,1920.00,1930.00,1905.00,1764.00,1560.00,1503.67
