"Geolocation","Fertilizer Grade","2005 January","2005 February","2005 March","2005 April","2005 May","2005 June","2005 July","2005 August","2005 September","2005 October","2005 November","2005 December","2005 Annual"
"....Nueva Vizcaya","Complete (14-14-14)",687.00,680.00,667.50,731.00,749.00,732.50,744.00,736.25,726.25,734.00,695.00,691.00,714.46
"....Nueva Vizcaya","Urea (45-0-0)",873.00,850.00,825.00,837.00,897.00,895.00,891.00,870.00,855.00,839.00,826.25,815.00,856.10
"....Quirino","Ammophos (16-20-0)",650.00,650.00,650.00,701.00,787.90,781.25,796.67,761.25,772.50,778.00,758.75,765.00,737.69
"....Quirino","Ammosul (21-0-0)",538.00,500.00,500.00,500.00,503.75,520.00,509.00,500.00,500.00,500.00,482.50,480.00,502.77
"....Quirino","Complete (14-14-14)",683.00,680.00,680.00,735.00,842.08,837.50,854.00,761.25,771.25,790.00,792.50,795.00,768.47
"....Quirino","Urea (45-0-0)",852.00,840.00,840.00,850.00,897.08,920.00,913.00,887.50,886.25,885.00,870.00,885.00,877.15
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",670.64,664.46,681.07,693.00,713.04,742.38,761.29,758.93,750.07,753.60,753.36,742.14,724.00
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",504.74,498.93,508.75,512.29,521.79,525.83,525.23,515.18,512.32,511.77,502.64,494.57,511.07
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",683.33,681.25,701.25,709.86,730.71,754.32,771.00,770.89,762.50,763.51,759.82,751.43,736.93
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",869.43,848.93,845.00,853.57,892.25,934.20,933.71,905.29,885.36,880.97,871.25,858.57,881.46
"....Aurora","Ammophos (16-20-0)",690.00,690.00,680.00,708.00,733.00,775.00,775.00,775.00,755.00,755.00,768.75,780.00,740.40
"....Aurora","Ammosul (21-0-0)",526.00,510.00,515.00,514.00,525.50,520.00,520.00,517.50,510.00,510.00,510.00,510.00,515.67
"....Aurora","Complete (14-14-14)",700.00,690.00,700.00,720.00,747.50,780.00,777.00,775.00,775.00,775.00,775.00,777.00,749.29
"....Aurora","Urea (45-0-0)",910.00,860.00,857.50,874.00,929.00,950.00,950.00,940.00,900.00,900.00,900.00,900.00,905.88
"....Bataan","Ammophos (16-20-0)",673.00,656.25,687.50,685.00,708.75,738.75,767.00,782.50,780.50,783.20,788.50,758.00,734.08
"....Bataan","Ammosul (21-0-0)",521.00,516.25,503.75,514.00,525.00,523.75,519.60,523.75,528.75,528.40,518.50,523.00,520.48
"....Bataan","Complete (14-14-14)",681.00,680.00,695.00,695.00,716.25,740.00,771.00,792.50,791.25,786.60,790.00,771.00,742.47
"....Bataan","Urea (45-0-0)",865.00,862.50,838.75,838.00,924.50,930.00,939.00,919.50,912.50,897.80,895.00,865.00,890.63
"....Bulacan","Ammophos (16-20-0)",666.00,660.00,660.00,674.00,682.00,730.00,742.00,760.00,760.00,760.00,760.00,760.00,717.83
"....Bulacan","Ammosul (21-0-0)",530.00,530.00,530.00,530.00,531.40,550.00,552.00,555.00,552.50,550.00,550.00,550.00,542.58
"....Bulacan","Complete (14-14-14)",691.00,680.00,681.25,684.00,688.00,740.00,752.00,770.00,770.00,770.00,770.00,771.00,730.60
"....Bulacan","Urea (45-0-0)",874.00,837.50,840.00,838.00,851.30,930.00,918.00,885.00,880.00,880.00,880.00,880.00,874.48
"....Nueva Ecija","Ammophos (16-20-0)",647.00,650.00,650.00,654.00,690.00,720.00,730.00,718.75,715.00,737.00,720.00,686.00,693.15
"....Nueva Ecija","Ammosul (21-0-0)",486.00,485.00,490.00,490.00,500.00,507.50,502.00,490.00,490.00,498.00,480.00,457.00,489.63
"....Nueva Ecija","Complete (14-14-14)",660.00,675.00,690.00,686.00,722.50,741.25,740.00,740.00,740.00,747.00,712.50,693.00,712.27
"....Nueva Ecija","Urea (45-0-0)",843.00,822.50,810.00,834.00,890.00,930.00,914.00,885.00,870.00,862.00,832.50,818.00,859.25
"....Pampanga","Ammophos (16-20-0)",660.00,650.00,762.50,800.00,800.00,800.00,800.00,785.00,740.00,740.00,740.00,740.00,751.46
"....Pampanga","Ammosul (21-0-0)",480.00,480.00,502.50,510.00,510.00,510.00,510.00,507.50,500.00,500.00,500.00,500.00,500.83
"....Pampanga","Complete (14-14-14)",680.00,680.00,788.75,825.00,825.00,825.00,825.00,806.25,750.00,750.00,750.00,750.00,771.25
"....Pampanga","Urea (45-0-0)",858.00,850.00,855.00,860.00,860.00,900.00,920.00,902.50,850.00,850.00,850.00,850.00,867.13
"....Tarlac","Ammophos (16-20-0)",666.00,655.00,650.00,656.00,697.50,712.50,746.00,730.00,730.00,730.00,722.50,701.00,699.71
"....Tarlac","Ammosul (21-0-0)",478.00,460.00,525.00,530.00,550.00,550.00,550.00,490.00,490.00,490.00,455.00,426.00,499.50
"....Tarlac","Complete (14-14-14)",668.00,665.00,670.00,676.00,720.00,727.50,750.00,735.00,735.00,735.00,740.00,718.00,711.63
"....Tarlac","Urea (45-0-0)",858.00,840.00,850.00,862.00,910.00,950.00,950.00,870.00,870.00,870.00,850.00,822.00,875.17
"....Zambales","Ammophos (16-20-0)",700.00,690.00,677.50,674.00,683.75,737.50,769.00,761.25,770.00,770.00,773.75,770.00,731.40
"....Zambales","Ammosul (21-0-0)",516.25,511.25,495.00,498.00,502.50,515.00,523.00,522.50,515.00,506.00,505.00,496.00,508.79
"....Zambales","Complete (14-14-14)",710.00,698.75,683.75,683.00,691.25,747.50,782.00,777.50,776.25,781.00,781.25,780.00,741.02
"....Zambales","Urea (45-0-0)",883.75,870.00,863.75,869.00,877.50,940.00,945.00,935.00,915.00,907.00,891.25,875.00,897.69
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",716.00,713.75,720.00,717.33,728.33,750.83,777.33,785.83,806.67,808.67,800.83,802.67,760.79
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",520.80,521.25,521.00,522.80,528.00,530.06,529.60,525.00,522.00,522.20,527.25,524.40,524.80
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",724.40,722.75,729.50,702.80,743.00,759.19,786.40,796.00,804.50,814.80,811.50,812.40,767.43
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",899.40,897.00,899.00,892.80,900.50,931.75,952.40,942.00,932.50,930.80,925.50,922.40,919.03
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Ammosul (21-0-0)",520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00,520.00
"....Batangas","Complete (14-14-14)",700.00,700.00,700.00,716.00,740.00,740.00,788.00,800.00,800.00,800.00,800.00,800.00,757.00
"....Batangas","Urea (45-0-0)",910.00,910.00,910.00,916.00,925.00,925.00,961.00,970.00,970.00,970.00,970.00,970.00,942.25
"....Cavite","Ammophos (16-20-0)",746.00,740.00,740.00,734.00,755.50,780.00,784.00,800.00,820.00,820.00,800.00,808.00,777.29
"....Cavite","Ammosul (21-0-0)",520.00,520.00,520.00,522.00,521.50,520.00,528.00,530.00,530.00,522.00,520.00,512.00,522.13
"....Cavite","Complete (14-14-14)",766.00,757.50,757.50,750.00,782.00,812.50,804.00,820.00,832.50,830.00,820.00,824.00,796.33
"....Cavite","Urea (45-0-0)",874.00,877.50,895.00,864.00,885.00,930.00,950.00,950.00,932.50,930.00,920.00,916.00,910.33
"....Laguna","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Ammosul (21-0-0)",530.00,536.25,535.00,540.00,540.00,540.00,530.00,530.00,530.00,530.00,530.00,530.00,533.44
"....Laguna","Complete (14-14-14)",738.00,735.00,750.00,615.00,750.00,750.00,750.00,752.50,770.00,800.00,800.00,808.00,751.54
"....Laguna","Urea (45-0-0)",903.00,905.00,920.00,916.00,912.50,930.00,930.00,930.00,930.00,930.00,935.00,936.00,923.13
"....Quezon","Ammophos (16-20-0)",680.00,681.25,700.00,690.00,690.00,720.00,756.00,757.50,750.00,756.00,752.50,750.00,723.60
"....Quezon","Ammosul (21-0-0)",504.00,500.00,500.00,500.00,500.00,505.00,514.00,505.00,500.00,509.00,506.25,500.00,503.60
"....Quezon","Complete (14-14-14)",690.00,691.25,710.00,695.00,695.00,725.00,782.00,797.50,790.00,784.00,777.50,770.00,742.27
"....Quezon","Urea (45-0-0)",870.00,872.50,850.00,840.00,840.00,925.00,934.00,910.00,900.00,894.00,882.50,870.00,882.33
"....Rizal","Ammophos (16-20-0)",722.00,720.00,720.00,728.00,742.50,753.33,792.00,800.00,850.00,850.00,850.00,850.00,781.49
"....Rizal","Ammosul (21-0-0)",530.00,530.00,530.00,532.00,560.00,580.00,556.00,540.00,530.00,530.00,560.00,560.00,544.83
"....Rizal","Complete (14-14-14)",728.00,730.00,730.00,738.00,752.50,773.33,808.00,810.00,830.00,860.00,860.00,860.00,789.99
"....Rizal","Urea (45-0-0)",940.00,920.00,920.00,928.00,943.75,956.67,987.00,950.00,930.00,930.00,920.00,920.00,937.12
"..MIMAROPA REGION","Ammophos (16-20-0)",745.50,744.50,743.25,744.80,795.75,823.47,838.50,849.00,842.50,841.70,822.00,813.00,800.31
"..MIMAROPA REGION","Ammosul (21-0-0)",573.88,573.75,562.50,564.13,610.94,581.67,597.50,569.06,554.38,556.36,542.81,545.25,569.29
"..MIMAROPA REGION","Complete (14-14-14)",761.90,761.50,764.75,769.50,803.50,853.16,860.00,858.25,838.50,839.60,823.25,819.13,812.78
"..MIMAROPA REGION","Urea (45-0-0)",925.20,921.00,922.75,910.20,955.75,1000.06,1011.60,998.00,965.75,952.00,923.75,930.07,950.61
"....Marinduque","Ammophos (16-20-0)",755.50,760.00,740.00,740.00,787.50,822.50,831.50,827.50,827.50,827.50,827.50,838.00,798.75
"....Marinduque","Ammosul (21-0-0)",577.50,580.00,562.50,562.50,578.43,588.75,612.00,598.75,577.50,577.44,577.50,591.00,581.99
"....Marinduque","Complete (14-14-14)",760.50,760.00,817.50,817.50,809.00,833.75,850.00,826.25,805.00,805.00,805.00,826.00,809.63
"....Marinduque","Urea (45-0-0)",940.00,940.00,940.00,940.00,947.50,960.00,994.00,945.00,900.00,900.00,900.00,930.00,936.38
"....Occidental Mindoro","Ammophos (16-20-0)",725.00,725.00,725.00,725.00,725.00,808.33,875.00,875.00,880.00,873.00,800.00,776.00,792.69
"....Occidental Mindoro","Ammosul (21-0-0)",556.00,535.00,520.00,524.00,525.00,577.50,560.00,507.50,500.00,498.00,498.75,492.00,524.48
"....Occidental Mindoro","Complete (14-14-14)",775.00,742.50,710.00,722.00,725.00,833.33,838.00,815.00,815.00,812.00,808.75,800.00,783.05
"....Occidental Mindoro","Urea (45-0-0)",916.00,905.00,900.00,810.00,775.00,850.00,960.00,925.00,913.75,904.00,898.75,897.00,887.88
"....Oriental Mindoro","Ammophos (16-20-0)",735.00,710.00,706.25,705.00,721.25,772.50,723.00,780.00,772.50,770.00,772.50,778.75,745.56
"....Oriental Mindoro","Ammosul (21-0-0)",508.00,535.00,517.50,520.00,513.35,510.00,568.00,520.00,505.00,500.00,500.00,500.00,516.40
"....Oriental Mindoro","Complete (14-14-14)",718.00,725.00,706.25,700.00,725.83,780.00,780.00,780.00,787.50,793.00,785.00,780.00,755.05
"....Oriental Mindoro","Urea (45-0-0)",880.00,880.00,883.75,885.00,905.83,980.00,962.00,950.00,912.50,900.00,900.00,900.00,911.59
"....Palawan","Ammophos (16-20-0)",782.00,797.50,815.00,812.00,950.00,870.00,925.00,930.00,902.50,900.00,870.00,825.00,864.92
"....Palawan","Ammosul (21-0-0)",654.00,645.00,650.00,650.00,822.50,650.00,650.00,650.00,635.00,650.00,595.00,600.00,654.29
"....Palawan","Complete (14-14-14)",816.00,840.00,850.00,860.00,971.25,967.50,990.00,1035.00,955.00,950.00,877.50,843.75,913.00
"....Palawan","Urea (45-0-0)",950.00,940.00,950.00,976.00,1170.00,1125.00,1100.00,1140.00,1072.50,1050.00,920.00,905.00,1024.88
"....Romblon","Ammophos (16-20-0)",730.00,730.00,730.00,742.00,805.00,840.00,838.00,832.50,830.00,838.00,840.00,840.00,799.63
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",740.00,740.00,740.00,748.00,800.00,845.00,842.00,835.00,830.00,838.00,840.00,840.00,803.17
"....Romblon","Urea (45-0-0)",940.00,940.00,940.00,940.00,995.00,1045.00,1042.00,1030.00,1030.00,1006.00,1000.00,1000.00,992.33
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",695.60,721.50,727.75,739.60,764.75,813.38,807.20,796.00,790.00,782.20,777.00,764.50,764.19
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",547.17,548.33,531.85,540.20,549.17,562.54,555.83,554.00,549.58,578.50,593.75,586.59,558.05
"..REGION V (BICOL REGION)","Complete (14-14-14)",710.17,731.25,748.54,755.33,772.29,828.38,819.83,811.46,806.67,801.33,794.79,786.77,779.93
"..REGION V (BICOL REGION)","Urea (45-0-0)",854.37,864.17,855.42,863.33,907.48,941.46,938.33,930.83,922.08,914.50,905.83,885.87,898.24
"....Albay","Ammophos (16-20-0)",690.00,722.50,725.00,735.00,757.50,797.50,800.00,800.00,800.00,793.00,786.25,758.00,763.73
"....Albay","Ammosul (21-0-0)",563.00,560.00,534.25,540.00,552.50,565.00,530.00,525.25,520.00,511.00,505.00,494.71,533.39
"....Albay","Complete (14-14-14)",707.00,735.00,730.00,740.00,760.00,800.00,800.00,800.00,800.00,800.00,788.75,762.00,768.56
"....Albay","Urea (45-0-0)",850.00,845.00,840.00,842.00,878.61,927.50,920.00,920.00,915.00,892.00,880.00,868.00,881.51
"....Camarines Norte","Ammophos (16-20-0)",723.00,757.50,745.00,745.00,770.00,822.50,823.00,820.00,815.00,815.00,803.75,776.00,784.65
"....Camarines Norte","Ammosul (21-0-0)",537.00,545.00,..,..,552.50,560.00,560.00,560.00,560.00,560.00,560.00,560.00,555.45
"....Camarines Norte","Complete (14-14-14)",728.00,760.00,750.00,750.00,770.00,821.25,823.00,823.75,820.00,820.00,800.00,781.00,787.25
"....Camarines Norte","Urea (45-0-0)",858.00,860.00,850.00,852.00,898.75,930.00,930.00,930.00,930.00,927.00,902.50,882.00,895.85
"....Camarines Sur","Ammophos (16-20-0)",640.00,662.50,670.00,670.00,684.00,800.00,800.00,800.00,797.50,790.00,790.00,774.00,739.83
"....Camarines Sur","Ammosul (21-0-0)",520.00,520.00,520.00,508.00,508.00,572.50,580.00,580.00,577.50,580.00,557.50,530.00,546.13
"....Camarines Sur","Complete (14-14-14)",660.00,692.50,700.00,700.00,696.00,800.00,800.00,800.00,797.50,790.00,790.00,774.00,750.00
"....Camarines Sur","Urea (45-0-0)",829.00,840.00,840.00,840.00,848.00,915.00,920.00,920.00,900.00,900.00,900.00,870.00,876.83
"....Catanduanes","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Catanduanes","Ammosul (21-0-0)",593.00,590.00,530.00,578.00,592.50,590.00,590.00,590.00,590.00,590.00,590.00,590.00,584.46
"....Catanduanes","Complete (14-14-14)",736.00,730.00,767.50,780.00,780.00,847.50,862.00,870.00,870.00,870.00,870.00,870.00,821.08
"....Catanduanes","Urea (45-0-0)",880.00,930.00,892.50,880.00,900.00,967.50,980.00,980.00,980.00,980.00,972.50,960.00,941.88
"....Masbate","Ammophos (16-20-0)",720.00,720.00,761.25,813.00,836.25,875.00,858.00,805.00,782.50,758.00,750.00,746.00,785.42
"....Masbate","Ammosul (21-0-0)",545.00,550.00,550.00,550.00,550.00,550.00,550.00,543.75,525.00,705.00,825.00,825.00,605.73
"....Masbate","Complete (14-14-14)",720.00,720.00,798.75,817.00,851.25,922.50,874.00,815.00,792.50,768.00,760.00,756.00,799.58
"....Masbate","Urea (45-0-0)",866.00,860.00,860.00,916.00,1012.50,980.00,960.00,915.00,887.50,868.00,860.00,854.00,903.25
"....Sorsogon","Ammophos (16-20-0)",705.00,745.00,737.50,735.00,745.63,755.00,755.00,755.00,755.00,755.00,755.00,770.00,747.34
"....Sorsogon","Ammosul (21-0-0)",525.00,525.00,525.00,525.00,522.50,525.00,525.00,525.00,525.00,525.00,525.00,500.00,522.71
"....Sorsogon","Complete (14-14-14)",710.00,750.00,745.00,745.00,751.88,760.00,760.00,760.00,760.00,760.00,760.00,775.00,753.07
"....Sorsogon","Urea (45-0-0)",850.00,850.00,850.00,850.00,881.25,920.00,920.00,920.00,920.00,920.00,920.00,880.00,890.10
"..REGION VI (WESTERN VISAYAS)","Ammophos (16-20-0)",674.15,680.42,682.92,705.92,738.77,760.77,766.78,763.06,756.79,738.37,720.00,711.77,725.23
"..REGION VI (WESTERN VISAYAS)","Ammosul (21-0-0)",515.57,507.81,494.79,517.83,556.25,548.54,542.75,493.56,464.50,433.37,420.73,421.05,493.94
"..REGION VI (WESTERN VISAYAS)","Complete (14-14-14)",695.75,705.85,712.67,732.65,764.15,780.50,793.42,784.27,772.63,745.83,730.63,720.17,745.22
"..REGION VI (WESTERN VISAYAS)","Urea (45-0-0)",847.30,842.08,812.08,899.67,980.21,921.03,925.17,887.27,872.50,856.00,848.96,844.33,879.04
