"Geolocation","Fertilizer Grade","1992 January","1992 February","1992 March","1992 April","1992 May","1992 June","1992 July","1992 August","1992 September","1992 October","1992 November","1992 December","1992 Annual"
"....Abra","Ammophos (16-20-0)",348.00,345.00,345.00,345.00,345.00,345.00,345.00,345.00,335.00,335.00,335.00,335.00,341.92
"....Abra","Ammosul (21-0-0)",150.00,150.00,135.00,140.00,140.00,160.00,170.00,170.00,175.00,175.00,175.00,172.00,159.33
"....Abra","Complete (14-14-14)",350.00,350.00,350.00,352.00,355.00,350.00,350.00,350.00,345.00,345.00,350.00,350.00,349.75
"....Abra","Urea (45-0-0)",300.00,295.00,280.00,285.00,285.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,312.92
"....Apayao","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Ammophos (16-20-0)",350.00,360.00,360.00,360.00,345.00,..,350.00,350.00,350.00,370.00,350.00,340.00,353.18
"....Benguet","Ammosul (21-0-0)",180.00,185.00,185.00,185.00,175.00,..,200.00,200.00,200.00,190.00,180.00,180.00,187.27
"....Benguet","Complete (14-14-14)",358.00,365.00,365.00,365.00,343.00,..,360.00,360.00,360.00,362.00,350.00,340.00,357.09
"....Benguet","Urea (45-0-0)",325.00,325.00,325.00,325.00,300.00,..,320.00,325.00,325.00,312.00,300.00,290.00,315.64
"....Ifugao","Ammophos (16-20-0)",..,350.00,350.00,350.00,350.00,350.00,375.00,400.00,400.00,..,400.00,400.00,372.50
"....Ifugao","Ammosul (21-0-0)",..,250.00,250.00,200.00,250.00,250.00,225.00,250.00,250.00,275.00,300.00,275.00,252.27
"....Ifugao","Complete (14-14-14)",..,400.00,400.00,400.00,400.00,400.00,375.00,400.00,400.00,..,400.00,400.00,397.50
"....Ifugao","Urea (45-0-0)",..,400.00,400.00,400.00,400.00,400.00,335.00,350.00,350.00,400.00,400.00,400.00,385.00
"....Kalinga","Ammophos (16-20-0)",355.00,355.00,350.00,340.00,335.00,350.00,350.00,340.00,340.00,340.00,325.00,340.00,343.33
"....Kalinga","Ammosul (21-0-0)",190.00,180.00,180.00,170.00,160.00,200.00,200.00,200.00,200.00,200.00,198.00,190.00,189.00
"....Kalinga","Complete (14-14-14)",355.00,355.00,350.00,340.00,340.00,350.00,363.00,340.00,340.00,340.00,325.00,340.00,344.83
"....Kalinga","Urea (45-0-0)",290.00,287.00,270.00,260.00,300.00,305.00,320.00,320.00,325.00,305.00,300.00,295.00,298.08
"....Mountain Province","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Ammosul (21-0-0)",260.00,255.00,..,190.00,250.00,200.00,220.00,250.00,250.00,250.00,250.00,250.00,238.64
"....Mountain Province","Complete (14-14-14)",430.00,400.00,400.00,385.00,390.00,395.00,400.00,392.00,385.00,385.00,390.00,392.00,395.33
"....Mountain Province","Urea (45-0-0)",410.00,377.00,367.00,390.00,380.00,380.00,380.00,345.00,345.00,345.00,345.00,342.00,367.17
"..REGION I (ILOCOS REGION)","Ammophos (16-20-0)",346.25,347.50,343.75,344.00,345.00,348.75,346.25,340.00,338.75,340.00,336.25,330.00,342.21
"..REGION I (ILOCOS REGION)","Ammosul (21-0-0)",143.25,142.50,144.50,143.75,143.75,151.75,170.50,170.00,173.75,176.25,172.50,172.00,158.71
"..REGION I (ILOCOS REGION)","Complete (14-14-14)",353.75,352.50,353.75,350.50,353.75,353.75,348.75,347.50,346.25,346.25,343.75,341.25,349.31
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",295.50,291.25,291.25,287.00,288.00,302.50,318.75,313.75,308.75,303.75,290.00,288.00,298.21
"....Ilocos Norte","Ammophos (16-20-0)",355.00,350.00,345.00,353.00,350.00,355.00,345.00,340.00,340.00,340.00,335.00,325.00,344.42
"....Ilocos Norte","Ammosul (21-0-0)",148.00,145.00,148.00,150.00,150.00,160.00,172.00,170.00,180.00,180.00,180.00,178.00,163.42
"....Ilocos Norte","Complete (14-14-14)",360.00,355.00,360.00,360.00,360.00,360.00,360.00,350.00,350.00,350.00,345.00,335.00,353.75
"....Ilocos Norte","Urea (45-0-0)",297.00,285.00,290.00,285.00,285.00,320.00,330.00,320.00,315.00,315.00,285.00,282.00,300.75
"....Ilocos Sur","Ammophos (16-20-0)",340.00,340.00,340.00,340.00,340.00,340.00,340.00,340.00,340.00,340.00,330.00,330.00,338.33
"....Ilocos Sur","Ammosul (21-0-0)",140.00,140.00,140.00,140.00,140.00,140.00,170.00,175.00,175.00,175.00,170.00,170.00,156.25
"....Ilocos Sur","Complete (14-14-14)",350.00,350.00,345.00,345.00,345.00,345.00,340.00,340.00,340.00,340.00,335.00,335.00,342.50
"....Ilocos Sur","Urea (45-0-0)",290.00,290.00,285.00,285.00,285.00,285.00,320.00,310.00,300.00,300.00,290.00,280.00,293.33
"....La Union","Ammophos (16-20-0)",340.00,350.00,345.00,341.00,345.00,350.00,350.00,340.00,335.00,335.00,335.00,335.00,341.75
"....La Union","Ammosul (21-0-0)",145.00,145.00,145.00,145.00,145.00,145.00,165.00,165.00,170.00,170.00,170.00,170.00,156.67
"....La Union","Complete (14-14-14)",345.00,345.00,350.00,345.00,350.00,350.00,340.00,345.00,345.00,345.00,345.00,345.00,345.83
"....La Union","Urea (45-0-0)",300.00,300.00,300.00,300.00,300.00,300.00,315.00,315.00,310.00,300.00,300.00,300.00,303.33
"....Pangasinan","Ammophos (16-20-0)",350.00,350.00,345.00,342.00,345.00,350.00,350.00,340.00,340.00,345.00,345.00,330.00,344.33
"....Pangasinan","Ammosul (21-0-0)",140.00,140.00,145.00,140.00,140.00,162.00,175.00,170.00,170.00,180.00,170.00,170.00,158.50
"....Pangasinan","Complete (14-14-14)",360.00,360.00,360.00,352.00,360.00,360.00,355.00,355.00,350.00,350.00,350.00,350.00,355.17
"....Pangasinan","Urea (45-0-0)",295.00,290.00,290.00,278.00,282.00,305.00,310.00,310.00,310.00,300.00,285.00,290.00,295.42
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",344.75,342.50,340.00,338.75,340.00,348.75,343.75,342.50,343.75,343.75,341.25,324.25,341.17
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",152.50,151.00,150.00,150.00,151.67,523.75,186.75,186.75,188.75,191.25,197.50,195.00,202.08
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",351.25,349.25,347.50,343.75,345.00,353.00,351.25,349.50,351.25,351.25,343.00,331.25,347.27
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",302.00,305.00,295.75,293.00,286.67,306.25,306.25,309.50,310.00,302.50,297.50,288.25,300.22
"....Cagayan","Ammophos (16-20-0)",360.00,360.00,350.00,345.00,350.00,360.00,350.00,350.00,360.00,370.00,370.00,355.00,356.67
"....Cagayan","Ammosul (21-0-0)",152.00,152.00,145.00,145.00,145.00,155.00,150.00,195.00,190.00,200.00,220.00,218.00,172.25
"....Cagayan","Complete (14-14-14)",365.00,365.00,360.00,350.00,360.00,370.00,365.00,358.00,375.00,380.00,380.00,360.00,365.67
"....Cagayan","Urea (45-0-0)",300.00,300.00,280.00,280.00,280.00,310.00,310.00,300.00,305.00,310.00,315.00,315.00,300.42
"....Isabela","Ammophos (16-20-0)",330.00,335.00,335.00,335.00,335.00,335.00,345.00,340.00,340.00,335.00,335.00,335.00,336.25
"....Isabela","Ammosul (21-0-0)",160.00,160.00,165.00,165.00,160.00,170.00,200.00,190.00,185.00,190.00,200.00,200.00,178.75
"....Isabela","Complete (14-14-14)",335.00,345.00,340.00,335.00,335.00,340.00,345.00,345.00,345.00,345.00,345.00,345.00,341.67
"....Isabela","Urea (45-0-0)",300.00,290.00,290.00,285.00,290.00,300.00,305.00,310.00,310.00,300.00,300.00,310.00,299.17
"....Nueva Vizcaya","Ammophos (16-20-0)",340.00,335.00,335.00,335.00,335.00,345.00,340.00,340.00,335.00,330.00,320.00,292.00,331.83
"....Nueva Vizcaya","Ammosul (21-0-0)",140.00,140.00,140.00,140.00,150.00,1580.00,195.00,190.00,185.00,180.00,175.00,175.00,282.50
"....Nueva Vizcaya","Complete (14-14-14)",345.00,337.00,340.00,340.00,340.00,350.00,345.00,345.00,340.00,335.00,315.00,300.00,336.00
"....Nueva Vizcaya","Urea (45-0-0)",280.00,275.00,258.00,255.00,290.00,310.00,300.00,300.00,300.00,280.00,250.00,250.00,279.00
"....Quirino","Ammophos (16-20-0)",349.00,340.00,340.00,340.00,..,355.00,340.00,340.00,340.00,340.00,340.00,315.00,339.91
"....Quirino","Ammosul (21-0-0)",158.00,152.00,150.00,150.00,..,190.00,202.00,172.00,195.00,195.00,195.00,187.00,176.91
"....Quirino","Complete (14-14-14)",360.00,350.00,350.00,350.00,..,352.00,350.00,350.00,345.00,345.00,332.00,320.00,345.82
"....Quirino","Urea (45-0-0)",328.00,355.00,355.00,352.00,..,305.00,310.00,328.00,325.00,320.00,325.00,278.00,325.55
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",355.33,355.00,354.17,352.50,352.00,353.57,352.57,350.00,350.71,342.86,338.33,336.71,349.48
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",163.33,164.17,162.67,159.17,159.17,162.00,176.71,179.86,183.86,187.14,185.00,189.00,172.67
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",360.83,360.83,358.00,356.67,354.17,354.57,357.14,358.86,356.00,347.86,345.43,338.57,354.08
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",310.33,303.00,300.17,295.83,295.50,314.43,319.00,320.00,316.71,299.29,300.71,295.00,305.83
"....Aurora","Ammophos (16-20-0)",380.00,380.00,385.00,382.00,382.00,385.00,380.00,365.00,370.00,365.00,..,342.00,374.18
"....Aurora","Ammosul (21-0-0)",185.00,185.00,190.00,180.00,185.00,189.00,182.00,181.00,181.00,200.00,195.00,215.00,189.00
"....Aurora","Complete (14-14-14)",385.00,385.00,388.00,385.00,385.00,385.00,380.00,372.00,370.00,360.00,350.00,350.00,374.58
"....Aurora","Urea (45-0-0)",330.00,335.00,338.00,325.00,335.00,330.00,328.00,320.00,322.00,310.00,295.00,310.00,323.17
"....Bataan","Ammophos (16-20-0)",..,..,..,..,..,350.00,358.00,350.00,345.00,345.00,345.00,345.00,348.29
"....Bataan","Ammosul (21-0-0)",..,..,..,..,..,120.00,185.00,175.00,180.00,185.00,185.00,190.00,174.29
"....Bataan","Complete (14-14-14)",..,..,..,..,..,350.00,370.00,355.00,350.00,340.00,340.00,345.00,350.00
"....Bataan","Urea (45-0-0)",..,..,..,..,..,350.00,352.00,345.00,345.00,290.00,365.00,330.00,339.57
"....Bulacan","Ammophos (16-20-0)",350.00,345.00,350.00,350.00,350.00,350.00,350.00,360.00,360.00,335.00,335.00,335.00,347.50
"....Bulacan","Ammosul (21-0-0)",180.00,180.00,173.00,170.00,170.00,170.00,170.00,188.00,188.00,185.00,185.00,185.00,178.67
"....Bulacan","Complete (14-14-14)",350.00,350.00,345.00,350.00,350.00,350.00,350.00,360.00,360.00,345.00,345.00,345.00,350.00
"....Bulacan","Urea (45-0-0)",300.00,300.00,328.00,320.00,318.00,318.00,318.00,330.00,330.00,315.00,285.00,285.00,312.25
"....Nueva Ecija","Ammophos (16-20-0)",340.00,340.00,330.00,330.00,330.00,340.00,330.00,320.00,322.00,320.00,325.00,315.00,328.50
"....Nueva Ecija","Ammosul (21-0-0)",150.00,150.00,148.00,150.00,150.00,185.00,180.00,175.00,180.00,180.00,175.00,178.00,166.75
"....Nueva Ecija","Complete (14-14-14)",350.00,350.00,335.00,335.00,330.00,335.00,340.00,340.00,325.00,325.00,325.00,310.00,333.33
"....Nueva Ecija","Urea (45-0-0)",290.00,290.00,250.00,250.00,250.00,295.00,300.00,295.00,280.00,280.00,280.00,280.00,278.33
"....Pampanga","Ammophos (16-20-0)",350.00,355.00,355.00,348.00,350.00,350.00,345.00,360.00,358.00,350.00,340.00,340.00,350.08
"....Pampanga","Ammosul (21-0-0)",160.00,160.00,160.00,150.00,150.00,165.00,170.00,185.00,188.00,190.00,185.00,185.00,170.67
"....Pampanga","Complete (14-14-14)",355.00,355.00,355.00,350.00,350.00,352.00,350.00,365.00,362.00,355.00,350.00,350.00,354.08
"....Pampanga","Urea (45-0-0)",310.00,290.00,290.00,285.00,285.00,308.00,305.00,320.00,305.00,310.00,290.00,290.00,299.00
"....Tarlac","Ammophos (16-20-0)",350.00,350.00,350.00,350.00,345.00,345.00,350.00,350.00,355.00,340.00,340.00,335.00,346.67
"....Tarlac","Ammosul (21-0-0)",150.00,150.00,150.00,150.00,145.00,145.00,175.00,175.00,180.00,180.00,180.00,180.00,163.33
"....Tarlac","Complete (14-14-14)",360.00,360.00,360.00,360.00,350.00,350.00,350.00,350.00,355.00,340.00,340.00,340.00,351.25
"....Tarlac","Urea (45-0-0)",320.00,303.00,300.00,300.00,290.00,290.00,310.00,310.00,315.00,300.00,300.00,280.00,301.50
"....Zambales","Ammophos (16-20-0)",362.00,360.00,355.00,355.00,355.00,355.00,355.00,345.00,345.00,345.00,345.00,345.00,351.83
"....Zambales","Ammosul (21-0-0)",155.00,160.00,155.00,155.00,155.00,160.00,175.00,180.00,190.00,190.00,190.00,190.00,171.25
"....Zambales","Complete (14-14-14)",365.00,365.00,365.00,360.00,360.00,360.00,360.00,370.00,370.00,370.00,368.00,330.00,361.92
"....Zambales","Urea (45-0-0)",312.00,300.00,295.00,295.00,295.00,310.00,320.00,320.00,320.00,290.00,290.00,290.00,303.08
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",355.00,350.00,351.67,351.67,350.00,345.00,351.67,354.50,355.00,353.33,357.50,331.25,350.55
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",162.00,160.00,158.75,153.75,150.00,165.00,180.00,196.25,193.75,188.75,185.00,181.67,172.91
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",360.00,358.75,360.00,359.25,355.00,361.25,359.25,358.75,358.75,358.75,345.00,331.25,355.50
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",315.50,307.50,295.00,296.25,281.25,293.75,308.75,315.00,313.25,312.50,294.50,288.75,301.83
"....Batangas","Ammophos (16-20-0)",360.00,345.00,345.00,345.00,345.00,342.00,345.00,345.00,345.00,345.00,..,345.00,346.09
"....Batangas","Ammosul (21-0-0)",160.00,150.00,150.00,150.00,150.00,150.00,150.00,185.00,185.00,185.00,185.00,185.00,165.42
"....Batangas","Complete (14-14-14)",360.00,360.00,360.00,355.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,352.92
"....Batangas","Urea (45-0-0)",342.00,315.00,315.00,300.00,285.00,285.00,285.00,300.00,300.00,300.00,300.00,300.00,302.25
"....Cavite","Ammophos (16-20-0)",355.00,355.00,360.00,360.00,355.00,360.00,360.00,360.00,360.00,360.00,..,310.00,354.09
"....Cavite","Ammosul (21-0-0)",160.00,160.00,160.00,160.00,160.00,160.00,160.00,190.00,190.00,190.00,..,..,169.00
"....Cavite","Complete (14-14-14)",360.00,360.00,365.00,365.00,365.00,370.00,370.00,370.00,370.00,370.00,310.00,310.00,357.08
"....Cavite","Urea (45-0-0)",300.00,300.00,250.00,285.00,290.00,320.00,320.00,325.00,325.00,330.00,280.00,285.00,300.83
"....Laguna","Ammophos (16-20-0)",350.00,..,..,..,350.00,328.00,..,358.00,360.00,..,360.00,340.00,349.43
"....Laguna","Ammosul (21-0-0)",170.00,170.00,165.00,165.00,150.00,190.00,190.00,190.00,190.00,180.00,180.00,180.00,176.67
"....Laguna","Complete (14-14-14)",360.00,360.00,360.00,362.00,350.00,370.00,362.00,360.00,360.00,360.00,365.00,330.00,358.25
"....Laguna","Urea (45-0-0)",320.00,320.00,320.00,320.00,270.00,290.00,305.00,310.00,310.00,310.00,300.00,280.00,304.58
"....Quezon","Ammophos (16-20-0)",355.00,350.00,350.00,350.00,350.00,350.00,350.00,355.00,355.00,355.00,355.00,330.00,350.42
"....Quezon","Ammosul (21-0-0)",158.00,160.00,160.00,140.00,140.00,160.00,220.00,220.00,210.00,200.00,190.00,180.00,178.17
"....Quezon","Complete (14-14-14)",360.00,355.00,355.00,355.00,355.00,355.00,355.00,355.00,355.00,355.00,355.00,335.00,353.75
"....Quezon","Urea (45-0-0)",300.00,295.00,295.00,280.00,280.00,280.00,325.00,325.00,318.00,310.00,298.00,290.00,299.67
"....Rizal","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Ammophos (16-20-0)",373.80,368.75,362.00,368.75,376.25,366.75,370.00,370.00,370.00,365.00,360.00,363.00,367.86
"..MIMAROPA REGION","Ammosul (21-0-0)",196.25,185.00,183.33,176.67,188.75,195.50,201.25,200.00,202.50,205.00,205.00,202.50,195.15
"..MIMAROPA REGION","Complete (14-14-14)",376.20,376.00,381.00,378.75,378.75,376.25,373.75,371.00,373.00,370.00,371.25,358.00,373.66
"..MIMAROPA REGION","Urea (45-0-0)",341.60,347.60,339.60,350.00,333.75,335.75,345.00,335.40,336.20,332.80,333.75,320.00,337.62
"....Marinduque","Ammophos (16-20-0)",375.00,375.00,375.00,370.00,390.00,360.00,380.00,380.00,380.00,370.00,..,380.00,375.91
"....Marinduque","Ammosul (21-0-0)",210.00,200.00,200.00,190.00,190.00,195.00,200.00,200.00,210.00,220.00,220.00,215.00,204.17
"....Marinduque","Complete (14-14-14)",390.00,385.00,385.00,390.00,390.00,388.00,385.00,385.00,390.00,390.00,390.00,375.00,386.92
"....Marinduque","Urea (45-0-0)",335.00,340.00,340.00,330.00,335.00,338.00,340.00,340.00,340.00,335.00,335.00,320.00,335.67
"....Occidental Mindoro","Ammophos (16-20-0)",380.00,380.00,380.00,370.00,370.00,370.00,370.00,370.00,370.00,370.00,370.00,370.00,372.50
"....Occidental Mindoro","Ammosul (21-0-0)",210.00,210.00,210.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,198.75
"....Occidental Mindoro","Complete (14-14-14)",380.00,380.00,380.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,376.25
"....Occidental Mindoro","Urea (45-0-0)",380.00,380.00,380.00,370.00,370.00,370.00,370.00,370.00,370.00,370.00,370.00,370.00,372.50
"....Oriental Mindoro","Ammophos (16-20-0)",360.00,355.00,360.00,350.00,360.00,355.00,350.00,355.00,355.00,350.00,350.00,350.00,354.17
"....Oriental Mindoro","Ammosul (21-0-0)",145.00,145.00,140.00,145.00,150.00,172.00,190.00,185.00,185.00,185.00,185.00,180.00,167.25
"....Oriental Mindoro","Complete (14-14-14)",360.00,360.00,360.00,360.00,360.00,360.00,350.00,345.00,350.00,350.00,350.00,320.00,352.08
"....Oriental Mindoro","Urea (45-0-0)",328.00,360.00,350.00,350.00,290.00,290.00,320.00,310.00,300.00,290.00,285.00,270.00,311.92
"....Palawan","Ammophos (16-20-0)",385.00,..,330.00,385.00,385.00,382.00,380.00,380.00,385.00,385.00,..,365.00,376.20
"....Palawan","Ammosul (21-0-0)",220.00,..,..,..,220.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00
"....Palawan","Complete (14-14-14)",380.00,385.00,390.00,390.00,390.00,382.00,385.00,385.00,390.00,385.00,370.00,370.00,383.50
"....Palawan","Urea (45-0-0)",350.00,350.00,320.00,350.00,340.00,345.00,350.00,350.00,365.00,365.00,345.00,345.00,347.92
"....Romblon","Ammophos (16-20-0)",369.00,365.00,365.00,..,..,..,..,365.00,360.00,350.00,..,350.00,360.57
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",371.00,370.00,390.00,..,..,..,..,365.00,360.00,350.00,..,350.00,365.14
"....Romblon","Urea (45-0-0)",315.00,308.00,308.00,..,..,..,..,307.00,306.00,304.00,..,295.00,306.14
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",370.50,368.33,369.00,367.50,369.17,368.83,367.17,371.33,368.60,366.00,361.67,348.60,366.39
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",210.00,210.00,190.00,197.50,198.25,189.50,195.00,195.00,195.00,190.50,189.75,193.75,196.19
"..REGION V (BICOL REGION)","Complete (14-14-14)",376.00,375.83,373.00,372.17,372.83,374.67,376.17,377.50,376.67,377.50,374.00,365.83,374.35
"..REGION V (BICOL REGION)","Urea (45-0-0)",363.67,345.00,329.80,330.00,329.17,333.67,338.83,352.00,352.00,347.83,340.17,330.33,341.04
"....Albay","Ammophos (16-20-0)",368.00,370.00,375.00,370.00,370.00,360.00,365.00,365.00,365.00,365.00,365.00,368.00,367.17
"....Albay","Ammosul (21-0-0)",190.00,190.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,194.17
"....Albay","Complete (14-14-14)",371.00,370.00,370.00,368.00,370.00,370.00,375.00,375.00,375.00,375.00,375.00,375.00,372.42
"....Albay","Urea (45-0-0)",380.00,380.00,299.00,300.00,300.00,310.00,325.00,375.00,375.00,375.00,375.00,375.00,347.42
"....Camarines Norte","Ammophos (16-20-0)",375.00,370.00,375.00,375.00,375.00,378.00,378.00,378.00,378.00,378.00,..,378.00,376.18
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Complete (14-14-14)",385.00,385.00,385.00,385.00,385.00,385.00,385.00,385.00,385.00,385.00,385.00,385.00,385.00
"....Camarines Norte","Urea (45-0-0)",392.00,380.00,390.00,395.00,390.00,382.00,382.00,382.00,382.00,382.00,382.00,382.00,385.08
"....Camarines Sur","Ammophos (16-20-0)",370.00,355.00,355.00,355.00,365.00,365.00,368.00,375.00,375.00,362.00,350.00,312.00,358.92
"....Camarines Sur","Ammosul (21-0-0)",195.00,195.00,175.00,175.00,178.00,178.00,180.00,180.00,180.00,162.00,159.00,170.00,177.25
"....Camarines Sur","Complete (14-14-14)",375.00,360.00,360.00,360.00,362.00,365.00,375.00,380.00,375.00,380.00,367.00,350.00,367.42
"....Camarines Sur","Urea (45-0-0)",370.00,310.00,300.00,325.00,335.00,335.00,338.00,350.00,350.00,325.00,294.00,275.00,325.58
"....Catanduanes","Ammophos (16-20-0)",385.00,385.00,385.00,385.00,385.00,390.00,372.00,385.00,..,..,..,..,384.00
"....Catanduanes","Ammosul (21-0-0)",210.00,210.00,200.00,200.00,200.00,190.00,210.00,210.00,210.00,210.00,210.00,210.00,205.83
"....Catanduanes","Complete (14-14-14)",390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00
"....Catanduanes","Urea (45-0-0)",370.00,370.00,330.00,330.00,330.00,330.00,338.00,335.00,335.00,335.00,335.00,335.00,339.42
"....Masbate","Ammophos (16-20-0)",355.00,355.00,355.00,355.00,355.00,355.00,355.00,355.00,355.00,355.00,370.00,340.00,355.00
"....Masbate","Ammosul (21-0-0)",240.00,240.00,..,..,..,..,..,..,..,..,..,..,240.00
"....Masbate","Complete (14-14-14)",360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,352.00,345.00,358.08
"....Masbate","Urea (45-0-0)",340.00,330.00,330.00,330.00,320.00,330.00,330.00,340.00,340.00,340.00,325.00,320.00,331.25
"....Sorsogon","Ammophos (16-20-0)",370.00,375.00,..,365.00,365.00,365.00,365.00,370.00,370.00,370.00,..,345.00,366.00
"....Sorsogon","Ammosul (21-0-0)",215.00,215.00,..,220.00,220.00,195.00,195.00,195.00,195.00,195.00,195.00,200.00,203.64
"....Sorsogon","Complete (14-14-14)",375.00,390.00,..,370.00,370.00,378.00,372.00,375.00,375.00,375.00,375.00,350.00,373.18
"....Sorsogon","Urea (45-0-0)",330.00,300.00,..,300.00,300.00,315.00,320.00,330.00,330.00,330.00,330.00,295.00,316.36
"..REGION VI (WESTERN VISAYAS)","Ammophos (16-20-0)",329.80,327.60,328.00,326.00,324.00,327.00,325.00,324.00,323.80,317.00,285.00,286.40,318.63
"..REGION VI (WESTERN VISAYAS)","Ammosul (21-0-0)",142.20,140.80,139.00,138.00,139.60,150.20,169.40,172.80,174.00,173.60,166.40,161.00,155.58
"..REGION VI (WESTERN VISAYAS)","Complete (14-14-14)",335.80,333.40,332.80,330.00,329.00,335.00,330.80,330.00,329.00,319.60,291.80,288.40,323.80
"..REGION VI (WESTERN VISAYAS)","Urea (45-0-0)",291.80,284.00,269.00,274.40,281.80,290.60,296.00,297.40,289.20,286.00,264.00,263.00,282.27
"....Aklan","Ammophos (16-20-0)",338.00,335.00,335.00,330.00,330.00,340.00,335.00,338.00,338.00,335.00,..,320.00,334.00
"....Aklan","Ammosul (21-0-0)",160.00,165.00,160.00,150.00,140.00,155.00,170.00,185.00,185.00,185.00,170.00,170.00,166.25
"....Aklan","Complete (14-14-14)",345.00,340.00,340.00,335.00,335.00,350.00,345.00,343.00,343.00,340.00,330.00,330.00,339.67
"....Aklan","Urea (45-0-0)",300.00,295.00,290.00,290.00,285.00,298.00,305.00,305.00,310.00,295.00,275.00,270.00,293.17
"....Antique","Ammophos (16-20-0)",330.00,330.00,330.00,330.00,330.00,330.00,322.00,322.00,322.00,320.00,..,282.00,322.55
