"Geolocation","Fertilizer Grade","2011 January","2011 February","2011 March","2011 April","2011 May","2011 June","2011 July","2011 August","2011 September","2011 October","2011 November","2011 December","2011 Annual"
"....Abra","Ammosul (21-0-0)",530.00,550.00,555.00,562.00,570.00,570.00,700.00,705.00,720.00,744.00,725.00,742.00,639.42
"....Abra","Complete (14-14-14)",1050.00,1070.00,1077.50,1092.00,1120.00,1120.00,1160.00,1160.00,1160.00,1194.00,1220.00,1288.00,1142.63
"....Abra","Urea (45-0-0)",1076.00,1080.00,1090.00,1100.00,1095.00,1080.00,1270.00,1277.50,1300.00,1300.00,1325.00,1350.00,1195.29
"....Apayao","Ammophos (16-20-0)",940.00,945.00,960.00,960.00,930.00,937.50,990.00,990.00,982.50,992.00,1000.00,1048.00,972.92
"....Apayao","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Complete (14-14-14)",1040.00,1042.50,1050.00,1050.00,1065.00,1097.50,1162.00,1205.00,1165.00,1172.00,1180.00,1216.00,1120.42
"....Apayao","Urea (45-0-0)",1032.00,1055.00,1072.50,1060.00,1045.00,1092.50,1256.00,1272.50,1265.00,1284.00,1300.00,1300.00,1169.54
"....Benguet","Ammophos (16-20-0)",1050.00,1050.00,1050.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1087.50
"....Benguet","Ammosul (21-0-0)",550.00,550.00,550.00,550.00,587.50,600.00,600.00,600.00,600.00,600.00,730.00,730.00,603.96
"....Benguet","Complete (14-14-14)",1090.00,1100.00,1100.00,1100.00,1137.50,1150.00,1150.00,1150.00,1150.00,1150.00,1212.50,1250.00,1145.00
"....Benguet","Urea (45-0-0)",1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1195.00,1330.00,1127.08
"....Ifugao","Ammophos (16-20-0)",1016.00,1092.50,1100.00,1080.00,1050.00,1050.00,1070.00,1150.00,1162.50,1230.00,1200.00,1240.00,1120.08
"....Ifugao","Ammosul (21-0-0)",730.00,750.00,750.00,730.00,662.50,650.00,638.00,700.00,700.00,730.00,700.00,750.00,707.54
"....Ifugao","Complete (14-14-14)",1088.00,1127.50,1150.00,1118.00,1070.00,1070.00,1102.00,1250.00,1250.00,1280.00,1250.00,1260.00,1167.96
"....Ifugao","Urea (45-0-0)",1020.00,1112.50,1150.00,1112.00,1050.00,1050.00,1130.00,1300.00,1300.00,1330.00,1300.00,1340.00,1182.88
"....Kalinga","Ammophos (16-20-0)",914.00,947.50,975.00,978.00,970.00,..,..,..,1020.00,1020.00,1022.50,1020.00,985.22
"....Kalinga","Ammosul (21-0-0)",498.00,547.50,560.00,562.00,567.50,615.00,672.00,685.00,685.00,696.00,690.00,680.00,621.50
"....Kalinga","Complete (14-14-14)",1010.00,1040.00,1050.00,1042.00,1040.00,1097.50,1132.00,1132.50,1122.50,1130.00,1130.00,1130.00,1088.04
"....Kalinga","Urea (45-0-0)",946.00,1056.25,1071.25,1063.00,1057.50,1130.00,1244.00,1272.50,1267.50,1310.00,1330.00,1322.00,1172.50
"....Mountain Province","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Ammosul (21-0-0)",712.00,710.00,700.00,704.00,713.75,718.75,720.00,710.00,740.00,940.00,772.50,754.00,741.25
"....Mountain Province","Complete (14-14-14)",1096.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1250.00,1360.00,1225.00,1300.00,1160.92
"....Mountain Province","Urea (45-0-0)",1016.00,1050.00,1055.00,1054.00,1060.00,1060.00,1060.00,1060.00,1192.50,1280.00,1150.00,1200.00,1103.13
"..REGION I (ILOCOS REGION)","Ammophos (16-20-0)",951.00,966.25,962.81,977.50,980.00,1004.38,1030.50,1015.63,1015.63,1028.00,1039.38,1047.50,1001.55
"..REGION I (ILOCOS REGION)","Ammosul (21-0-0)",537.25,555.31,557.50,558.50,564.38,638.75,722.00,723.13,718.75,724.00,741.25,746.00,648.90
"..REGION I (ILOCOS REGION)","Complete (14-14-14)",1050.50,1075.63,1071.88,1078.00,1081.88,1115.94,1130.00,1142.50,1145.63,1173.50,1187.50,1198.50,1120.96
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",1081.25,1082.50,1081.56,1079.50,1078.75,1155.63,1260.50,1264.38,1271.56,1288.75,1303.75,1339.50,1190.64
"....Ilocos Norte","Ammophos (16-20-0)",948.00,965.00,950.00,1000.00,1000.00,1027.50,1050.00,1050.00,1050.00,1052.00,1050.00,1050.00,1016.04
"....Ilocos Norte","Ammosul (21-0-0)",550.00,550.00,550.00,558.00,570.00,655.00,738.00,750.00,750.00,750.00,750.00,750.00,660.08
"....Ilocos Norte","Complete (14-14-14)",1060.00,1090.00,1100.00,1100.00,1100.00,1148.75,1170.00,1170.00,1170.00,1216.00,1240.00,1240.00,1150.40
"....Ilocos Norte","Urea (45-0-0)",1100.00,1080.00,1080.00,1080.00,1080.00,1162.50,1274.00,1272.50,1282.50,1328.00,1340.00,1346.00,1202.13
"....Ilocos Sur","Ammophos (16-20-0)",940.00,940.00,945.00,966.00,970.00,970.00,970.00,970.00,977.50,1002.00,1022.50,1030.00,975.25
"....Ilocos Sur","Ammosul (21-0-0)",520.00,530.00,540.00,556.00,560.00,617.50,702.00,710.00,720.00,730.00,730.00,730.00,637.13
"....Ilocos Sur","Complete (14-14-14)",1040.00,1050.00,1055.00,1092.00,1100.00,1100.00,1100.00,1150.00,1162.50,1220.00,1222.50,1232.00,1127.00
"....Ilocos Sur","Urea (45-0-0)",1100.00,1080.00,1085.00,1098.00,1100.00,1150.00,1200.00,1250.00,1250.00,1274.00,1285.00,1350.00,1185.17
"....La Union","Ammophos (16-20-0)",956.00,980.00,980.00,980.00,980.00,1030.00,1102.00,1042.50,1035.00,1050.00,1065.00,1084.00,1023.71
"....La Union","Ammosul (21-0-0)",534.00,560.00,560.00,560.00,565.00,660.00,706.00,722.50,702.50,700.00,745.00,758.00,647.75
"....La Union","Complete (14-14-14)",1054.00,1080.00,1080.00,1080.00,1085.00,1125.00,1142.00,1150.00,1150.00,1150.00,1167.50,1184.00,1120.63
"....La Union","Urea (45-0-0)",1051.00,1080.00,1080.00,1080.00,1082.50,1200.00,1280.00,1257.50,1280.00,1280.00,1320.00,1374.00,1197.08
"....Pangasinan","Ammophos (16-20-0)",960.00,980.00,976.25,964.00,970.00,990.00,1000.00,1000.00,1000.00,1008.00,1020.00,1026.00,991.19
"....Pangasinan","Ammosul (21-0-0)",545.00,581.25,580.00,560.00,562.50,622.50,742.00,710.00,702.50,716.00,740.00,746.00,650.65
"....Pangasinan","Complete (14-14-14)",1048.00,1082.50,1052.50,1040.00,1042.50,1090.00,1108.00,1100.00,1100.00,1108.00,1120.00,1138.00,1085.79
"....Pangasinan","Urea (45-0-0)",1074.00,1090.00,1081.25,1060.00,1052.50,1110.00,1288.00,1277.50,1273.75,1273.00,1270.00,1288.00,1178.17
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",971.00,963.75,963.13,961.50,958.13,987.19,1004.25,989.06,1000.00,1052.00,1063.75,1075.50,999.11
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",516.25,529.06,530.00,531.00,536.88,581.88,634.50,635.94,667.50,727.75,725.63,727.00,611.95
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",1053.25,1055.31,1053.75,1047.50,1046.88,1075.63,1096.00,1086.88,1096.25,1166.50,1184.38,1207.00,1097.44
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",1037.75,1048.75,1045.00,1042.00,1039.38,1112.50,1214.25,1209.06,1225.00,1281.50,1298.75,1309.00,1155.24
"....Cagayan","Ammophos (16-20-0)",956.00,955.00,952.50,950.00,937.50,971.25,979.00,962.50,990.00,1016.00,995.00,1012.00,973.06
"....Cagayan","Ammosul (21-0-0)",528.00,546.25,550.00,546.00,537.50,627.50,655.00,667.50,690.00,732.00,717.50,708.00,625.44
"....Cagayan","Complete (14-14-14)",1065.00,1056.25,1055.00,1038.00,1027.50,1070.00,1090.00,1077.50,1085.00,1130.00,1132.50,1130.00,1079.73
"....Cagayan","Urea (45-0-0)",1054.00,1065.00,1057.50,1046.00,1055.00,1182.50,1253.00,1262.50,1285.00,1298.00,1285.00,1284.00,1177.29
"....Isabela","Ammophos (16-20-0)",974.00,980.00,980.00,980.00,980.00,1017.50,1030.00,1017.50,1040.00,1050.00,1050.00,1050.00,1012.42
"....Isabela","Ammosul (21-0-0)",514.00,520.00,520.00,520.00,520.00,557.50,570.00,557.50,660.00,750.00,750.00,750.00,599.08
"....Isabela","Complete (14-14-14)",1054.00,1060.00,1060.00,1060.00,1060.00,1087.50,1100.00,1090.00,1125.00,1150.00,1195.00,1230.00,1105.96
"....Isabela","Urea (45-0-0)",1008.00,1020.00,1020.00,1036.00,1045.00,1095.00,1110.00,1087.50,1155.00,1200.00,1275.00,1300.00,1112.63
"....Nueva Vizcaya","Ammophos (16-20-0)",964.00,970.00,970.00,962.00,970.00,960.00,968.00,970.00,970.00,1074.00,1100.00,1100.00,998.17
"....Nueva Vizcaya","Ammosul (21-0-0)",513.00,540.00,540.00,540.00,540.00,565.00,629.00,658.75,670.00,709.00,715.00,720.00,611.65
"....Nueva Vizcaya","Complete (14-14-14)",1048.00,1055.00,1050.00,1040.00,1040.00,1050.00,1074.00,1065.00,1060.00,1196.00,1212.50,1220.00,1092.54
"....Nueva Vizcaya","Urea (45-0-0)",1039.00,1060.00,1052.50,1034.00,1020.00,1070.00,1234.00,1241.25,1230.00,1308.00,1315.00,1320.00,1160.31
"....Quirino","Ammophos (16-20-0)",990.00,950.00,950.00,954.00,945.00,1000.00,1040.00,1006.25,1000.00,1068.00,1110.00,1140.00,1012.77
"....Quirino","Ammosul (21-0-0)",510.00,510.00,510.00,518.00,550.00,577.50,684.00,660.00,650.00,720.00,720.00,730.00,611.63
"....Quirino","Complete (14-14-14)",1046.00,1050.00,1050.00,1052.00,1060.00,1095.00,1120.00,1115.00,1115.00,1190.00,1197.50,1248.00,1111.54
"....Quirino","Urea (45-0-0)",1050.00,1050.00,1050.00,1052.00,1037.50,1102.50,1260.00,1245.00,1230.00,1320.00,1320.00,1332.00,1170.75
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",964.40,974.64,982.71,987.14,988.57,999.29,1027.43,1026.71,1041.43,1051.43,1054.79,1065.83,1013.70
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",579.91,596.79,598.14,604.11,608.04,636.07,715.43,721.43,756.25,758.00,777.86,790.43,678.54
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",1061.14,1070.54,1072.86,1081.74,1091.64,1108.93,1151.29,1143.86,1157.68,1176.71,1195.00,1219.00,1127.53
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",1053.14,1070.89,1073.57,1069.60,1065.46,1113.21,1232.86,1249.54,1269.61,1301.74,1311.61,1319.14,1177.53
"....Aurora","Ammophos (16-20-0)",1022.00,1053.75,1075.00,1075.00,1085.00,1096.25,1108.00,1125.00,1126.25,1129.00,..,..,1089.53
"....Aurora","Ammosul (21-0-0)",633.00,658.75,655.00,656.00,670.00,700.00,748.00,780.00,780.00,780.00,831.25,840.00,727.67
"....Aurora","Complete (14-14-14)",1116.00,1128.75,1130.00,1132.00,1182.50,1198.75,1234.00,1230.00,1222.50,1220.00,1240.00,1256.00,1190.88
"....Aurora","Urea (45-0-0)",1130.00,1130.00,1130.00,1130.00,1130.00,1196.25,1308.00,1305.00,1320.00,1322.00,1350.00,1364.00,1234.60
"....Bataan","Ammophos (16-20-0)",830.80,843.75,881.50,891.00,897.50,921.25,1013.00,1045.75,1062.50,1081.00,1083.75,1085.00,969.73
"....Bataan","Ammosul (21-0-0)",526.40,535.00,535.75,535.80,540.00,586.25,746.00,778.75,815.00,850.00,868.75,898.00,684.64
"....Bataan","Complete (14-14-14)",999.00,1000.00,1012.50,1052.20,1056.50,1066.25,1075.00,1115.75,1125.00,1151.00,1162.50,1175.00,1082.56
"....Bataan","Urea (45-0-0)",945.00,946.25,982.50,998.20,998.25,1036.25,1227.00,1296.25,1316.75,1326.20,1338.75,1340.00,1145.95
"....Bulacan","Ammophos (16-20-0)",982.00,1043.75,1050.00,1050.00,1050.00,1050.00,1100.00,1050.00,1100.00,1100.00,1100.00,1100.00,1064.65
"....Bulacan","Ammosul (21-0-0)",644.00,670.00,677.50,700.00,700.00,700.00,780.00,740.00,790.00,800.00,825.00,858.00,740.38
"....Bulacan","Complete (14-14-14)",1096.00,1145.00,1150.00,1150.00,1150.00,1150.00,1200.00,1170.00,1225.00,1250.00,1250.00,1278.00,1184.50
"....Bulacan","Urea (45-0-0)",1042.00,1116.25,1115.00,1100.00,1100.00,1100.00,1200.00,1125.00,1250.00,1350.00,1350.00,1356.00,1183.69
"....Nueva Ecija","Ammophos (16-20-0)",968.00,967.50,952.50,968.00,960.00,980.00,976.00,972.50,980.00,996.00,1032.50,1050.00,983.58
"....Nueva Ecija","Ammosul (21-0-0)",542.00,550.00,545.00,562.00,570.00,632.50,676.00,657.50,687.50,748.00,747.50,738.00,638.00
"....Nueva Ecija","Complete (14-14-14)",1045.00,1050.00,1047.50,1064.00,1070.00,1100.00,1182.00,1112.50,1115.00,1154.00,1177.50,1216.00,1111.13
"....Nueva Ecija","Urea (45-0-0)",1045.00,1052.50,1057.50,1050.00,1037.50,1120.00,1218.00,1225.00,1172.50,1236.00,1295.00,1268.00,1148.08
"....Pampanga","Ammophos (16-20-0)",990.00,950.00,950.00,956.00,957.50,950.00,988.00,980.00,990.00,1000.00,1015.00,1020.00,978.88
"....Pampanga","Ammosul (21-0-0)",580.00,600.00,600.00,600.00,595.00,600.00,740.00,700.00,705.00,710.00,740.00,750.00,660.00
"....Pampanga","Complete (14-14-14)",1060.00,1050.00,1050.00,1054.00,1072.50,1070.00,1150.00,1127.50,1160.00,1200.00,1200.00,1200.00,1116.17
"....Pampanga","Urea (45-0-0)",1082.00,1100.00,1075.00,1054.00,1065.00,1070.00,1280.00,1250.00,1275.00,1300.00,1315.00,1320.00,1182.17
"....Tarlac","Ammophos (16-20-0)",970.00,970.00,970.00,964.00,960.00,980.00,980.00,980.00,970.00,984.00,990.00,990.00,975.67
"....Tarlac","Ammosul (21-0-0)",540.00,555.00,560.00,560.00,560.00,612.50,636.00,667.50,670.00,678.00,682.50,690.00,617.63
"....Tarlac","Complete (14-14-14)",1020.00,1020.00,1020.00,1020.00,1010.00,1077.50,1088.00,1100.00,1090.00,1092.00,1100.00,1102.00,1061.63
"....Tarlac","Urea (45-0-0)",1050.00,1050.00,1050.00,1050.00,1020.00,1160.00,1168.00,1240.00,1240.00,1254.00,1267.50,1290.00,1153.29
"....Zambales","Ammophos (16-20-0)",988.00,993.75,1000.00,1006.00,1010.00,1017.50,1027.00,1033.75,1061.25,1070.00,1107.50,1150.00,1038.73
"....Zambales","Ammosul (21-0-0)",594.00,608.75,613.75,615.00,621.25,621.25,682.00,726.25,846.25,740.00,750.00,759.00,681.46
"....Zambales","Complete (14-14-14)",1092.00,1100.00,1100.00,1100.00,1100.00,1100.00,1130.00,1151.25,1166.25,1170.00,1235.00,1306.00,1145.88
"....Zambales","Urea (45-0-0)",1078.00,1101.25,1105.00,1105.00,1107.50,1110.00,1229.00,1305.50,1313.00,1324.00,1265.00,1296.00,1194.94
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",1024.00,1070.83,1075.00,1040.00,1033.33,1062.50,1103.33,1111.67,1059.17,1156.67,1183.33,1173.33,1091.10
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",642.80,645.50,645.00,644.00,652.00,652.00,689.60,705.00,705.00,710.00,724.50,726.00,678.45
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",1123.60,1150.50,1161.50,1172.00,1192.00,1210.50,1215.60,1221.00,1227.00,1246.00,1256.00,1267.60,1203.61
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",1059.60,1089.00,1094.50,1104.80,1115.00,1142.00,1223.20,1259.00,1255.50,1264.00,1274.00,1280.40,1180.08
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Ammosul (21-0-0)",606.00,650.00,660.00,660.00,660.00,660.00,708.00,750.00,730.00,730.00,730.00,750.00,691.17
"....Batangas","Complete (14-14-14)",1078.00,1090.00,1060.00,1060.00,1160.00,1160.00,1168.00,1180.00,1180.00,1180.00,1180.00,1228.00,1143.67
"....Batangas","Urea (45-0-0)",1040.00,1100.00,1100.00,1100.00,1140.00,1140.00,1224.00,1300.00,1250.00,1250.00,1250.00,1282.00,1181.33
"....Cavite","Ammophos (16-20-0)",1040.00,1100.00,1100.00,1100.00,1100.00,1162.50,1250.00,1285.00,1320.00,1320.00,1400.00,1370.00,1212.29
"....Cavite","Ammosul (21-0-0)",650.00,700.00,700.00,700.00,700.00,700.00,700.00,725.00,750.00,750.00,800.00,800.00,722.92
"....Cavite","Complete (14-14-14)",1150.00,1200.00,1200.00,1200.00,1200.00,1250.00,1260.00,1275.00,1300.00,1300.00,1350.00,1360.00,1253.75
"....Cavite","Urea (45-0-0)",1110.00,1150.00,1157.50,1160.00,1160.00,1205.00,1250.00,1325.00,1400.00,1400.00,1450.00,1450.00,1268.13
"....Laguna","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Ammosul (21-0-0)",770.00,650.00,650.00,650.00,650.00,650.00,690.00,700.00,700.00,700.00,712.50,700.00,685.21
"....Laguna","Complete (14-14-14)",1110.00,1125.00,1212.50,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1262.29
"....Laguna","Urea (45-0-0)",1048.00,1080.00,1105.00,1160.00,1160.00,1160.00,1272.00,1300.00,1300.00,1300.00,1300.00,1300.00,1207.08
"....Quezon","Ammophos (16-20-0)",1032.00,1112.50,1125.00,1020.00,1000.00,1025.00,1060.00,1050.00,1082.50,1150.00,1150.00,1150.00,1079.75
"....Quezon","Ammosul (21-0-0)",588.00,627.50,615.00,610.00,650.00,650.00,750.00,750.00,745.00,770.00,780.00,780.00,692.96
"....Quezon","Complete (14-14-14)",1100.00,1137.50,1135.00,1100.00,1100.00,1137.50,1150.00,1150.00,1155.00,1250.00,1250.00,1250.00,1159.58
"....Quezon","Urea (45-0-0)",1080.00,1095.00,1090.00,1084.00,1095.00,1185.00,1350.00,1350.00,1307.50,1350.00,1350.00,1350.00,1223.88
"....Rizal","Ammophos (16-20-0)",1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,775.00,1000.00,1000.00,1000.00,981.25
"....Rizal","Ammosul (21-0-0)",600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00
"....Rizal","Complete (14-14-14)",1180.00,1200.00,1200.00,1200.00,1200.00,1205.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1198.75
"....Rizal","Urea (45-0-0)",1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00,1020.00
"..MIMAROPA REGION","Ammophos (16-20-0)",1050.40,1070.00,1089.50,1095.20,1070.00,1080.50,1130.80,1154.00,1150.00,1150.00,1153.00,1200.00,1116.12
"..MIMAROPA REGION","Ammosul (21-0-0)",640.25,672.50,692.19,684.00,666.25,693.75,716.25,760.94,778.13,785.75,793.75,813.50,724.77
"..MIMAROPA REGION","Complete (14-14-14)",1144.20,1192.50,1196.50,1185.80,1172.00,1231.50,1240.00,1230.00,1252.00,1278.80,1304.50,1310.40,1228.18
"..MIMAROPA REGION","Urea (45-0-0)",1078.40,1146.63,1182.75,1179.70,1156.00,1204.00,1264.30,1330.88,1364.00,1389.00,1405.00,1411.00,1259.31
"....Marinduque","Ammophos (16-20-0)",1150.00,1187.50,1200.00,1200.00,1200.00,1200.00,1200.00,1220.00,1200.00,1200.00,1215.00,1230.00,1200.21
"....Marinduque","Ammosul (21-0-0)",685.00,700.00,705.00,705.00,705.00,705.00,705.00,798.75,830.00,830.00,840.00,850.00,754.90
"....Marinduque","Complete (14-14-14)",1100.00,1197.50,1230.00,1230.00,1230.00,1230.00,1230.00,1260.00,1270.00,1270.00,1285.00,1300.00,1236.04
"....Marinduque","Urea (45-0-0)",1050.00,1175.63,1217.50,1217.50,1217.50,1217.50,1217.50,1354.38,1400.00,1400.00,1430.00,1460.00,1279.79
"....Occidental Mindoro","Ammophos (16-20-0)",900.00,900.00,950.00,1000.00,1000.00,1000.00,1110.00,1200.00,1200.00,1200.00,1200.00,1200.00,1071.67
"....Occidental Mindoro","Ammosul (21-0-0)",600.00,600.00,600.00,600.00,600.00,600.00,680.00,750.00,750.00,750.00,750.00,750.00,669.17
"....Occidental Mindoro","Complete (14-14-14)",1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1174.00,1200.00,1200.00,1200.00,1200.00,1200.00,1172.83
"....Occidental Mindoro","Urea (45-0-0)",1000.00,1100.00,1125.00,1150.00,1150.00,1200.00,1280.00,1350.00,1350.00,1350.00,1350.00,1350.00,1229.58
"....Oriental Mindoro","Ammophos (16-20-0)",928.00,972.50,990.00,1000.00,1000.00,1025.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1042.96
"....Oriental Mindoro","Ammosul (21-0-0)",620.00,650.00,660.00,656.00,660.00,675.00,760.00,775.00,780.00,778.00,800.00,800.00,717.83
"....Oriental Mindoro","Complete (14-14-14)",1044.00,1120.00,1130.00,1130.00,1130.00,1212.50,1250.00,1250.00,1250.00,1250.00,1260.00,1260.00,1190.54
"....Oriental Mindoro","Urea (45-0-0)",1052.00,1117.50,1130.00,1130.00,1130.00,1152.50,1290.00,1300.00,1300.00,1316.00,1380.00,1380.00,1223.17
"....Palawan","Ammophos (16-20-0)",1210.00,1210.00,1210.00,1166.00,1100.00,1075.00,1100.00,1100.00,1100.00,1100.00,1100.00,1250.00,1143.42
"....Palawan","Ammosul (21-0-0)",656.00,740.00,803.75,775.00,700.00,795.00,720.00,720.00,752.50,785.00,785.00,854.00,757.19
"....Palawan","Complete (14-14-14)",1325.00,1345.00,1322.50,1269.00,1200.00,1350.00,1200.00,1200.00,1315.00,1430.00,1430.00,1442.00,1319.04
"....Palawan","Urea (45-0-0)",1210.00,1210.00,1311.25,1271.00,1160.00,1245.00,1300.00,1300.00,1407.50,1527.00,1515.00,1515.00,1330.98
"....Romblon","Ammophos (16-20-0)",1064.00,1080.00,1097.50,1110.00,1050.00,1102.50,1144.00,1150.00,1150.00,1150.00,1150.00,1220.00,1122.33
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",1102.00,1150.00,1150.00,1150.00,1150.00,1215.00,1346.00,1240.00,1225.00,1244.00,1347.50,1350.00,1222.46
"....Romblon","Urea (45-0-0)",1080.00,1130.00,1130.00,1130.00,1122.50,1205.00,1234.00,1350.00,1362.50,1352.00,1350.00,1350.00,1233.00
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",972.40,989.00,982.00,980.00,985.25,1022.50,1045.40,1072.00,1079.75,1073.48,1086.40,1087.40,1031.30
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",620.50,643.75,641.25,648.40,646.00,619.00,669.80,677.50,693.00,699.00,711.38,724.70,666.19
"..REGION V (BICOL REGION)","Complete (14-14-14)",1117.83,1137.08,1140.42,1140.00,1152.92,1188.54,1224.17,1229.58,1229.58,1233.17,1260.83,1270.83,1193.75
"..REGION V (BICOL REGION)","Urea (45-0-0)",1061.50,1095.83,1105.00,1106.33,1102.71,1127.71,1268.50,1300.83,1303.33,1308.67,1325.00,1354.67,1205.01
"....Albay","Ammophos (16-20-0)",946.00,1000.00,1000.00,1000.00,1015.00,1060.00,1064.00,1080.00,1080.00,1080.00,1080.00,1080.00,1040.42
"....Albay","Ammosul (21-0-0)",580.00,640.00,640.00,640.00,640.00,640.00,660.00,660.00,665.00,660.00,695.00,760.00,656.67
"....Albay","Complete (14-14-14)",1080.00,1110.00,1110.00,1110.00,1155.00,1190.00,1190.00,1190.00,1190.00,1190.00,1235.00,1250.00,1166.67
"....Albay","Urea (45-0-0)",1046.00,1070.00,1070.00,1070.00,1070.00,1070.00,1240.00,1240.00,1240.00,1240.00,1315.00,1340.00,1167.58
"....Camarines Norte","Ammophos (16-20-0)",900.00,900.00,900.00,900.00,917.50,970.00,970.00,1030.00,1090.00,1090.40,1092.00,1092.00,987.66
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Complete (14-14-14)",1080.00,1117.50,1130.00,1130.00,1145.00,1195.00,1218.00,1222.50,1215.00,1216.00,1220.00,1222.00,1175.92
"....Camarines Norte","Urea (45-0-0)",990.00,1065.00,1090.00,1090.00,1090.00,1127.50,1276.00,1325.00,1320.00,1311.00,1275.00,1275.00,1186.21
"....Camarines Sur","Ammophos (16-20-0)",900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00
"....Camarines Sur","Ammosul (21-0-0)",570.00,570.00,570.00,570.00,570.00,570.00,574.00,622.50,635.00,650.00,670.00,670.00,603.46
