"Geolocation","Fertilizer Grade","2007 January","2007 February","2007 March","2007 April","2007 May","2007 June","2007 July","2007 August","2007 September","2007 October","2007 November","2007 December","2007 Annual"
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",875.00,883.13,904.25,927.50,949.38,958.50,949.38,921.88,910.50,904.38,903.13,922.00,917.42
"....Ilocos Norte","Ammophos (16-20-0)",720.00,730.00,730.00,735.00,757.50,806.00,817.50,810.00,810.00,810.00,810.00,830.00,780.50
"....Ilocos Norte","Ammosul (21-0-0)",450.00,455.00,484.00,527.50,560.00,572.00,550.00,540.00,546.00,537.50,530.00,537.00,524.08
"....Ilocos Norte","Complete (14-14-14)",742.50,750.00,750.00,755.00,775.00,818.00,820.00,822.50,820.00,822.50,830.00,844.00,795.79
"....Ilocos Norte","Urea (45-0-0)",885.00,900.00,968.00,1000.00,1000.00,964.00,935.00,890.00,862.00,902.50,910.00,928.00,928.71
"....Ilocos Sur","Ammophos (16-20-0)",680.00,680.00,680.00,670.00,707.50,744.00,790.00,800.00,810.00,810.00,800.00,812.00,748.63
"....Ilocos Sur","Ammosul (21-0-0)",435.00,450.00,450.00,490.00,537.50,554.00,560.00,545.00,530.00,510.00,515.00,524.00,508.38
"....Ilocos Sur","Complete (14-14-14)",685.00,690.00,690.00,700.00,730.00,756.00,790.00,795.00,800.00,800.00,810.00,810.00,754.67
"....Ilocos Sur","Urea (45-0-0)",897.50,900.00,900.00,950.00,950.00,962.00,950.00,950.00,950.00,900.00,900.00,908.00,926.46
"....La Union","Ammophos (16-20-0)",690.00,690.00,690.00,690.00,712.50,728.00,760.00,770.00,788.00,790.00,790.00,802.00,741.71
"....La Union","Ammosul (21-0-0)",450.00,450.00,450.00,450.00,487.50,500.00,550.00,545.00,532.00,530.00,530.00,530.00,500.38
"....La Union","Complete (14-14-14)",700.00,700.00,700.00,700.00,730.00,746.00,770.00,775.00,780.00,780.00,780.00,818.00,748.25
"....La Union","Urea (45-0-0)",850.00,850.00,850.00,850.00,932.50,960.00,960.00,935.00,902.00,900.00,900.00,932.00,901.79
"....Pangasinan","Ammophos (16-20-0)",665.00,676.25,683.00,682.50,680.00,683.00,682.50,685.00,677.00,675.00,660.00,660.00,675.77
"....Pangasinan","Ammosul (21-0-0)",510.00,510.00,510.00,510.00,510.00,514.00,510.00,515.00,515.00,515.00,515.00,515.00,512.42
"....Pangasinan","Complete (14-14-14)",670.00,807.50,842.00,765.00,770.00,784.00,833.75,805.00,815.00,795.00,761.25,802.00,787.54
"....Pangasinan","Urea (45-0-0)",867.50,882.50,899.00,910.00,915.00,948.00,952.50,912.50,928.00,915.00,902.50,920.00,912.71
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",691.88,688.44,681.50,691.56,715.00,733.75,745.00,747.50,744.75,750.63,765.00,787.75,728.56
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",433.13,448.13,456.75,465.00,484.38,508.00,510.63,503.75,512.25,516.04,525.31,531.50,491.24
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",713.75,711.56,708.50,714.69,729.38,750.25,764.38,767.50,764.75,769.06,783.13,828.25,750.43
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",883.65,896.56,915.00,933.75,941.88,919.25,932.50,927.50,915.75,916.88,925.31,932.50,920.04
"....Cagayan","Ammophos (16-20-0)",685.00,682.50,673.00,677.50,682.50,694.00,700.00,707.50,710.00,710.00,750.00,792.00,705.33
"....Cagayan","Ammosul (21-0-0)",470.00,472.50,470.00,477.50,472.50,492.00,500.00,507.50,550.00,550.00,570.00,560.00,507.67
"....Cagayan","Complete (14-14-14)",730.00,715.00,696.00,697.50,702.50,722.00,730.00,737.50,750.00,750.00,800.00,818.00,737.38
"....Cagayan","Urea (45-0-0)",900.00,900.00,892.00,897.50,892.50,912.00,930.00,945.00,950.00,950.00,950.00,960.00,923.25
"....Isabela","Ammophos (16-20-0)",690.00,705.00,677.00,705.00,705.00,713.00,740.00,722.50,709.00,710.00,710.00,740.00,710.54
"....Isabela","Ammosul (21-0-0)",420.00,452.50,445.00,445.00,445.00,451.00,445.00,445.00,449.00,450.00,450.00,452.00,445.79
"....Isabela","Complete (14-14-14)",700.00,715.00,710.00,730.00,730.00,734.00,757.50,743.75,738.00,740.00,740.00,784.00,735.19
"....Isabela","Urea (45-0-0)",800.00,822.50,874.00,930.00,930.00,934.00,930.00,930.00,930.00,930.00,940.00,944.00,907.88
"....Nueva Vizcaya","Ammophos (16-20-0)",682.50,648.75,656.00,663.75,715.00,758.00,770.00,785.00,787.00,776.25,785.00,799.00,735.52
"....Nueva Vizcaya","Ammosul (21-0-0)",412.50,422.50,458.00,467.50,505.00,546.00,537.50,513.75,510.00,527.50,522.50,543.00,497.15
"....Nueva Vizcaya","Complete (14-14-14)",705.00,696.25,708.00,711.25,728.75,774.00,780.00,796.25,790.00,785.00,792.50,857.00,760.33
"....Nueva Vizcaya","Urea (45-0-0)",885.00,913.75,938.00,942.50,965.00,867.00,925.00,902.50,884.00,886.25,895.00,906.00,909.17
"....Quirino","Ammophos (16-20-0)",710.00,717.50,720.00,720.00,757.50,770.00,770.00,775.00,773.00,792.50,815.00,820.00,761.71
"....Quirino","Ammosul (21-0-0)",430.00,445.00,454.00,470.00,515.00,543.00,560.00,548.75,540.00,547.50,558.75,571.00,515.25
"....Quirino","Complete (14-14-14)",720.00,720.00,720.00,720.00,756.25,771.00,790.00,792.50,781.00,795.00,800.00,854.00,768.31
"....Quirino","Urea (45-0-0)",950.00,950.00,956.00,965.00,980.00,964.00,945.00,932.50,899.00,901.25,916.25,920.00,939.92
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",711.39,712.54,711.54,715.54,720.71,730.00,756.96,778.57,780.29,780.00,786.96,818.86,750.28
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",478.39,479.11,483.00,488.39,501.07,523.14,540.89,545.89,561.71,563.21,565.89,569.29,525.00
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",718.71,724.71,724.57,729.29,734.39,754.17,788.21,796.07,800.29,807.14,808.42,835.43,768.45
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",867.21,890.00,903.57,917.14,929.64,932.29,936.25,923.21,901.57,903.39,911.25,918.43,911.16
"....Aurora","Ammophos (16-20-0)",735.00,731.25,730.00,735.00,750.00,754.00,777.50,790.00,794.00,777.50,783.75,851.00,767.42
"....Aurora","Ammosul (21-0-0)",520.00,517.50,498.00,517.50,560.00,592.00,600.00,600.00,598.00,592.50,600.00,604.00,566.63
"....Aurora","Complete (14-14-14)",747.50,740.00,738.00,740.00,760.00,800.00,825.00,825.00,825.00,825.00,825.00,892.00,795.21
"....Aurora","Urea (45-0-0)",906.25,935.00,948.00,960.00,980.00,980.00,978.75,967.50,939.00,932.50,940.00,945.00,951.00
"....Bataan","Ammophos (16-20-0)",716.00,716.50,716.80,715.00,712.50,710.00,713.75,715.00,715.00,767.50,785.00,785.00,730.67
"....Bataan","Ammosul (21-0-0)",500.00,490.00,478.00,475.00,475.00,475.00,478.75,480.00,516.00,562.50,575.00,575.00,506.69
"....Bataan","Complete (14-14-14)",721.00,720.50,719.00,720.00,719.50,720.00,723.75,725.00,725.00,770.00,785.00,785.00,736.15
"....Bataan","Urea (45-0-0)",878.00,877.50,878.00,875.00,871.25,870.00,870.00,870.00,870.00,930.00,950.00,950.00,890.81
"....Bulacan","Ammophos (16-20-0)",720.00,720.00,720.00,720.00,720.00,721.00,720.00,820.00,820.00,821.25,820.00,820.00,761.85
"....Bulacan","Ammosul (21-0-0)",513.75,510.00,540.00,540.00,540.00,540.00,540.00,575.00,620.00,620.00,620.00,620.00,564.90
"....Bulacan","Complete (14-14-14)",737.50,760.00,760.00,760.00,760.00,760.00,760.00,830.00,830.00,830.00,831.25,830.00,787.40
"....Bulacan","Urea (45-0-0)",872.50,940.00,970.00,986.25,1005.00,1005.00,1000.00,950.00,920.00,920.00,920.00,920.00,950.73
"....Nueva Ecija","Ammophos (16-20-0)",675.00,680.00,670.00,685.00,690.00,705.00,765.00,765.00,765.00,765.00,765.00,765.00,724.58
"....Nueva Ecija","Ammosul (21-0-0)",450.00,450.00,450.00,450.00,450.00,492.00,540.00,540.00,550.00,550.00,550.00,550.00,501.83
"....Nueva Ecija","Complete (14-14-14)",680.00,680.00,680.00,702.50,710.00,724.20,775.00,762.50,775.00,775.00,775.00,775.00,734.52
"....Nueva Ecija","Urea (45-0-0)",800.00,800.00,820.00,820.00,827.50,844.00,900.00,900.00,850.00,850.00,850.00,850.00,842.63
"....Pampanga","Ammophos (16-20-0)",720.00,720.00,720.00,720.00,720.00,752.00,760.00,760.00,768.00,770.00,786.25,835.00,752.60
"....Pampanga","Ammosul (21-0-0)",480.00,480.00,480.00,480.00,480.00,528.00,540.00,540.00,548.00,550.00,550.00,550.00,517.17
"....Pampanga","Complete (14-14-14)",720.00,720.00,720.00,720.00,720.00,792.00,810.00,810.00,826.00,830.00,830.00,830.00,777.33
"....Pampanga","Urea (45-0-0)",870.00,895.00,900.00,900.00,900.00,916.00,920.00,920.00,920.00,920.00,922.50,930.00,909.46
"....Tarlac","Ammophos (16-20-0)",660.00,660.00,660.00,660.00,682.50,690.00,732.50,770.00,770.00,770.00,772.50,822.00,720.79
"....Tarlac","Ammosul (21-0-0)",415.00,430.00,446.00,470.00,502.50,510.00,517.50,515.00,520.00,512.50,512.50,532.00,490.25
"....Tarlac","Complete (14-14-14)",667.50,685.00,685.00,685.00,696.25,700.00,780.00,780.00,780.00,780.00,782.50,844.00,738.77
"....Tarlac","Urea (45-0-0)",870.00,880.00,900.00,920.00,947.50,934.00,900.00,870.00,830.00,830.00,865.00,900.00,887.21
"....Zambales","Ammophos (16-20-0)",753.75,760.00,764.00,773.75,770.00,778.00,830.00,830.00,830.00,788.75,796.25,854.00,794.04
"....Zambales","Ammosul (21-0-0)",470.00,476.25,489.00,486.25,500.00,525.00,570.00,571.25,580.00,555.00,553.75,554.00,527.54
"....Zambales","Complete (14-14-14)",757.50,767.50,770.00,777.50,775.00,783.00,843.75,840.00,841.00,840.00,835.00,892.00,810.19
"....Zambales","Urea (45-0-0)",873.75,902.50,909.00,958.75,976.25,977.00,985.00,985.00,982.00,941.25,931.25,934.00,946.31
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",770.00,776.67,772.67,777.92,792.50,820.00,841.25,857.08,855.33,855.83,856.25,864.33,819.99
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",492.00,496.50,507.20,513.50,522.00,538.00,548.50,560.00,565.20,564.50,562.00,562.00,535.95
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",784.33,786.67,786.27,789.00,798.50,818.23,850.25,860.00,846.60,843.50,842.50,854.60,821.70
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",873.50,888.50,928.40,947.25,961.83,982.85,990.60,990.75,972.66,969.65,969.05,970.00,953.75
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Ammosul (21-0-0)",500.00,500.00,500.00,500.00,500.00,540.00,540.00,540.00,556.00,560.00,560.00,560.00,529.67
"....Batangas","Complete (14-14-14)",800.00,800.00,800.00,800.00,800.00,808.00,840.00,840.00,808.00,800.00,800.00,800.00,808.00
"....Batangas","Urea (45-0-0)",850.00,862.50,900.00,900.00,897.50,980.00,980.00,980.00,972.00,970.00,970.00,970.00,936.00
"....Cavite","Ammophos (16-20-0)",760.00,785.00,784.00,790.00,815.00,820.00,858.75,870.00,866.00,870.00,870.00,870.00,829.90
"....Cavite","Ammosul (21-0-0)",425.00,442.50,494.00,515.00,540.00,550.00,550.00,550.00,550.00,552.50,550.00,558.00,523.08
"....Cavite","Complete (14-14-14)",780.00,800.00,800.00,805.00,830.00,830.00,867.25,880.00,880.00,880.00,880.00,880.00,842.69
"....Cavite","Urea (45-0-0)",872.50,900.00,946.00,970.00,990.00,988.00,980.00,980.00,964.00,952.50,952.50,960.00,954.63
"....Laguna","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Ammosul (21-0-0)",520.00,520.00,522.00,520.00,522.50,530.00,530.00,530.00,530.00,530.00,530.00,530.00,526.21
"....Laguna","Complete (14-14-14)",780.00,775.00,792.00,800.00,810.00,820.00,850.00,850.00,850.00,850.00,850.00,850.00,823.08
"....Laguna","Urea (45-0-0)",880.00,880.00,904.00,920.00,935.00,950.00,980.00,980.00,980.00,980.00,980.00,972.00,945.08
"....Quezon","Ammophos (16-20-0)",740.00,735.00,730.00,742.50,755.00,830.00,837.50,841.25,825.00,822.50,822.50,851.00,794.35
"....Quezon","Ammosul (21-0-0)",500.00,500.00,500.00,510.00,520.00,540.00,547.50,550.00,550.00,540.00,530.00,538.00,527.13
"....Quezon","Complete (14-14-14)",760.00,755.00,750.00,752.50,755.00,830.00,837.50,845.00,835.00,827.50,822.50,871.00,803.42
"....Quezon","Urea (45-0-0)",870.00,905.00,948.00,965.00,980.00,980.00,980.00,982.50,925.00,923.75,920.00,943.00,943.52
"....Rizal","Ammophos (16-20-0)",810.00,810.00,804.00,801.25,807.50,810.00,827.50,860.00,875.00,875.00,876.25,872.00,835.71
"....Rizal","Ammosul (21-0-0)",515.00,520.00,520.00,522.50,527.50,530.00,575.00,630.00,640.00,640.00,640.00,624.00,573.67
"....Rizal","Complete (14-14-14)",801.67,803.33,789.33,787.50,797.50,803.13,856.50,885.00,860.00,860.00,860.00,872.00,831.33
"....Rizal","Urea (45-0-0)",895.00,895.00,944.00,981.25,1006.67,1016.27,1033.00,1031.25,1022.30,1022.00,1022.75,1005.00,989.54
"..MIMAROPA REGION","Ammophos (16-20-0)",769.00,773.00,773.00,773.75,796.50,826.60,835.00,843.50,850.40,872.31,872.19,892.75,823.17
"..MIMAROPA REGION","Ammosul (21-0-0)",501.25,517.50,545.00,550.00,558.13,568.75,577.50,591.25,591.75,579.06,582.50,601.33,563.67
"..MIMAROPA REGION","Complete (14-14-14)",779.00,787.50,792.00,793.00,814.00,845.60,864.50,883.00,875.40,886.50,880.63,908.58,842.48
"..MIMAROPA REGION","Urea (45-0-0)",909.00,936.00,974.00,1002.00,1009.25,1022.60,1024.75,1025.00,1010.00,1005.50,993.00,1013.00,993.68
"....Marinduque","Ammophos (16-20-0)",845.00,845.00,845.00,845.00,845.00,845.00,872.50,900.00,900.00,930.00,952.50,943.00,880.67
"....Marinduque","Ammosul (21-0-0)",600.00,600.00,600.00,600.00,600.00,600.00,640.00,680.00,680.00,680.00,680.00,684.00,637.00
"....Marinduque","Complete (14-14-14)",840.00,840.00,840.00,840.00,850.00,850.00,910.00,970.00,968.00,960.00,952.50,958.00,898.21
"....Marinduque","Urea (45-0-0)",940.00,940.00,1000.00,1040.00,1040.00,1040.00,1070.00,1100.00,1100.00,1085.00,1055.00,1045.00,1037.92
"....Occidental Mindoro","Ammophos (16-20-0)",710.00,710.00,710.00,713.75,737.50,750.00,752.50,760.00,760.00,757.50,760.00,764.00,740.44
"....Occidental Mindoro","Ammosul (21-0-0)",465.00,465.00,465.00,465.00,471.25,475.00,475.00,475.00,475.00,456.25,450.00,456.00,466.13
"....Occidental Mindoro","Complete (14-14-14)",725.00,725.00,725.00,725.00,737.50,750.00,752.50,772.50,785.00,785.00,785.00,798.00,755.46
"....Occidental Mindoro","Urea (45-0-0)",865.00,907.50,910.00,910.00,916.25,933.00,948.75,960.00,960.00,960.00,960.00,966.00,933.04
"....Oriental Mindoro","Ammophos (16-20-0)",720.00,720.00,720.00,720.00,757.50,790.00,790.00,810.00,820.00,818.33,..,..,766.58
"....Oriental Mindoro","Ammosul (21-0-0)",450.00,457.50,465.00,485.00,511.25,538.00,530.00,540.00,540.00,530.00,..,..,504.68
"....Oriental Mindoro","Complete (14-14-14)",720.00,722.50,725.00,730.00,762.50,796.00,795.00,815.00,822.00,820.00,..,..,770.80
"....Oriental Mindoro","Urea (45-0-0)",860.00,895.00,930.00,980.00,985.00,970.00,990.00,950.00,920.00,910.00,900.00,900.00,932.50
"....Palawan","Ammophos (16-20-0)",780.00,800.00,800.00,800.00,837.50,950.00,950.00,937.50,888.00,931.25,875.00,950.00,874.94
"....Palawan","Ammosul (21-0-0)",490.00,547.50,650.00,650.00,650.00,662.00,665.00,670.00,672.00,650.00,650.00,664.00,635.04
"....Palawan","Complete (14-14-14)",810.00,850.00,850.00,850.00,875.00,950.00,950.00,937.50,888.00,931.25,875.00,950.00,893.06
"....Palawan","Urea (45-0-0)",980.00,1000.00,1080.00,1080.00,1080.00,1120.00,1065.00,1065.00,1044.00,1042.50,1020.00,1120.00,1058.04
"....Romblon","Ammophos (16-20-0)",790.00,790.00,790.00,790.00,805.00,798.00,810.00,810.00,884.00,910.00,901.25,914.00,832.69
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",800.00,800.00,820.00,820.00,845.00,882.00,915.00,920.00,914.00,920.00,910.00,942.00,874.00
"....Romblon","Urea (45-0-0)",900.00,937.50,950.00,1000.00,1025.00,1050.00,1050.00,1050.00,1026.00,1030.00,1030.00,1034.00,1006.88
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",729.00,728.00,729.20,728.00,764.75,813.20,835.50,826.00,827.00,835.00,832.00,850.40,791.50
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",488.75,498.75,500.33,506.25,523.38,539.40,552.00,569.13,584.75,588.13,587.50,591.00,544.11
"..REGION V (BICOL REGION)","Complete (14-14-14)",737.00,749.17,752.67,754.17,785.00,823.50,839.58,839.38,846.33,849.17,849.58,867.00,807.71
"..REGION V (BICOL REGION)","Urea (45-0-0)",868.38,903.33,946.50,979.17,1000.42,1010.00,1009.79,1001.04,995.00,993.33,987.92,994.33,974.10
"....Albay","Ammophos (16-20-0)",725.00,725.00,725.00,725.00,740.00,768.00,805.00,807.50,810.00,810.00,810.00,830.00,773.38
"....Albay","Ammosul (21-0-0)",470.00,462.50,460.00,497.50,532.50,548.00,560.00,560.00,560.00,560.00,560.00,560.00,527.54
"....Albay","Complete (14-14-14)",730.00,730.00,730.00,730.00,745.00,773.00,810.00,812.50,815.00,815.00,815.00,835.00,778.38
"....Albay","Urea (45-0-0)",863.75,907.50,940.00,950.00,975.00,990.00,990.00,980.00,970.00,970.00,970.00,970.00,956.35
"....Camarines Norte","Ammophos (16-20-0)",745.00,745.00,745.00,745.00,805.00,827.00,835.00,825.00,829.00,835.00,835.00,835.00,800.50
"....Camarines Norte","Ammosul (21-0-0)",540.00,540.00,540.00,540.00,540.00,570.00,570.00,570.00,..,..,..,..,551.25
"....Camarines Norte","Complete (14-14-14)",750.00,750.00,750.00,750.00,810.00,832.00,840.00,835.00,834.00,840.00,840.00,840.00,805.92
"....Camarines Norte","Urea (45-0-0)",850.00,925.00,947.00,980.00,1002.50,1008.00,1000.00,985.00,970.00,970.00,970.00,964.00,964.29
"....Camarines Sur","Ammophos (16-20-0)",740.00,735.00,740.00,740.00,740.00,796.00,817.50,832.50,830.00,827.50,821.25,820.00,786.65
"....Camarines Sur","Ammosul (21-0-0)",472.50,480.00,496.00,500.00,500.00,528.00,570.00,566.25,565.00,562.50,560.00,560.00,530.02
"....Camarines Sur","Complete (14-14-14)",740.00,740.00,740.00,740.00,740.00,796.00,817.50,832.50,829.00,830.00,830.00,830.00,788.75
"....Camarines Sur","Urea (45-0-0)",875.00,880.00,940.00,970.00,967.50,982.00,988.75,981.25,970.00,960.00,950.00,950.00,951.21
"....Catanduanes","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Catanduanes","Ammosul (21-0-0)",..,570.00,570.00,570.00,570.00,570.00,570.00,570.00,634.00,650.00,650.00,664.00,598.91
"....Catanduanes","Complete (14-14-14)",..,815.00,830.00,837.50,860.00,860.00,860.00,860.00,900.00,910.00,910.00,925.00,869.77
"....Catanduanes","Urea (45-0-0)",900.00,960.00,960.00,1005.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1080.00,1092.00,1039.75
"....Masbate","Ammophos (16-20-0)",700.00,700.00,700.00,700.00,787.50,860.00,900.00,840.00,867.50,877.50,868.75,900.00,808.44
"....Masbate","Ammosul (21-0-0)",450.00,450.00,450.00,450.00,..,..,..,..,..,..,..,..,450.00
"....Masbate","Complete (14-14-14)",725.00,720.00,720.00,720.00,787.50,860.00,880.00,866.25,870.00,870.00,872.50,900.00,815.94
"....Masbate","Urea (45-0-0)",865.00,872.50,934.00,1000.00,1000.00,1000.00,1000.00,980.00,980.00,980.00,980.00,1028.00,968.29
"....Sorsogon","Ammophos (16-20-0)",735.00,735.00,736.00,730.00,751.25,815.00,820.00,825.00,825.00,825.00,825.00,867.00,790.77
"....Sorsogon","Ammosul (21-0-0)",490.00,490.00,486.00,480.00,482.50,490.00,490.00,580.00,580.00,580.00,580.00,580.00,525.71
"....Sorsogon","Complete (14-14-14)",740.00,740.00,746.00,747.50,767.50,820.00,830.00,830.00,830.00,830.00,830.00,872.00,798.58
"....Sorsogon","Urea (45-0-0)",875.00,875.00,958.00,970.00,977.50,1000.00,1000.00,1000.00,1000.00,1000.00,977.50,962.00,966.25
"..REGION VI (WESTERN VISAYAS)","Ammophos (16-20-0)",699.90,698.25,699.00,707.71,742.08,782.17,807.08,808.13,807.83,813.75,815.21,837.90,768.25
"..REGION VI (WESTERN VISAYAS)","Ammosul (21-0-0)",434.17,433.96,452.03,468.54,507.71,528.00,529.58,529.79,525.83,522.08,528.54,556.67,501.41
"..REGION VI (WESTERN VISAYAS)","Complete (14-14-14)",731.15,728.47,729.33,733.96,757.08,792.17,815.42,816.67,815.83,819.58,819.38,888.67,787.31
"..REGION VI (WESTERN VISAYAS)","Urea (45-0-0)",865.00,875.54,933.00,956.88,963.54,967.17,960.42,928.33,920.33,911.46,908.33,935.82,927.15
