"Geolocation","Fertilizer Grade","2013 January","2013 February","2013 March","2013 April","2013 May","2013 June","2013 July","2013 August","2013 September","2013 October","2013 November","2013 December","2013 Annual"
"....Mountain Province","Complete (14-14-14)",1295.00,1300.00,1288.00,1252.50,1250.00,1256.00,1257.50,1254.00,1257.50,1260.00,1258.00,1300.00,1269.04
"....Mountain Province","Urea (45-0-0)",1290.00,1295.00,1286.00,1267.50,1250.00,1252.00,1257.50,1254.00,1252.50,1250.00,1250.00,1300.00,1267.04
"..REGION I (ILOCOS REGION)","Ammophos (16-20-0)",1062.50,1038.75,1020.00,1020.00,1018.75,1017.50,1005.63,998.00,984.25,976.88,991.50,1000.00,1011.15
"..REGION I (ILOCOS REGION)","Ammosul (21-0-0)",720.00,720.00,720.00,719.38,716.25,695.75,664.38,637.50,630.63,591.88,583.50,582.50,665.15
"..REGION I (ILOCOS REGION)","Complete (14-14-14)",1177.50,1171.25,1159.50,1168.75,1166.25,1164.50,1148.13,1132.50,1126.25,1101.25,1105.00,1145.00,1147.16
"..REGION I (ILOCOS REGION)","Urea (45-0-0)",1178.44,1157.50,1141.25,1133.13,1121.88,1100.75,1060.63,1018.00,991.25,962.50,1002.50,1039.38,1075.60
"....Ilocos Norte","Ammophos (16-20-0)",1050.00,1050.00,1050.00,1050.00,1045.00,1040.00,1020.00,1020.00,1020.00,1005.00,1000.00,1000.00,1029.17
"....Ilocos Norte","Ammosul (21-0-0)",730.00,730.00,730.00,727.50,720.00,696.00,682.50,650.00,630.00,607.50,600.00,600.00,675.29
"....Ilocos Norte","Complete (14-14-14)",1180.00,1180.00,1180.00,1180.00,1172.50,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1173.54
"....Ilocos Norte","Urea (45-0-0)",1146.25,1125.00,1125.00,1125.00,1116.25,1072.00,1050.00,1010.00,1000.00,950.00,950.00,967.50,1053.08
"....Ilocos Sur","Ammophos (16-20-0)",950.00,950.00,950.00,950.00,950.00,950.00,950.00,942.00,937.50,930.00,930.00,920.00,942.46
"....Ilocos Sur","Ammosul (21-0-0)",700.00,700.00,700.00,700.00,695.00,682.00,650.00,616.00,595.00,580.00,580.00,560.00,646.50
"....Ilocos Sur","Complete (14-14-14)",1180.00,1180.00,1180.00,1180.00,1175.00,1170.00,1160.00,1152.00,1145.00,1130.00,1130.00,1130.00,1159.33
"....Ilocos Sur","Urea (45-0-0)",1180.00,1180.00,1162.00,1137.50,1100.00,1084.00,1050.00,1004.00,990.00,990.00,990.00,980.00,1070.63
"....La Union","Ammophos (16-20-0)",1187.50,1125.00,1050.00,1050.00,1050.00,1050.00,1042.50,1040.00,1010.00,992.50,1056.00,1100.00,1062.79
"....La Union","Ammosul (21-0-0)",700.00,700.00,700.00,700.00,700.00,700.00,672.50,654.00,687.50,630.00,604.00,620.00,672.33
"....La Union","Complete (14-14-14)",1220.00,1195.00,1148.00,1180.00,1167.50,1176.00,1137.50,1088.00,1080.00,1025.00,1040.00,1200.00,1138.08
"....La Union","Urea (45-0-0)",1237.50,1205.00,1158.00,1150.00,1151.25,1157.00,1137.50,1078.00,1012.50,1000.00,1160.00,1300.00,1145.56
"....Pangasinan","Ammophos (16-20-0)",..,1030.00,1030.00,1030.00,1030.00,1030.00,1010.00,990.00,969.50,980.00,980.00,980.00,1005.41
"....Pangasinan","Ammosul (21-0-0)",750.00,750.00,750.00,750.00,750.00,705.00,652.50,630.00,610.00,550.00,550.00,550.00,666.46
"....Pangasinan","Complete (14-14-14)",1130.00,1130.00,1130.00,1135.00,1150.00,1142.00,1125.00,1120.00,1110.00,1080.00,1080.00,1080.00,1117.67
"....Pangasinan","Urea (45-0-0)",1150.00,1120.00,1120.00,1120.00,1120.00,1090.00,1005.00,980.00,962.50,910.00,910.00,910.00,1033.13
"..REGION II (CAGAYAN VALLEY)","Ammophos (16-20-0)",1096.25,1090.63,1087.00,1089.38,1085.00,1075.00,1075.00,1069.00,1059.38,1006.88,998.00,1005.63,1061.43
"..REGION II (CAGAYAN VALLEY)","Ammosul (21-0-0)",738.75,734.06,726.25,729.38,728.75,717.25,715.63,706.25,696.25,639.38,647.00,648.75,702.31
"..REGION II (CAGAYAN VALLEY)","Complete (14-14-14)",1160.00,1158.75,1190.50,1155.63,1152.50,1150.00,1149.38,1146.50,1143.13,1118.13,1118.50,1121.25,1147.02
"..REGION II (CAGAYAN VALLEY)","Urea (45-0-0)",1182.50,1173.13,1156.00,1175.63,1185.00,1182.00,1161.88,1096.00,1054.38,1015.63,1032.50,1030.00,1120.39
"....Cagayan","Ammophos (16-20-0)",1000.00,990.00,988.00,982.50,980.00,960.00,960.00,964.00,950.00,952.50,912.00,892.50,960.96
"....Cagayan","Ammosul (21-0-0)",700.00,690.00,686.00,680.00,670.00,654.00,650.00,650.00,635.00,580.00,562.00,550.00,642.25
"....Cagayan","Complete (14-14-14)",1100.00,1095.00,1098.00,1087.50,1080.00,1080.00,1080.00,1080.00,1080.00,1107.50,1084.00,1080.00,1087.67
"....Cagayan","Urea (45-0-0)",1100.00,1085.00,1084.00,1080.00,1070.00,1046.00,1022.50,992.00,960.00,935.00,944.00,930.00,1020.71
"....Isabela","Ammophos (16-20-0)",1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,1154.00,1150.00,1020.00,1050.00,1040.00,1133.67
"....Isabela","Ammosul (21-0-0)",800.00,800.00,800.00,800.00,800.00,800.00,797.50,780.00,780.00,707.50,750.00,735.00,779.17
"....Isabela","Complete (14-14-14)",1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1170.00,1170.00,1145.00,1150.00,1125.00,1168.33
"....Isabela","Urea (45-0-0)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1174.00,1170.00,1110.00,1150.00,1150.00,1179.50
"....Nueva Vizcaya","Ammophos (16-20-0)",1110.00,1092.50,1090.00,1090.00,1090.00,1090.00,1090.00,1078.00,1057.50,1035.00,1050.00,1050.00,1076.92
"....Nueva Vizcaya","Ammosul (21-0-0)",725.00,716.25,715.00,715.00,715.00,715.00,715.00,701.00,680.00,660.00,680.00,680.00,701.44
"....Nueva Vizcaya","Complete (14-14-14)",1162.50,1160.00,1160.00,1160.00,1160.00,1160.00,1157.50,1156.00,1142.50,1090.00,1120.00,1120.00,1145.71
"....Nueva Vizcaya","Urea (45-0-0)",1210.00,1187.50,1182.00,1190.00,1190.00,1190.00,1190.00,1134.00,1047.50,1030.00,1040.00,1040.00,1135.92
"....Quirino","Ammophos (16-20-0)",1105.00,1110.00,1100.00,1115.00,1100.00,1080.00,1080.00,1080.00,1080.00,1020.00,980.00,1040.00,1074.17
"....Quirino","Ammosul (21-0-0)",730.00,730.00,704.00,722.50,730.00,700.00,700.00,694.00,690.00,610.00,596.00,630.00,686.38
"....Quirino","Complete (14-14-14)",1197.50,1200.00,1324.00,1195.00,1190.00,1180.00,1180.00,1180.00,1180.00,1130.00,1120.00,1160.00,1186.38
"....Quirino","Urea (45-0-0)",1220.00,1220.00,1158.00,1232.50,1280.00,1292.00,1235.00,1084.00,1040.00,987.50,996.00,1000.00,1145.42
"..REGION III (CENTRAL LUZON)","Ammophos (16-20-0)",1096.96,1093.93,1090.29,1094.11,1096.07,1093.71,1101.61,1096.86,1084.46,1082.50,1063.00,1053.75,1087.27
"..REGION III (CENTRAL LUZON)","Ammosul (21-0-0)",778.57,779.46,772.71,770.61,771.43,768.71,752.14,744.71,737.50,725.04,678.57,653.39,744.40
"..REGION III (CENTRAL LUZON)","Complete (14-14-14)",1202.14,1196.07,1191.86,1194.82,1191.61,1196.57,1195.00,1189.00,1182.32,1187.14,1172.43,1169.46,1189.04
"..REGION III (CENTRAL LUZON)","Urea (45-0-0)",1173.57,1157.32,1151.86,1151.07,1150.71,1145.57,1121.96,1072.57,1044.64,1036.61,1012.29,1053.75,1105.99
"....Aurora","Ammophos (16-20-0)",1090.00,1090.00,1090.00,1090.00,1090.00,1090.00,1090.00,1133.00,1065.00,1080.00,1080.00,1078.75,1088.90
"....Aurora","Ammosul (21-0-0)",830.00,827.50,820.00,800.00,800.00,800.00,790.00,770.00,770.00,770.00,760.00,750.00,790.63
"....Aurora","Complete (14-14-14)",1250.00,1240.00,1230.00,1230.00,1230.00,1230.00,1230.00,1191.00,1180.00,1190.00,1184.00,1185.00,1214.17
"....Aurora","Urea (45-0-0)",1170.00,1130.00,1130.00,1130.00,1130.00,1140.00,1130.00,1034.00,1020.00,1015.00,994.00,1018.75,1086.81
"....Bataan","Ammophos (16-20-0)",1261.25,1270.00,1272.00,1288.75,1295.00,1295.00,1296.25,1300.00,1303.75,1305.00,1250.00,1250.00,1282.25
"....Bataan","Ammosul (21-0-0)",840.00,851.25,869.00,884.25,890.00,896.00,900.00,902.00,910.00,915.25,828.00,835.00,876.73
"....Bataan","Complete (14-14-14)",1335.00,1340.00,1340.00,1341.25,1346.25,1350.00,1350.00,1350.00,1350.00,1350.00,1315.00,1316.25,1340.31
"....Bataan","Urea (45-0-0)",1340.00,1345.00,1345.00,1345.00,1345.00,1345.00,1345.00,1345.00,1345.00,1345.00,1330.00,1335.00,1342.50
"....Bulacan","Ammophos (16-20-0)",1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1225.00,1170.00,1150.00,1142.50,1120.00,1120.00,1152.29
"....Bulacan","Ammosul (21-0-0)",880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,872.50,850.00,850.00,874.38
"....Bulacan","Complete (14-14-14)",1250.00,1250.00,1250.00,1250.00,1250.00,1252.00,1257.50,1260.00,1260.00,1250.00,1220.00,1220.00,1247.46
"....Bulacan","Urea (45-0-0)",1230.00,1205.00,1180.00,1180.00,1180.00,1180.00,1183.75,1185.00,1185.00,1151.25,1050.00,1050.00,1163.33
"....Nueva Ecija","Ammophos (16-20-0)",1007.50,977.50,968.00,965.00,970.00,956.00,970.00,950.00,945.00,915.00,904.00,887.50,951.29
"....Nueva Ecija","Ammosul (21-0-0)",717.50,713.75,707.00,700.00,695.00,672.00,655.00,656.00,617.50,582.50,568.00,543.75,652.33
"....Nueva Ecija","Complete (14-14-14)",1140.00,1132.50,1119.00,1122.50,1095.00,1104.00,1110.00,1106.00,1073.75,1100.00,1100.00,1092.50,1107.94
"....Nueva Ecija","Urea (45-0-0)",1050.00,1047.50,1042.00,1030.00,1027.50,994.00,985.00,948.00,912.50,910.00,900.00,965.00,984.29
"....Pampanga","Ammophos (16-20-0)",1050.00,1050.00,1032.00,1045.00,1050.00,1050.00,1020.00,1020.00,1022.50,1030.00,1022.00,1030.00,1035.13
"....Pampanga","Ammosul (21-0-0)",750.00,750.00,698.00,695.00,700.00,700.00,620.00,612.00,570.00,570.00,560.00,545.00,647.50
"....Pampanga","Complete (14-14-14)",1150.00,1140.00,1134.00,1150.00,1150.00,1150.00,1130.00,1128.00,1132.50,1140.00,1130.00,1132.50,1138.92
"....Pampanga","Urea (45-0-0)",1150.00,1112.50,1100.00,1100.00,1100.00,1100.00,1010.00,960.00,930.00,930.00,904.00,1017.50,1034.50
"....Tarlac","Ammophos (16-20-0)",970.00,970.00,970.00,970.00,970.00,970.00,965.00,960.00,960.00,960.00,960.00,960.00,965.42
"....Tarlac","Ammosul (21-0-0)",680.00,680.00,680.00,680.00,680.00,680.00,680.00,654.00,680.00,630.00,514.00,470.00,642.33
"....Tarlac","Complete (14-14-14)",1090.00,1090.00,1090.00,1090.00,1090.00,1090.00,1087.50,1088.00,1080.00,1080.00,1080.00,1080.00,1086.29
"....Tarlac","Urea (45-0-0)",1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1000.00,936.00,920.00,905.00,890.00,990.00,1000.08
"....Zambales","Ammophos (16-20-0)",1150.00,1150.00,1150.00,1150.00,1147.50,1145.00,1145.00,1145.00,1145.00,1145.00,1105.00,1050.00,1135.63
"....Zambales","Ammosul (21-0-0)",752.50,753.75,755.00,755.00,755.00,753.00,740.00,739.00,735.00,735.00,670.00,580.00,726.94
"....Zambales","Complete (14-14-14)",1200.00,1180.00,1180.00,1180.00,1180.00,1200.00,1200.00,1200.00,1200.00,1200.00,1178.00,1160.00,1188.17
"....Zambales","Urea (45-0-0)",1215.00,1201.25,1206.00,1212.50,1212.50,1200.00,1200.00,1100.00,1000.00,1000.00,1018.00,1000.00,1130.44
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",1233.33,1245.83,1250.00,1250.00,1241.67,1216.67,1216.67,1216.67,1216.67,1216.67,1220.00,1225.00,1229.10
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",826.00,836.50,843.20,836.00,832.50,821.90,830.00,822.00,830.00,827.50,821.20,816.50,828.61
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",1300.00,1286.50,1284.00,1292.00,1300.00,1296.00,1296.00,1291.20,1290.00,1290.00,1290.00,1296.50,1292.68
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",1255.00,1240.00,1244.00,1253.00,1256.00,1240.00,1240.00,1231.20,1220.00,1217.00,1209.60,1210.00,1234.65
"....Batangas","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Ammosul (21-0-0)",730.00,782.50,800.00,760.00,720.00,740.00,800.00,760.00,800.00,787.50,760.00,750.00,765.83
"....Batangas","Complete (14-14-14)",1200.00,1162.50,1150.00,1190.00,1230.00,1230.00,1230.00,1206.00,1200.00,1200.00,1200.00,1200.00,1199.88
"....Batangas","Urea (45-0-0)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1160.00,1150.00,1150.00,1150.00,1150.00,1180.00
"....Cavite","Ammophos (16-20-0)",1300.00,1337.50,1350.00,1350.00,1350.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1315.63
"....Cavite","Ammosul (21-0-0)",900.00,900.00,900.00,900.00,900.00,850.00,850.00,850.00,850.00,850.00,850.00,850.00,870.83
"....Cavite","Complete (14-14-14)",1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00
"....Cavite","Urea (45-0-0)",1275.00,1200.00,1200.00,1215.00,1230.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1210.00
"....Laguna","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Ammosul (21-0-0)",800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,796.00,800.00,799.67
"....Laguna","Complete (14-14-14)",1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1290.00,1300.00,1299.17
"....Laguna","Urea (45-0-0)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1190.00,1200.00,1199.17
"....Quezon","Ammophos (16-20-0)",1150.00,1150.00,1150.00,1150.00,1125.00,1100.00,1100.00,1100.00,1100.00,1100.00,1110.00,1125.00,1121.67
"....Quezon","Ammosul (21-0-0)",750.00,750.00,766.00,770.00,760.00,750.00,750.00,750.00,750.00,750.00,750.00,732.50,752.38
"....Quezon","Complete (14-14-14)",1250.00,1220.00,1220.00,1220.00,1220.00,1200.00,1200.00,1200.00,1200.00,1200.00,1210.00,1232.50,1214.38
"....Quezon","Urea (45-0-0)",1200.00,1200.00,1220.00,1250.00,1250.00,1200.00,1200.00,1196.00,1150.00,1135.00,1108.00,1100.00,1184.08
"....Rizal","Ammophos (16-20-0)",1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00
"....Rizal","Ammosul (21-0-0)",950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00
"....Rizal","Complete (14-14-14)",1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00
"....Rizal","Urea (45-0-0)",1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00
"..MIMAROPA REGION","Ammophos (16-20-0)",1220.25,1215.00,1222.40,1230.88,1221.63,1209.80,1183.95,1185.80,1165.00,1155.88,1151.40,1147.75,1192.48
"..MIMAROPA REGION","Ammosul (21-0-0)",837.50,838.75,841.25,837.50,835.63,833.75,798.13,791.50,773.75,757.81,748.25,741.25,802.92
"..MIMAROPA REGION","Complete (14-14-14)",1299.00,1292.50,1288.00,1288.00,1281.50,1269.80,1260.25,1271.20,1244.00,1262.50,1246.00,1243.00,1270.48
"..MIMAROPA REGION","Urea (45-0-0)",1287.50,1285.75,1287.00,1289.00,1286.50,1273.80,1221.00,1208.40,1194.50,1183.75,1164.40,1150.75,1236.03
"....Marinduque","Ammophos (16-20-0)",1207.50,1200.00,1200.00,1200.00,1225.00,1225.00,1220.00,1215.00,1215.00,1215.00,1215.00,1215.00,1212.71
"....Marinduque","Ammosul (21-0-0)",916.25,935.00,935.00,920.00,890.00,865.00,865.00,865.00,865.00,865.00,865.00,865.00,887.60
"....Marinduque","Complete (14-14-14)",1340.00,1330.00,1330.00,1330.00,1342.50,1355.00,1348.75,1340.00,1340.00,1340.00,1340.00,1340.00,1339.69
"....Marinduque","Urea (45-0-0)",1337.50,1330.00,1330.00,1330.00,1357.50,1385.00,1356.25,1340.00,1340.00,1340.00,1348.00,1350.00,1345.35
"....Occidental Mindoro","Ammophos (16-20-0)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00
"....Occidental Mindoro","Ammosul (21-0-0)",750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00
"....Occidental Mindoro","Complete (14-14-14)",1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00
"....Occidental Mindoro","Urea (45-0-0)",1257.50,1250.00,1250.00,1250.00,1250.00,1220.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1223.13
"....Oriental Mindoro","Ammophos (16-20-0)",1168.75,1175.00,1182.00,1200.00,1162.50,1150.00,1150.00,1120.00,1075.00,1109.38,1080.00,1068.75,1136.78
"....Oriental Mindoro","Ammosul (21-0-0)",768.75,760.00,770.00,770.00,772.50,770.00,727.50,701.00,667.50,716.25,678.00,650.00,729.29
"....Oriental Mindoro","Complete (14-14-14)",1240.00,1242.50,1220.00,1220.00,1225.00,1216.00,1200.00,1190.00,1162.50,1192.50,1156.00,1172.50,1203.08
"....Oriental Mindoro","Urea (45-0-0)",1185.00,1173.75,1180.00,1190.00,1192.50,1174.00,1150.00,1108.00,1075.00,1086.25,988.00,1031.25,1127.81
"....Palawan","Ammophos (16-20-0)",1325.00,1300.00,1300.00,1300.00,1290.00,1280.00,1220.00,1250.00,1175.00,1090.00,1090.00,1090.00,1225.83
"....Palawan","Ammosul (21-0-0)",915.00,910.00,910.00,910.00,930.00,950.00,850.00,850.00,812.50,700.00,700.00,700.00,844.79
"....Palawan","Complete (14-14-14)",1425.00,1400.00,1400.00,1400.00,1350.00,1300.00,1290.00,1350.00,1237.50,1300.00,1300.00,1300.00,1337.71
"....Palawan","Urea (45-0-0)",1432.50,1450.00,1450.00,1450.00,1400.00,1350.00,1225.00,1250.00,1197.50,1100.00,1100.00,1100.00,1292.08
"....Romblon","Ammophos (16-20-0)",1200.00,1200.00,1230.00,1230.00,1230.00,1194.00,1129.75,1144.00,1160.00,1165.00,1172.00,1165.00,1184.98
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",1290.00,1290.00,1290.00,1290.00,1290.00,1278.00,1262.50,1276.00,1280.00,1280.00,1234.00,1202.50,1271.92
"....Romblon","Urea (45-0-0)",1225.00,1225.00,1225.00,1225.00,1232.50,1240.00,1173.75,1144.00,1160.00,1192.50,1186.00,1072.50,1191.77
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",1084.55,1082.90,1090.20,1089.15,1088.50,1085.20,1083.25,1064.60,1049.50,1043.50,1041.64,1056.70,1071.64
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",820.50,837.75,833.00,831.50,831.75,827.60,822.00,812.80,789.50,770.00,780.40,796.00,812.73
"..REGION V (BICOL REGION)","Complete (14-14-14)",1278.75,1276.46,1270.00,1270.67,1275.88,1268.03,1262.00,1249.93,1231.04,1224.58,1211.17,1199.17,1251.47
"..REGION V (BICOL REGION)","Urea (45-0-0)",1291.08,1281.38,1271.10,1280.33,1279.96,1246.80,1227.58,1219.00,1188.33,1175.83,1147.37,1121.04,1227.48
"....Albay","Ammophos (16-20-0)",1055.00,1055.00,1055.00,1055.00,1055.00,1053.00,1050.00,1046.00,1040.00,1040.00,1038.00,1030.00,1047.67
"....Albay","Ammosul (21-0-0)",810.00,810.00,810.00,802.50,800.00,776.00,740.00,696.00,630.00,630.00,630.00,630.00,730.38
"....Albay","Complete (14-14-14)",1220.00,1210.00,1200.00,1215.00,1220.00,1212.00,1200.00,1196.00,1190.00,1190.00,1186.00,1170.00,1200.75
"....Albay","Urea (45-0-0)",1220.00,1210.00,1200.00,1237.50,1227.50,1124.00,1118.75,1125.00,1105.00,1090.00,1069.00,985.00,1142.65
"....Camarines Norte","Ammophos (16-20-0)",1096.50,1094.50,1081.00,1072.00,1071.25,1073.00,1056.25,1019.00,1002.50,997.50,996.20,993.50,1046.10
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Complete (14-14-14)",1312.50,1316.25,1301.00,1292.75,1292.75,1296.20,1289.50,1249.60,1226.25,1222.50,1219.00,1215.00,1269.44
"....Camarines Norte","Urea (45-0-0)",1301.50,1298.25,1281.60,1268.25,1262.25,1260.80,1248.00,1205.00,1182.50,1175.00,1170.20,1158.75,1234.34
"....Camarines Sur","Ammophos (16-20-0)",1000.00,1000.00,1065.00,1065.00,1065.00,1065.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1051.67
"....Camarines Sur","Ammosul (21-0-0)",702.50,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,791.88
