"Geolocation","Fertilizer Grade","1991 January","1991 February","1991 March","1991 April","1991 May","1991 June","1991 July","1991 August","1991 September","1991 October","1991 November","1991 December","1991 Annual"
"....Bulacan","Ammosul (21-0-0)",200.00,195.00,195.00,180.00,175.00,180.00,180.00,180.00,180.00,175.00,180.00,180.00,183.33
"....Bulacan","Complete (14-14-14)",350.00,360.00,360.00,355.00,360.00,358.00,360.00,360.00,350.00,340.00,350.00,350.00,354.42
"....Bulacan","Urea (45-0-0)",378.00,400.00,400.00,360.00,410.00,360.00,360.00,352.00,350.00,300.00,300.00,300.00,355.83
"....Nueva Ecija","Ammophos (16-20-0)",340.00,360.00,345.00,350.00,350.00,350.00,355.00,350.00,350.00,350.00,345.00,345.00,349.17
"....Nueva Ecija","Ammosul (21-0-0)",190.00,190.00,190.00,190.00,185.00,185.00,170.00,160.00,150.00,150.00,150.00,153.00,171.92
"....Nueva Ecija","Complete (14-14-14)",350.00,365.00,350.00,360.00,360.00,358.00,360.00,360.00,352.50,350.00,350.00,350.00,355.46
"....Nueva Ecija","Urea (45-0-0)",380.00,370.00,370.00,360.00,360.00,360.00,360.00,360.00,318.00,300.00,290.00,295.00,343.58
"....Pampanga","Ammophos (16-20-0)",350.00,350.00,350.00,350.00,360.00,360.00,360.00,360.00,360.00,352.00,350.00,350.00,354.33
"....Pampanga","Ammosul (21-0-0)",190.00,190.00,190.00,190.00,175.00,170.00,165.00,165.00,165.00,155.00,155.00,160.00,172.50
"....Pampanga","Complete (14-14-14)",360.00,360.00,360.00,360.00,363.00,365.00,365.00,365.00,360.00,358.00,355.00,350.00,360.08
"....Pampanga","Urea (45-0-0)",405.00,410.00,410.00,410.00,422.00,380.00,375.00,370.00,370.00,308.00,305.00,320.00,373.75
"....Tarlac","Ammophos (16-20-0)",350.00,..,350.00,350.00,350.00,350.00,365.00,370.00,372.50,360.00,360.00,350.00,357.05
"....Tarlac","Ammosul (21-0-0)",190.00,..,190.00,190.00,190.00,190.00,170.00,160.00,160.00,150.00,150.00,150.00,171.82
"....Tarlac","Complete (14-14-14)",360.00,..,360.00,360.00,360.00,360.00,365.00,375.00,372.50,365.00,365.00,360.00,363.86
"....Tarlac","Urea (45-0-0)",390.00,..,390.00,390.00,390.00,390.00,370.00,360.00,360.00,330.00,330.00,320.00,365.45
"....Zambales","Ammophos (16-20-0)",348.00,365.00,370.00,370.00,375.00,370.00,375.00,375.00,365.00,365.00,365.00,..,367.55
"....Zambales","Ammosul (21-0-0)",190.00,200.00,200.00,195.00,185.00,180.00,180.00,170.00,160.00,160.00,160.00,160.00,178.33
"....Zambales","Complete (14-14-14)",362.00,380.00,380.00,378.00,380.00,375.00,375.00,375.00,370.00,370.00,370.00,370.00,373.75
"....Zambales","Urea (45-0-0)",400.00,400.00,385.00,390.00,385.00,380.00,380.00,370.00,330.00,328.00,325.00,325.00,366.50
"..REGION IV-A (CALABARZON)","Ammophos (16-20-0)",366.25,375.00,371.67,377.50,376.67,371.25,365.00,361.25,353.75,361.67,353.75,356.00,365.81
"..REGION IV-A (CALABARZON)","Ammosul (21-0-0)",182.50,195.00,185.00,180.00,180.00,176.25,173.75,171.75,166.25,168.75,153.25,157.00,174.13
"..REGION IV-A (CALABARZON)","Complete (14-14-14)",366.25,373.75,375.00,381.75,370.75,373.75,367.50,367.50,371.25,365.00,357.50,362.00,369.33
"..REGION IV-A (CALABARZON)","Urea (45-0-0)",381.25,383.75,378.75,386.25,388.25,383.75,378.75,345.00,342.50,335.00,320.75,318.75,361.90
"....Batangas","Ammophos (16-20-0)",370.00,..,..,375.00,375.00,375.00,360.00,360.00,360.00,350.00,350.00,360.00,363.50
"....Batangas","Ammosul (21-0-0)",180.00,180.00,180.00,170.00,170.00,170.00,175.00,175.00,175.00,160.00,150.00,160.00,170.42
"....Batangas","Complete (14-14-14)",355.00,350.00,350.00,370.00,370.00,370.00,360.00,360.00,365.00,350.00,350.00,360.00,359.17
"....Batangas","Urea (45-0-0)",380.00,370.00,370.00,375.00,375.00,375.00,375.00,375.00,375.00,350.00,350.00,370.00,370.00
"....Cavite","Ammophos (16-20-0)",375.00,375.00,375.00,400.00,380.00,380.00,375.00,360.00,365.00,365.00,355.00,355.00,371.67
"....Cavite","Ammosul (21-0-0)",..,..,180.00,..,..,165.00,165.00,162.00,150.00,160.00,155.00,155.00,161.50
"....Cavite","Complete (14-14-14)",380.00,380.00,392.00,410.00,383.00,385.00,370.00,370.00,370.00,370.00,360.00,360.00,377.50
"....Cavite","Urea (45-0-0)",390.00,390.00,390.00,415.00,430.00,430.00,420.00,330.00,320.00,320.00,300.00,300.00,369.58
"....Laguna","Ammophos (16-20-0)",340.00,370.00,365.00,360.00,..,360.00,355.00,355.00,350.00,..,350.00,..,356.11
"....Laguna","Ammosul (21-0-0)",185.00,195.00,190.00,180.00,180.00,190.00,180.00,175.00,170.00,170.00,168.00,165.00,179.00
"....Laguna","Complete (14-14-14)",350.00,385.00,383.00,372.00,355.00,370.00,365.00,365.00,365.00,370.00,370.00,370.00,368.33
"....Laguna","Urea (45-0-0)",375.00,390.00,380.00,380.00,370.00,372.00,360.00,355.00,350.00,350.00,328.00,305.00,359.58
"....Quezon","Ammophos (16-20-0)",380.00,380.00,375.00,375.00,375.00,370.00,370.00,370.00,340.00,370.00,360.00,353.00,368.17
"....Quezon","Ammosul (21-0-0)",..,210.00,190.00,190.00,190.00,180.00,175.00,175.00,170.00,185.00,140.00,148.00,177.55
"....Quezon","Complete (14-14-14)",380.00,380.00,375.00,375.00,375.00,370.00,375.00,375.00,385.00,370.00,350.00,358.00,372.33
"....Quezon","Urea (45-0-0)",380.00,385.00,375.00,375.00,378.00,358.00,360.00,320.00,325.00,320.00,305.00,300.00,348.42
"....Rizal","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Ammophos (16-20-0)",385.00,390.75,402.50,402.50,401.25,398.75,381.20,388.75,384.00,377.50,377.60,373.00,388.57
"..MIMAROPA REGION","Ammosul (21-0-0)",220.00,215.00,217.33,212.00,222.00,225.33,208.33,196.67,195.00,189.00,189.00,190.00,206.64
"..MIMAROPA REGION","Complete (14-14-14)",397.50,397.50,410.00,410.75,409.75,409.75,392.00,392.50,388.00,385.00,384.00,382.00,396.56
"..MIMAROPA REGION","Urea (45-0-0)",400.00,402.50,425.25,423.75,426.50,426.50,396.00,383.25,378.00,388.50,361.80,346.00,396.50
"....Marinduque","Ammophos (16-20-0)",380.00,388.00,390.00,395.00,395.00,395.00,400.00,400.00,400.00,380.00,380.00,380.00,390.25
"....Marinduque","Ammosul (21-0-0)",240.00,..,222.00,236.00,246.00,246.00,220.00,220.00,220.00,207.00,207.00,210.00,224.91
"....Marinduque","Complete (14-14-14)",410.00,410.00,415.00,428.00,429.00,429.00,400.00,400.00,400.00,395.00,395.00,390.00,408.42
"....Marinduque","Urea (45-0-0)",410.00,410.00,431.00,435.00,436.00,436.00,400.00,398.00,395.00,379.00,379.00,335.00,403.67
"....Occidental Mindoro","Ammophos (16-20-0)",410.00,410.00,420.00,420.00,420.00,420.00,420.00,380.00,380.00,380.00,380.00,380.00,401.67
"....Occidental Mindoro","Ammosul (21-0-0)",..,230.00,230.00,230.00,230.00,230.00,225.00,210.00,210.00,210.00,210.00,210.00,220.45
"....Occidental Mindoro","Complete (14-14-14)",410.00,410.00,420.00,420.00,420.00,420.00,420.00,390.00,390.00,390.00,390.00,390.00,405.83
"....Occidental Mindoro","Urea (45-0-0)",410.00,420.00,420.00,420.00,420.00,420.00,420.00,380.00,380.00,380.00,380.00,380.00,402.50
"....Oriental Mindoro","Ammophos (16-20-0)",375.00,380.00,385.00,380.00,390.00,380.00,380.00,380.00,375.00,370.00,363.00,360.00,376.50
"....Oriental Mindoro","Ammosul (21-0-0)",200.00,200.00,200.00,170.00,190.00,200.00,180.00,160.00,155.00,150.00,150.00,150.00,175.42
"....Oriental Mindoro","Complete (14-14-14)",385.00,385.00,390.00,380.00,380.00,380.00,380.00,380.00,375.00,370.00,360.00,360.00,377.08
"....Oriental Mindoro","Urea (45-0-0)",400.00,400.00,400.00,390.00,400.00,400.00,360.00,330.00,348.00,370.00,300.00,305.00,366.92
"....Palawan","Ammophos (16-20-0)",375.00,385.00,415.00,415.00,400.00,400.00,336.00,395.00,395.00,380.00,395.00,375.00,388.83
"....Palawan","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Palawan","Complete (14-14-14)",385.00,385.00,415.00,415.00,410.00,410.00,375.00,400.00,400.00,385.00,400.00,395.00,397.92
"....Palawan","Urea (45-0-0)",380.00,380.00,450.00,450.00,450.00,450.00,450.00,425.00,425.00,425.00,425.00,385.00,424.58
"....Romblon","Ammophos (16-20-0)",..,..,..,..,..,..,370.00,..,370.00,..,370.00,370.00,370.00
"....Romblon","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Romblon","Complete (14-14-14)",..,..,..,..,..,..,385.00,..,375.00,..,375.00,375.00,377.50
"....Romblon","Urea (45-0-0)",..,..,..,..,..,..,350.00,..,342.00,..,325.00,325.00,335.50
"..REGION V (BICOL REGION)","Ammophos (16-20-0)",362.60,371.67,369.00,370.00,380.00,375.20,377.40,380.00,377.50,378.00,371.40,369.17,373.49
"..REGION V (BICOL REGION)","Ammosul (21-0-0)",213.00,215.50,216.00,224.60,224.00,225.00,217.00,210.40,219.00,202.00,213.00,210.60,215.84
"..REGION V (BICOL REGION)","Complete (14-14-14)",365.00,373.75,365.83,379.50,381.67,381.67,383.00,385.00,382.50,380.00,380.83,378.33,378.09
"..REGION V (BICOL REGION)","Urea (45-0-0)",395.40,401.67,419.60,414.17,410.83,413.83,404.67,390.50,379.17,368.33,365.83,368.67,394.39
"....Albay","Ammophos (16-20-0)",360.00,360.00,360.00,360.00,375.00,360.00,375.00,375.00,372.50,370.00,370.00,375.00,367.71
"....Albay","Ammosul (21-0-0)",210.00,210.00,210.00,213.00,210.00,210.00,220.00,210.00,210.00,210.00,210.00,210.00,211.08
"....Albay","Complete (14-14-14)",365.00,365.00,365.00,365.00,380.00,365.00,375.00,380.00,380.00,380.00,380.00,380.00,373.33
"....Albay","Urea (45-0-0)",400.00,410.00,410.00,410.00,410.00,410.00,410.00,410.00,400.00,410.00,410.00,410.00,408.33
"....Camarines Norte","Ammophos (16-20-0)",390.00,..,385.00,385.00,385.00,385.00,390.00,390.00,380.00,380.00,380.00,375.00,384.09
"....Camarines Norte","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Norte","Complete (14-14-14)",390.00,..,390.00,390.00,395.00,395.00,395.00,395.00,390.00,380.00,380.00,385.00,389.55
"....Camarines Norte","Urea (45-0-0)",410.00,..,430.00,430.00,415.00,415.00,400.00,400.00,400.00,340.00,340.00,392.00,397.45
"....Camarines Sur","Ammophos (16-20-0)",330.00,390.00,385.00,365.00,400.00,390.00,375.00,385.00,385.00,390.00,372.00,360.00,377.25
"....Camarines Sur","Ammosul (21-0-0)",..,232.00,210.00,250.00,250.00,275.00,210.00,200.00,200.00,175.00,195.00,178.00,215.91
"....Camarines Sur","Complete (14-14-14)",360.00,390.00,345.00,392.00,390.00,395.00,385.00,385.00,375.00,375.00,390.00,380.00,380.17
"....Camarines Sur","Urea (45-0-0)",410.00,405.00,418.00,400.00,400.00,410.00,400.00,390.00,390.00,390.00,385.00,370.00,397.33
"....Catanduanes","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,380.00,380.00
"....Catanduanes","Ammosul (21-0-0)",200.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,209.17
"....Catanduanes","Complete (14-14-14)",335.00,370.00,370.00,380.00,375.00,375.00,..,390.00,390.00,390.00,390.00,390.00,377.73
"....Catanduanes","Urea (45-0-0)",372.00,..,..,405.00,400.00,398.00,390.00,380.00,370.00,370.00,370.00,370.00,382.50
"....Masbate","Ammophos (16-20-0)",380.00,..,350.00,375.00,375.00,370.00,370.00,370.00,370.00,370.00,355.00,355.00,367.27
"....Masbate","Ammosul (21-0-0)",240.00,..,240.00,240.00,240.00,240.00,240.00,222.00,265.00,205.00,240.00,240.00,237.45
"....Masbate","Complete (14-14-14)",385.00,..,355.00,380.00,380.00,375.00,375.00,375.00,375.00,370.00,360.00,360.00,371.82
"....Masbate","Urea (45-0-0)",..,..,450.00,450.00,450.00,450.00,450.00,408.00,365.00,350.00,340.00,340.00,405.30
"....Sorsogon","Ammophos (16-20-0)",353.00,365.00,365.00,365.00,365.00,371.00,377.00,380.00,380.00,380.00,380.00,370.00,370.92
"....Sorsogon","Ammosul (21-0-0)",202.00,210.00,210.00,210.00,210.00,190.00,205.00,210.00,210.00,210.00,210.00,215.00,207.67
"....Sorsogon","Complete (14-14-14)",355.00,370.00,370.00,370.00,370.00,385.00,385.00,385.00,385.00,385.00,385.00,375.00,376.67
"....Sorsogon","Urea (45-0-0)",385.00,390.00,390.00,390.00,390.00,400.00,378.00,355.00,350.00,350.00,350.00,330.00,371.50
"..REGION VI (WESTERN VISAYAS)","Ammophos (16-20-0)",336.40,331.80,343.00,344.00,348.20,350.20,348.60,347.80,342.20,338.60,331.60,333.00,341.28
"..REGION VI (WESTERN VISAYAS)","Ammosul (21-0-0)",164.50,169.50,170.00,167.00,165.80,165.80,166.80,160.80,158.00,154.00,145.00,143.60,160.90
"..REGION VI (WESTERN VISAYAS)","Complete (14-14-14)",341.40,340.00,346.60,352.40,355.20,355.20,354.60,353.20,349.20,346.80,337.60,337.00,347.43
"..REGION VI (WESTERN VISAYAS)","Urea (45-0-0)",336.40,341.00,342.00,339.60,342.60,340.20,336.20,328.40,323.60,311.40,301.60,289.40,327.70
"....Aklan","Ammophos (16-20-0)",344.00,344.00,340.00,335.00,360.00,360.00,360.00,360.00,360.00,350.00,340.00,345.00,349.83
"....Aklan","Ammosul (21-0-0)",..,..,..,..,163.00,172.00,180.00,170.00,182.50,180.00,160.00,160.00,170.94
"....Aklan","Complete (14-14-14)",352.00,350.00,345.00,345.00,365.00,365.00,365.00,365.00,365.00,365.00,350.00,345.00,356.42
"....Aklan","Urea (45-0-0)",340.00,355.00,350.00,350.00,341.00,345.00,345.00,340.00,350.00,325.00,330.00,300.00,339.25
"....Antique","Ammophos (16-20-0)",320.00,325.00,345.00,343.00,346.00,346.00,346.00,346.00,336.00,336.00,330.00,330.00,337.42
"....Antique","Ammosul (21-0-0)",160.00,170.00,170.00,160.00,158.00,157.00,157.00,154.00,150.00,147.00,140.00,138.00,155.08
