"General Retail Price Index (2012=100) in the National Capital Region, by Commodity Group, January 1989 - December 2011 (Backcasted Values)"

"Geographic location","Commodity Description","1989 Jan","1989 Feb","1989 Mar","1989 Apr","1989 May","1989 Jun","1989 Jul","1989 Aug","1989 Sep","1989 Oct","1989 Nov","1989 Dec","1990 Jan","1990 Feb","1990 Mar","1990 Apr","1990 May","1990 Jun","1990 Jul","1990 Aug","1990 Sep","1990 Oct","1990 Nov","1990 Dec","1991 Jan","1991 Feb","1991 Mar","1991 Apr","1991 May","1991 Jun","1991 Jul","1991 Aug","1991 Sep","1991 Oct","1991 Nov","1991 Dec","1992 Jan","1992 Feb","1992 Mar","1992 Apr","1992 May","1992 Jun","1992 Jul","1992 Aug","1992 Sep","1992 Oct","1992 Nov","1992 Dec","1993 Jan","1993 Feb","1993 Mar","1993 Apr","1993 May","1993 Jun","1993 Jul","1993 Aug","1993 Sep","1993 Oct","1993 Nov","1993 Dec","1994 Jan","1994 Feb","1994 Mar","1994 Apr","1994 May","1994 Jun","1994 Jul","1994 Aug","1994 Sep","1994 Oct","1994 Nov","1994 Dec","1995 Jan","1995 Feb","1995 Mar","1995 Apr","1995 May","1995 Jun","1995 Jul","1995 Aug","1995 Sep","1995 Oct","1995 Nov","1995 Dec","1996 Jan","1996 Feb","1996 Mar","1996 Apr","1996 May","1996 Jun","1996 Jul","1996 Aug","1996 Sep","1996 Oct","1996 Nov","1996 Dec","1997 Jan","1997 Feb","1997 Mar","1997 Apr","1997 May","1997 Jun","1997 Jul","1997 Aug","1997 Sep","1997 Oct","1997 Nov","1997 Dec","1998 Jan","1998 Feb","1998 Mar","1998 Apr","1998 May","1998 Jun","1998 Jul","1998 Aug","1998 Sep","1998 Oct","1998 Nov","1998 Dec","1999 Jan","1999 Feb","1999 Mar","1999 Apr","1999 May","1999 Jun","1999 Jul","1999 Aug","1999 Sep","1999 Oct","1999 Nov","1999 Dec","2000 Jan","2000 Feb","2000 Mar","2000 Apr","2000 May","2000 Jun","2000 Jul","2000 Aug","2000 Sep","2000 Oct","2000 Nov","2000 Dec","2001 Jan","2001 Feb","2001 Mar","2001 Apr","2001 May","2001 Jun","2001 Jul","2001 Aug","2001 Sep","2001 Oct","2001 Nov","2001 Dec","2002 Jan","2002 Feb","2002 Mar","2002 Apr","2002 May","2002 Jun","2002 Jul","2002 Aug","2002 Sep","2002 Oct","2002 Nov","2002 Dec","2003 Jan","2003 Feb","2003 Mar","2003 Apr","2003 May","2003 Jun","2003 Jul","2003 Aug","2003 Sep","2003 Oct","2003 Nov","2003 Dec","2004 Jan","2004 Feb","2004 Mar","2004 Apr","2004 May","2004 Jun","2004 Jul","2004 Aug","2004 Sep","2004 Oct","2004 Nov","2004 Dec","2005 Jan","2005 Feb","2005 Mar","2005 Apr","2005 May","2005 Jun","2005 Jul","2005 Aug","2005 Sep","2005 Oct","2005 Nov","2005 Dec","2006 Jan","2006 Feb","2006 Mar","2006 Apr","2006 May","2006 Jun","2006 Jul","2006 Aug","2006 Sep","2006 Oct","2006 Nov","2006 Dec","2007 Jan","2007 Feb","2007 Mar","2007 Apr","2007 May","2007 Jun","2007 Jul","2007 Aug","2007 Sep","2007 Oct","2007 Nov","2007 Dec","2008 Jan","2008 Feb","2008 Mar","2008 Apr","2008 May","2008 Jun","2008 Jul","2008 Aug","2008 Sep","2008 Oct","2008 Nov","2008 Dec","2009 Jan","2009 Feb","2009 Mar","2009 Apr","2009 May","2009 Jun","2009 Jul","2009 Aug","2009 Sep","2009 Oct","2009 Nov","2009 Dec","2010 Jan","2010 Feb","2010 Mar","2010 Apr","2010 May","2010 Jun","2010 Jul","2010 Aug","2010 Sep","2010 Oct","2010 Nov","2010 Dec","2011 Jan","2011 Feb","2011 Mar","2011 Apr","2011 May","2011 Jun","2011 Jul","2011 Aug","2011 Sep","2011 Oct","2011 Nov","2011 Dec"
"NATIONAL CAPITAL REGION","..Food",28.9634146341463,28.7804878048781,28.4756097560976,28.4756097560976,28.9024390243902,29.5121951219512,29.8780487804878,30.3658536585366,30.9146341463415,31.2195121951220,31.4024390243902,31.8292682926829,32.1341463414634,32.0121951219512,32.0731707317073,32.5000000000000,32.7439024390244,33.2317073170732,34.0243902439024,34.6341463414634,35.4878048780488,34.9390243902439,36.1585365853659,36.9512195121951,36.8292682926829,36.8292682926829,37.0731707317073,37.1951219512195,37.0121951219512,37.6219512195122,38.2926829268293,39.3292682926829,40.2439024390244,39.5731707317073,40.1829268292683,40.5487804878049,40.3658536585366,40.0609756097561,39.7560975609756,40.1829268292683,39.9390243902439,40.6097560975610,41.2195121951219,41.0365853658537,42.4390243902439,42.1341463414634,42.2560975609756,41.8292682926829,41.4024390243903,41.6463414634146,41.5243902439024,41.1585365853659,40.8536585365854,41.5243902439024,41.8292682926829,42.3780487804878,42.2560975609756,43.1707317073171,43.4756097560976,43.7195121951220,44.4512195121951,44.0243902439024,44.0243902439024,44.2073170731707,44.6951219512195,44.8780487804878,45.4268292682927,45.7926829268293,45.4268292682927,45.4878048780488,45.4268292682927,45.6707317073171,46.6463414634146,46.2804878048781,45.4268292682927,46.2195121951220,46.6463414634146,46.8902439024390,46.8902439024390,47.9878048780488,48.2317073170732,49.2682926829268,49.6341463414634,50.3048780487805,50.5487804878049,49.9390243902439,49.8170731707317,49.2073170731707,49.0853658536585,49.6951219512195,49.6951219512195,52.2560975609756,51.3414634146342,51.4634146341463,50.4268292682927,50.6707317073171,51.0365853658537,51.4634146341463,52.3780487804878,52.0731707317073,52.0121951219512,52.4390243902439,52.1951219512195,51.3414634146342,52.0121951219512,52.9878048780488,52.8048780487805,53.1707317073171,53.1097560975610,53.5365853658537,54.6951219512195,55.6097560975610,57.1341463414634,58.2926829268293,57.4390243902439,56.9512195121951,57.3170731707317,59.4512195121951,60.6707317073171,60.9146341463415,62.9268292682927,61.5853658536585,61.0365853658537,61.4634146341463,61.1585365853659,61.0975609756098,60.6097560975610,61.0975609756098,61.2804878048781,60.7317073170732,60.7317073170732,60.6097560975610,61.2804878048781,60.3048780487805,59.8170731707317,60.3658536585366,60.3048780487805,60.2439024390244,60.5487804878049,60.5487804878049,60.9756097560976,61.2804878048781,63.2317073170732,62.8048780487805,63.2926829268293,62.7439024390244,61.8902439024390,61.9512195121951,62.8048780487805,63.2317073170732,63.9024390243902,64.0243902439024,64.1463414634146,63.7195121951220,64.3902439024390,64.3902439024390,64.1463414634146,63.4146341463415,63.4756097560976,62.7439024390244,62.9878048780488,63.7195121951220,64.6951219512195,64.7560975609756,64.7560975609756,64.6341463414634,64.3902439024390,64.4512195121951,63.2926829268293,62.9268292682927,62.8048780487805,62.7439024390244,63.1097560975610,64.5121951219512,63.9634146341463,64.4512195121951,65.1219512195122,65.3658536585366,65.4268292682927,66.0365853658537,66.4634146341464,65.9756097560976,65.7317073170732,65.9146341463415,66.5853658536585,67.6219512195122,68.6585365853659,69.4512195121951,69.6341463414634,70.2439024390244,70.0609756097561,71.9512195121951,72.3170731707317,71.9512195121951,72.0121951219512,71.8292682926829,71.7682926829268,72.6219512195122,73.0487804878049,73.5365853658537,74.2073170731707,74.8780487804878,74.8780487804878,75.3658536585366,75.4878048780488,75.4878048780488,75.4878048780488,75.4878048780488,75.7926829268293,75.9756097560976,77.0121951219512,78.5975609756098,78.3536585365854,79.2682926829268,79.2073170731707,79.8780487804878,79.5731707317073,78.5975609756098,78.1707317073171,78.4756097560976,78.5365853658537,79.0853658536585,80.0609756097561,80.5487804878049,81.4024390243903,82.3780487804878,82.0121951219512,83.4146341463415,83.7804878048781,83.1707317073171,83.5365853658537,84.0243902439025,85.5487804878049,86.5853658536585,86.9512195121951,87.9268292682927,88.4756097560976,87.9878048780488,88.1097560975610,89.0853658536585,89.3902439024390,88.9024390243903,89.2073170731707,88.9634146341464,89.2073170731707,89.5121951219512,90.0000000000000,90.7317073170732,91.4024390243903,94.3902439024390,94.3292682926829,93.9024390243903,93.4756097560976,92.7439024390244,91.8902439024390,92.1341463414634,92.3780487804878,92.9878048780488,93.2317073170732,93.8414634146342,94.1463414634146,95.0609756097561,97.2560975609756,97.3170731707317,98.7195121951220,99.3902439024390,98.2317073170732,97.7439024390244,97.9268292682927,98.0487804878049,98.1707317073171,98.0487804878049,98.4146341463415,100.4268292682930,100.2439024390240,100.0000000000000
