"Geolocation","Commodity","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2023 Annual"
"PHILIPPINES","FRESH FRUIT, AVOCADO, 1 KG",112.74,111.70,108.67,113.04,106.33,99.13,94.19,89.93,95.73,103.63,113.02,118.29,105.53
"PHILIPPINES","FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",22.25,21.54,20.88,23.99,25.26,26.40,26.31,26.68,26.61,31.74,30.31,31.42,26.12
"PHILIPPINES","FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",68.95,72.21,73.62,75.40,75.55,74.96,74.21,74.49,74.31,75.62,78.36,80.33,74.84
"PHILIPPINES","FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",45.73,46.04,46.85,46.79,47.52,47.26,46.79,47.01,47.22,47.21,48.02,48.10,47.04
"PHILIPPINES","FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",36.72,35.71,36.47,37.64,37.44,36.82,36.22,36.23,36.21,36.76,37.03,36.55,36.65
"PHILIPPINES","FRESH FRUIT, GUAVA, BAYABAS, 1 KG",78.85,78.11,78.49,78.06,79.08,79.56,76.92,75.21,76.31,78.34,80.58,83.69,78.60
"PHILIPPINES","FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",120.96,121.68,118.24,120.76,115.25,108.77,110.29,117.38,129.56,135.51,123.37,126.11,120.66
"PHILIPPINES","FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",52.72,53.52,55.79,55.18,53.61,48.26,45.23,46.94,48.69,51.91,56.90,59.55,52.36
"PHILIPPINES","FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",165.86,162.39,157.46,152.60,143.10,132.34,131.29,146.62,163.07,173.65,171.14,170.08,155.80
"PHILIPPINES","FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",128.61,114.44,118.06,112.64,89.93,64.24,67.43,92.43,113.27,126.60,133.54,133.54,107.90
"PHILIPPINES","FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",138.85,146.07,138.82,134.96,108.86,96.47,95.23,108.88,113.38,121.24,124.17,133.84,121.73
"PHILIPPINES","FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",151.50,146.81,149.27,138.83,124.49,118.54,111.36,123.96,144.69,161.56,160.94,154.79,140.56
"PHILIPPINES","FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",161.43,168.21,160.34,155.77,140.76,128.40,127.71,135.72,155.48,170.34,172.27,166.28,153.56
"PHILIPPINES","FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",41.69,42.61,43.21,43.20,43.39,42.74,40.93,42.47,42.48,42.17,43.62,44.31,42.74
"PHILIPPINES","FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",44.10,44.27,44.42,44.54,45.53,44.63,44.72,46.13,46.50,47.40,47.61,47.14,45.58
"PHILIPPINES","FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",47.32,48.51,50.28,51.39,51.53,52.30,52.30,53.78,53.77,53.51,54.13,53.56,51.87
"PHILIPPINES","FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",32.61,32.49,32.60,32.64,31.91,32.31,32.08,33.61,33.58,33.89,34.04,36.12,33.16
"PHILIPPINES","FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",64.13,62.35,58.00,58.69,62.31,60.91,61.72,62.19,63.07,63.85,62.50,61.82,61.79
"PHILIPPINES","FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",54.91,54.95,55.78,55.89,60.31,54.79,52.08,51.19,52.23,52.27,52.27,52.23,54.08
"PHILIPPINES","FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",66.80,66.20,70.04,72.38,73.76,72.36,66.13,64.18,65.49,68.05,69.76,70.43,68.80
"PHILIPPINES","FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",62.95,62.96,62.85,63.68,63.85,63.44,61.56,62.29,63.62,64.53,65.31,65.33,63.53
"PHILIPPINES","FRESH FRUIT, GRAPES, 1 KG",289.89,284.39,286.36,297.56,292.01,290.12,291.61,292.97,278.15,275.66,272.40,277.75,285.74
"PHILIPPINES","FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",289.00,289.90,290.74,297.96,300.51,296.06,295.89,293.91,287.70,282.42,279.01,271.83,289.58
"PHILIPPINES","FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",205.90,200.32,193.81,202.42,204.66,206.56,203.43,202.95,196.09,188.56,188.01,187.67,198.37
"PHILIPPINES","FRESH FRUIT, GUYABANO, 1 KG",54.13,55.13,52.83,53.42,55.46,56.83,56.58,54.58,55.50,59.04,59.21,60.13,56.07
"PHILIPPINES","FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",73.23,71.61,69.82,70.65,77.27,75.42,75.60,73.29,74.42,74.86,74.76,77.29,74.02
"PHILIPPINES","FRESH FRUIT, LANZONES, 1 KG",140.47,148.59,129.78,131.94,144.98,149.54,150.96,160.70,138.80,111.49,103.93,103.97,134.60
"PHILIPPINES","FRESH FRUIT, RAMBUTAN, 1 KG",91.75,90.19,92.11,92.11,92.61,98.02,96.92,81.81,70.74,67.81,70.19,72.29,84.71
"PHILIPPINES","FRESH FRUIT, POMELO, MEDIUM, 1 KG",105.83,103.82,103.36,103.68,105.09,104.02,102.40,104.35,103.25,102.84,101.51,101.06,103.43
"PHILIPPINES","FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",84.82,86.08,85.12,84.26,84.03,81.67,87.03,87.94,91.61,93.46,88.32,88.22,86.88
"PHILIPPINES","FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",157.04,159.52,159.18,148.79,139.18,145.53,148.00,155.52,160.12,158.04,148.54,150.93,152.53
"PHILIPPINES","FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",57.87,58.17,60.07,61.56,60.89,61.23,62.04,62.62,64.48,58.35,54.20,54.44,59.66
"PHILIPPINES","CALAMANSI, LOOSE, 1 KG",87.01,78.65,79.78,90.57,96.86,89.57,81.37,78.20,73.31,68.90,75.71,74.98,81.24
"PHILIPPINES","FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",128.29,117.60,126.97,127.85,128.96,129.17,129.17,129.17,129.86,129.25,123.92,119.03,126.60
"PHILIPPINES","FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",66.60,67.17,60.74,58.27,58.86,59.98,61.02,61.49,63.13,62.46,62.33,63.42,62.12
"PHILIPPINES","FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",47.43,47.34,45.77,47.23,46.35,45.92,46.93,47.47,48.67,49.39,50.33,49.45,47.69
"..National Capital Region (NCR)","FRESH FRUIT, AVOCADO, 1 KG",202.32,190.43,191.30,189.26,184.68,179.53,159.37,149.59,181.80,198.29,215.31,246.18,190.67
"..National Capital Region (NCR)","FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",81.18,84.62,87.12,89.01,91.04,89.50,88.07,87.16,88.09,91.17,93.74,96.28,88.92
"..National Capital Region (NCR)","FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","FRESH FRUIT, GUAVA, BAYABAS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..
