"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2021 Annual"
"PHILIPPINES","Banana Bungulan, ripe*",23.08,23.75,24.32,22.64,22.31,20.70,20.00,23.10,22.25,20.00,20.20,23.06,22.04
"PHILIPPINES","Banana Lakatan, ripe*",51.90,50.47,50.48,49.70,48.17,47.50,45.68,44.01,42.29,38.68,41.60,43.51,41.88
"PHILIPPINES","Banana Latundan, ripe*",29.21,30.32,30.39,30.45,30.47,29.05,27.88,27.24,25.99,23.46,26.96,26.72,25.93
"PHILIPPINES","Banana Saba, ripe*",26.59,26.16,26.18,25.38,26.98,25.29,26.35,26.31,25.69,26.30,26.05,24.69,32.20
"PHILIPPINES","Banana Saba, Green",18.82,22.08,21.98,21.40,19.88,19.69,20.67,18.23,20.72,22.13,20.22,20.83,20.94
"PHILIPPINES","Calamansi",42.20,70.02,57.73,54.72,62.01,45.83,34.39,37.71,30.96,26.78,42.11,41.52,46.63
"PHILIPPINES","Mandarin Szinkom",24.78,31.19,28.25,28.25,28.25,28.25,28.25,..,28.25,28.25,28.87,29.08,29.48
"PHILIPPINES","Mango Carabao, green",..,86.67,85.22,88.70,73.88,77.70,88.52,..,93.89,96.19,105.55,103.99,90.03
"PHILIPPINES","Mango Carabao, ripe",141.95,114.46,127.17,120.04,72.04,70.12,94.72,95.84,102.95,84.60,105.85,125.19,104.31
"PHILIPPINES","Muskmelon*",43.83,51.23,46.48,46.51,44.08,45.50,45.52,47.50,49.06,49.20,55.94,50.73,48.75
"PHILIPPINES","Papaya Hawaiian*",26.76,28.90,31.27,28.48,27.27,29.14,31.46,37.15,31.62,31.10,30.55,30.42,30.30
"PHILIPPINES","Pineapple Hawaiian*",42.24,40.55,39.50,43.07,41.72,38.91,37.70,35.17,38.71,35.29,43.95,45.24,41.33
"PHILIPPINES","Watermelon*",57.88,60.28,58.72,80.53,72.24,48.32,53.79,78.22,57.07,62.50,58.19,61.74,73.27
"..NATIONAL CAPITAL REGION (NCR)","Banana Bungulan, ripe*",..,22.50,23.89,20.63,20.00,20.00,..,..,..,..,..,..,21.40
"..NATIONAL CAPITAL REGION (NCR)","Banana Lakatan, ripe*",53.67,55.63,54.73,53.25,52.61,52.52,51.84,..,41.09,41.04,41.31,42.88,49.14
"..NATIONAL CAPITAL REGION (NCR)","Banana Latundan, ripe*",35.34,38.18,37.81,38.45,38.13,37.99,36.79,..,30.87,31.85,32.03,31.86,35.39
