"Geolocation","Commodity","2016 January","2016 February","2016 March","2016 April","2016 May","2016 June","2016 July","2016 August","2016 September","2016 October","2016 November","2016 December","2016 Annual"
"PHILIPPINES","Celery",48.87,48.88,40.67,40.63,47.35,74.25,72.75,84.71,62.89,46.25,57.47,48.47,53.57
"PHILIPPINES","Broccoli",41.28,48.13,39.96,34.86,47.68,52.70,59.68,86.73,60.26,84.73,77.37,72.95,58.01
"PHILIPPINES","Cabbage",32.57,27.74,30.76,39.57,39.94,44.02,34.41,27.85,29.63,34.16,41.49,47.95,36.59
"PHILIPPINES","Cauliflower",42.19,43.43,39.59,43.50,64.12,62.62,72.15,82.56,67.82,66.77,91.22,70.20,62.79
"PHILIPPINES","Lettuce head",50.17,43.10,41.59,37.66,58.84,70.87,58.30,66.14,50.61,49.38,99.35,48.32,57.29
"PHILIPPINES","Pechay Baguio [Chinese cabbage]",24.62,23.46,23.31,27.54,30.26,41.37,31.13,29.88,31.36,33.12,44.22,35.67,30.05
"PHILIPPINES","Pechay native",35.80,26.04,27.43,30.95,42.49,37.69,32.06,40.45,40.28,47.16,49.91,38.83,37.46
"..NATIONAL CAPITAL REGION (NCR)","Celery",49.13,46.14,45.75,44.94,47.56,..,49.44,..,..,..,..,..,47.16
"..NATIONAL CAPITAL REGION (NCR)","Broccoli",45.93,49.41,52.10,41.94,58.74,..,72.73,137.71,..,..,..,..,65.51
"..NATIONAL CAPITAL REGION (NCR)","Cabbage",35.14,31.38,21.66,20.89,22.35,..,19.74,45.71,..,..,..,..,28.12
"..NATIONAL CAPITAL REGION (NCR)","Cauliflower",46.56,50.33,52.78,55.21,77.83,..,106.27,143.88,..,..,..,..,76.12
"..NATIONAL CAPITAL REGION (NCR)","Lettuce head",69.35,53.76,55.48,53.89,68.25,..,70.22,111.83,..,..,..,..,68.97
"..NATIONAL CAPITAL REGION (NCR)","Pechay Baguio [Chinese cabbage]",18.85,24.40,17.61,13.96,16.31,..,18.41,46.86,..,..,..,..,22.34
"..NATIONAL CAPITAL REGION (NCR)","Pechay native",37.40,14.88,18.76,26.57,34.29,..,21.30,61.77,..,..,..,..,30.71
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Celery",36.33,42.33,18.85,26.42,32.48,33.12,21.12,25.14,43.64,36.51,58.78,35.23,34.16
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Broccoli",36.63,46.84,27.82,27.78,36.62,52.70,46.63,35.74,60.26,84.73,77.37,72.95,50.51
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Cabbage",30.60,37.87,26.48,27.32,22.67,28.10,21.60,17.02,27.06,29.09,41.62,54.71,30.35
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Cauliflower",37.67,42.53,31.83,33.05,57.75,67.58,52.72,40.29,70.71,55.84,70.50,53.77,51.19
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Lettuce head",30.98,32.44,27.70,21.43,49.42,70.87,46.38,20.45,50.61,49.38,99.35,48.32,45.61
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pechay Baguio [Chinese cabbage]",21.48,25.36,17.70,18.37,19.08,28.62,22.11,14.55,27.21,27.84,40.00,21.11,23.62
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pechay native",36.38,32.25,26.92,21.60,40.90,40.65,25.43,40.85,48.84,53.02,43.17,42.78,37.73
"....Abra","Celery",..,..,..,..,..,..,..,..,..,..,..,..,..
