"Geolocation","Commodity","2010 January","2010 February","2010 March","2010 April","2010 May","2010 June","2010 July","2010 August","2010 September","2010 October","2010 November","2010 December","2010 Annual"
"PHILIPPINES","Banana Bungulan, ripe*",1.14,1.08,0.98,1.05,1.04,1.06,1.05,1.00,0.94,0.91,0.89,0.89,0.99
"PHILIPPINES","Banana Lakatan, ripe*",2.36,2.45,2.59,2.52,2.52,2.53,2.59,2.73,2.74,2.86,2.75,2.83,2.59
"PHILIPPINES","Banana Latundan, ripe*",1.45,1.47,1.59,1.59,1.58,1.55,1.56,1.68,1.63,1.65,1.57,1.67,1.54
"PHILIPPINES","Banana Saba, ripe*",1.16,1.20,1.23,1.19,1.22,1.21,1.26,1.34,1.33,1.40,1.37,1.36,1.41
"PHILIPPINES","Banana Saba, Green",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Calamansi",26.34,32.18,30.79,29.73,39.33,29.86,25.67,25.07,15.29,14.22,16.14,27.50,26.01
"PHILIPPINES","Mandarin Szinkom",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Mango Carabao, green",45.27,43.65,37.37,38.40,32.15,30.72,47.74,52.89,47.08,58.59,57.54,58.16,39.93
"PHILIPPINES","Mango Carabao, ripe",53.46,39.45,34.74,35.09,29.39,32.74,44.80,55.82,53.93,52.21,48.22,51.33,43.46
"PHILIPPINES","Muskmelon*",18.64,19.98,22.78,20.20,22.49,..,..,22.88,22.91,22.91,27.77,22.82,21.61
"PHILIPPINES","Papaya Hawaiian*",14.60,14.45,15.15,15.68,15.36,15.32,15.64,17.13,17.84,18.05,17.97,18.02,16.27
"PHILIPPINES","Pineapple Hawaiian*",23.94,25.23,23.31,21.53,20.94,20.94,21.30,24.10,27.32,26.87,26.92,25.73,23.16
"PHILIPPINES","Watermelon*",36.07,36.90,39.42,44.39,46.39,49.90,38.58,36.54,40.47,40.81,44.02,44.35,38.19
"..NATIONAL CAPITAL REGION (NCR)","Banana Bungulan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Banana Lakatan, ripe*",2.77,2.80,2.75,2.75,2.74,2.75,2.76,2.81,2.81,3.15,2.69,2.69,2.79
"..NATIONAL CAPITAL REGION (NCR)","Banana Latundan, ripe*",1.51,1.52,1.53,1.57,1.60,1.63,1.58,1.70,1.69,1.76,1.71,1.72,1.63
"..NATIONAL CAPITAL REGION (NCR)","Banana Saba, ripe*",1.28,1.32,1.33,1.37,1.37,1.39,1.39,1.35,1.38,1.38,1.38,1.38,1.36
"..NATIONAL CAPITAL REGION (NCR)","Banana Saba, Green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Calamansi",25.87,36.75,30.53,23.13,39.80,27.25,28.78,20.81,12.31,9.03,11.16,29.96,24.62
"..NATIONAL CAPITAL REGION (NCR)","Mandarin Szinkom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Mango Carabao, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Mango Carabao, ripe",49.01,37.31,31.55,32.81,33.36,35.42,54.39,64.68,65.88,63.68,55.29,55.22,48.22
"..NATIONAL CAPITAL REGION (NCR)","Muskmelon*",..,26.33,26.33,24.83,25.88,..,..,22.88,22.91,22.91,26.98,26.88,25.10
"..NATIONAL CAPITAL REGION (NCR)","Papaya Hawaiian*",17.02,16.89,17.45,17.28,16.97,16.94,17.61,20.33,21.82,21.98,21.80,21.80,18.99
"..NATIONAL CAPITAL REGION (NCR)","Pineapple Hawaiian*",22.68,29.60,29.60,20.47,20.42,20.38,20.33,22.20,22.07,20.06,22.38,22.06,22.69
"..NATIONAL CAPITAL REGION (NCR)","Watermelon*",46.25,51.67,51.82,46.67,45.76,46.67,45.82,44.17,46.39,47.18,47.50,49.72,47.47
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Banana Bungulan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Banana Lakatan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..
