"Geolocation","Commodity","2018 January","2018 February","2018 March","2018 April","2018 May","2018 June","2018 July","2018 August","2018 September","2018 October","2018 November","2018 December","2018 Annual"
"PHILIPPINES","Banana Bungulan, ripe*",13.23,11.50,13.10,13.33,14.29,13.43,13.25,13.78,15.00,14.31,14.49,13.89,12.61
"PHILIPPINES","Banana Lakatan, ripe*",37.87,42.16,41.49,39.78,37.40,39.50,37.16,41.78,38.28,39.52,45.44,42.32,37.51
"PHILIPPINES","Banana Latundan, ripe*",22.47,22.60,22.57,22.42,20.87,21.72,22.93,24.66,23.95,24.78,24.99,25.78,20.87
"PHILIPPINES","Banana Saba, ripe*",20.84,20.76,19.91,21.37,20.57,19.78,19.80,21.00,19.58,20.94,19.75,18.75,22.81
"PHILIPPINES","Banana Saba, Green",19.29,17.89,15.08,15.98,16.48,13.27,16.60,16.41,16.94,17.31,16.83,16.65,16.66
"PHILIPPINES","Calamansi",34.52,56.02,59.17,53.81,52.12,45.39,36.87,36.38,24.83,24.51,41.51,45.71,42.05
"PHILIPPINES","Mandarin Szinkom",13.81,16.00,13.00,..,..,..,30.00,30.00,27.27,20.45,25.00,23.33,22.10
"PHILIPPINES","Mango Carabao, green",107.06,67.50,78.77,..,75.31,86.67,87.50,..,..,..,77.30,..,95.43
"PHILIPPINES","Mango Carabao, ripe",106.22,90.92,89.37,93.67,70.85,55.41,63.93,76.46,84.32,108.27,91.52,76.59,82.81
"PHILIPPINES","Muskmelon*",..,..,40.00,35.89,31.80,35.00,..,..,..,..,30.00,39.74,35.41
"PHILIPPINES","Papaya Hawaiian*",23.67,23.17,24.39,27.00,24.44,24.70,25.49,28.22,29.61,28.58,32.10,46.88,27.40
"PHILIPPINES","Pineapple Hawaiian*",32.74,33.81,32.38,30.85,27.92,25.42,25.23,26.94,29.56,30.83,30.17,35.41,30.35
"PHILIPPINES","Watermelon*",37.28,38.13,32.88,..,35.71,32.33,..,..,48.18,..,..,30.00,35.67
"..NATIONAL CAPITAL REGION (NCR)","Banana Bungulan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Banana Lakatan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Banana Latundan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Banana Saba, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..
