"Geolocation","Type","2011 January","2011 February","2011 March","2011 April","2011 May","2011 June","2011 July","2011 August","2011 September","2011 October","2011 November","2011 December","2011 Annual" 
"....Bulacan","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Goat for Slaughter",113.300000,124.830000,128.450000,120.170000,121.530000,121.600000,121.890000,117.480000,108.450000,112.840000,133.800000,132.800000,121.430000
"....Nueva Ecija","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Hogs Upgraded for Slaughter",91.310000,97.460000,104.830000,105.000000,100.000000,98.980000,95.360000,90.000000,86.320000,86.060000,88.000000,85.030000,94.030000
"....Nueva Ecija","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Goat for Slaughter",94.750000,95.990000,95.600000,97.190000,95.480000,93.450000,94.180000,93.390000,94.030000,95.000000,94.730000,96.270000,95.010000
"....Pampanga","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Hogs Upgraded for Slaughter",92.490000,95.210000,100.610000,103.220000,103.340000,94.020000,93.420000,93.500000,90.690000,84.460000,85.030000,85.340000,93.440000
"....Pampanga","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Chicken Native/Improved",92.170000,91.520000,92.340000,93.260000,92.160000,91.500000,92.110000,91.130000,92.970000,91.470000,92.650000,92.860000,92.180000
"....Pampanga","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Hogs Upgraded for Slaughter",95.660000,100.000000,101.740000,102.050000,101.330000,100.200000,97.410000,94.520000,92.030000,90.500000,90.000000,85.510000,95.910000
"....Tarlac","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Carabao for Slaughter",112.400000,111.930000,114.210000,114.080000,114.230000,114.520000,114.770000,113.210000,111.150000,113.870000,113.630000,113.340000,113.450000
"....Zambales","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Cattle for Slaughter",119.510000,119.650000,120.530000,120.880000,120.550000,120.650000,118.980000,120.470000,120.150000,120.340000,120.120000,119.720000,120.130000
"....Zambales","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Goat for Slaughter",125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,124.530000,118.030000,117.390000,122.660000,120.000000,118.270000,122.570000
"....Zambales","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Hogs Upgraded for Slaughter",93.440000,93.810000,94.260000,100.810000,98.160000,92.110000,88.080000,90.280000,85.210000,88.620000,86.710000,87.640000,91.590000
"....Zambales","Chicken Broiler, other breed",113.330000,110.270000,111.520000,107.200000,115.000000,115.000000,114.190000,115.000000,112.500000,110.000000,115.000000,110.000000,112.420000
"....Zambales","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Carabao for Slaughter",63.910000,63.310000,63.550000,63.550000,63.510000,63.660000,64.210000,64.150000,63.690000,62.380000,63.730000,64.510000,63.680000
"..REGION IV-A (CALABARZON)","Carabao for Work",85.380000,86.130000,86.730000,85.860000,83.120000,84.570000,85.720000,84.230000,82.740000,84.920000,84.770000,84.310000,84.870000
"..REGION IV-A (CALABARZON)","Cattle for Fattening",112.330000,111.710000,111.850000,110.550000,109.100000,115.890000,111.300000,111.860000,110.370000,110.430000,109.340000,111.660000,111.370000
"..REGION IV-A (CALABARZON)","Cattle for Slaughter",94.380000,94.000000,93.700000,93.950000,92.220000,91.990000,92.260000,91.200000,88.780000,90.480000,91.060000,92.130000,92.180000
"..REGION IV-A (CALABARZON)","Cattle for Work",105.250000,106.430000,107.070000,106.660000,102.820000,106.270000,107.160000,106.000000,105.630000,106.200000,106.810000,107.150000,106.120000
"..REGION IV-A (CALABARZON)","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Goat for Slaughter",142.840000,143.470000,144.810000,143.890000,140.330000,148.990000,149.040000,148.060000,152.420000,148.140000,147.190000,150.470000,146.640000
"..REGION IV-A (CALABARZON)","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Hogs Upgraded for Slaughter",97.260000,100.180000,99.470000,105.430000,106.000000,104.140000,99.730000,94.370000,92.270000,88.360000,87.940000,91.040000,97.180000
"..REGION IV-A (CALABARZON)","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Chicken Fighting Cock",658.560000,679.070000,621.800000,638.210000,640.130000,656.680000,615.540000,638.560000,654.900000,647.490000,682.330000,715.370000,654.050000
"..REGION IV-A (CALABARZON)","Chicken Layer (culls)",39.980000,39.800000,36.740000,39.980000,40.820000,42.860000,40.300000,37.760000,32.810000,35.190000,36.160000,37.210000,38.300000
"..REGION IV-A (CALABARZON)","Chicken Native/Improved",118.450000,117.110000,118.930000,119.530000,118.930000,122.410000,121.510000,121.840000,121.570000,124.860000,124.470000,127.080000,121.390000
"..REGION IV-A (CALABARZON)","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Carabao for Work",85.380000,86.130000,86.730000,85.860000,83.120000,84.570000,85.720000,84.230000,82.740000,84.920000,84.770000,84.310000,84.870000
"....Batangas","Cattle for Fattening",105.610000,106.710000,107.190000,105.840000,103.100000,108.290000,109.080000,107.330000,107.270000,108.080000,107.810000,108.090000,107.030000
"....Batangas","Cattle for Slaughter",99.130000,100.490000,101.340000,100.140000,98.890000,99.180000,100.140000,99.170000,98.870000,100.190000,100.860000,101.380000,99.980000
"....Batangas","Cattle for Work",105.250000,106.430000,107.070000,106.660000,102.820000,106.270000,107.160000,106.000000,105.630000,106.200000,106.810000,107.150000,106.120000
"....Batangas","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Goat for Slaughter",142.840000,143.470000,144.810000,143.890000,140.330000,148.990000,149.040000,148.060000,152.420000,148.140000,147.190000,150.470000,146.640000
"....Batangas","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Hogs Upgraded for Slaughter",102.770000,103.980000,93.720000,108.290000,106.880000,98.240000,97.590000,89.460000,87.170000,83.340000,83.890000,88.250000,95.300000
"....Batangas","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Chicken Layer (culls)",39.980000,39.800000,36.740000,39.980000,40.820000,42.860000,40.300000,37.760000,32.810000,35.190000,36.160000,37.210000,38.300000
"....Batangas","Chicken Native/Improved",148.380000,146.200000,145.870000,148.700000,145.870000,147.910000,144.160000,145.160000,141.320000,146.380000,145.910000,148.240000,146.180000
"....Batangas","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batangas","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Cattle for Fattening",119.040000,116.700000,116.500000,115.260000,115.100000,123.490000,113.510000,116.390000,113.470000,112.770000,110.870000,115.220000,115.690000
"....Cavite","Cattle for Slaughter",115.970000,113.780000,112.230000,113.910000,110.090000,108.760000,108.220000,106.430000,99.320000,103.450000,104.310000,106.730000,108.600000
"....Cavite","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Hogs Upgraded for Slaughter",99.570000,108.000000,109.330000,108.020000,108.410000,108.820000,102.190000,90.080000,99.780000,85.770000,83.870000,92.000000,99.650000
"....Cavite","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Chicken Native/Improved",104.170000,102.600000,105.830000,105.490000,106.710000,114.380000,116.880000,116.430000,120.000000,125.000000,123.250000,131.250000,114.330000
"....Cavite","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cavite","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Hogs Upgraded for Slaughter",99.810000,100.830000,101.210000,106.770000,108.200000,107.680000,96.560000,92.900000,90.540000,89.310000,88.480000,89.430000,97.640000
"....Laguna","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Chicken Fighting Cock",658.560000,679.070000,621.800000,638.210000,640.130000,656.680000,615.540000,638.560000,654.900000,647.490000,682.330000,715.370000,654.050000
"....Laguna","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Laguna","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Carabao for Slaughter",63.910000,63.310000,63.550000,63.550000,63.510000,63.660000,64.210000,64.150000,63.690000,62.380000,63.730000,64.510000,63.680000
"....Quezon","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Cattle for Slaughter",68.030000,67.720000,67.530000,67.810000,67.690000,68.040000,68.430000,67.990000,68.160000,67.810000,68.020000,68.280000,67.960000
"....Quezon","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Hogs Upgraded for Slaughter",91.070000,94.220000,99.450000,101.380000,103.360000,99.890000,94.290000,91.420000,90.430000,85.510000,85.630000,86.580000,93.600000
"....Quezon","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Chicken Native/Improved",102.810000,102.530000,105.100000,104.390000,104.220000,104.930000,103.490000,103.930000,103.390000,103.190000,104.260000,101.760000,103.670000
"....Quezon","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Quezon","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Hogs Upgraded for Slaughter",93.070000,93.870000,93.660000,102.680000,103.160000,106.070000,108.010000,108.000000,93.430000,97.880000,97.820000,98.960000,99.720000
"....Rizal","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Rizal","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Cattle for Slaughter",123.620000,121.430000,114.400000,115.610000,117.080000,120.440000,121.900000,121.260000,120.590000,125.690000,124.290000,125.630000,121.000000
"..MIMAROPA REGION","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Goat for Slaughter",85.440000,84.500000,85.810000,85.120000,84.740000,85.130000,84.810000,83.310000,83.350000,85.750000,88.350000,88.500000,85.400000
"..MIMAROPA REGION","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Hogs Upgraded for Slaughter",89.750000,89.100000,89.100000,92.610000,93.700000,92.320000,91.890000,88.920000,89.990000,89.130000,88.860000,88.500000,90.320000
"..MIMAROPA REGION","Chicken Broiler, other breed",82.800000,81.560000,83.790000,86.060000,80.330000,78.530000,73.630000,76.470000,78.580000,79.220000,81.040000,83.170000,80.430000
"..MIMAROPA REGION","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Chicken Native/Improved",103.100000,106.110000,105.680000,105.560000,106.960000,108.850000,107.080000,107.890000,108.120000,111.530000,114.620000,118.230000,108.640000
"..MIMAROPA REGION","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Chicken egg, other breed",4.850000,4.880000,4.910000,4.800000,4.870000,4.870000,4.690000,4.840000,4.900000,4.900000,4.810000,4.850000,4.850000
"..MIMAROPA REGION","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..MIMAROPA REGION","Duck egg",5.230000,5.340000,5.340000,5.150000,5.250000,5.250000,5.340000,5.530000,5.340000,5.360000,5.470000,5.550000,5.350000
"....Marinduque","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Cattle for Slaughter",160.000000,151.990000,120.000000,125.000000,125.000000,135.920000,135.760000,132.440000,132.830000,142.730000,144.100000,148.710000,137.870000
"....Marinduque","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Hogs Upgraded for Slaughter",93.010000,90.000000,90.000000,102.390000,107.210000,97.070000,98.990000,90.880000,98.660000,94.140000,90.910000,92.630000,95.490000
"....Marinduque","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Chicken Native/Improved",95.000000,98.670000,100.000000,100.000000,100.000000,105.580000,103.100000,102.930000,106.910000,112.560000,119.810000,114.440000,104.920000
"....Marinduque","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Marinduque","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Carabao for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Carabao for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Carabao for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Cattle for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Cattle for Slaughter",120.910000,120.850000,122.080000,122.240000,123.400000,124.680000,125.610000,125.590000,120.380000,120.450000,119.780000,119.630000,122.130000
"....Occidental Mindoro","Cattle for Work",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Cattle for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Goat for Slaughter",99.040000,99.400000,99.690000,100.430000,100.030000,100.200000,100.270000,100.320000,103.490000,106.380000,107.550000,105.050000,101.820000
"....Occidental Mindoro","Goat for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Occidental Mindoro","Hogs Upgraded for Breeding",..,..,..,..,..,..,..,..,..,..,..,..,..
