"Geolocation","Commodity","2014 January","2014 February","2014 March","2014 April","2014 May","2014 June","2014 July","2014 August","2014 September","2014 October","2014 November","2014 December","2014 Annual"
"PHILIPPINES","Celery",44.28,44.08,45.28,43.53,56.25,58.10,57.32,57.34,46.60,48.11,38.77,39.97,48.45
"PHILIPPINES","Broccoli",38.37,29.95,40.76,41.08,59.94,48.60,49.09,56.62,41.76,51.92,58.40,47.32,47.46
"PHILIPPINES","Cabbage",29.80,26.26,23.61,21.14,25.90,28.33,32.64,36.56,32.23,30.40,34.63,31.50,29.75
"PHILIPPINES","Cauliflower",33.24,31.43,46.67,51.88,61.87,66.98,61.62,89.58,61.98,73.50,71.85,43.58,59.14
"PHILIPPINES","Lettuce head",37.39,54.88,37.22,49.54,70.86,68.72,41.65,43.58,36.77,42.98,39.21,39.66,47.62
"PHILIPPINES","Pechay Baguio [Chinese cabbage]",23.53,21.66,16.67,18.02,29.97,37.68,30.04,29.98,25.14,25.29,27.11,27.11,25.88
"PHILIPPINES","Pechay native",26.12,20.67,21.76,25.66,27.22,40.15,36.77,36.54,33.53,36.95,30.18,32.95,32.76
"..NATIONAL CAPITAL REGION (NCR)","Celery",43.87,35.33,30.91,36.73,61.57,69.34,53.21,50.52,36.74,44.37,37.49,..,45.46
"..NATIONAL CAPITAL REGION (NCR)","Broccoli",42.36,33.14,37.18,43.08,51.51,46.13,54.23,47.80,45.48,50.23,47.20,..,45.30
"..NATIONAL CAPITAL REGION (NCR)","Cabbage",33.97,22.61,15.41,15.79,30.31,32.70,27.09,33.34,30.16,23.12,32.71,..,27.02
"..NATIONAL CAPITAL REGION (NCR)","Cauliflower",35.13,32.60,43.81,54.83,77.19,91.61,89.67,102.20,86.88,96.98,80.21,..,71.92
"..NATIONAL CAPITAL REGION (NCR)","Lettuce head",46.53,45.68,39.61,49.45,88.43,97.16,62.57,62.67,49.54,57.55,44.16,..,58.49
"..NATIONAL CAPITAL REGION (NCR)","Pechay Baguio [Chinese cabbage]",15.76,13.99,13.42,19.35,40.13,37.85,22.56,23.22,17.55,16.50,14.78,..,21.37
"..NATIONAL CAPITAL REGION (NCR)","Pechay native",18.51,12.41,12.59,18.79,23.40,39.45,25.87,29.90,20.96,29.22,21.38,..,22.95
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Celery",35.47,26.57,18.72,27.30,54.67,37.62,24.60,36.06,22.95,36.59,28.08,32.71,31.78
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Broccoli",34.37,18.68,23.68,29.95,39.71,39.35,34.30,51.29,38.03,55.24,64.25,46.00,39.57
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Cabbage",26.46,23.95,15.68,13.35,15.80,26.08,30.86,33.28,32.35,29.39,33.97,23.31,25.37
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Cauliflower",31.07,22.22,38.00,38.85,39.08,49.30,44.69,87.23,55.46,73.64,64.33,39.07,48.58
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Lettuce head",28.24,20.97,24.35,56.67,73.44,53.22,24.84,44.17,33.22,40.51,37.28,31.82,39.06
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pechay Baguio [Chinese cabbage]",16.66,12.88,14.15,19.57,35.08,37.75,19.81,29.85,23.85,25.04,24.97,18.87,23.21
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pechay native",31.06,16.23,22.02,33.98,40.16,44.52,44.66,46.77,48.49,48.37,31.75,26.78,36.23
"....Abra","Celery",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Broccoli",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Cabbage",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Cauliflower",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Lettuce head",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pechay Baguio [Chinese cabbage]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pechay native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Celery",..,..,..,..,..,..,..,..,..,..,..,..,..
