"Geolocation","Commodity","2015 January","2015 February","2015 March","2015 April","2015 May","2015 June","2015 July","2015 August","2015 September","2015 October","2015 November","2015 December","2015 Annual"
"PHILIPPINES","Banana Bungulan, ripe*",16.35,16.29,16.43,16.71,16.49,17.10,18.16,17.31,16.19,16.07,16.19,16.45,13.88
"PHILIPPINES","Banana Lakatan, ripe*",40.73,38.12,37.04,35.53,37.43,36.09,38.48,38.48,38.54,39.64,38.40,41.56,36.10
"PHILIPPINES","Banana Latundan, ripe*",23.36,23.11,23.12,23.13,23.04,22.30,22.92,22.95,22.91,24.91,23.10,23.58,21.33
"PHILIPPINES","Banana Saba, ripe*",19.03,18.36,18.14,18.93,19.62,19.79,19.05,18.50,19.64,18.39,18.70,19.05,19.52
"PHILIPPINES","Banana Saba, Green",9.18,9.25,9.78,8.98,9.65,8.27,7.73,10.00,10.22,10.62,9.60,9.84,9.43
"PHILIPPINES","Calamansi",26.43,29.10,39.75,36.87,51.56,47.59,37.06,27.81,19.66,21.29,20.08,32.41,31.96
"PHILIPPINES","Mandarin Szinkom",17.00,20.00,..,..,..,..,24.50,..,40.00,..,27.78,29.48,27.40
"PHILIPPINES","Mango Carabao, green",45.34,43.58,42.81,40.10,30.71,26.40,31.35,46.51,65.91,79.34,78.28,67.40,46.78
"PHILIPPINES","Mango Carabao, ripe",67.82,59.68,50.39,44.07,35.27,29.00,43.85,61.50,89.56,108.65,104.32,99.41,53.13
"PHILIPPINES","Muskmelon*",18.99,19.14,19.75,20.23,21.69,23.62,26.78,..,24.13,..,29.00,28.37,25.01
"PHILIPPINES","Papaya Hawaiian*",22.14,21.25,19.25,21.25,20.00,20.00,20.26,20.73,20.00,20.00,21.88,21.46,21.24
"PHILIPPINES","Pineapple Hawaiian*",23.96,25.93,28.17,26.12,25.87,30.14,27.18,27.14,29.43,26.89,29.31,29.13,28.57
"PHILIPPINES","Watermelon*",43.22,38.99,27.72,44.16,33.99,36.03,..,19.36,59.05,18.40,45.52,32.91,41.54
"..NATIONAL CAPITAL REGION (NCR)","Banana Bungulan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Banana Lakatan, ripe*",..,..,..,..,..,..,39.91,40.87,38.23,..,37.63,37.17,38.76
"..NATIONAL CAPITAL REGION (NCR)","Banana Latundan, ripe*",..,..,..,..,..,..,26.25,26.89,..,..,27.86,27.06,27.02
"..NATIONAL CAPITAL REGION (NCR)","Banana Saba, ripe*",..,..,..,..,..,..,..,14.40,20.52,..,20.79,20.97,19.17
"..NATIONAL CAPITAL REGION (NCR)","Banana Saba, Green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Calamansi",..,32.65,..,33.08,..,..,26.96,22.03,14.08,..,18.35,38.09,26.46
"..NATIONAL CAPITAL REGION (NCR)","Mandarin Szinkom",..,..,..,..,..,..,..,..,40.00,..,27.78,25.00,30.93
"..NATIONAL CAPITAL REGION (NCR)","Mango Carabao, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Mango Carabao, ripe",..,60.74,47.71,47.74,..,..,47.66,52.59,80.02,..,86.69,89.05,64.03
"..NATIONAL CAPITAL REGION (NCR)","Muskmelon*",..,..,..,..,..,..,..,..,30.00,..,30.00,36.05,32.02
"..NATIONAL CAPITAL REGION (NCR)","Papaya Hawaiian*",..,..,..,..,..,..,20.51,21.45,..,..,23.76,22.91,22.16
"..NATIONAL CAPITAL REGION (NCR)","Pineapple Hawaiian*",..,..,..,..,..,..,35.67,36.50,35.27,..,37.07,37.95,36.49
