"Geolocation","Commodity Description","2004 Jan","2004 Feb","2004 Mar","2004 Apr","2004 May","2004 Jun","2004 Jul","2004 Aug","2004 Sep","2004 Oct","2004 Nov","2004 Dec","2004 Ave"
"....Bulacan","0 - ALL ITEMS",64.250871080139400,63.972125435540100,64.181184668989500,64.250871080139400,64.390243902439000,64.181184668989500,65.783972125435600,65.923344947735200,66.271777003484300,66.132404181184700,66.062717770034900,66.202090592334500,65.133565621370500
"....Bulacan","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",56.040959294384000,55.248214494789800,55.736057448386200,55.858018186785300,56.284880771182100,55.614096709987100,57.138605939975800,57.504488155173100,58.175272216368100,57.626448893572200,57.321547047574400,57.504488155173100,56.671089776112600
"....Bulacan","01.1 - FOOD",55.829033994751500,54.984054020776900,55.466899720190900,55.647966857471200,56.070456844458500,55.285832582910600,56.855081106006400,57.277571092993700,58.001839642114800,57.398282517847200,57.096503955713400,57.277571092993700,56.432591119019100
"....Bulacan","01.1.1 - Cereals and cereal products (ND)",53.191924647501200,53.191924647501200,53.191924647501200,53.191924647501200,53.191924647501200,53.682927028862800,53.737482849014000,53.846594489316600,53.846594489316600,53.792038669165300,53.464703748257600,53.410147928106300,53.478342703295500
"....Bulacan","01.1.1.1 - Cereals (ND)",51.685820788175100,51.685820788175100,51.685820788175100,51.685820788175100,51.685820788175100,51.685820788175100,51.685820788175100,51.685820788175100,51.789545246375200,51.685820788175100,51.685820788175100,51.685820788175100,51.694464493025100
"....Bulacan","01.1.1.12 - Rice",51.353196222932900,51.353196222932900,51.353196222932900,51.353196222932900,51.353196222932900,51.353196222932900,51.353196222932900,51.353196222932900,51.458536112621000,51.353196222932900,51.353196222932900,51.353196222932900,51.361974547073600
"....Bulacan","01.1.1.16 - Corn",73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500,73.043150437473500
"....Bulacan","01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",56.606572156287400,56.606572156287400,56.606572156287400,56.606572156287400,56.606572156287400,59.097956601241700,59.387652466934100,59.793226678903400,59.329713293795600,59.503530813211100,58.112990657887700,57.823294792195400,58.006768840467200
"....Bulacan","01.1.2 - Meat and other parts of slaughtered land animals (ND)",61.955891659620200,60.161032137292100,62.022367938224900,62.687130724272300,64.747895361019400,59.296840515430500,63.285417231715000,64.216085132181400,63.684274903343500,62.820083281481800,62.687130724272300,62.753607002877100,62.526479717644200
"....Bulacan","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",62.343820408832100,59.591475154643400,62.407828437999300,63.431956904674100,66.504342304698700,58.183298512965500,60.231555446315200,61.639732087993100,60.871635737987000,59.591475154643400,59.335443037974700,59.399451067141900,61.127667854655700
"....Bulacan","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"....Bulacan","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",60.561755072494900,60.561755072494900,60.561755072494900,60.561755072494900,60.561755072494900,60.561755072494900,69.807277444509000,69.807277444509000,69.807277444509000,69.807277444509000,69.807277444509000,69.807277444509000,65.184516258501900
"....Bulacan","01.1.3 - Fish and other seafood (ND)",59.971407057674300,58.317900606455300,59.844214253734400,59.780617851764400,59.462635841914600,58.063514998575400,58.317900606455300,58.953864626154900,59.526232243884600,57.872725792665600,56.664394155236300,57.936322194635500,58.725977519095900
"....Bulacan","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",62.761331209675800,61.785043835303100,64.783640770876500,66.527011082256400,65.132314833152500,58.786446899729700,59.623264649192000,62.761331209675800,66.457276269801200,63.179740084407000,61.715309022847900,64.225762271234900,63.144872678179400
"....Bulacan","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500,55.494881152162500
"....Bulacan","01.1.3.3 - Fish preparations (ND)",66.591806254757200,66.591806254757200,66.591806254757200,66.591806254757200,66.591806254757200,66.887113599567700,66.813286763365000,66.887113599567700,66.887113599567700,66.887113599567700,66.960940435770300,66.887113599567700,66.764068872563300
"....Bulacan","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",47.432933590925300,45.602882972714400,46.839403660694800,46.295334557983400,46.196412902945000,45.652343800233700,45.800726282791300,45.800726282791300,45.701804627752900,44.316901457214900,43.129841596753800,44.217979802176500,45.582274294581500
"....Bulacan","01.1.3.6 - Other seafood preparations (ND)",77.303648732220200,77.303648732220200,77.303648732220200,77.303648732220200,77.303648732220200,84.018022793533000,83.487940630797800,84.018022793533000,84.018022793533000,84.018022793533000,84.018022793533000,84.018022793533000,81.176193421091400
"....Bulacan","01.1.4 - Milk, other dairy products and eggs (ND)",59.744518507405100,59.744518507405100,59.744518507405100,59.744518507405100,59.744518507405100,61.820841460016700,61.418972501446700,61.820841460016700,61.820841460016700,61.820841460016700,61.820841460016700,61.820841460016700,60.922217816547700
