"Period","2008"
"January",72.0082186106842
"February",72.3488440534973
"March",72.7575945848730
"April",73.3025952933739
"May",73.6432207361869
"June",74.1200963561253
"July",74.5969719760635
"August",75.0738475960019
"September",75.3463479502523
"October",75.5507232159402
"November",75.7550984816280
"December",75.6869733930654
"Average",74.1825443539743
