"Period","2013"
"January",87.9549393414211
"February",88.2149046793761
"March",88.3882149046794
"April",88.5615251299827
"May",88.6481802426343
"June",89.1681109185442
"July",89.1681109185442
"August",89.1681109185442
"September",89.3414211438475
"October",89.3414211438475
"November",89.7746967071057
"December",90.3812824956672
"Average",89.0092432120162
