"Geolocation","Commodity Description","2013 Jan","2013 Feb","2013 Mar","2013 Apr","2013 May","2013 Jun","2013 Jul","2013 Aug","2013 Sep","2013 Oct","2013 Nov","2013 Dec","2013 Ave"
"....Leyte","0 - ALL ITEMS",85.378151260504200,85.714285714285700,85.714285714285700,85.546218487395000,85.462184873949600,86.050420168067200,86.134453781512600,86.302521008403400,88.151260504201700,88.319327731092400,88.151260504201700,89.663865546218500,86.715686274509800
"....Leyte","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",82.576985413290100,82.495948136142600,82.333873581847700,82.171799027552700,82.090761750405200,82.414910858995100,82.414910858995100,82.576985413290100,86.142625607779600,86.142625607779600,86.142625607779600,88.249594813614300,83.812803889789300
"....Leyte","01.1 - FOOD",82.191780821917800,82.111200644641400,81.950040290088600,81.788879935535900,81.708299758259500,82.030620467365000,82.030620467365000,82.191780821917800,86.059629331184500,86.059629331184500,86.059629331184500,88.235294117647100,83.534783776524300
"....Leyte","01.1.1 - Cereals and cereal products (ND)",80.443388756928000,80.443388756928000,80.126682501979400,79.730799683293800,79.730799683293800,79.809976247030900,80.126682501979400,80.285035629453700,88.598574821852700,88.836104513064100,88.915281076801300,91.211401425178200,83.188176299815300
"....Leyte","01.1.1.1 - Cereals (ND)",78.909783794796900,78.915030253801400,78.543761537618600,78.088090773200000,78.101315398910000,78.200709916187500,78.560826982064100,78.735709075371700,88.644247644308100,88.948877388962100,89.100443057398500,91.300045175340400,82.170736749829900
"....Leyte","01.1.1.12 - Rice",78.987612071744400,78.987612071744400,78.602510879352100,78.136569872091300,78.136569872091300,78.237006485411100,78.602510879352100,78.780059692362400,88.854321642230500,89.163491937920700,89.318473704871600,91.538432190339500,82.278764274959300
"....Leyte","01.1.1.16 - Corn",75.456694029074200,75.694715703015900,75.937167139802200,75.937167139802200,76.537142770231800,76.590301506387100,76.711393270228600,76.767958180186500,79.323671618203300,79.426845915954500,79.426845915954500,80.723275470807200,77.377764888304000
"....Leyte","01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",88.296943231441100,88.296943231441100,88.296943231441100,88.296943231441100,88.296943231441100,88.296943231441100,88.471615720524000,88.471615720524000,88.558951965065500,88.558951965065500,88.558951965065500,91.266375545851500,88.639010189228500
"....Leyte","01.1.2 - Meat and other parts of slaughtered land animals (ND)",85.194585448392600,85.363790186125200,85.363790186125200,85.363790186125200,85.617597292724200,85.702199661590500,85.702199661590500,85.702199661590500,85.702199661590500,85.702199661590500,85.702199661590500,88.240270727580400,85.779751833051300
"....Leyte","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",82.846730333319400,82.992974786320600,82.992974786320600,82.992974786320600,83.237254992272200,83.237254992272200,83.237254992272200,83.237254992272200,83.237254992272200,83.237254992272200,83.237254992272200,86.157943427822300,83.387031922167400
"....Leyte","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Leyte","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",92.717573589916200,92.717573589916200,92.717573589916200,92.717573589916200,92.717573589916200,92.717573589916200,92.717573589916200,92.717573589916200,92.717573589916200,92.366020003654200,92.366020003654200,94.510256879011400,92.808371599630400
"....Leyte","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",87.495975924032700,87.495975924032700,87.495975924032700,87.495975924032700,87.991835921616600,87.991835921616600,88.194829800016400,88.194829800016400,88.194829800016400,88.194829800016400,88.194829800016400,88.194829800016400,87.928046194955200
"....Leyte","01.1.3 - Fish and other seafood (ND)",79.664889565879600,79.131759329779100,78.903274942878900,78.217821782178200,77.684691546077700,77.760853008377800,77.456207159177500,77.532368621477500,77.075399847677100,76.999238385377000,76.999238385377000,79.588728103579600,78.084539223153100
"....Leyte","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",78.404437539865200,77.613578761905400,77.287636872807800,76.350510867687800,75.658308427297600,75.741314260482200,75.376971423049600,75.396728805659900,74.693514951060600,74.493289907474600,74.493289907474600,77.041008953948000,76.045882556559400
"....Leyte","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",84.517980668766700,84.828077732106700,84.828077732106700,84.903752545356200,84.903752545356200,84.903752545356200,84.903752545356200,84.903752545356200,85.299703771472800,85.558653633135600,85.558653633135600,88.118284803799600,85.269016225108700
"....Leyte","01.1.3.3 - Fish preparations (ND)",87.940919522801300,88.561964730487500,88.561964730487500,88.691536349392100,88.841797332530200,88.841797332530200,88.841797332530200,88.971022106517800,89.238513601857500,89.238513601857500,89.238513601857500,94.030333185635200,89.249889452373800
"....Leyte","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",78.314349840516200,78.654470724108600,78.654470724108600,78.654470724108600,78.528650814607300,78.528650814607300,78.892828219522900,79.146582544331500,79.533062195026800,80.732632062814500,79.922049055511800,80.732632062814500,79.191237481839900
"....Leyte","01.1.3.6 - Other seafood preparations (ND)",92.661463878832700,92.661463878832700,92.661463878832700,92.661463878832700,92.661463878832700,92.661463878832700,92.661463878832700,92.661463878832700,95.312180050274700,95.312180050274700,95.312180050274700,95.312180050274700,93.545035935980000
"....Leyte","01.1.4 - Milk, other dairy products and eggs (ND)",86.394557823129200,86.394557823129200,86.394557823129200,86.394557823129200,86.564625850340100,87.074829931972800,87.755102040816300,87.840136054421800,87.925170068027200,88.010204081632700,88.010204081632700,89.200680272108900,87.329931972789100
