"Period","1998"
"January",43.5319315915111
"February",44.1450573885746
"March",44.6219330085129
"April",44.8944333627634
"May",45.3713089827017
"June",45.9163096912026
"July",46.1206849568904
"August",46.3250602225783
"September",46.5975605768288
"October",46.8019358425166
"November",47.2106863738923
"December",47.2788114624549
"Average",45.7346427883689
