"Period","2009"
"January",76.3682242786915
"February",76.5725995443794
"March",76.6407246329420
"April",77.0494751643177
"May",77.0494751643177
"June",77.2538504300055
"July",77.3901006071308
"August",77.5263507842560
"September",77.6626009613812
"October",77.8669762270691
"November",78.1394765813195
"December",78.3438518470074
"Average",77.3219755185682
