"Period","1998"
"January",7.9
"February",8.9
"March",9.5
"April",9.8
"May",10.8
"June",10.9
"July",11.0
"August",11.1
"September",11.4
"October",11.3
"November",11.1
"December",10.7
"Average",10.4
