"Period","2011"
"January",3.7
"February",4.2
"March",4.3
"April",4.0
"May",4.4
"June",4.7
"July",4.5
"August",4.3
"September",4.5
"October",4.7
"November",4.5
"December",4.2
"Average",4.3
