"Geolocation","Commodity Description","2012 Jan","2012 Feb","2012 Mar","2012 Apr","2012 May","2012 Jun","2012 Jul","2012 Aug","2012 Sep","2012 Oct","2012 Nov","2012 Dec","2012 Ave"
"....Masbate","0 - ALL ITEMS",81.886477462437400,82.136894824707900,81.969949916527600,83.222036727879800,83.222036727879800,83.806343906510900,83.722871452420700,84.390651085141900,84.390651085141900,84.474123539232100,84.223706176961600,84.056761268781300,83.458542014468600
"....Masbate","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",78.733766233766200,79.058441558441600,78.571428571428600,80.762987012987000,80.844155844155800,82.061688311688300,82.142857142857100,82.629870129870100,82.467532467532500,82.548701298701300,82.142857142857100,81.818181818181800,81.148538961039000
"....Masbate","01.1 - FOOD",78.797725426482500,79.122664500406200,78.554021121039800,80.828594638505300,80.909829406986200,82.209585702680800,82.290820471161700,82.778229082047100,82.534524776604400,82.615759545085300,82.128350934199800,81.803411860276200,81.214459788789600
"....Masbate","01.1.1 - Cereals and cereal products (ND)",78.875502008032100,79.518072289156600,79.357429718875500,79.839357429718900,80.000000000000000,81.767068273092400,81.767068273092400,81.365461847389600,80.803212851405600,80.481927710843400,79.919678714859400,80.080321285140600,80.314591700133900
"....Masbate","01.1.1.1 - Cereals (ND)",77.486815816395400,78.247003931440300,78.040535043960100,78.580113414330700,78.761467990861200,80.436326148043000,80.436326148043000,79.934084637625000,79.339868866396500,78.969160106006300,78.334687399477400,78.432708265694400,78.916591480689400
"....Masbate","01.1.1.12 - Rice",76.323438231318800,77.137625787316000,76.968115780041900,77.510282167799200,78.059939173236200,79.853769729975900,79.853769729975900,79.524338448998500,79.009033761038700,78.611991958312000,78.019815736269800,78.095015645951800,78.247261345852900
"....Masbate","01.1.1.16 - Corn",93.864500434754600,93.864500434754600,93.137735392674900,93.640880421807000,88.637382632104400,88.637382632104400,88.637382632104400,85.702369962167200,83.997267363441800,83.997267363441800,82.767357292230000,83.186644816506700,88.339222614841000
"....Masbate","01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",89.435336976320600,89.435336976320600,89.617486338797800,89.617486338797800,89.617486338797800,91.712204007286000,91.894353369763200,91.985428051001800,92.167577413479100,92.258652094717700,92.440801457194900,92.622950819672100,91.067091681845800
"....Masbate","01.1.2 - Meat and other parts of slaughtered land animals (ND)",90.900900900900900,90.900900900900900,90.360360360360400,90.360360360360400,90.270270270270300,89.639639639639600,89.729729729729700,89.729729729729700,89.549549549549600,89.549549549549600,89.819819819819800,89.909909909909900,90.060060060060000
"....Masbate","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",91.364530477020500,91.364530477020500,90.758782144322700,90.758782144322700,90.625677614159300,89.622373322679500,89.622373322679500,89.622373322679500,89.420745206036700,89.420745206036700,89.686797153070600,89.788195831793600,90.171325518485100
"....Masbate","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Masbate","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",92.262331930765800,92.262331930765800,91.041280395311400,91.041280395311400,90.277493007519300,89.835540035457100,89.835540035457100,89.835540035457100,89.835540035457100,89.835540035457100,90.447051951085500,90.447051951085500,90.579710144927600
"....Masbate","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",82.107421085769800,82.107421085769800,82.308328347581300,84.023015430097400,82.842965853445700,82.842965853445700,82.842965853445700,82.842965853445700,83.276706564722300,83.276706564722300,83.276706564722300,83.276706564722300,82.918739635157500
"....Masbate","01.1.3 - Fish and other seafood (ND)",69.827586206896500,69.905956112852700,69.043887147335400,77.821316614420000,78.448275862069000,80.642633228840100,80.564263322884000,82.758620689655200,82.601880877742900,83.777429467084600,83.542319749216300,81.426332288401200,78.363375130616500
"....Masbate","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",66.706121917554100,66.706121917554100,65.991891751753300,78.214004371562700,78.518455067287200,78.558759264135200,78.868131202055800,82.245930228014100,82.585433081016400,83.719242141995300,83.903572422941000,81.339369091626700,77.279752704791300
"....Masbate","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",72.407969154488400,72.407969154488400,69.080615526746400,68.850469600529100,68.996223790326600,85.754886458457400,85.028370784800500,83.377977674997600,80.180832982507700,82.940591336569500,79.104184330589800,78.510835846425200,77.220077220077200
