"Period","1999"
"January",47.9600623480810
"February",48.1644376137689
"March",48.2325627023315
"April",48.3006877908941
"May",48.3006877908941
"June",48.7094383222698
"July",48.9138135879577
"August",48.9819386765203
"September",49.1181888536455
"October",49.3225641193334
"November",49.5950644735838
"December",49.5950644735838
"Average",48.7662092294053
