"Period","2003"
"January",2.3
"February",2.3
"March",2.0
"April",2.2
"May",2.2
"June",2.7
"July",2.5
"August",2.6
"September",2.7
"October",2.7
"November",2.7
"December",2.6
"Average",2.5
